Timestamp,Milliseconds,Illuminance
2021-06-04 19:24:49,4,20.0
2021-06-04 19:24:49,101,20.0
2021-06-04 19:24:49,202,20.0
2021-06-04 19:24:49,301,20.0
2021-06-04 19:24:50,402,20.0
2021-06-04 19:24:50,501,20.0
2021-06-04 19:24:50,601,20.0
2021-06-04 19:24:50,701,20.0
2021-06-04 19:24:50,802,20.0
2021-06-04 19:24:50,901,21.0
2021-06-04 19:24:50,1001,21.0
2021-06-04 19:24:50,1102,21.0
2021-06-04 19:24:50,1202,21.0
2021-06-04 19:24:50,1301,21.0
2021-06-04 19:24:51,1402,22.0
2021-06-04 19:24:51,1501,22.0
2021-06-04 19:24:51,1601,23.0
2021-06-04 19:24:51,1701,24.0
2021-06-04 19:24:51,1802,24.0
2021-06-04 19:24:51,1901,25.0
2021-06-04 19:24:51,2002,24.0
2021-06-04 19:24:51,2101,23.0
2021-06-04 19:24:51,2201,23.0
2021-06-04 19:24:51,2302,24.0
2021-06-04 19:24:52,2401,21.0
2021-06-04 19:24:52,2501,21.0
2021-06-04 19:24:52,2603,19.0
2021-06-04 19:24:52,2702,17.0
2021-06-04 19:24:52,2801,16.0
2021-06-04 19:24:52,2902,29.0
2021-06-04 19:24:52,3001,39.0
2021-06-04 19:24:52,3101,39.0
2021-06-04 19:24:52,3201,37.0
2021-06-04 19:24:52,3301,45.0
2021-06-04 19:24:53,3401,46.0
2021-06-04 19:24:53,3502,45.0
2021-06-04 19:24:53,3601,44.0
2021-06-04 19:24:53,3701,44.0
2021-06-04 19:24:53,3801,29.0
2021-06-04 19:24:53,3902,10.0
2021-06-04 19:24:53,4001,2.0
2021-06-04 19:24:53,4101,2.0
2021-06-04 19:24:53,4201,1.0
2021-06-04 19:24:53,4301,0.0
2021-06-04 19:24:54,4402,0.0
2021-06-04 19:24:54,4501,0.0
2021-06-04 19:24:54,4601,0.0
2021-06-04 19:24:54,4701,0.0
2021-06-04 19:24:54,4801,1.0
2021-06-04 19:24:54,4902,0.0
2021-06-04 19:24:54,5001,0.0
2021-06-04 19:24:54,5101,0.0
2021-06-04 19:24:54,5202,0.0
2021-06-04 19:24:54,5301,0.0
2021-06-04 19:24:55,5401,0.0
2021-06-04 19:24:55,5501,0.0
2021-06-04 19:24:55,5602,0.0
2021-06-04 19:24:55,5701,0.0
2021-06-04 19:24:55,5801,0.0
2021-06-04 19:24:55,5901,0.0
2021-06-04 19:24:55,6001,0.0
2021-06-04 19:24:55,6101,0.0
2021-06-04 19:24:55,6202,0.0
