"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.390758671E1,-3.093677998E0,-3.975638580E1,2.801009178E0
2.391826771E1,-3.219935417E0,-3.976064301E1,2.590392113E0
2.392896271E1,-3.401991129E0,-3.974615479E1,2.579984665E0
2.393964371E1,-3.456957817E0,-3.975153732E1,2.418945312E0
2.395031071E1,-3.456957817E0,-3.975153732E1,2.418945312E0
2.396099271E1,-3.344183683E0,-3.976844788E1,2.296417236E0
2.397167371E1,-3.217146397E0,-3.978138351E1,2.253455162E0
2.398236771E1,-2.868205309E0,-3.980813599E1,2.252153397E0
2.399303571E1,-2.868205309E0,-3.980813599E1,2.252153397E0
2.400374171E1,-2.483904362E0,-3.982879639E1,2.341822624E0
2.401442871E1,-1.032053757E1,-3.947927856E1,7.625942230E-1
2.402510971E1,-9.928815842E0,-3.957583237E1,9.386138916E-1
2.403578971E1,-9.723512650E0,-3.962435913E1,1.035455704E0
2.404645271E1,-9.527122498E0,-3.967018127E1,1.104142189E0
2.405714171E1,-9.014783859E0,-3.978284073E1,1.329636574E0
2.406783471E1,-9.014783859E0,-3.978284073E1,1.329636574E0
2.407851571E1,-8.445166588E0,-3.989929962E1,1.559926033E0
2.408919633E1,-8.140241623E0,-3.995772171E1,1.680825233E0
2.409985433E1,-7.479279518E0,-4.007598877E1,1.919342041E0
2.411055833E1,-7.479279518E0,-4.007598877E1,1.919342041E0
2.412123933E1,-6.798422337E0,-4.018567276E1,2.145105362E0
2.413192033E1,-6.470428467E0,-4.023437500E1,2.244316101E0
2.414260133E1,-6.149962425E0,-4.027983093E1,2.328380585E0
2.415328333E1,-5.821927071E0,-4.032479095E1,2.392601013E0
2.416396433E1,-5.480856419E0,-4.037008667E1,2.434103966E0
2.417464533E1,-5.128498077E0,-4.041483688E1,2.459316254E0
2.418531933E1,-4.578372955E0,-4.047243881E1,2.594043732E0
2.419601333E1,-3.836333752E0,-4.054932022E1,2.596902847E0
2.420669733E1,-3.836333752E0,-4.054932022E1,2.596902847E0
2.421737033E1,-3.090332031E0,-4.061340332E1,2.590368271E0
2.422805133E1,-2.723721981E0,-4.064007568E1,2.583450317E0
2.423873233E1,-2.372461319E0,-4.066263580E1,2.574843407E0
2.424941333E1,-2.052094460E0,-4.068046570E1,2.568508148E0
2.426009433E1,-1.769082069E0,-4.069350433E1,2.572516441E0
2.427077533E1,-1.526973724E0,-4.070129395E1,2.604231834E0
2.428145733E1,-1.325514793E0,-4.070442200E1,2.664993286E0
2.429213833E1,-1.159771919E0,-4.070366669E1,2.752366066E0
2.430281933E1,-1.025938034E0,-4.070046997E1,2.851008415E0
2.431350433E1,-8.669118881E-1,-4.069456482E1,2.984974861E0
2.432418533E1,-7.036247253E-1,-4.068698120E1,3.127943993E0
2.433485233E1,-5.560464859E-1,-4.068201447E1,3.220875740E0
2.434554433E1,-4.165773392E-1,-4.067875671E1,3.282501221E0
2.435622533E1,-4.165773392E-1,-4.067875671E1,3.282501221E0
2.436690633E1,-3.088998795E-1,-4.067586517E1,3.329892159E0
2.437758733E1,-2.839984894E-1,-4.067454529E1,3.348138809E0
2.438826833E1,-2.800874710E-1,-4.067380142E1,3.357522964E0
2.439894933E1,6.957560539E0,-3.920005035E1,5.656639099E0
2.440962933E1,6.909811020E0,-3.920864868E1,5.655590057E0
2.442031233E1,6.878828049E0,-3.921762848E1,5.631041527E0
2.443099333E1,6.836873055E0,-3.923048401E1,5.592456818E0
2.444169133E1,6.534255028E0,-3.930068970E1,5.459722519E0
2.445235833E1,6.534255028E0,-3.930068970E1,5.459722519E0
2.446303633E1,6.343926430E0,-3.933617783E1,5.428526878E0
2.447371733E1,6.237376690E0,-3.935363007E1,5.425516129E0
2.448439933E1,6.123012543E0,-3.937197495E1,5.422691345E0
2.449511033E1,5.994918823E0,-3.939210892E1,5.419596672E0
2.450579133E1,5.845350742E0,-3.941494751E1,5.416937828E0
2.451647233E1,5.669057846E0,-3.943975067E1,5.423799515E0
