"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.069032783E1,-5.734275513E0,7.486082611E0,2.066901855E0
3.070009983E1,-5.880521393E0,7.803722076E0,2.187101898E0
3.070986483E1,-6.020330658E0,8.198600922E0,2.222129059E0
3.071963083E1,-6.217620392E0,8.834628296E0,2.208058319E0
3.072942683E1,-6.455924835E0,9.531878357E0,2.129322052E0
3.073919783E1,-6.704408112E0,9.990524597E0,2.049987030E0
3.074896783E1,-6.997648315E0,1.007629623E1,1.773961029E0
3.075872383E1,-7.274273071E0,9.681267700E0,1.562001801E0
3.076851983E1,-6.891818390E0,8.005203094E0,1.208437042E0
3.077828583E1,-5.923931122E0,1.042087967E1,1.690734100E0
3.078805083E1,-5.684429169E0,1.097023727E1,1.916464691E0
3.079781683E1,-5.917494507E0,9.474397888E0,1.825753326E0
3.080759883E1,-5.550308075E0,9.195677490E0,1.581760712E0
3.081737883E1,-5.145849152E0,9.060957642E0,1.403032379E0
3.082714383E1,-4.810696106E0,8.921747131E0,1.404080200E0
3.083690983E1,-4.563410339E0,8.775201874E0,1.444945221E0
3.084670583E1,-4.562063141E0,8.516390076E0,1.652713165E0
3.085646683E1,-4.542453918E0,8.496780853E0,1.751807098E0
3.086623783E1,-4.519850922E0,8.626560974E0,1.655557251E0
3.087600283E1,-4.543352051E0,8.808133392E0,1.538949738E0
3.088579883E1,-4.644391937E0,8.994645538E0,1.552122345E0
3.089556583E1,-4.945266266E0,9.112300873E0,1.523382111E0
3.090533083E1,-5.029840393E0,9.070986786E0,1.448238373E0
3.091512683E1,-4.863835602E0,9.056616669E0,1.427880707E0
3.092488283E1,-4.461921387E0,9.117390289E0,1.462758179E0
3.093465883E1,-4.072281647E0,9.099277954E0,1.626517639E0
3.094442283E1,-3.748654633E0,9.222322083E0,1.863774261E0
3.095422083E1,-3.549718323E0,9.071884918E0,2.147584076E0
3.096398483E1,-3.445235596E0,8.963360596E0,2.339185638E0
3.097375083E1,-3.264561310E0,8.848549347E0,2.474504242E0
3.098351583E1,-2.970572662E0,8.786578217E0,2.508932648E0
3.099331283E1,-2.846331024E0,8.758736115E0,2.390079803E0
3.100307783E1,-2.730322266E0,8.783135376E0,2.362537079E0
3.101284383E1,-2.501597900E0,8.822952576E0,2.366878052E0
3.102260983E1,-2.163750458E0,8.921896820E0,2.101180573E0
3.103238783E1,-2.305805054E0,8.965456238E0,1.700314178E0
3.104217083E1,-2.742746429E0,9.025631104E0,1.191222839E0
3.105193683E1,-2.894081726E0,9.218729553E0,6.691085815E-1
3.106170283E1,-2.425256653E0,9.219927063E0,6.668632507E-1
3.107149883E1,-1.644180908E0,9.222322083E0,1.130149841E0
3.108126383E1,-9.256750488E-1,9.424252167E0,1.876198425E0
3.109104183E1,-2.942880249E-1,9.525142365E0,2.437980194E0
3.110079683E1,6.195616150E-1,9.356592865E0,2.621947632E0
3.111059283E1,1.372495880E0,8.970096588E0,2.188898163E0
3.112035683E1,1.915267181E0,8.654403076E0,1.134939880E0
3.113012283E1,2.327809296E0,8.214767303E0,2.597099304E-1
3.113988883E1,1.950144653E0,8.008496246E0,2.844085693E-2
3.114967083E1,1.445543976E0,8.287066956E0,2.350112915E-1
3.115945083E1,1.200503540E0,8.671916656E0,6.574328613E-1
3.116921583E1,8.610095215E-1,8.921896820E0,9.717791748E-1
3.117898183E1,7.887098694E-1,9.516310730E0,1.509461060E0
3.118874783E1,1.251248016E0,1.023601410E1,2.366878052E0
3.119853583E1,1.913620605E0,1.090272766E1,3.149300995E0
3.120829283E1,2.561623077E0,1.090721832E1,3.447780304E0
3.121808483E1,3.127895508E0,1.064346680E1,3.730991364E0
3.122783883E1,4.016597443E0,1.043809387E1,3.967349854E0
3.123761283E1,4.751419373E0,9.973160706E0,4.193679199E0
3.124738583E1,5.122647400E0,9.237740021E0,4.120032349E0
3.125716883E1,5.159919891E0,8.495583344E0,4.006119232E0
3.126693783E1,5.082680511E0,7.919431458E0,3.979175262E0
3.127671183E1,4.897665253E0,7.535330200E0,3.976630554E0
3.128648883E1,4.433330841E0,7.463329926E0,4.069437561E0
3.129626383E1,3.909719696E0,7.906109161E0,4.240082703E0
3.130604183E1,3.841012573E0,8.277786255E0,4.389921112E0
3.131581483E1,3.870650940E0,8.648415527E0,4.055366821E0
3.132558183E1,3.824995880E0,9.158854065E0,3.731141052E0
3.133535383E1,3.653003540E0,9.732461243E0,3.870650940E0
3.134511983E1,3.125350800E0,1.003947281E1,3.281326447E0
3.135491483E1,2.567460938E0,9.845027161E0,2.426154785E0
3.136468083E1,2.449356537E0,9.986932068E0,2.172282715E0
3.137444683E1,1.551074524E0,1.018212616E1,2.141446838E0
3.138420983E1,5.134323120E-1,9.895621948E0,2.643951874E0
3.139397883E1,-1.026864624E-1,9.830806732E0,3.020868073E0
3.140377383E1,-2.963836670E-1,9.853709106E0,2.778522034E0
3.141354083E1,-2.712359619E-1,9.398206329E0,2.395767975E0
3.142330483E1,-3.547622681E-1,8.664881287E0,2.233954468E0
3.143307183E1,-7.575746155E-1,8.126900024E0,1.979483643E0
3.144283783E1,-1.470691681E0,7.722291412E0,1.455573120E0
3.145263283E1,-2.161654816E0,7.451654205E0,6.625222778E-1
3.146239783E1,-2.559228058E0,7.369475098E0,1.031355286E-1
3.147216483E1,-3.066972198E0,7.420818329E0,1.866618347E-1
3.148192983E1,-3.680995331E0,7.715256042E0,7.307803345E-1
3.149170783E1,-4.128414917E0,8.165519714E0,1.429078217E0
3.150149083E1,-4.462220764E0,8.369844818E0,2.119891663E0
3.151125783E1,-4.775818634E0,8.345146179E0,2.452649689E0
3.152102283E1,-4.928351440E0,8.285869446E0,2.527344360E0
3.153081983E1,-5.077740784E0,8.160879364E0,2.699486389E0
3.154058383E1,-5.449866943E0,8.031997375E0,2.879561920E0
3.155034683E1,-5.783672791E0,7.973169708E0,2.790497131E0
3.156011583E1,-5.729186096E0,7.942633209E0,2.357148285E0
3.156988083E1,-5.553301849E0,7.628885651E0,2.130818939E0
3.157967683E1,-5.003195801E0,7.338190155E0,2.178270264E0
3.158944283E1,-4.435576172E0,7.245383148E0,2.276016998E0
3.159920883E1,-4.220174103E0,7.359595642E0,2.541564789E0
3.160899283E1,-4.332590332E0,7.514523468E0,2.758763123E0
3.161876983E1,-4.777764587E0,7.716603241E0,2.800975342E0
3.162853583E1,-5.419330444E0,7.964787140E0,2.615211639E0
3.163830183E1,-6.173312531E0,8.477321320E0,2.353256378E0
3.164806683E1,-6.799011383E0,9.000034332E0,2.259251862E0
3.165785683E1,-7.096442871E0,9.425749054E0,2.220183105E0
3.166763183E1,-7.007078705E0,9.622889099E0,2.146236877E0
3.167739483E1,-6.627468109E0,9.705966339E0,2.079176331E0
3.168715983E1,-6.100414124E0,9.754914551E0,1.896107025E0
3.169695683E1,-5.696703644E0,9.633367310E0,1.706900482E0
3.170672183E1,-5.473817139E0,9.406738586E0,1.545086975E0
3.171648783E1,-5.407355347E0,9.131461029E0,1.370400238E0
3.172625683E1,-5.276377716E0,8.869954834E0,1.269659729E0
3.173604883E1,-5.152585144E0,8.625064087E0,1.362317047E0
3.174581483E1,-4.868925018E0,8.473579102E0,1.419947205E0
3.175558083E1,-4.544998627E0,8.297694855E0,1.482217712E0
3.176534683E1,-4.243076477E0,8.160430298E0,1.592538300E0
3.177512783E1,-4.005520477E0,8.315807190E0,1.751058655E0
3.178489783E1,-3.738924866E0,8.555907898E0,2.022444305E0
3.179467383E1,-3.593128052E0,8.680897980E0,2.235002289E0
3.180443883E1,-3.676055603E0,8.597970428E0,2.245031433E0
3.181423483E1,-3.770509186E0,8.674311676E0,2.109263763E0
3.182400083E1,-3.623514862E0,8.820407867E0,2.015558624E0
3.183376683E1,-3.374732208E0,8.853638763E0,1.971849518E0
3.184352583E1,-3.035537567E0,8.857380981E0,2.164349213E0
3.185332783E1,-2.777623901E0,8.933572540E0,2.464924164E0
3.186309383E1,-2.741548920E0,8.978628845E0,2.696342926E0
3.187285983E1,-2.781964874E0,9.005273438E0,2.865491180E0
3.188262483E1,-2.840942230E0,9.044491882E0,2.788102112E0
3.189239183E1,-2.867586823E0,9.168434143E0,2.562521210E0
3.190218683E1,-2.834804993E0,9.217082977E0,2.440674591E0
3.191195283E1,-2.455942841E0,9.309740295E0,2.474055176E0
3.192171783E1,-2.117346954E0,9.309740295E0,2.383493500E0
3.193148383E1,-2.058519287E0,9.329199829E0,2.190993805E0
3.194127983E1,-2.142045593E0,9.242230682E0,2.020198975E0
3.195102883E1,-2.073488159E0,9.272018738E0,2.057770844E0
3.196081083E1,-1.798809357E0,9.213640137E0,2.105222168E0
3.197057683E1,-1.432970123E0,9.234746246E0,2.222877502E0
3.198037283E1,-8.301736450E-1,9.395811310E0,2.780018921E0
3.199013883E1,-1.236428833E-1,9.422755280E0,2.902015228E0
3.199990383E1,1.111139374E0,9.125473480E0,2.591111755E0
3.200967383E1,2.089654541E0,8.523126068E0,2.228715363E0
3.201943583E1,2.773881683E0,8.012238464E0,1.733694763E0
3.202923183E1,3.050656128E0,7.899971924E0,1.036594391E0
3.203899683E1,2.466570740E0,7.934400330E0,8.008346558E-1
3.204876383E1,1.675914917E0,7.858508148E0,9.943821716E-1
3.205852883E1,1.508862305E0,8.009244690E0,1.180894318E0
3.206831483E1,1.575024719E0,8.420140228E0,1.370849304E0
3.207808983E1,1.794169006E0,8.951984253E0,1.782942352E0
3.208785583E1,2.148931274E0,9.203311615E0,2.174827423E0
3.209762183E1,2.856509857E0,9.455387421E0,2.493065643E0
3.210741783E1,3.588188324E0,9.767638092E0,3.133583679E0
3.211718283E1,4.212989044E0,1.004620880E1,3.931274872E0
3.212695683E1,4.760101318E0,1.021835083E1,4.171525269E0
3.213671583E1,5.241799622E0,1.030681686E1,4.121678925E0
3.214651083E1,5.423072662E0,1.036684204E1,3.993096313E0
3.215627583E1,5.123246155E0,1.017269577E1,3.722908173E0
3.216604283E1,4.388873291E0,9.945019226E0,3.452270966E0
3.217580783E1,3.535797272E0,9.741891632E0,3.295995941E0
3.218559183E1,2.930007019E0,9.588610382E0,3.473826141E0
3.219535983E1,2.877316589E0,9.484127655E0,3.779490509E0
3.220512783E1,3.214714966E0,9.482630768E0,3.839515686E0
3.221489083E1,3.666026459E0,9.421707458E0,3.904181213E0
3.222468783E1,4.171375580E0,9.339827728E0,3.776796112E0
3.223443983E1,4.376898193E0,9.282047882E0,3.601809998E0
3.224421883E1,4.235592041E0,9.366172943E0,3.481011200E0
3.225400683E1,3.869453430E0,9.311536560E0,3.296744385E0
3.226376183E1,2.938838654E0,8.985963593E0,3.010988617E0
3.227354583E1,1.349743195E0,8.760981445E0,2.449356537E0
3.228332083E1,-7.813751221E-2,8.800499268E0,2.095492401E0
3.229308683E1,-8.399034119E-1,8.927135925E0,2.110311584E0
3.230285283E1,-1.138233032E0,9.208999786E0,2.308948517E0
3.231264883E1,-1.174457703E0,9.533225555E0,2.420167236E0
3.232241383E1,-1.234931946E0,9.800120544E0,2.350112915E0
3.233217983E1,-1.415456543E0,9.615704041E0,2.066602478E0
3.234194483E1,-1.767374725E0,8.982820129E0,1.704655151E0
3.235171083E1,-2.505340118E0,8.050109711E0,1.470991058E0
3.236150783E1,-3.192561035E0,7.282805328E0,1.209035797E0
3.237127383E1,-3.487447815E0,6.812333679E0,5.782475281E-1
3.238103783E1,-3.641178131E0,7.018754425E0,1.136137390E-1
3.239080383E1,-3.734134827E0,7.319928131E0,2.752775574E-1
3.240059983E1,-4.312082977E0,6.682104492E0,8.422984314E-1
3.241035783E1,-5.021308136E0,6.252198486E0,1.250649261E0
3.242013083E1,-3.528163147E0,7.059619446E0,1.794917450E0
3.242989783E1,-3.357518005E0,6.870562592E0,2.033072205E0
3.243969283E1,-4.063749390E0,6.732399902E0,2.203417969E0
3.244945883E1,-4.514162750E0,7.361990662E0,2.692600708E0
3.245922483E1,-4.944667511E0,7.799231415E0,3.003055115E0
3.246898983E1,-5.583089905E0,8.049810333E0,2.852767639E0
3.247878583E1,-6.339467010E0,8.196355591E0,2.295775909E0
3.248855183E1,-6.929689636E0,8.158783722E0,1.794019318E0
3.249831683E1,-6.978637848E0,8.139922943E0,1.664688263E0
3.250808383E1,-6.833888855E0,8.302335205E0,2.002086639E0
3.251784883E1,-6.635102234E0,8.490194550E0,2.596201172E0
3.252763883E1,-6.323300629E0,8.848699036E0,2.895578613E0
3.253741083E1,-6.344855804E0,9.460476837E0,2.869981842E0
3.254717583E1,-6.543941803E0,1.009650421E1,2.596350861E0
3.255694183E1,-6.602619781E0,1.020248383E1,2.165247345E0
3.256673783E1,-6.449637909E0,9.951605530E0,1.705702972E0
3.257650283E1,-6.050418091E0,9.539213104E0,1.336720276E0
3.258627383E1,-5.530698853E0,9.186097412E0,1.314416656E0
3.259603583E1,-5.007836151E0,8.936266937E0,1.527274017E0
3.260580083E1,-4.596641235E0,8.815468140E0,1.773062897E0
3.261559683E1,-4.197421417E0,8.603808289E0,2.026186523E0
3.262536183E1,-3.920197906E0,8.356672211E0,2.135908356E0
3.263512783E1,-3.833528137E0,8.103698273E0,2.152374115E0
3.264489883E1,-3.960613861E0,7.994575195E0,2.176773376E0
3.265468983E1,-4.050876160E0,7.880063324E0,2.143243103E0
3.266445483E1,-4.278253326E0,7.813152466E0,1.959874420E0
3.267422083E1,-4.609813843E0,7.919730835E0,1.789528656E0
3.268398583E1,-4.852159882E0,8.105195160E0,1.598825226E0
3.269376383E1,-4.801116028E0,8.336763611E0,1.554517365E0
3.270353283E1,-4.636458435E0,8.696166229E0,1.741478577E0
3.271331383E1,-4.440815277E0,9.013656006E0,2.094145203E0
3.272307883E1,-4.359234924E0,9.157057800E0,2.283950500E0
3.273287583E1,-4.396058350E0,9.238937531E0,2.255659332E0
3.274264083E1,-4.161645813E0,9.342073059E0,2.302062836E0
3.275240683E1,-3.715573425E0,9.367969208E0,2.333946533E0
3.276217083E1,-3.219205627E0,9.514963531E0,2.421664124E0
3.277196283E1,-2.723735962E0,9.783205719E0,2.680176544E0
3.278172883E1,-2.294428711E0,9.801617432E0,2.683769073E0
3.279149383E1,-2.162852325E0,9.692045288E0,2.496508484E0
3.280126483E1,-2.045047302E0,9.510323181E0,2.320324860E0
3.281106283E1,-1.744921417E0,9.332792358E0,1.908381500E0
3.282082683E1,-1.591340790E0,9.213340759E0,1.521436157E0
3.283059383E1,-1.535057831E0,9.166637878E0,1.460961914E0
3.284035883E1,-1.385518799E0,9.206455078E0,1.573078766E0
3.285012383E1,-1.224154358E0,9.191336517E0,1.813179474E0
3.285991983E1,-8.439450073E-1,9.380543060E0,1.979633331E0
3.286967183E1,-3.070115662E-1,9.479187927E0,2.432142334E0
3.287945183E1,5.086422729E-1,9.362430725E0,2.670297089E0
3.288921783E1,1.448238373E0,9.017996979E0,2.244282990E0
3.289901283E1,2.405198364E0,8.500822449E0,9.674382019E-1
3.290877883E1,2.804717560E0,7.759713593E0,-3.571572876E-1
3.291854483E1,2.250569916E0,7.457492065E0,-1.063089294E0
3.292832383E1,1.263223114E0,7.913593597E0,-8.024812317E-1
3.293810583E1,5.730084229E-1,8.365503845E0,1.945953369E-2
3.294787283E1,3.385958862E-1,8.932375031E0,7.225474548E-1
3.295763783E1,3.956272888E-1,9.587412872E0,1.528321838E0
3.296740283E1,5.581892395E-1,1.035292099E1,2.334545288E0
3.297716883E1,9.280700684E-1,1.089838669E1,2.927911377E0
3.298695283E1,1.571432190E0,1.114237930E1,3.351231079E0
3.299673083E1,2.466121674E0,1.101514389E1,3.667822723E0
3.300649583E1,3.444187775E0,1.050695068E1,3.816613312E0
3.301626183E1,4.260140991E0,9.885443115E0,3.839365997E0
3.302605783E1,4.545896759E0,9.415420532E0,3.851341095E0
3.303582383E1,4.563560028E0,8.975635071E0,3.814966736E0
3.304558483E1,4.237537994E0,8.572972412E0,3.545527039E0
3.305536783E1,3.544778595E0,8.318651276E0,3.194956055E0
3.306515083E1,2.789449310E0,8.368497620E0,3.066373444E0
3.307491783E1,2.226320343E0,8.789571991E0,3.205434265E0
3.308468183E1,1.992506561E0,9.053772583E0,3.434458008E0
3.309444883E1,2.044149170E0,9.325158234E0,3.476370850E0
3.310422283E1,2.315534821E0,9.584269409E0,3.228785706E0
3.311400983E1,2.552941132E0,9.801916809E0,3.044818268E0
3.312377483E1,2.688409424E0,9.974208527E0,2.835104370E0
3.313354183E1,2.506986694E0,9.999655609E0,2.684816895E0
3.314332083E1,2.124082947E0,9.995464325E0,2.584525452E0
3.315310783E1,1.703607330E0,9.911788330E0,2.499951324E0
3.316287483E1,1.235530701E0,9.845326538E0,2.254162445E0
3.317263383E1,6.896159363E-1,9.747280426E0,2.076182556E0
3.318240883E1,1.832189941E-1,9.686207428E0,1.732796631E0
3.319218283E1,-4.414320374E-1,9.638007660E0,1.392105103E0
3.320196383E1,-1.169967041E0,9.504335632E0,1.002764740E0
3.321172883E1,-2.081122284E0,9.012009430E0,9.728269958E-1
3.322151783E1,-2.758014679E0,8.359366608E0,1.157692566E0
3.323128583E1,-3.085683289E0,7.976013794E0,1.277742920E0
3.324105083E1,-3.336262207E0,7.593708801E0,1.166973267E0
3.325083283E1,-3.482807465E0,7.268435211E0,1.025068359E0
3.326060783E1,-3.420836334E0,7.160060577E0,8.116122437E-1
3.327036483E1,-3.433559875E0,7.241341553E0,6.773414612E-1
3.328014683E1,-3.479065247E0,7.309300232E0,8.646020508E-1
3.328991283E1,-3.604354706E0,7.235952759E0,1.465901642E0
3.329970883E1,-3.829187164E0,7.081473999E0,2.209255829E0
3.330947483E1,-4.070335693E0,7.036118317E0,2.923869781E0
3.331923983E1,-4.420607300E0,7.159461823E0,3.347039795E0
3.332900583E1,-5.007237396E0,7.317383423E0,3.473227386E0
3.333880183E1,-5.659131775E0,7.449857941E0,3.237767029E0
3.334856783E1,-6.298003235E0,7.481891327E0,2.728376312E0
3.335833283E1,-6.689139862E0,7.329657898E0,2.133962402E0
3.336809883E1,-6.704258423E0,7.341333618E0,1.730401611E0
3.337789483E1,-6.320456543E0,7.483687592E0,1.713037720E0
3.338766083E1,-5.814808044E0,7.472460938E0,1.825453949E0
3.339742683E1,-5.537285156E0,7.748936005E0,1.875300293E0
3.340719283E1,-5.395230560E0,8.199798431E0,1.851050720E0
3.341698783E1,-5.731880493E0,9.046288147E0,1.774859161E0
3.342675383E1,-6.300547943E0,1.001477417E1,1.652114410E0
3.343651883E1,-6.892716522E0,1.065020279E1,1.746418304E0
3.344629783E1,-7.097341003E0,1.082967957E1,1.561552734E0
3.345608083E1,-6.767427063E0,1.058179504E1,1.216819611E0
3.346584683E1,-6.000272369E0,9.934690704E0,9.719288635E-1
3.347561183E1,-5.281467133E0,9.510173492E0,8.234376526E-1
3.348537783E1,-4.622537384E0,9.355994110E0,8.765771484E-1
3.349516583E1,-4.248914337E0,9.208550720E0,1.063238983E0
3.350493683E1,-4.272265778E0,9.048084412E0,1.163829803E0
3.351470483E1,-4.353397064E0,8.918004913E0,1.323697357E0
3.352447083E1,-4.530329132E0,8.780890045E0,1.351539459E0
3.353426683E1,-4.828958130E0,8.508456573E0,1.307081909E0
3.354403283E1,-5.154531097E0,8.287516022E0,1.218466187E0
3.355379883E1,-5.501359863E0,8.087831268E0,1.202150116E0
3.356356883E1,-5.643863525E0,8.056546326E0,1.207688599E0
3.357335983E1,-5.499413910E0,8.225694580E0,1.181044006E0
3.358312583E1,-5.579796753E0,8.447084198E0,1.277892609E0
3.359289083E1,-5.725743256E0,8.685538330E0,1.289867706E0
3.360268783E1,-5.714217224E0,8.885522461E0,1.266815643E0
3.361243883E1,-5.378016357E0,8.927135925E0,1.343007202E0
3.362221583E1,-4.760101318E0,9.036109314E0,1.513203278E0
3.363198383E1,-4.058959351E0,9.095984802E0,1.803749084E0
3.364178083E1,-3.626209259E0,9.088500366E0,1.906435547E0
3.365154683E1,-3.391197968E0,9.140442352E0,1.989063721E0
3.366131183E1,-2.986739044E0,9.163195038E0,2.030527496E0
3.367107683E1,-2.525398407E0,9.258995819E0,1.993704071E0
3.368087383E1,-2.037413177E0,9.355395355E0,1.835483093E0
3.369063883E1,-1.765129395E0,9.371861115E0,1.504221954E0
3.370040583E1,-1.654359741E0,9.315877533E0,1.051413574E0
3.371020083E1,-1.595232697E0,9.184899902E0,6.282435608E-1
3.371996683E1,-1.340612183E0,9.043144684E0,4.631369019E-1
3.372973183E1,-1.056203613E0,9.010811920E0,6.066883850E-1
3.373949783E1,-7.511380005E-1,9.157357178E0,9.256750488E-1
3.374929383E1,-6.030958557E-1,9.274862823E0,1.523980865E0
3.375905983E1,-3.912863159E-1,9.461075592E0,2.318827972E0
3.376882483E1,1.956431580E-1,9.690698090E0,2.904260559E0
3.377862183E1,8.427474976E-1,9.666897583E0,3.140169983E0
3.378838683E1,1.431173859E0,9.255403290E0,3.061733093E0
3.379815383E1,2.116598511E0,8.897647247E0,2.602937164E0
3.380791783E1,2.494712219E0,8.453520813E0,1.924547882E0
3.381771383E1,2.887495422E0,8.177045746E0,1.007405090E0
3.382747983E1,3.027005310E0,7.984546051E0,-8.307723999E-2
3.383725583E1,2.780617676E0,8.055947571E0,-9.562115479E-1
3.384701083E1,2.445314941E0,8.497828674E0,-6.765930176E-1
3.385680683E1,2.130818939E0,9.282496948E0,3.421884155E-1
3.386657283E1,2.080673218E0,1.013332764E1,1.315763855E0
3.387633883E1,2.172282715E0,1.088760910E1,2.404150543E0
3.388610483E1,2.406246185E0,1.139894577E1,3.148253174E0
3.389589983E1,2.897225189E0,1.135463791E1,3.485501862E0
3.390565783E1,3.314707031E0,1.093027039E1,3.734883270E0
3.391543183E1,3.760480042E0,1.034349060E1,4.078269196E0
3.392519783E1,4.060905304E0,9.683213654E0,4.588857422E0
3.393499383E1,4.048930206E0,8.908424835E0,4.842879181E0
3.394475883E1,3.788322144E0,8.200097809E0,4.671036530E0
3.395452583E1,3.269201660E0,7.752827911E0,4.509372711E0
3.396429183E1,2.760110321E0,7.470365295E0,4.267475739E0
3.397408683E1,2.368674316E0,7.290140076E0,4.154760132E0
3.398385283E1,2.203268280E0,7.564669189E0,4.102967834E0
3.399361783E1,2.352807312E0,7.896828461E0,4.068539429E0
3.400341383E1,2.467468872E0,8.296497345E0,3.768712921E0
3.401317983E1,2.492766266E0,8.776399384E0,3.514840851E0
3.402296183E1,2.370769958E0,9.279054108E0,3.385060730E0
3.403271083E1,2.033970337E0,9.737999725E0,3.184777222E0
3.404249783E1,1.625619507E0,1.004396347E1,2.952759705E0
3.405226883E1,1.351090393E0,1.023421783E1,2.718496857E0
3.406203083E1,1.043629761E0,1.034364029E1,2.509232025E0
3.407180383E1,4.167333984E-1,1.026864624E1,2.095791779E0
3.408161838E1,-2.939886475E-1,1.008393036E1,1.574126587E0
3.409138938E1,-8.738827515E-1,9.825567627E0,1.241368561E0
3.410115438E1,-1.269360352E0,9.449250183E0,1.178499298E0
3.411095038E1,-1.663790131E0,9.104067993E0,1.140328674E0
3.412071638E1,-1.825154572E0,8.655450897E0,1.310375061E0
3.413048338E1,-1.992057495E0,7.751031647E0,1.390608215E0
3.414026638E1,-2.148332520E0,7.196884003E0,1.165177002E0
3.415004337E1,-2.418071594E0,6.941814423E0,9.720785522E-1
3.415979238E1,-2.722239075E0,6.775360565E0,8.894503784E-1
3.416957538E1,-3.105741577E0,6.698121185E0,9.681866455E-1
3.417934138E1,-3.644920349E0,6.669830017E0,1.258133698E0
3.418912838E1,-4.068988495E0,6.808591461E0,1.689237213E0
3.419889238E1,-4.253554688E0,7.072792053E0,2.029030609E0
3.420866937E1,-4.556225281E0,7.429051208E0,2.347717896E0
3.421844438E1,-4.936434631E0,7.908204803E0,2.534379730E0
3.422822438E1,-5.486390991E0,8.230334930E0,2.540217590E0
3.423799838E1,-6.073769531E0,8.353379059E0,2.448608093E0
3.424776938E1,-6.443800049E0,8.322692871E0,2.269879761E0
3.425755838E1,-6.731501770E0,8.254434814E0,2.011816406E0
3.426732237E1,-6.963369598E0,8.153394928E0,1.935475159E0
3.427708837E1,-6.967710571E0,8.147257690E0,2.228116608E0
3.428685438E1,-6.792275391E0,8.277037811E0,2.587219849E0
3.429661937E1,-6.682703247E0,8.359067230E0,2.746189270E0
3.430641538E1,-6.675967255E0,8.523275757E0,2.661764832E0
3.431618138E1,-6.694229279E0,8.807534637E0,2.478396149E0
3.432594738E1,-6.727909241E0,9.072633362E0,2.314187622E0
3.433571238E1,-6.546187134E0,9.226213989E0,2.000140686E0
3.434550838E1,-6.409521332E0,9.529034271E0,1.692979431E0
3.435527438E1,-6.099815369E0,9.608818359E0,1.746867371E0
3.436504337E1,-5.529351654E0,9.528435516E0,1.923500061E0
3.437480637E1,-4.870272217E0,9.433532867E0,2.046544189E0
3.438460137E1,-4.389621735E0,9.227261810E0,2.174378357E0
3.439436738E1,-4.030967560E0,9.098828888E0,2.296674042E0
3.440413338E1,-3.799548798E0,8.837173004E0,2.264341278E0
3.441392338E1,-3.641627197E0,8.483009491E0,2.125729523E0
3.442368038E1,-3.472778320E0,8.265960846E0,1.951342163E0
3.443346038E1,-3.429368591E0,8.096064148E0,1.828298035E0
3.444322638E1,-3.603606262E0,7.914791107E0,1.810485077E0
3.445299138E1,-3.932023315E0,7.791746979E0,1.797013092E0
3.446275738E1,-4.155358887E0,7.828420715E0,1.856289825E0
3.447255338E1,-4.356390839E0,8.093818817E0,1.950893097E0
3.448230438E1,-4.552183685E0,8.467890930E0,2.060914307E0
3.449208538E1,-4.548591156E0,8.723858643E0,2.165397034E0
3.450185037E1,-4.319118347E0,8.854087830E0,2.120789795E0
3.451164638E1,-3.986060944E0,8.992100830E0,1.882335663E0
3.452141238E1,-3.573369141E0,9.183253326E0,1.699865112E0
3.453117137E1,-3.137625275E0,9.283993835E0,1.940265198E0
3.454094138E1,-2.833757172E0,9.419761505E0,2.071691895E0
3.455070938E1,-2.458188171E0,9.515562286E0,2.095342712E0
3.456050637E1,-2.033521271E0,9.575737152E0,2.071542206E0
3.457027138E1,-1.695673828E0,9.665400696E0,1.981878662E0
3.458003638E1,-1.115480347E0,9.712253265E0,1.934726715E0
3.458980338E1,-1.399589539E0,1.013033386E1,1.847458191E0
3.459959638E1,-2.122735748E0,1.044093796E1,1.498384094E0
3.460936338E1,-2.585273895E0,1.038839722E1,9.434880066E-1
3.461912937E1,-3.065026245E0,1.014171021E1,7.197033691E-1
3.462889538E1,-3.223995667E0,9.868378601E0,7.343728638E-1
3.463866038E1,-3.312611389E0,9.665999451E0,1.020428009E0
3.464845638E1,-3.009491730E0,9.474846954E0,1.401685181E0
3.465822238E1,-2.609673157E0,9.216035156E0,1.956730957E0
3.466798838E1,-1.938768311E0,8.984915771E0,2.642454987E0
3.467775338E1,-1.135388947E0,8.769214325E0,3.060086517E0
3.468754938E1,-2.900967407E-1,8.447982330E0,3.010838928E0
3.469731538E1,5.475613403E-1,7.849826202E0,2.313439178E0
3.470708138E1,1.276395721E0,7.402107239E0,1.272204437E0
3.471684638E1,1.593137054E0,7.134314117E0,2.490820312E-1
3.472661238E1,1.339564362E0,7.375013580E0,-3.656895447E-1
3.473640837E1,9.496252441E-1,8.074059906E0,-2.338137817E-1
3.474617438E1,9.310638428E-1,8.991202698E0,4.352947998E-1
3.475593937E1,1.317709808E0,9.793833618E0,1.199605408E0
3.476570537E1,1.658850403E0,1.060454773E1,1.766775970E0
3.477550138E1,1.915416870E0,1.122126526E1,2.370919647E0
3.478526738E1,2.133962402E0,1.154025192E1,2.845432892E0
3.479503238E1,2.580034790E0,1.148097519E1,3.013533325E0
3.480479838E1,3.294349365E0,1.098430801E1,3.464096375E0
3.481456438E1,4.070036316E0,1.015233810E1,3.829636230E0
3.482433937E1,4.669240265E0,9.296867065E0,3.943249969E0
