"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.998555083E1,-2.432513684E-1,-1.254708022E-1,1.082700491E0
2.999623183E1,-2.538790703E-1,-1.309804469E-1,1.211814165E0
3.000691283E1,-2.331019640E-1,-9.694676846E-2,1.312633395E0
3.001759483E1,-2.275732607E-1,2.748859301E-2,1.405207396E0
3.002827583E1,-2.685479522E-1,1.868397444E-1,1.516594410E0
3.003895583E1,-3.241960406E-1,4.036842883E-1,1.646471024E0
3.004963783E1,-3.571912348E-1,5.949312449E-1,1.755365252E0
3.006031883E1,-3.607737124E-1,6.836833358E-1,1.851657391E0
3.007100183E1,-3.455379605E-1,6.660345197E-1,1.939098239E0
3.008167683E1,-3.110359311E-1,4.953559041E-1,2.011517048E0
3.009236283E1,-2.995655537E-1,2.383744270E-1,2.065827847E0
3.010304383E1,-3.021293581E-1,-1.374118868E-2,2.149510622E0
3.011372483E1,-2.974316180E-1,-2.705829442E-1,2.242843390E0
3.012440483E1,-3.036198616E-1,-4.681159556E-1,2.249946594E0
3.013508683E1,-3.269924521E-1,-5.437144637E-1,2.202618122E0
3.014576783E1,-3.564486206E-1,-5.141820908E-1,2.127492905E0
3.015644983E1,-3.831106126E-1,-5.522190928E-1,2.023050785E0
3.016714583E1,-3.868808448E-1,-6.478266120E-1,1.889073133E0
3.017782483E1,-3.861495554E-1,-7.484619021E-1,1.723405004E0
3.018849683E1,-4.352505207E-1,-7.567902207E-1,1.532796025E0
3.019919983E1,-5.887708068E-1,-6.933702230E-1,1.305733085E0
3.020988583E1,-8.714341521E-1,-5.501315594E-1,1.066754699E0
3.022056683E1,-1.216564894E0,-3.544549942E-1,9.392855167E-1
3.023124783E1,-1.465615392E0,-2.963232398E-1,9.067492485E-1
3.024192883E1,-1.533903837E0,-4.296593964E-1,9.486753941E-1
3.025261083E1,-1.408075452E0,-5.742272735E-1,1.038348556E0
3.026328483E1,-1.209820390E0,-5.514016151E-1,1.053170919E0
3.027396583E1,-1.010010600E0,-3.419426084E-1,9.257860780E-1
3.028464683E1,-8.061178327E-1,-3.621177003E-2,7.023124695E-1
3.029532883E1,-6.444970369E-1,3.346135095E-2,6.591643095E-1
3.030600583E1,-5.226343274E-1,-1.022771075E-1,5.883190632E-1
3.031669183E1,-4.170626402E-1,-2.437752783E-1,4.166170061E-1
3.032737783E1,-2.635029256E-1,-2.958003283E-1,1.361461431E-1
3.033805983E1,-8.564449847E-2,-3.516651988E-1,-2.200766802E-1
3.034874083E1,8.975563943E-2,-4.449835420E-1,-4.959684014E-1
3.035942183E1,2.710385919E-1,-4.715566337E-1,-7.024673223E-1
3.037010283E1,4.416412413E-1,-5.579388738E-1,-8.444106579E-1
3.038078383E1,5.781469345E-1,-6.656213403E-1,-9.726163745E-1
3.039146483E1,6.560520530E-1,-6.593483686E-1,-1.148729801E0
3.040214683E1,6.629994512E-1,-5.672048926E-1,-1.326396108E0
3.041282783E1,6.345431805E-1,-3.145597279E-1,-1.429235578E0
3.042351883E1,6.366231441E-1,-2.942799963E-2,-1.532332778E0
3.043418783E1,6.417881250E-1,1.548203975E-1,-1.672145247E0
3.044487083E1,6.634863019E-1,2.228811383E-1,-1.821994066E0
3.045555183E1,6.518298388E-1,2.282153517E-1,-1.922861457E0
3.046623383E1,6.242030263E-1,2.115471661E-1,-1.976107955E0
3.047691483E1,6.302145123E-1,1.759572178E-1,-2.007839441E0
3.048759583E1,6.340235472E-1,1.330517083E-1,-2.028602362E0
3.049827683E1,5.807347894E-1,1.397822201E-1,-2.003643513E0
3.050895683E1,4.471433461E-1,2.397564203E-1,-1.954564810E0
3.051963883E1,3.098165095E-1,3.630092442E-1,-1.898115277E0
3.053034183E1,2.159592062E-1,4.208116829E-1,-1.836136699E0
3.054101583E1,1.700947136E-1,4.563152790E-1,-1.745481253E0
3.055168283E1,1.595009714E-1,4.810168743E-1,-1.706348538E0
3.056237883E1,1.467534900E-1,4.651897550E-1,-1.687897801E0
3.057303983E1,1.700933576E-1,3.675504625E-1,-1.761083245E0
3.058372583E1,1.971202791E-1,2.106443793E-1,-1.838224292E0
3.059440683E1,2.017937601E-1,7.473705336E-3,-1.812931538E0
3.060508883E1,1.713127941E-1,-1.749275923E-1,-1.711761355E0
3.061576983E1,1.411893815E-1,-2.578992844E-1,-1.589783788E0
3.062645083E1,1.518557370E-1,-2.580303252E-1,-1.459635496E0
3.063713183E1,2.241382301E-1,-2.412012517E-1,-1.325275779E0
3.064781883E1,3.285293877E-1,-2.311419994E-1,-1.192469835E0
3.065851883E1,3.971571922E-1,-1.996855289E-1,-1.053212881E0
3.066920583E1,4.071396887E-1,-1.262172759E-1,-9.156715274E-1
3.067988683E1,3.958573341E-1,1.403482165E-2,-8.216354251E-1
3.069056783E1,3.749315739E-1,1.230668053E-1,-7.798912525E-1
3.070124883E1,3.493484259E-1,2.024594992E-1,-7.612548470E-1
3.071191183E1,2.989380062E-1,2.691687942E-1,-7.447971106E-1
3.072261183E1,2.419117391E-1,3.151509464E-1,-6.954274178E-1
3.073329283E1,1.948779225E-1,3.591903150E-1,-5.938315392E-1
3.074397383E1,1.822697222E-1,3.342631161E-1,-4.403583407E-1
3.075465483E1,1.482829899E-1,2.678713202E-1,-2.027141154E-1
3.076532083E1,-8.277421817E-3,1.384125501E-1,6.663377583E-2
3.077601683E1,-2.799972706E-2,-9.323266149E-2,1.189134941E-1
3.078669883E1,2.353302389E-2,-1.266254485E-1,1.329123229E-1
3.079737983E1,3.415321559E-2,-4.251852632E-2,2.205321342E-1
3.080806083E1,3.602531040E-3,-1.807600074E-2,2.841906846E-1
3.081874183E1,-3.254321963E-2,-2.928790823E-2,3.454340696E-1
3.082942883E1,-7.993869483E-2,7.067702711E-3,3.983377516E-1
3.084010383E1,-1.014728993E-1,6.588107347E-2,4.473317862E-1
3.085078483E1,-7.471399009E-2,6.184638664E-2,5.127598047E-1
3.086146683E1,-3.700469062E-2,5.571472272E-2,6.048426032E-1
3.087214783E1,-2.640211582E-2,4.682296142E-2,7.166953683E-1
3.088281983E1,-3.741361201E-2,5.716256052E-2,8.239401579E-1
3.089350983E1,-6.884291023E-2,8.799450845E-2,9.289999604E-1
3.090419083E1,-7.990296185E-2,1.020025164E-1,1.035032630E0
3.091487183E1,-8.639518172E-2,1.208904982E-1,1.126414776E0
3.092555383E1,-1.047371328E-1,1.136677787E-1,1.191118240E0
3.093623483E1,-1.137777641E-1,1.064498052E-1,1.233810306E0
3.094691583E1,-1.069741920E-1,1.594301909E-1,1.258141994E0
3.095758583E1,-7.766769826E-2,2.127336264E-1,1.276140451E0
3.096826783E1,-3.009469435E-2,2.419699728E-1,1.317035198E0
3.097895883E1,1.258699573E-3,2.391302586E-1,1.366590738E0
3.098963783E1,3.702470567E-3,2.141634226E-1,1.477297068E0
3.100034283E1,-1.923688222E-3,1.719536930E-1,1.595374584E0
3.101100283E1,4.185905214E-3,1.088365465E-1,1.674348474E0
3.102168383E1,7.372412365E-3,-2.548820525E-2,1.743532300E0
3.103236483E1,-8.231646498E-4,-1.756896526E-1,1.849337697E0
3.104304583E1,-6.190166250E-2,-2.679396570E-1,1.950925827E0
3.105372683E1,-1.382262558E-1,-2.808969915E-1,2.032084227E0
3.106440783E1,-1.816144884E-1,-2.203244716E-1,2.030199766E0
3.107511183E1,-1.608801931E-1,-1.116680130E-1,1.946060419E0
3.108577083E1,-9.207071364E-2,2.060475945E-2,1.816337347E0
3.109645183E1,-3.846473992E-2,1.038304120E-1,1.666133761E0
3.110713983E1,-1.015469879E-1,8.664292842E-2,1.491446733E0
3.111783983E1,-3.619415462E-1,7.633037120E-2,1.312942505E0
3.112852483E1,-7.411968112E-1,8.484037220E-2,1.140598774E0
3.113920683E1,-1.090244293E0,1.090557724E-1,1.043404222E0
3.114988783E1,-1.287661314E0,1.017767191E-1,1.000492334E0
3.116056883E1,-1.350337505E0,5.018023029E-2,9.682161808E-1
3.117125083E1,-1.311664820E0,-3.155951574E-2,9.469560385E-1
3.118193183E1,-1.162069440E0,-1.765791178E-1,9.073551893E-1
3.119261283E1,-8.794677258E-1,-2.498961836E-1,8.176855445E-1
3.120329083E1,-6.142994165E-1,-2.797110975E-1,6.856110096E-1
3.121396683E1,-4.422210455E-1,-3.858196437E-1,5.483935475E-1
3.122463583E1,-3.333988190E-1,-5.017779469E-1,3.681136370E-1
3.123533383E1,-2.730527222E-1,-5.414332151E-1,1.665508300E-1
3.124601883E1,-2.337535322E-1,-5.387612581E-1,-8.096522838E-2
3.125669983E1,-1.777783483E-1,-5.284413099E-1,-3.152833283E-1
3.126738083E1,-7.819485664E-2,-4.657751620E-1,-5.268917084E-1
3.127806183E1,4.901533201E-2,-4.061235785E-1,-7.071597576E-1
3.128874283E1,2.078372687E-1,-3.552828729E-1,-8.159711957E-1
3.129942383E1,3.496322930E-1,-3.350071609E-1,-8.722909689E-1
3.131010583E1,4.284568429E-1,-3.392421603E-1,-9.595909119E-1
3.132078683E1,4.210215509E-1,-3.096236289E-1,-1.092151403E0
3.133146783E1,4.490894377E-1,-1.951698065E-1,-1.273687124E0
3.134215483E1,4.669110179E-1,-1.600421034E-2,-1.464778066E0
3.135282483E1,4.404479861E-1,1.721113622E-1,-1.683354020E0
3.136351083E1,3.870357275E-1,3.851062357E-1,-1.964899063E0
3.137419283E1,3.784662485E-1,6.513819098E-1,-2.086205006E0
3.138487383E1,5.089156628E-1,8.142933846E-1,-2.053366423E0
3.139555483E1,6.462612152E-1,8.467546105E-1,-1.930688024E0
3.140623583E1,6.210565567E-1,6.696988940E-1,-1.766302824E0
3.141691683E1,4.822059870E-1,4.531210363E-1,-1.738254189E0
3.142759783E1,3.650276959E-1,3.181081116E-1,-1.847887754E0
3.143827883E1,2.720096111E-1,1.665020734E-1,-1.931029201E0
3.144895583E1,1.591397226E-1,-5.222869292E-2,-1.921527147E0
3.145966083E1,-8.722833009E-4,-1.550125480E-1,-1.872417927E0
3.147033483E1,-1.075413898E-1,-1.339768469E-1,-1.821195126E0
3.148101583E1,-1.612221301E-1,-2.972782217E-2,-1.726662159E0
3.149168483E1,-1.486900896E-1,2.653997764E-2,-1.590409517E0
3.150236583E1,-7.789314538E-2,-2.878065966E-2,-1.439064384E0
3.151304783E1,1.420734636E-2,-9.246334434E-2,-1.305004239E0
3.152372883E1,1.384473145E-1,-7.246965170E-2,-1.199193716E0
3.153440983E1,2.396055311E-1,-1.125332620E-2,-1.104036331E0
3.154509083E1,2.933721840E-1,5.790830404E-2,-9.876582026E-1
3.155577183E1,2.668839395E-1,8.659901470E-2,-8.619275689E-1
3.156646883E1,1.785086393E-1,1.137625724E-1,-7.324537635E-1
3.157713983E1,1.033680737E-1,1.032920852E-1,-6.488710046E-1
3.158784483E1,1.364979241E-2,7.637255639E-2,-6.186805367E-1
3.159852683E1,1.301954407E-2,4.104206711E-2,-5.955666900E-1
3.160918783E1,9.685044736E-2,-5.015007220E-3,-5.660561919E-1
3.161988983E1,1.466565430E-1,-6.629844010E-2,-5.106705427E-1
3.163057083E1,1.408037245E-1,-9.385896474E-2,-4.010932148E-1
3.164125183E1,1.117321700E-1,-2.465506643E-2,-2.533965707E-1
3.165193183E1,8.097366244E-2,8.490421623E-2,-1.153719574E-1
3.166261383E1,6.516955048E-2,1.384121776E-1,3.702601045E-2
3.167329483E1,6.344269961E-2,1.549665630E-1,1.283647716E-1
3.168397283E1,4.378067702E-2,1.600712240E-1,1.943386644E-1
3.169465783E1,2.055334626E-3,1.181567907E-1,2.604756057E-1
3.170533883E1,-4.795463383E-2,7.370575517E-2,3.279298842E-1
3.171601883E1,-1.061610505E-1,1.685407385E-2,3.942423165E-1
3.172670083E1,-1.387558728E-1,-1.676363405E-3,4.469287694E-1
3.173738083E1,-1.397324055E-1,1.706163213E-2,4.932335615E-1
3.174806283E1,-1.465126127E-1,2.838051133E-2,5.456756949E-1
3.175874483E1,-1.676913947E-1,4.053064808E-2,5.812214017E-1
3.176942583E1,-1.989659071E-1,1.469327044E-2,6.399661303E-1
3.178010683E1,-2.084581703E-1,-3.272217512E-2,7.191362381E-1
3.179078783E1,-1.824855059E-1,-7.103560865E-2,7.906227112E-1
3.180147283E1,-1.423933059E-1,-8.943958580E-2,8.705013394E-1
3.181214983E1,-8.912796527E-2,-1.051101610E-1,9.648358226E-1
3.182282583E1,-6.681241095E-2,-1.114462242E-1,1.061960101E0
3.183351283E1,-7.591783255E-2,-7.918012142E-2,1.142435193E0
3.184419383E1,-9.141579270E-2,-3.007565625E-2,1.191351295E0
3.185487483E1,-9.891917557E-2,3.611972556E-2,1.221918464E0
3.186555883E1,-8.531075716E-2,3.039524890E-2,1.271626234E0
3.187623383E1,-2.590821683E-2,-1.152345464E-1,1.368131518E0
3.188691783E1,3.582385555E-2,-2.396939099E-1,1.487803936E0
3.189759983E1,8.644359559E-2,-3.153325915E-1,1.613723159E0
3.190830083E1,1.011508629E-1,-3.855921328E-1,1.714487433E0
3.191897583E1,9.080604464E-2,-4.859948158E-1,1.768015265E0
3.192964283E1,6.725205481E-2,-5.891935229E-1,1.802210093E0
3.194032383E1,4.222581536E-2,-6.494022608E-1,1.853511810E0
3.195100483E1,3.741687164E-2,-7.018511295E-1,1.916771173E0
3.196168583E1,4.534085467E-2,-7.296376824E-1,1.971398711E0
3.197236783E1,6.488285959E-2,-6.483866572E-1,1.989512444E0
3.198304883E1,6.578866392E-2,-5.482862592E-1,1.938480139E0
3.199372983E1,1.193150412E-3,-3.835781217E-1,1.809135318E0
3.200442683E1,-1.261377782E-1,-1.639015973E-1,1.633072257E0
3.201511583E1,-3.384439349E-1,-1.313702296E-2,1.438396454E0
3.202577483E1,-6.370659471E-1,9.581110626E-2,1.236077547E0
3.203647683E1,-9.413675070E-1,2.259571254E-1,1.088653564E0
3.204716583E1,-1.112043262E0,1.541484743E-1,1.041722178E0
3.205784683E1,-1.111138225E0,-6.916919351E-2,1.018281460E0
3.206852783E1,-1.002635360E0,-1.486857235E-1,9.743531346E-1
3.207920983E1,-8.359149098E-1,-1.552386433E-1,8.848366737E-1
3.208989083E1,-6.943976283E-1,-8.299323171E-2,7.238767147E-1
3.210057183E1,-5.870814323E-1,3.616350144E-2,5.110098124E-1
3.211125283E1,-4.530038238E-1,9.818596393E-2,3.038657606E-1
3.212193883E1,-3.220234513E-1,2.538292669E-2,1.245298535E-1
3.213259183E1,-2.343412489E-1,-1.697752178E-1,-1.189100370E-1
3.214327983E1,-1.589390785E-1,-3.296130896E-1,-3.670400977E-1
3.215397783E1,-5.668221787E-2,-4.250597060E-1,-5.922399163E-1
3.216465883E1,9.051737934E-2,-4.569844007E-1,-7.667590976E-1
3.217533983E1,2.415114343E-1,-4.417396188E-1,-8.621456027E-1
3.218602083E1,3.924001455E-1,-3.796373904E-1,-9.160891771E-1
3.219670183E1,5.181884766E-1,-2.982995510E-1,-9.660801291E-1
3.220738283E1,5.919576287E-1,-2.608604133E-1,-1.039891005E0
3.221806483E1,6.311805844E-1,-2.611113191E-1,-1.168136358E0
3.222874583E1,6.152117848E-1,-2.651135325E-1,-1.362713337E0
3.223942683E1,5.826060176E-1,-2.643584013E-1,-1.552214503E0
3.225012083E1,5.850149989E-1,-2.921552956E-1,-1.709259152E0
3.226077483E1,6.108557582E-1,-2.728829980E-1,-1.848255277E0
3.227146983E1,6.128051281E-1,-1.726696044E-1,-1.912631392E0
3.228216883E1,6.048033834E-1,2.460945398E-2,-1.917143226E0
3.229283283E1,5.996575952E-1,2.571353614E-1,-1.960627913E0
3.230351383E1,5.686643720E-1,4.438449740E-1,-2.024536610E0
3.231419483E1,4.789481163E-1,5.572086573E-1,-2.098844767E0
3.232487583E1,3.315177858E-1,6.588638425E-1,-2.133585215E0
3.233555683E1,1.823068112E-1,7.226412892E-1,-2.145227432E0
3.234623783E1,6.940370053E-2,7.418172956E-1,-2.131762981E0
3.235691983E1,2.184878336E-3,6.024721265E-1,-2.104384661E0
3.236762083E1,-1.707531698E-2,4.296649396E-1,-2.064185381E0
3.237830083E1,-6.729005277E-2,4.691854119E-1,-1.923539639E0
3.238896283E1,-1.022545770E-1,5.268840790E-1,-1.652840972E0
3.239964383E1,-8.347509801E-2,4.605879188E-1,-1.357322097E0
3.241032483E1,-3.958008438E-2,2.388583720E-1,-1.086609602E0
3.242100683E1,2.417421713E-2,-6.518372893E-2,-1.076690078E0
3.243168783E1,7.230316103E-2,-2.507034242E-1,-1.084715724E0
3.244236883E1,1.296461225E-1,-3.523053825E-1,-1.029449821E0
3.245304983E1,2.389091253E-1,-4.100815356E-1,-9.613149166E-1
3.246376183E1,3.236164451E-1,-3.824041486E-1,-8.855053186E-1
3.247444283E1,2.921944559E-1,-2.511066794E-1,-7.961230278E-1
3.248510183E1,1.569143832E-1,-4.649452865E-2,-6.823614836E-1
3.249580283E1,-1.093799528E-2,1.953567266E-1,-5.852855444E-1
3.250648483E1,-6.976550072E-2,3.681381643E-1,-4.590406716E-1
3.251716783E1,-4.696372524E-2,4.392812252E-1,-3.483853042E-1
3.252784883E1,2.055251598E-2,3.868501782E-1,-2.944012880E-1
3.253852983E1,1.101345941E-1,2.957106829E-1,-2.090768069E-1
3.254921083E1,1.476307660E-1,2.298326194E-1,-7.566361129E-2
3.255989183E1,1.399014890E-1,1.816642582E-1,6.678717583E-2
3.257057183E1,3.401436284E-2,1.461322904E-1,1.373016387E-1
3.258125383E1,-8.360367268E-2,1.119382381E-1,2.039816976E-1
3.259193483E1,-1.714541018E-1,5.462154746E-2,2.742676139E-1
3.260261183E1,-2.114996910E-1,-3.380383179E-2,3.427720368E-1
3.261329783E1,-2.056335360E-1,-9.463495761E-2,3.974078298E-1
3.262397883E1,-1.763459742E-1,-1.282300800E-1,4.444934428E-1
3.263465983E1,-1.496536881E-1,-1.348576397E-1,4.977268577E-1
3.264532783E1,-1.162577122E-1,-9.234596044E-2,5.582318902E-1
3.265603183E1,-9.051935375E-2,5.240675062E-3,6.225434542E-1
3.266670383E1,-8.541540802E-2,7.721872628E-2,7.430732846E-1
3.267738483E1,-9.708514810E-2,9.406029433E-2,9.148297310E-1
3.268806583E1,-1.134362519E-1,9.976342320E-2,1.081757188E0
3.269874683E1,-1.027387232E-1,1.826443225E-1,1.175449729E0
3.270942783E1,-6.522160023E-2,2.779501975E-1,1.228696346E0
3.272011883E1,-5.214858428E-2,3.274694681E-1,1.283361077E0
3.273078983E1,-6.325928867E-2,3.130329847E-1,1.351628065E0
3.274147183E1,-5.852681771E-2,2.632826269E-1,1.423316717E0
3.275215283E1,-2.931797691E-2,1.477742344E-1,1.500742197E0
3.276282783E1,1.039472129E-2,4.588607699E-2,1.573199511E0
3.277350983E1,9.593541920E-2,-5.190880969E-2,1.596469760E0
3.278420583E1,1.774461716E-1,-1.168740466E-1,1.602760911E0
3.279487083E1,2.558355033E-1,-1.875740439E-1,1.655369282E0
3.280555883E1,3.101644516E-1,-3.321733177E-1,1.720315099E0
3.281623983E1,3.060479760E-1,-4.729761183E-1,1.761568785E0
3.282693983E1,2.785179913E-1,-5.456271768E-1,1.786124110E0
3.283761383E1,2.625190318E-1,-6.109430790E-1,1.780121684E0
3.284828283E1,2.677410841E-1,-6.871438622E-1,1.744660020E0
3.285896383E1,3.105694354E-1,-6.539828777E-1,1.657792807E0
3.286964483E1,4.099639058E-1,-5.087103844E-1,1.518097281E0
3.288032683E1,4.683885574E-1,-3.620775938E-1,1.314344168E0
3.289100783E1,3.219121695E-1,-2.044496834E-1,1.052001119E0
3.290171883E1,-1.274523884E-1,-5.305194110E-2,7.759488821E-1
3.291237783E1,-6.708183289E-1,6.538467854E-2,5.726966858E-1
3.292308183E1,-1.117377043E0,1.262230128E-1,5.034075379E-1
3.293376283E1,-1.344054103E0,1.411508322E-1,5.363505483E-1
3.294441883E1,-1.370957136E0,6.273610890E-2,6.217120886E-1
3.295511883E1,-1.212150693E0,-6.406711042E-2,7.050147057E-1
3.296580583E1,-9.420484900E-1,-1.000719294E-1,7.214500308E-1
3.297648683E1,-6.590050459E-1,-7.384750992E-2,6.635723710E-1
3.298716883E1,-4.312771559E-1,5.135980621E-2,5.102660656E-1
3.299784983E1,-3.063820004E-1,1.085522398E-1,3.336684406E-1
3.300853083E1,-2.688150406E-1,-1.224101614E-2,1.480831057E-1
3.301921183E1,-2.601861954E-1,-1.535878927E-1,-1.090210602E-1
3.302989283E1,-1.934412420E-1,-2.829203308E-1,-3.606644571E-1
3.304057983E1,-7.888935506E-2,-3.989269733E-1,-5.641446710E-1
3.305125883E1,6.451172382E-2,-4.906952381E-1,-7.009525895E-1
3.306193583E1,1.995975971E-1,-5.294107795E-1,-7.767186165E-1
3.307261183E1,3.297686577E-1,-5.029218793E-1,-7.975951433E-1
3.308329883E1,4.430214167E-1,-4.459991753E-1,-8.158003688E-1
3.309397983E1,5.038838983E-1,-4.073254168E-1,-8.699656129E-1
3.310466083E1,5.158937573E-1,-3.769812286E-1,-9.515979886E-1
3.311534183E1,5.166749954E-1,-3.237544298E-1,-1.067160130E0
3.312602383E1,5.239862204E-1,-2.511013448E-1,-1.226590991E0
3.313670483E1,5.418525934E-1,-1.709639281E-1,-1.392216444E0
3.314738583E1,5.466279984E-1,-1.009413227E-1,-1.572317004E0
3.315808083E1,5.369700193E-1,-1.889009960E-2,-1.758322358E0
3.316873783E1,5.032926798E-1,8.850345016E-2,-1.945253730E0
3.317942383E1,4.294879436E-1,1.941478401E-1,-2.107399225E0
3.319011083E1,3.063889146E-1,3.277698159E-1,-2.174046516E0
3.320079183E1,1.504910290E-1,5.180587769E-1,-2.125832558E0
3.321147283E1,9.757209569E-3,6.586361527E-1,-2.032808304E0
3.322215383E1,-1.404257491E-2,6.393875480E-1,-1.927871943E0
3.323283483E1,3.856582567E-2,4.817708731E-1,-1.803249717E0
3.324351583E1,9.264886379E-2,2.786925435E-1,-1.698172808E0
3.325419683E1,9.826390445E-2,5.645872653E-2,-1.590150714E0
3.326487883E1,4.270036146E-2,-1.116530597E-1,-1.488693714E0
3.327555983E1,3.358570160E-3,-1.349426359E-1,-1.399414182E0
3.328624983E1,3.663916513E-2,-5.763548985E-2,-1.305910945E0
3.329692783E1,1.324112415E-1,2.883814648E-2,-1.254523873E0
3.330760283E1,2.230249643E-1,3.187527508E-2,-1.210466743E0
3.331828383E1,2.952257693E-1,-1.065084804E-2,-1.152872205E0
3.332896483E1,3.203759491E-1,-8.078339696E-2,-1.076535106E0
3.333967683E1,2.897220850E-1,-1.407046169E-1,-9.873996973E-1
3.335035783E1,2.214848250E-1,-1.314136684E-1,-9.050719738E-1
3.336103883E1,1.500323117E-1,-2.152490988E-2,-8.018975854E-1
3.337172083E1,1.048668474E-1,1.111411750E-1,-6.551677585E-1
3.338240183E1,9.604352713E-2,1.572397500E-1,-5.271995068E-1
3.339308283E1,1.079488993E-1,1.200910956E-1,-4.336402714E-1
3.340375583E1,1.374324858E-1,5.099263415E-2,-4.011592865E-1
3.341442383E1,1.714466363E-1,2.123660408E-2,-3.504478931E-1
3.342512583E1,1.980331242E-1,6.779997051E-2,-2.447674274E-1
3.343578883E1,2.320385873E-1,1.233382896E-1,-9.655907005E-2
3.344648883E1,2.259681672E-1,1.709513515E-1,7.396899164E-2
3.345716983E1,1.423004419E-1,2.009396106E-1,1.796030104E-1
3.346785083E1,5.308288615E-3,1.757564992E-1,2.346279323E-1
3.347853183E1,-7.191404700E-2,9.750132263E-2,2.731093466E-1
3.348921283E1,-9.184207022E-2,1.052075997E-2,3.340765238E-1
3.349989383E1,-7.846117020E-2,-6.846030056E-2,4.105102420E-1
3.351057583E1,-5.985512212E-2,-7.130813599E-2,4.942805767E-1
3.352125883E1,-5.073262379E-2,2.976135351E-2,5.648795962E-1
3.353193783E1,-5.134142190E-2,1.453958154E-1,6.283171773E-1
3.354261883E1,-4.375194013E-2,2.968560755E-1,7.184753418E-1
3.355328483E1,-4.460002109E-2,3.970556259E-1,8.670807481E-1
3.356399183E1,-6.373611093E-2,4.307966530E-1,1.019460917E0
3.357466283E1,-9.639631957E-2,4.615764022E-1,1.119665504E0
3.358534383E1,-1.259782314E-1,4.573873878E-1,1.222009063E0
3.359602483E1,-1.615169942E-1,4.552512169E-1,1.359933496E0
3.360670583E1,-2.064035386E-1,4.209637046E-1,1.478448629E0
3.361738683E1,-2.302098721E-1,3.658057749E-1,1.540717483E0
3.362806783E1,-1.973399818E-1,3.150377274E-1,1.571939111E0
3.363875183E1,-1.408102810E-1,2.707255185E-1,1.599247336E0
3.364943083E1,-1.022503674E-1,1.479071826E-1,1.653449297E0
3.366011083E1,-8.381199092E-2,-8.797522634E-2,1.717467189E0
3.367079283E1,-6.232980639E-2,-2.945525646E-1,1.757141948E0
3.368147383E1,-5.238265917E-2,-4.525442719E-1,1.758051753E0
3.369216183E1,-5.577868968E-2,-5.776960254E-1,1.762779117E0
3.370283583E1,-1.175442934E-1,-6.630929112E-1,1.794993997E0
3.371351683E1,-2.062528580E-1,-6.778638959E-1,1.817862272E0
3.372419883E1,-3.076819777E-1,-6.218726039E-1,1.826340556E0
3.373487983E1,-3.746959865E-1,-5.715117455E-1,1.825913548E0
3.374556483E1,-4.003875256E-1,-4.947180152E-1,1.828715086E0
3.375624083E1,-3.346549571E-1,-4.275654852E-1,1.818322420E0
3.376692283E1,-2.222829908E-1,-4.174591601E-1,1.779352665E0
3.377763483E1,-1.187378466E-1,-4.140541255E-1,1.675961971E0
3.378831483E1,-6.006816775E-2,-3.886105418E-1,1.493975043E0
3.379899683E1,-7.801429182E-2,-3.401724398E-1,1.270257831E0
3.380967783E1,-2.103047371E-1,-2.530984282E-1,1.052713990E0
3.382034783E1,-4.875402153E-1,-1.598390043E-1,8.343288898E-1
3.383102683E1,-9.382888079E-1,-3.492753953E-2,6.373652220E-1
3.384172183E1,-1.378742456E0,5.254425108E-2,4.877378941E-1
3.385240283E1,-1.543677092E0,6.755204499E-2,3.873117864E-1
3.386305883E1,-1.432148337E0,9.180652350E-2,2.704465687E-1
3.387375883E1,-1.146523952E0,1.754494905E-1,1.700272709E-1
3.388444583E1,-7.997320890E-1,2.185072005E-1,8.956170082E-2
3.389512783E1,-5.393452644E-1,2.331930250E-1,8.799720556E-3
3.390580883E1,-4.075843990E-1,2.368580997E-1,-1.253308654E-1
3.391648983E1,-3.535652161E-1,1.767372191E-1,-2.611150444E-1
3.392717083E1,-2.813911438E-1,6.035673246E-2,-4.227268994E-1
3.393785183E1,-1.812053323E-1,-1.192689762E-1,-5.786365271E-1
3.394853283E1,-5.651392788E-2,-2.395288795E-1,-7.152698636E-1
3.395922783E1,1.295699328E-1,-2.910047472E-1,-8.122881651E-1
3.396989583E1,2.691137791E-1,-2.977576554E-1,-8.844157457E-1
3.398058283E1,3.705955744E-1,-2.841835916E-1,-9.402775764E-1
3.399126383E1,4.585890770E-1,-2.489574552E-1,-1.019103646E0
3.400193883E1,5.165676475E-1,-1.872477382E-1,-1.103641868E0
3.401261483E1,5.436530709E-1,-1.235840619E-1,-1.187836528E0
3.402330083E1,5.721370578E-1,-7.950157672E-2,-1.270852566E0
3.403398283E1,6.044784784E-1,-6.971833855E-2,-1.360037327E0
3.404466383E1,6.372823715E-1,-9.663682431E-2,-1.439535141E0
3.405534483E1,6.644824743E-1,-8.846141398E-2,-1.573704123E0
3.406602583E1,6.593712568E-1,1.198887825E-2,-1.762181878E0
3.407673037E1,5.695686936E-1,1.232290566E-1,-1.978903890E0
3.408740338E1,4.207235277E-1,2.571161687E-1,-2.134105682E0
3.409810638E1,2.874549627E-1,3.687706292E-1,-2.167788267E0
3.410877438E1,1.970409006E-1,4.112794697E-1,-2.006075144E0
3.411945538E1,1.609126776E-1,3.549539447E-1,-1.730646849E0
3.413013637E1,1.515304744E-1,2.171341628E-1,-1.610190511E0
