Timestamp,Milliseconds,Illuminance
2021-06-04 20:39:27,2,21.0
2021-06-04 20:39:27,101,20.0
2021-06-04 20:39:27,201,20.0
2021-06-04 20:39:27,301,20.0
2021-06-04 20:39:27,401,22.0
2021-06-04 20:39:27,501,23.0
2021-06-04 20:39:27,602,24.0
2021-06-04 20:39:27,701,28.0
2021-06-04 20:39:27,801,43.0
2021-06-04 20:39:27,901,49.0
2021-06-04 20:39:28,1002,46.0
2021-06-04 20:39:28,1101,34.0
2021-06-04 20:39:28,1201,61.0
2021-06-04 20:39:28,1302,67.0
2021-06-04 20:39:28,1401,71.0
2021-06-04 20:39:28,1502,56.0
2021-06-04 20:39:28,1601,56.0
2021-06-04 20:39:28,1701,44.0
2021-06-04 20:39:28,1801,37.0
2021-06-04 20:39:28,1902,28.0
2021-06-04 20:39:29,2001,9.0
2021-06-04 20:39:29,2101,8.0
2021-06-04 20:39:29,2201,6.0
2021-06-04 20:39:29,2301,7.0
2021-06-04 20:39:29,2402,9.0
2021-06-04 20:39:29,2501,9.0
2021-06-04 20:39:29,2601,9.0
2021-06-04 20:39:29,2701,10.0
2021-06-04 20:39:29,2802,11.0
2021-06-04 20:39:29,2901,12.0
2021-06-04 20:39:30,3001,12.0
2021-06-04 20:39:30,3102,11.0
2021-06-04 20:39:30,3201,7.0
2021-06-04 20:39:30,3301,3.0
2021-06-04 20:39:30,3401,2.0
2021-06-04 20:39:30,3501,2.0
2021-06-04 20:39:30,3602,1.0
2021-06-04 20:39:30,3701,0.0
2021-06-04 20:39:30,3801,0.0
2021-06-04 20:39:30,3901,0.0
2021-06-04 20:39:31,4002,0.0
2021-06-04 20:39:31,4101,0.0
2021-06-04 20:39:31,4201,0.0
2021-06-04 20:39:31,4302,0.0
2021-06-04 20:39:31,4401,0.0
2021-06-04 20:39:31,4502,0.0
2021-06-04 20:39:31,4602,0.0
2021-06-04 20:39:31,4701,0.0
2021-06-04 20:39:31,4801,0.0
2021-06-04 20:39:31,4901,0.0
2021-06-04 20:39:32,5002,0.0
2021-06-04 20:39:32,5101,0.0
2021-06-04 20:39:32,5201,0.0
2021-06-04 20:39:32,5301,0.0
2021-06-04 20:39:32,5401,0.0
2021-06-04 20:39:32,5501,0.0
2021-06-04 20:39:32,5602,0.0
2021-06-04 20:39:32,5701,0.0
2021-06-04 20:39:32,5802,0.0
2021-06-04 20:39:32,5901,0.0
2021-06-04 20:39:33,6002,0.0
2021-06-04 20:39:33,6102,0.0
2021-06-04 20:39:33,6201,0.0
2021-06-04 20:39:33,6302,0.0
2021-06-04 20:39:33,6401,0.0
2021-06-04 20:39:33,6501,0.0
2021-06-04 20:39:33,6602,0.0
2021-06-04 20:39:33,6702,0.0
2021-06-04 20:39:33,6801,0.0
2021-06-04 20:39:33,6902,0.0
2021-06-04 20:39:34,7002,0.0
2021-06-04 20:39:34,7101,0.0
2021-06-04 20:39:34,7201,0.0
2021-06-04 20:39:34,7302,0.0
2021-06-04 20:39:34,7401,0.0
2021-06-04 20:39:34,7501,0.0
2021-06-04 20:39:34,7601,0.0
2021-06-04 20:39:34,7702,0.0
2021-06-04 20:39:34,7801,0.0
2021-06-04 20:39:34,7901,0.0
2021-06-04 20:39:35,8001,0.0
2021-06-04 20:39:35,8102,0.0
2021-06-04 20:39:35,8201,0.0
2021-06-04 20:39:35,8301,0.0
2021-06-04 20:39:35,8401,0.0
2021-06-04 20:39:35,8502,0.0
2021-06-04 20:39:35,8601,0.0
2021-06-04 20:39:35,8701,0.0
2021-06-04 20:39:35,8801,0.0
2021-06-04 20:39:35,8901,0.0
2021-06-04 20:39:36,9002,0.0
2021-06-04 20:39:36,9101,0.0
2021-06-04 20:39:36,9202,0.0
2021-06-04 20:39:36,9301,0.0
2021-06-04 20:39:36,9402,0.0
2021-06-04 20:39:36,9501,0.0
2021-06-04 20:39:36,9602,0.0
2021-06-04 20:39:36,9701,0.0
2021-06-04 20:39:36,9802,0.0
2021-06-04 20:39:36,9902,0.0
2021-06-04 20:39:37,10001,0.0
2021-06-04 20:39:37,10101,0.0
2021-06-04 20:39:37,10201,0.0
2021-06-04 20:39:37,10301,0.0
2021-06-04 20:39:37,10401,0.0
2021-06-04 20:39:37,10502,0.0
2021-06-04 20:39:37,10601,0.0
2021-06-04 20:39:37,10701,0.0
2021-06-04 20:39:37,10802,0.0
2021-06-04 20:39:37,10902,0.0
2021-06-04 20:39:38,11001,0.0
2021-06-04 20:39:38,11102,0.0
2021-06-04 20:39:38,11201,0.0
2021-06-04 20:39:38,11301,0.0
2021-06-04 20:39:38,11402,0.0
2021-06-04 20:39:38,11502,0.0
2021-06-04 20:39:38,11601,0.0
2021-06-04 20:39:38,11701,0.0
2021-06-04 20:39:38,11801,0.0
2021-06-04 20:39:38,11902,0.0
2021-06-04 20:39:39,12001,0.0
2021-06-04 20:39:39,12101,0.0
2021-06-04 20:39:39,12201,0.0
2021-06-04 20:39:39,12302,0.0
2021-06-04 20:39:39,12401,0.0
2021-06-04 20:39:39,12501,0.0
2021-06-04 20:39:39,12601,0.0
2021-06-04 20:39:39,12701,0.0
2021-06-04 20:39:39,12802,0.0
2021-06-04 20:39:39,12901,0.0
2021-06-04 20:39:40,13001,0.0
2021-06-04 20:39:40,13101,0.0
2021-06-04 20:39:40,13201,0.0
2021-06-04 20:39:40,13302,0.0
2021-06-04 20:39:40,13401,0.0
2021-06-04 20:39:40,13502,0.0
2021-06-04 20:39:40,13601,0.0
2021-06-04 20:39:40,13701,0.0
2021-06-04 20:39:40,13802,0.0
2021-06-04 20:39:40,13901,0.0
2021-06-04 20:39:41,14001,0.0
2021-06-04 20:39:41,14101,0.0
2021-06-04 20:39:41,14201,0.0
2021-06-04 20:39:41,14301,0.0
2021-06-04 20:39:41,14402,0.0
2021-06-04 20:39:41,14501,0.0
2021-06-04 20:39:41,14601,0.0
2021-06-04 20:39:41,14701,0.0
2021-06-04 20:39:41,14802,0.0
2021-06-04 20:39:41,14901,0.0
2021-06-04 20:39:42,15001,0.0
2021-06-04 20:39:42,15102,0.0
2021-06-04 20:39:42,15201,0.0
2021-06-04 20:39:42,15302,0.0
2021-06-04 20:39:42,15401,0.0
2021-06-04 20:39:42,15501,0.0
2021-06-04 20:39:42,15601,0.0
2021-06-04 20:39:42,15702,0.0
2021-06-04 20:39:42,15801,0.0
2021-06-04 20:39:42,15901,0.0
2021-06-04 20:39:43,16001,0.0
2021-06-04 20:39:43,16102,0.0
2021-06-04 20:39:43,16201,0.0
2021-06-04 20:39:43,16301,0.0
2021-06-04 20:39:43,16401,0.0
2021-06-04 20:39:43,16502,0.0
2021-06-04 20:39:43,16601,0.0
2021-06-04 20:39:43,16701,0.0
2021-06-04 20:39:43,16801,0.0
2021-06-04 20:39:43,16902,0.0
2021-06-04 20:39:44,17001,0.0
2021-06-04 20:39:44,17101,0.0
2021-06-04 20:39:44,17202,0.0
2021-06-04 20:39:44,17301,0.0
2021-06-04 20:39:44,17401,0.0
2021-06-04 20:39:44,17501,0.0
2021-06-04 20:39:44,17602,0.0
2021-06-04 20:39:44,17701,0.0
2021-06-04 20:39:44,17801,0.0
2021-06-04 20:39:44,17901,0.0
2021-06-04 20:39:45,18002,0.0
2021-06-04 20:39:45,18101,0.0
2021-06-04 20:39:45,18201,0.0
2021-06-04 20:39:45,18301,0.0
2021-06-04 20:39:45,18401,0.0
2021-06-04 20:39:45,18502,0.0
2021-06-04 20:39:45,18601,0.0
2021-06-04 20:39:45,18701,0.0
2021-06-04 20:39:45,18801,0.0
2021-06-04 20:39:45,18902,0.0
2021-06-04 20:39:46,19001,0.0
2021-06-04 20:39:46,19101,0.0
2021-06-04 20:39:46,19201,0.0
2021-06-04 20:39:46,19301,0.0
2021-06-04 20:39:46,19401,0.0
2021-06-04 20:39:46,19502,0.0
2021-06-04 20:39:46,19601,0.0
2021-06-04 20:39:46,19702,0.0
2021-06-04 20:39:46,19801,0.0
2021-06-04 20:39:46,19901,0.0
2021-06-04 20:39:47,20001,0.0
2021-06-04 20:39:47,20101,0.0
2021-06-04 20:39:47,20202,0.0
2021-06-04 20:39:47,20301,0.0
2021-06-04 20:39:47,20401,0.0
2021-06-04 20:39:47,20502,0.0
2021-06-04 20:39:47,20602,0.0
2021-06-04 20:39:47,20701,0.0
2021-06-04 20:39:47,20802,0.0
2021-06-04 20:39:47,20901,0.0
2021-06-04 20:39:48,21002,0.0
2021-06-04 20:39:48,21101,0.0
2021-06-04 20:39:48,21202,0.0
2021-06-04 20:39:48,21301,0.0
2021-06-04 20:39:48,21402,0.0
2021-06-04 20:39:48,21501,0.0
2021-06-04 20:39:48,21602,0.0
2021-06-04 20:39:48,21701,0.0
2021-06-04 20:39:48,21802,0.0
2021-06-04 20:39:48,21901,0.0
2021-06-04 20:39:49,22002,0.0
2021-06-04 20:39:49,22101,0.0
2021-06-04 20:39:49,22201,0.0
2021-06-04 20:39:49,22301,0.0
2021-06-04 20:39:49,22401,0.0
2021-06-04 20:39:49,22502,0.0
2021-06-04 20:39:49,22601,0.0
2021-06-04 20:39:49,22702,0.0
2021-06-04 20:39:49,22801,0.0
2021-06-04 20:39:49,22901,0.0
2021-06-04 20:39:50,23001,0.0
2021-06-04 20:39:50,23102,0.0
2021-06-04 20:39:50,23201,0.0
2021-06-04 20:39:50,23301,0.0
2021-06-04 20:39:50,23402,0.0
2021-06-04 20:39:50,23501,0.0
2021-06-04 20:39:50,23602,0.0
2021-06-04 20:39:50,23702,0.0
2021-06-04 20:39:50,23801,0.0
2021-06-04 20:39:50,23902,0.0
