"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.955233333E-1,-1.579665070E0,4.844825134E0,7.845335541E0
7.053183333E-1,-1.832339630E0,4.798271942E0,7.642657013E0
7.151153333E-1,-1.712588654E0,4.655169525E0,7.329358521E0
7.249103333E-1,-1.394051056E0,4.186643829E0,7.059020691E0
7.347063333E-1,-1.095122681E0,4.128714294E0,7.139553223E0
7.445023333E-1,-1.057251434E0,4.217629395E0,7.367828522E0
7.543003333E-1,-1.347946930E0,4.049079895E0,7.457941132E0
7.640963333E-1,-1.600621490E0,3.785478058E0,7.543413391E0
7.738913333E-1,-1.309626617E0,3.524420929E0,7.590265961E0
7.837183333E-1,-1.141526184E0,4.004622345E0,6.530469818E0
7.935143333E-1,-1.154100037E0,4.104165344E0,6.679410095E0
8.033103333E-1,-9.901908875E-1,3.958218842E0,6.427334290E0
8.131073333E-1,-9.292675781E-1,3.672612762E0,6.114185486E0
8.229033333E-1,-7.780819702E-1,3.361110535E0,6.237828369E0
8.326983333E-1,-8.279283142E-1,3.523223419E0,6.093229065E0
8.424943333E-1,-8.717871094E-1,3.638783112E0,5.884712677E0
8.523213333E-1,-1.132245483E0,3.244053955E0,6.315217438E0
8.621173333E-1,-2.581681366E0,3.290756836E0,6.350394287E0
8.719183333E-1,-2.586920471E0,2.941982117E0,6.325396271E0
8.817193333E-1,-8.861572266E-1,2.665806427E0,8.506510620E0
8.915073333E-1,-1.585053864E0,3.084186401E0,7.590715027E0
9.013023333E-1,-1.901495819E0,3.257675629E0,6.820416870E0
9.110993333E-1,-2.214944000E0,3.414399719E0,6.556815033E0
9.208943333E-1,-2.631976776E0,2.706970825E0,6.462960205E0
9.306903333E-1,-2.867586823E0,2.935395813E0,6.303990784E0
9.404943333E-1,-1.976040802E0,2.829865265E0,5.871839447E0
9.503133333E-1,-1.297052765E0,2.383493500E0,5.379962311E0
9.601093333E-1,-1.528022461E0,2.288141785E0,4.944368134E0
9.699053333E-1,-2.764900360E0,1.306782532E0,4.514611816E0
9.797013333E-1,-3.803440704E0,2.383044434E-1,4.593946838E0
9.894973333E-1,-3.164569244E0,2.544708252E-2,5.045557709E0
9.993153333E-1,-1.996997223E0,2.529739380E-2,5.707630920E0
1.009090333E0,-1.434916077E0,-2.396516418E-1,6.762637024E0
1.018886333E0,-1.350491638E0,-7.473957825E-1,8.460705872E0
1.028682333E0,-1.541045380E0,-9.690847778E-1,1.090437424E1
1.038509333E0,-1.082848206E0,-6.369255066E-1,1.320718552E1
1.048305333E0,-5.800437927E-1,3.207829285E-1,1.474164459E1
1.058088333E0,-1.543590088E0,1.252295837E0,1.516077301E1
1.067897333E0,-3.118315430E0,1.433868256E0,1.452474564E1
1.077693333E0,-2.567311249E0,1.113085327E0,1.328083237E1
1.087489333E0,-1.366658020E0,8.143066406E-1,1.176762909E1
1.097287333E0,-1.206640778E0,3.749702454E-1,1.128263763E1
1.107082333E0,-5.581892395E-1,2.761756897E-1,1.172197403E1
1.116906333E0,8.099656677E-1,-2.192939758E-1,1.138008499E1
1.126705333E0,1.102158051E0,-5.577401733E-1,1.037253021E1
1.136502333E0,9.240284729E-1,-5.694158936E-1,9.212442627E0
1.146297333E0,1.091679840E0,-1.025816803E0,8.431815948E0
1.156093333E0,4.071533203E-1,-1.763482819E0,7.820636902E0
1.165898333E0,9.457333374E-1,-2.046095123E0,7.237000580E0
1.175682333E0,1.399589539E0,-1.588646393E0,7.102729797E0
1.185481333E0,1.456171875E0,-1.452279968E0,6.294410706E0
1.195278333E0,9.157955933E-1,-2.314187622E0,5.948180695E0
1.205105333E0,4.321513367E-1,-3.172652435E0,6.241420898E0
1.214894333E0,6.047424316E-2,-3.401376801E0,5.852978668E0
1.224684333E0,-5.640270996E-1,-4.261338501E0,6.064039764E0
1.234505333E0,-1.376238098E0,-4.965324554E0,7.591313782E0
1.244298333E0,-1.998494110E0,-4.905299377E0,9.019344177E0
1.254104333E0,-2.022593994E0,-5.164709930E0,9.860295410E0
1.263899333E0,-1.941313019E0,-5.907764740E0,1.027807663E1
1.273677333E0,-2.230661316E0,-6.265820160E0,9.877210236E0
1.283502333E0,-2.424657898E0,-7.020251312E0,9.444011078E0
1.293298333E0,-3.180735626E0,-7.607629852E0,9.473799133E0
1.303099333E0,-3.592379608E0,-7.369026031E0,9.545799408E0
1.312902333E0,-4.093537445E0,-7.233707428E0,1.044662613E1
1.322682333E0,-4.459975433E0,-7.744894409E0,1.100242035E1
1.332485333E0,-4.519701233E0,-7.907905426E0,1.049138306E1
1.342282333E0,-4.428540802E0,-8.671916656E0,9.804311829E0
1.352090333E0,-4.428091736E0,-9.480235748E0,8.873846741E0
1.361905333E0,-5.427862701E0,-1.004635849E1,8.993597717E0
1.371700333E0,-6.887028351E0,-9.565558319E0,9.705517273E0
1.381490333E0,-7.877069550E0,-8.612939301E0,1.005519012E1
1.391286333E0,-8.076305237E0,-8.190817108E0,9.654922485E0
1.401083333E0,-7.261549530E0,-8.607400818E0,8.655301208E0
1.410879333E0,-6.538103943E0,-9.279652863E0,7.940387878E0
1.420680333E0,-7.274871826E0,-9.884544983E0,7.909102936E0
1.430507333E0,-8.860524445E0,-9.433532867E0,8.005951538E0
1.440303333E0,-1.033121613E1,-8.048014069E0,8.036338348E0
1.450100333E0,-1.072923843E1,-7.163204041E0,7.648045807E0
1.459895333E0,-1.005040009E1,-7.368127899E0,6.816524963E0
1.469692333E0,-9.190139008E0,-7.855364685E0,5.517376556E0
1.479488333E0,-8.913514252E0,-7.789501648E0,4.156556396E0
1.489284333E0,-8.343050537E0,-7.610324249E0,3.304528198E0
1.499080333E0,-6.906936951E0,-7.918533325E0,3.066373444E0
1.508907333E0,-5.566474457E0,-8.194110260E0,3.078049164E0
1.518703333E0,-4.962181091E0,-8.491392059E0,2.769091644E0
1.528499333E0,-4.942422180E0,-8.445138245E0,2.341430969E0
1.538295333E0,-5.238356781E0,-8.096513214E0,1.804347839E0
1.548091333E0,-4.830604706E0,-8.105644226E0,1.461860046E0
1.557887333E0,-4.192631378E0,-8.298293610E0,1.282532959E0
1.567684333E0,-3.745211792E0,-8.740474091E0,1.575024719E0
1.577480333E0,-3.633693695E0,-9.177265778E0,1.770667877E0
1.587306333E0,-3.099903717E0,-9.847571869E0,1.310674438E0
1.597078333E0,-2.457888794E0,-1.032043854E1,9.536668396E-1
1.606899333E0,-1.837129669E0,-1.055455170E1,8.650511169E-1
1.616696333E0,-1.843416595E0,-1.067909271E1,1.291963348E0
1.626491333E0,-1.954635315E0,-1.065110092E1,1.740430756E0
1.636287333E0,-1.838177490E0,-1.071157516E1,1.877246246E0
1.646095333E0,-1.991009674E0,-1.079809525E1,1.710493011E0
1.655896333E0,-2.335892487E0,-1.073642349E1,1.905687103E0
1.665675333E0,-2.959795074E0,-1.069570816E1,3.866459656E0
1.675502333E0,-2.798131256E0,-1.034813095E1,2.627186737E0
1.685298333E0,-2.915038147E0,-1.051099228E1,2.011966095E0
1.695094333E0,-4.193978577E0,-1.076980408E1,9.093589783E-1
1.704892333E0,-5.279970245E0,-1.066891388E1,-6.568341064E-1
1.714669333E0,-5.465733948E0,-1.053658905E1,-1.379680939E0
1.724483333E0,-5.561983795E0,-1.054826477E1,-1.027613068E0
1.734280333E0,-5.299429779E0,-1.003303619E1,-5.072950745E-1
1.744075333E0,-4.834197235E0,-9.586664429E0,5.688171387E-2
1.753871333E0,-4.414919128E0,-9.196276245E0,3.659889221E-1
1.763675333E0,-4.320016479E0,-8.813522186E0,2.233355713E-1
1.773481333E0,-4.026776276E0,-8.600215759E0,-3.278182983E-2
1.783260333E0,-3.591182098E0,-8.270451508E0,1.124162292E-1
1.793087333E0,-2.961741028E0,-8.041727142E0,3.767665100E-1
1.802883333E0,-2.602488098E0,-7.916437683E0,6.712042236E-1
1.812680333E0,-2.417622528E0,-8.086783447E0,8.604107666E-1
1.822475333E0,-2.751877441E0,-8.005502472E0,1.160836029E0
1.832250333E0,-3.399879913E0,-8.153993683E0,1.421144714E0
1.842068333E0,-3.574566650E0,-8.955726471E0,9.964778137E-1
1.851863333E0,-3.443289642E0,-9.550290070E0,3.408412170E-1
1.861659333E0,-3.369942169E0,-9.929451599E0,-3.278182983E-2
1.871457333E0,-3.469036102E0,-1.030023056E1,-2.707868958E-1
1.881255333E0,-3.684887238E0,-1.048973648E1,-3.459306335E-1
1.891061333E0,-3.472179565E0,-1.042117905E1,-3.153941345E-1
1.900844333E0,-3.118914185E0,-1.046354095E1,2.739303589E-2
1.910641333E0,-2.827320557E0,-1.032552795E1,3.086581421E-1
1.920468333E0,-2.693498840E0,-1.019709503E1,5.926176453E-1
1.930263333E0,-2.579735413E0,-1.006836273E1,7.444020081E-1
1.940059333E0,-2.668949890E0,-9.993668060E0,6.375242615E-1
1.949862333E0,-2.766397247E0,-9.969568176E0,3.653901672E-1
1.959651333E0,-2.676284637E0,-9.812395020E0,4.480183411E-1
1.969447333E0,-2.501747589E0,-9.725276184E0,7.652087402E-1
1.979244333E0,-2.381248169E0,-9.512718201E0,1.110989685E0
1.989040333E0,-2.373314667E0,-9.313332825E0,1.226399689E0
1.998857333E0,-2.327360229E0,-9.102571106E0,1.132395172E0
2.008645333E0,-2.218686218E0,-9.062454529E0,1.075064392E0
2.018460333E0,-2.010469208E0,-9.045539703E0,1.091380463E0
2.028255333E0,-1.852996674E0,-9.066047058E0,1.116228790E0
2.038052333E0,-1.820065155E0,-9.041498108E0,1.109193420E0
2.047848333E0,-2.025737457E0,-8.833281097E0,1.084943848E0
2.057643333E0,-2.217189331E0,-8.572972412E0,1.035845947E0
2.067450333E0,-1.958527222E0,-8.411158905E0,9.710307312E-1
2.077236333E0,-1.575473785E0,-8.288713531E0,8.913963318E-1
2.087032333E0,-1.549727325E0,-8.212222595E0,8.761280823E-1
2.096828333E0,-1.825004883E0,-8.138126678E0,9.074130249E-1
2.106624333E0,-2.131118317E0,-7.898924103E0,9.488768005E-1
2.116421333E0,-2.323168945E0,-7.537575531E0,1.047371979E0
2.126248333E0,-2.368225250E0,-7.223827972E0,1.329535217E0
2.136044333E0,-2.193239136E0,-7.063810730E0,1.587598572E0
2.145839333E0,-2.056872711E0,-6.913972321E0,1.765578461E0
2.155635333E0,-1.928140411E0,-7.080276489E0,2.047592010E0
2.165432333E0,-2.178270264E0,-7.241191864E0,1.970352631E0
2.175227333E0,-2.256258087E0,-7.454647980E0,2.029030609E0
2.185038333E0,-2.755469971E0,-7.381300507E0,2.367177429E0
2.194820333E0,-3.317850494E0,-7.232360229E0,3.176394653E0
2.204616333E0,-4.172573090E0,-6.781647491E0,4.728217621E0
2.214412333E0,-4.021686859E0,-8.028554535E0,5.422473907E0
2.224209333E0,-4.486769714E0,-8.710835724E0,5.527555389E0
2.234005333E0,-5.382956085E0,-9.271270294E0,6.027964783E0
2.243800333E0,-6.380481720E0,-9.801168365E0,7.094646606E0
2.253597333E0,-5.519771576E0,-1.082069824E1,8.233478394E0
2.263423333E0,-4.029320984E0,-1.195444061E1,9.335786133E0
2.273219333E0,-3.766317902E0,-1.324206299E1,9.704918518E0
2.283016333E0,-3.845203857E0,-1.511541733E1,8.874146118E0
2.292812333E0,-4.383484497E0,-1.671244629E1,7.430548096E0
2.302608333E0,-5.336702271E0,-1.718097198E1,5.436993713E0
2.312404333E0,-5.568570099E0,-1.720611969E1,4.962480469E0
2.322200333E0,-5.884562988E0,-1.779050446E1,6.115532684E0
2.331996333E0,-7.550598450E0,-1.722737549E1,6.289620667E0
2.341792333E0,-7.840246124E0,-1.693263840E1,5.929170227E0
2.351589333E0,-7.159461823E0,-1.618404510E1,5.244793396E0
2.361385333E0,-7.001240845E0,-1.470062988E1,4.794829102E0
2.371181333E0,-5.992937622E0,-1.459090805E1,4.679568787E0
2.380977333E0,-4.894372101E0,-1.457369385E1,4.003125458E0
2.390773333E0,-4.445455627E0,-1.385997803E1,3.263812866E0
2.400569333E0,-4.744234314E0,-1.290556274E1,2.741548920E0
2.410365333E0,-5.214107208E0,-1.154204819E1,2.597698059E0
2.420184333E0,-5.273833008E0,-9.850266266E0,2.900967407E0
2.429979333E0,-5.138664093E0,-8.386011200E0,2.996468811E0
2.439754333E0,-5.037025452E0,-7.415579224E0,2.774929504E0
2.449550333E0,-4.500990143E0,-6.519841919E0,2.182012482E0
2.459375333E0,-3.678300934E0,-5.528303833E0,1.334774323E0
2.469154333E0,-2.926564178E0,-5.165608063E0,5.390290833E-1
2.478952333E0,-2.436183929E0,-5.045108643E0,1.287322998E-2
2.488737333E0,-2.384391632E0,-4.415368195E0,2.393522644E-1
2.498554333E0,-2.328108673E0,-2.993924103E0,1.148262177E0
2.508356333E0,-1.836231537E0,-1.705253906E0,2.086361389E0
2.518156333E0,-1.287772064E0,-1.945953369E-2,2.366878052E0
2.527950333E0,-1.152154083E0,1.188378754E0,2.421963501E0
2.537759333E0,-7.599696350E-1,1.823807373E0,2.365081787E0
2.547531333E0,3.215313721E-1,2.059866486E0,1.990261230E0
2.557329333E0,1.152004395E0,1.961371307E0,1.414408722E0
2.567129333E0,1.664239197E0,1.554966431E0,8.858578491E-1
2.576927333E0,1.820364532E0,1.033301239E0,4.296066284E-1
2.586727333E0,1.215173035E0,8.256829834E-1,3.070115662E-1
2.596536333E0,4.643344116E-1,8.499325562E-1,4.769082642E-1
2.606331333E0,5.188211060E-1,4.715194702E-1,8.855584717E-1
2.616116333E0,-1.004411316E-1,5.429209900E-1,1.008452911E0
2.625911333E0,-9.231303406E-1,7.375163269E-1,1.387165375E0
2.635738333E0,-1.451082458E0,3.273692322E-1,1.698966980E0
2.645534333E0,-1.682501221E0,6.137237549E-2,2.193987579E0
2.655330333E0,-1.485660553E0,-8.904981995E-1,2.780018921E0
2.665129333E0,-1.058448944E0,-1.636546783E0,3.252286835E0
2.674922333E0,-3.116519165E-1,-2.371668091E0,3.995790710E0
2.684718333E0,9.879455566E-3,-3.553610229E0,4.275259552E0
2.694486333E0,-7.692503357E-1,-5.318140869E0,4.041894836E0
2.704283333E0,-1.928140411E0,-7.802674255E0,4.125870209E0
2.714078333E0,-3.867058411E0,-9.818232880E0,4.701423340E0
2.723877333E0,-6.303092651E0,-1.254915390E1,4.839586029E0
2.733670333E0,-7.328610077E0,-1.697125809E1,4.327351227E0
2.743466333E0,-4.442162476E0,-1.957135117E1,7.262896729E0
2.753262333E0,2.323917389E0,-1.704071365E1,1.656021286E1
2.763059333E0,4.143533478E0,-1.170685547E1,2.515683609E1
2.772855333E0,-8.901988220E0,-1.350177292E1,1.921823547E1
2.782670333E0,-1.934292618E1,-2.111434250E1,-1.772913208E0
2.792447333E0,-1.147648453E1,-2.747132309E1,-9.984537048E0
2.802243333E0,5.104385376E-2,-2.645314041E1,7.718249817E0
2.812070333E0,-1.460063782E0,-1.638133484E1,6.930288391E0
2.821866333E0,-2.988535309E0,-1.926703400E1,3.294049988E0
2.831649333E0,-5.237009583E0,-2.093486572E1,8.060138855E0
2.841449333E0,-1.096933914E1,-1.736808289E1,1.244541962E1
2.851254333E0,-1.585757401E1,-1.769679932E1,1.127515320E1
2.861051333E0,-1.556672882E1,-2.026605652E1,9.119336243E0
2.870847333E0,-1.388886795E1,-1.922078018E1,7.764054565E0
2.880643333E0,-1.306797501E1,-1.644061157E1,8.872050476E0
2.890439333E0,-1.220082825E1,-1.607866425E1,1.050201096E1
2.900245333E0,-1.094643677E1,-1.532962189E1,7.652237091E0
2.910031333E0,-9.870025177E0,-1.526959671E1,5.633385315E0
2.919827333E0,-7.910150757E0,-1.489447678E1,5.895340576E0
2.929625333E0,-4.504882050E0,-1.326212128E1,5.538931732E0
2.939420333E0,-1.381776581E0,-1.192106003E1,3.807182922E0
2.949216333E0,8.951385498E-2,-1.150447632E1,2.376757507E0
2.959020333E0,9.654922485E-1,-1.033989807E1,9.906399536E-1
2.968809333E0,1.772314453E0,-8.437653809E0,1.183289337E0
2.978605333E0,3.453767853E0,-6.839876404E0,2.115251312E0
2.988400333E0,4.927902374E0,-4.751269684E0,2.814896393E0
2.998228333E0,5.443130951E0,-3.160976715E0,3.559597778E0
3.008023333E0,5.273982697E0,-1.705852661E0,3.713028717E0
3.017817333E0,4.168531494E0,-3.080593872E-1,3.034489746E0
3.027615333E0,4.643643494E0,-8.158035278E-2,2.069745941E0
3.037413333E0,4.766238556E0,1.480421448E-1,8.149053955E-1
3.047208333E0,4.086053009E0,4.085005188E-1,-3.724255371E-1
3.057004333E0,3.458857269E0,1.045725403E0,-1.118025055E0
3.066800333E0,3.486998749E0,9.277706909E-1,-1.328188019E0
3.076597333E0,2.207010498E0,5.025050354E-1,-1.221609650E0
3.086392333E0,1.633702698E0,8.068222046E-2,-1.390757904E0
3.096188333E0,1.308728485E0,2.686912537E-1,-1.059646454E0
3.105985333E0,1.156195679E0,5.032534790E-1,-3.782633972E-1
3.115782333E0,4.004173279E-1,1.005309448E0,4.463717651E-1
3.125578333E0,-1.067729645E0,1.115779724E0,1.003812561E0
3.135387333E0,-2.327060852E0,6.256988525E-1,1.058299255E0
3.145169333E0,-2.944377136E0,-3.043171692E-1,1.880090332E-1
3.154965333E0,-3.571722565E0,-1.334025879E0,-1.281485138E0
3.164762333E0,-3.838318176E0,-2.174378357E0,-2.659669189E0
3.174558333E0,-3.243754578E0,-2.954855347E0,-3.201841736E0
3.184355333E0,-2.448907471E0,-3.172652435E0,-2.463876343E0
3.194149333E0,-1.977986755E0,-2.338437195E0,-2.142045593E-1
3.203947333E0,-1.484163666E0,-1.368753662E0,3.258723450E0
3.213742333E0,-9.065148926E-1,-2.016307068E0,5.972879333E0
3.223538333E0,-6.586303711E-2,-4.466112671E0,6.788682861E0
3.233334333E0,5.289999390E-1,-6.452931061E0,6.907535706E0
3.243131333E0,1.117875366E0,-8.061186676E0,7.073690186E0
3.252927333E0,1.351689148E0,-1.107277405E1,4.165088654E0
3.262724333E0,-4.522096252E-1,-1.375399841E1,1.873054962E0
3.272520333E0,-4.712649994E0,-1.411474823E1,3.501518555E0
3.282315333E0,-6.962172089E0,-2.037667648E1,3.184028778E0
3.292111333E0,-8.227341156E0,-2.536011337E1,2.434237976E0
3.301907333E0,-1.177750854E1,-2.892480057E1,4.158801727E0
3.311734333E0,-1.668460419E1,-3.129107986E1,2.709515533E0
3.321530333E0,-1.886766449E1,-3.020299255E1,-8.372090149E-1
3.331327333E0,-1.787253387E1,-2.834281082E1,7.158863068E0
3.341123333E0,-1.565519485E1,-2.364737503E1,2.000724472E1
3.350919333E0,-2.837050323E0,-2.318588470E1,1.282892212E1
3.360715333E0,4.096980286E-1,-2.389046951E1,-8.164022827E-1
3.370511333E0,-7.315287781E-1,-2.532733154E1,-1.093925171E0
3.380307333E0,-1.793121185E0,-2.295701065E1,7.791297913E-1
3.390104333E0,-3.043171692E0,-1.854897720E1,1.908980255E0
3.399900333E0,-2.709365845E0,-1.561941925E1,3.668720856E0
3.409696333E0,-1.275198212E0,-1.379022308E1,6.972051544E0
3.419493333E0,-9.777667236E-1,-1.289628204E1,8.749006348E0
3.429276333E0,-2.567011871E0,-1.155327484E1,6.594835968E0
3.439074333E0,-3.010090485E0,-1.047431854E1,6.076314240E0
3.448880333E0,-2.300416260E0,-9.990823975E0,5.890400848E0
3.458676333E0,-1.402882690E0,-8.491691437E0,3.856280823E0
3.468472333E0,1.287322998E-1,-7.362290039E0,1.813329163E0
3.478269333E0,1.263821869E0,-6.743476868E0,1.209335175E0
3.488066333E0,9.577084351E-1,-5.441484375E0,1.806742859E-1
3.497859333E0,-1.150657196E0,-2.990630951E0,-8.258326721E-1
3.507657333E0,-9.174421692E-1,-1.057101746E0,-1.739832001E0
3.517453333E0,1.496887207E-2,-8.325686646E-1,-2.293231201E0
3.527249333E0,6.969506836E-1,-7.909552002E-1,-2.510878601E0
3.537045333E0,1.587598572E0,-7.259902954E-1,-2.377356262E0
3.546842333E0,2.529290314E0,-6.727011108E-1,-1.799707489E0
3.556623333E0,2.386187897E0,-1.736389160E-2,-1.147962799E0
3.566434333E0,1.050216064E0,6.914122009E-1,-9.054670715E-1
3.576230333E0,-8.277786255E-2,1.393452301E0,-5.144801331E-1
3.586026333E0,-1.049617310E0,1.738185425E0,1.113684082E-1
3.595822333E0,-2.436333618E0,2.156715088E0,4.552033997E-1
3.605618333E0,-3.059787140E0,2.416724396E0,6.460565186E-1
3.615413333E0,-3.330723724E0,2.567610626E0,8.595126343E-1
3.625211333E0,-3.481460266E0,2.236199799E0,1.051263885E0
3.635007333E0,-3.242257690E0,1.695524139E0,1.004710693E0
3.644803333E0,-3.071762238E0,1.434017944E0,7.614665222E-1
3.654599333E0,-2.624342651E0,4.715194702E-1,4.851411438E-1
3.664398333E0,-2.189945984E0,-6.942562866E-1,4.430786133E-2
3.674213333E0,-2.622995453E0,-1.182091827E0,-4.086502075E-1
3.683988333E0,-2.994971924E0,-1.284029846E0,-6.283932495E-1
3.693784333E0,-3.217708740E0,-1.183738403E0,-1.691482544E-2
3.703580333E0,-3.287912750E0,-1.066532135E0,1.205443268E0
3.713407333E0,-3.285817108E0,-1.378184052E0,2.491119690E0
3.723203333E0,-2.758463745E0,-2.587519226E0,4.200415192E0
3.732973333E0,-2.667902069E0,-3.870800629E0,6.094576263E0
3.742777333E0,-3.944447479E0,-5.310955811E0,1.034408936E1
3.752585333E0,-7.604486389E0,-1.003737717E1,1.112007568E1
3.762376333E0,-8.585546265E0,-1.938199493E1,4.446204071E0
3.772163333E0,-9.075178070E0,-2.413206711E1,4.850662994E0
3.781980333E0,-5.361101532E0,-2.272843597E1,1.255648865E1
3.791760333E0,-2.603685608E0,-1.682620972E1,8.226143646E0
3.801573333E0,-3.482358398E0,-1.208601700E1,7.827223206E0
3.811368333E0,-5.132826233E0,-1.046204407E1,7.097341003E0
3.821164333E0,-7.016808472E0,-1.294313461E1,5.736371155E0
3.830960333E0,-7.420369263E0,-1.716405716E1,1.338067474E1
3.840756333E0,-9.170679474E0,-1.683953201E1,1.208721451E1
3.850550333E0,-1.146705414E1,-2.025662613E1,1.191462341E1
3.860349333E0,-8.393645325E0,-2.045032333E1,6.270759888E0
3.870145333E0,-6.680906982E0,-2.076766342E1,1.027972321E1
3.879942333E0,-9.254056091E0,-1.658925247E1,1.341136093E1
3.889732333E0,-1.253208939E1,-1.337289093E1,1.348650467E1
3.899528333E0,-1.378663055E1,-1.441008408E1,1.208871140E1
3.909324333E0,-1.343875397E1,-1.561418015E1,1.224917770E1
3.919120333E0,-1.086051544E1,-1.568558167E1,1.224992615E1
3.928938333E0,-9.467512207E0,-1.541494446E1,1.187435715E1
3.938736333E0,-8.546327820E0,-1.553125259E1,1.136107452E1
3.948508333E0,-8.432265015E0,-1.514834885E1,1.011536499E1
3.958310333E0,-7.983498230E0,-1.413196243E1,8.726702728E0
3.968109333E0,-6.614744568E0,-1.284927979E1,7.759563904E0
3.977907333E0,-5.138364716E0,-1.151929550E1,7.044051819E0
3.987707333E0,-3.638633423E0,-1.078103073E1,5.863606567E0
3.997512333E0,-2.383044434E0,-1.011252090E1,4.060456238E0
4.007310333E0,-1.276545410E0,-9.676178284E0,2.731370087E0
