"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.234333333E-1,9.529745102E0,-3.392091370E1,-1.272818851E1
7.341053333E-1,9.186177254E0,-3.411030197E1,-1.247207546E1
7.447653333E-1,9.186177254E0,-3.411030197E1,-1.247207546E1
7.554463333E-1,8.444777489E0,-3.442132568E1,-1.213710499E1
7.661253333E-1,8.045504570E0,-3.455131149E1,-1.203859997E1
7.768203333E-1,7.615838051E0,-3.467624664E1,-1.195859241E1
7.874883333E-1,7.090837955E0,-3.481248474E1,-1.188536072E1
7.981713333E-1,6.510689735E0,-3.492633438E1,-1.188330936E1
8.088523333E-1,5.972533226E0,-3.499761581E1,-1.195604134E1
8.195333333E-1,5.491186142E0,-3.502280807E1,-1.211201763E1
8.302143333E-1,5.086381435E0,-3.499718094E1,-1.236029625E1
8.408833333E-1,4.768822670E0,-3.491841125E1,-1.270488453E1
8.515663333E-1,4.560546875E0,-3.478406525E1,-1.314234447E1
8.622273333E-1,4.560546875E0,-3.478406525E1,-1.314234447E1
8.729083333E-1,4.330951691E0,-3.437467575E1,-1.425046444E1
8.835883333E-1,4.246901035E0,-3.412206268E1,-1.486942577E1
8.942693333E-1,4.208849907E0,-3.388583755E1,-1.541060352E1
9.049523333E-1,4.174028397E0,-3.365387726E1,-1.591996861E1
9.156333333E-1,4.155643463E0,-3.341385651E1,-1.642243195E1
9.263143333E-1,4.184824944E0,-3.316685867E1,-1.690852165E1
9.369953333E-1,4.234286785E0,-3.291060638E1,-1.739004898E1
9.476753333E-1,4.266011238E0,-3.264186859E1,-1.788185883E1
9.583573333E-1,4.316627026E0,-3.233240509E1,-1.842372322E1
9.690303333E-1,4.371932983E0,-3.194369316E1,-1.907715607E1
9.796893333E-1,4.394880772E0,-3.145306015E1,-1.987061119E1
9.903703333E-1,4.394880772E0,-3.145306015E1,-1.987061119E1
1.001052333E0,4.150567055E0,-3.013381577E1,-2.186726379E1
1.011752333E0,3.784464836E0,-2.924806976E1,-2.310150337E1
1.022413333E0,3.273223400E0,-2.816711235E1,-2.448164558E1
1.033095333E0,2.632470846E0,-2.691233444E1,-2.592773628E1
1.043775333E0,1.802638531E0,-2.556868172E1,-2.732112885E1
1.054456333E0,7.344293594E-1,-2.424597740E1,-2.854898071E1
1.065138333E0,-5.645647049E-1,-2.303959274E1,-2.953488922E1
1.075820333E0,-2.091868162E0,-2.199843216E1,-3.025135231E1
1.086501333E0,-3.776597500E0,-2.109610748E1,-3.072690582E1
1.097158333E0,-5.417501450E0,-2.026171684E1,-3.104133797E1
1.107834333E0,-6.841990948E0,-1.950330353E1,-3.124515152E1
1.118514333E0,-6.841990948E0,-1.950330353E1,-3.124515152E1
1.129211333E0,-9.016166687E0,-1.828007126E1,-3.143244743E1
1.139869333E0,-9.698856354E0,-1.776615143E1,-3.152375793E1
1.150557333E0,-1.001912022E1,-1.730492783E1,-3.167976952E1
1.161238333E0,-1.002791119E1,-1.687755775E1,-3.190674210E1
1.171921333E0,-9.763189316E0,-1.642431068E1,-3.222379684E1
1.182600333E0,-9.278442383E0,-1.590565586E1,-3.262471008E1
1.193282333E0,-8.665962219E0,-1.528749466E1,-3.308541489E1
1.203963333E0,-7.929266930E0,-1.453409195E1,-3.360562515E1
1.214614333E0,-7.074928284E0,-1.361944008E1,-3.417465973E1
1.225295333E0,-6.094463825E0,-1.253460312E1,-3.477344513E1
1.235990333E0,-4.944060802E0,-1.127972794E1,-3.538043594E1
1.246667333E0,-3.658786297E0,-9.841186523E0,-3.596130371E1
1.257353333E0,-2.304124355E0,-8.274787903E0,-3.646464157E1
1.268019333E0,-8.854947090E-1,-6.627645493E0,-3.686110687E1
1.278700333E0,5.927381516E-1,-4.906277657E0,-3.713526917E1
1.289382333E0,2.124732971E0,-3.131961823E0,-3.727099991E1
1.300063333E0,3.690033913E0,-1.324945450E0,-3.725693893E1
1.310744333E0,5.274443626E0,4.991512299E-1,-3.708614731E1
1.321424333E0,6.809403896E0,2.312771797E0,-3.676594162E1
1.332075333E0,8.116424561E0,4.112798691E0,-3.634088135E1
1.342757333E0,9.136693954E0,5.913673401E0,-3.584690475E1
1.353438333E0,9.884630203E0,7.714029312E0,-3.530210876E1
1.364129333E0,1.045397758E1,9.494826317E0,-3.469890213E1
1.374805333E0,1.091506290E1,1.120929527E1,-3.403915787E1
1.385475333E0,1.119555855E1,1.280432415E1,-3.337903595E1
1.396156333E0,1.124995041E1,1.424596977E1,-3.277105713E1
1.406838333E0,1.115735435E1,1.554234982E1,-3.220869446E1
1.417525333E0,1.104995537E1,1.670630646E1,-3.165831757E1
1.428206333E0,1.101603603E1,1.773338699E1,-3.110667419E1
1.438887333E0,1.106293011E1,1.861357117E1,-3.057118988E1
1.449538333E0,1.115940475E1,1.935536575E1,-3.007139397E1
1.460219333E0,1.126982594E1,1.998700523E1,-2.961354065E1
1.470900333E0,1.137865067E1,2.053931618E1,-2.919099045E1
1.481584333E0,1.153119659E1,2.102494812E1,-2.878253365E1
1.492280333E0,1.180613804E1,2.144353104E1,-2.835914612E1
1.502945333E0,1.219072819E1,2.180255127E1,-2.791928101E1
1.513625333E0,1.253590488E1,2.214976501E1,-2.748981857E1
1.524306333E0,1.274729824E1,2.255467415E1,-2.706001091E1
1.534987333E0,1.284116459E1,2.303937912E1,-2.660343552E1
1.545668333E0,1.285779762E1,2.358021164E1,-2.611708069E1
1.556349333E0,1.281918716E1,2.415720558E1,-2.560369110E1
1.567000333E0,1.275275421E1,2.475710297E1,-2.505801773E1
1.577680333E0,1.268266296E1,2.534204483E1,-2.450269699E1
1.588362333E0,1.252777672E1,2.588116837E1,-2.401397514E1
1.599043333E0,1.223388386E1,2.638252258E1,-2.361664200E1
1.609729333E0,1.179555893E1,2.687818527E1,-2.327829742E1
1.620406333E0,1.119121742E1,2.739237785E1,-2.297532654E1
1.631077333E0,1.041434574E1,2.793263245E1,-2.268833542E1
1.641766333E0,9.482639313E0,2.850129700E1,-2.238764954E1
1.652449333E0,8.430718422E0,2.908670807E1,-2.205306053E1
1.663130333E0,7.416953564E0,2.962989426E1,-2.169122696E1
1.673812333E0,6.531626225E0,3.001826286E1,-2.144045258E1
1.684493333E0,5.816237450E0,3.019754982E1,-2.139463806E1
1.695143333E0,5.276646614E0,3.026534462E1,-2.143868256E1
1.705824333E0,4.865376472E0,3.032838440E1,-2.144687271E1
1.716506333E0,4.579087257E0,3.043745804E1,-2.135519028E1
1.727189333E0,4.426498413E0,3.059424591E1,-2.116245270E1
1.737859333E0,4.375853539E0,3.076921844E1,-2.091789436E1
1.748549333E0,4.378465652E0,3.093230057E1,-2.067542267E1
1.759230333E0,4.394131660E0,3.106934357E1,-2.046554756E1
1.769911333E0,4.402964592E0,3.117582893E1,-2.030105400E1
1.780593333E0,4.384777546E0,3.126491165E1,-2.016755295E1
1.791274333E0,4.318488121E0,3.134776497E1,-2.005291748E1
1.801955333E0,4.171894073E0,3.141661835E1,-1.997604752E1
1.812605333E0,3.932512760E0,3.145836449E1,-1.995890236E1
1.823286333E0,3.602878332E0,3.147087479E1,-2.000136375E1
1.833968333E0,3.225461721E0,3.146920204E1,-2.006830788E1
1.844652333E0,2.840654373E0,3.146831322E1,-2.012777519E1
1.855345333E0,2.481206894E0,3.147416115E1,-2.016611099E1
1.866011333E0,2.172273636E0,3.149127197E1,-2.017504311E1
1.876692333E0,1.939608574E0,3.151773453E1,-2.015741539E1
1.887370333E0,1.783245564E0,3.155002213E1,-2.012131500E1
1.898055333E0,1.677347660E0,3.158460808E1,-2.007610703E1
1.908736333E0,1.614177704E0,3.161630440E1,-2.003134918E1
1.919416333E0,1.575066090E0,3.163982773E1,-1.999728584E1
1.930068333E0,1.542213440E0,3.165425301E1,-1.997701454E1
1.940749333E0,1.819019794E0,3.175670815E1,-1.979024696E1
1.951430333E0,1.761424065E0,3.177384567E1,-1.976793289E1
1.962109333E0,1.669709682E0,3.180050087E1,-1.973300362E1
1.972800333E0,1.541574001E0,3.182978439E1,-1.969618225E1
1.983473333E0,1.416261196E0,3.186133575E1,-1.965453148E1
1.994155333E0,1.234679699E0,3.187333107E1,-1.964732552E1
2.004836333E0,1.046487808E0,3.187572479E1,-1.965436554E1
2.015506333E0,8.685364723E-1,3.187392998E1,-1.966594315E1
2.026193333E0,6.953434944E-1,3.187306213E1,-1.967423439E1
2.036879333E0,5.124139786E-1,3.187342453E1,-1.967926025E1
2.047530333E0,3.152656555E-1,3.187321281E1,-1.968375397E1
2.058211333E0,1.107382774E-1,3.187271881E1,-1.968676376E1
2.068892333E0,-8.930444717E-2,3.186911201E1,-1.969271660E1
2.079569333E0,-2.878727913E-1,3.185342216E1,-1.971617699E1
2.090261333E0,-4.811091423E-1,3.181939507E1,-1.976729202E1
2.100936333E0,-6.557545662E-1,3.176535606E1,-1.984901428E1
2.111617333E0,-7.939448357E-1,3.168932724E1,-1.996515274E1
2.122298333E0,-8.814043999E-1,3.159299660E1,-2.011360359E1
2.132978333E0,-9.212999344E-1,3.147654343E1,-2.029358292E1
2.143660333E0,-9.169840813E-1,3.133396912E1,-2.051322937E1
2.154341333E0,-8.578357697E-1,3.115905380E1,-2.078048897E1
2.164992333E0,-7.305173874E-1,3.094816399E1,-2.109807205E1
2.175673333E0,-5.432524681E-1,3.070602989E1,-2.145450974E1
2.186354333E0,-3.135075569E-1,3.043953323E1,-2.183546829E1
2.197033333E0,-4.727172852E-2,3.015164375E1,-2.223347473E1
2.207725333E0,2.593169212E-1,2.983319092E1,-2.265755272E1
2.218398333E0,5.710601807E-1,2.946590805E1,-2.312758636E1
2.229079333E0,8.682508469E-1,2.905068588E1,-2.363799667E1
2.239760333E0,1.170599461E0,2.861467171E1,-2.415122223E1
2.250441333E0,1.518727779E0,2.816653633E1,-2.465341568E1
2.261122333E0,1.899818420E0,2.770920181E1,-2.514044952E1
2.271803333E0,2.228299618E0,2.726190758E1,-2.559832573E1
2.282463333E0,2.498580933E0,2.683304214E1,-2.602299309E1
2.293148333E0,2.724189281E0,2.638976860E1,-2.645014572E1
2.303816333E0,2.900564671E0,2.589623451E1,-2.691510773E1
2.314514333E0,3.030683994E0,2.537223816E1,-2.739554024E1
2.325181333E0,3.121882439E0,2.482047653E1,-2.788635635E1
2.335860333E0,3.250814438E0,2.421889687E1,-2.839592361E1
2.346541333E0,3.505545616E0,2.358652878E1,-2.889356232E1
2.357222333E0,3.917922974E0,2.294828987E1,-2.935092926E1
2.367903333E0,4.473974705E0,2.233129692E1,-2.974471283E1
2.378584333E0,5.121833801E0,2.173239899E1,-3.008190155E1
2.389266333E0,5.728483200E0,2.117707253E1,-3.036720657E1
2.399947333E0,6.213538170E0,2.071341133E1,-3.059081268E1
2.410597333E0,6.571197987E0,2.037649918E1,-3.074197006E1
2.421285333E0,6.830471992E0,2.015987206E1,-3.082815933E1
2.431963333E0,7.006771564E0,2.002979851E1,-3.087334633E1
2.442660333E0,7.091129303E0,1.994741631E1,-3.090740585E1
2.453322333E0,7.094714642E0,1.989107513E1,-3.094287109E1
2.464003333E0,7.044884205E0,1.985617447E1,-3.097665787E1
2.474684333E0,6.950016022E0,1.982612991E1,-3.101730156E1
2.485365333E0,6.797031403E0,1.980074120E1,-3.106738091E1
2.496047333E0,6.579542160E0,1.983898735E1,-3.108979607E1
2.506728333E0,6.259844780E0,1.996949768E1,-3.107225037E1
2.517409333E0,5.819578171E0,2.017721939E1,-3.102359772E1
2.528090333E0,5.305255890E0,2.042847443E1,-3.095130157E1
2.538741333E0,4.773169994E0,2.068979645E1,-3.086422539E1
2.549418333E0,4.220891953E0,2.093846893E1,-3.077686882E1
2.560125333E0,3.636307716E0,2.114748573E1,-3.070850372E1
2.570781333E0,3.035675287E0,2.129506111E1,-3.067174911E1
2.581465333E0,2.417387724E0,2.138069725E1,-3.066713524E1
2.592146333E0,1.777380228E0,2.141877747E1,-3.068432808E1
2.602828333E0,1.142287493E0,2.142448044E1,-3.071055222E1
2.613509333E0,5.047192574E-1,2.138787079E1,-3.075313568E1
2.624189333E0,-1.225240231E-1,2.130941772E1,-3.081143951E1
2.634871333E0,-6.999695301E-1,2.120285225E1,-3.087717819E1
2.645552333E0,-1.221345186E0,2.108174324E1,-3.094381332E1
2.656203333E0,-1.684896111E0,2.095207787E1,-3.101004028E1
2.666884333E0,-2.084460974E0,2.079923058E1,-3.108855247E1
2.677576333E0,-2.453629971E0,2.058665848E1,-3.120288849E1
2.688217333E0,-2.833870411E0,2.025303650E1,-3.138845253E1
2.698898333E0,-3.170318127E0,1.981643867E1,-3.163398361E1
2.709580333E0,-3.455337524E0,1.932286644E1,-3.190828323E1
2.720261333E0,-3.713980913E0,1.882378197E1,-3.217642975E1
2.730942333E0,-3.930530548E0,1.837434387E1,-3.240965271E1
2.741623333E0,-4.068704605E0,1.804744339E1,-3.257585907E1
2.752304333E0,-4.159644127E0,1.784720612E1,-3.267454529E1
2.762985333E0,-4.342231750E0,1.755959320E1,-3.280635452E1
2.773666333E0,-4.592879295E0,1.685088158E1,-3.314218521E1
2.784317333E0,-4.378909111E0,1.574936199E1,-3.370806885E1
2.795020333E0,-3.384682178E0,1.527125645E1,-3.404091263E1
2.805682333E0,-2.152949572E0,1.555767727E1,-3.401139069E1
2.816361333E0,-1.187358618E0,1.565068150E1,-3.401613617E1
2.827042333E0,-4.301552773E-1,1.564833260E1,-3.403521347E1
2.837722333E0,1.799726486E-1,1.589384270E1,-3.392350769E1
2.848404333E0,4.335265160E-1,1.628885269E1,-3.373331451E1
2.859084333E0,5.707352161E-1,1.669821930E1,-3.353050613E1
2.869766333E0,7.855806351E-1,1.718422318E1,-3.327967072E1
2.880448333E0,9.381554127E-1,1.779312515E1,-3.295414734E1
2.891129333E0,8.542613983E-1,1.848951340E1,-3.257083130E1
2.901779333E0,4.392290115E-1,1.921429634E1,-3.215694427E1
2.912459333E0,-2.464776039E-1,1.999530602E1,-3.167930222E1
2.923153333E0,-1.105252504E0,2.086020279E1,-3.109793472E1
2.933823333E0,-2.070451260E0,2.173653030E1,-3.044154549E1
2.944498333E0,-3.040225267E0,2.257132912E1,-2.974463654E1
2.955185333E0,-3.896930933E0,2.336864090E1,-2.902019691E1
2.965865333E0,-4.692702293E0,2.412899399E1,-2.827050400E1
2.976547333E0,-5.434052944E0,2.484257889E1,-2.750942612E1
2.987229333E0,-6.182949543E0,2.549256325E1,-2.674605560E1
2.997910333E0,-6.957477093E0,2.604875374E1,-2.600975037E1
3.008591333E0,-7.698780537E0,2.647973251E1,-2.535751534E1
3.019272333E0,-8.336791039E0,2.677125931E1,-2.484449387E1
3.029933333E0,-8.811695099E0,2.693354034E1,-2.450284767E1
3.040625333E0,-9.158832550E0,2.698379707E1,-2.431957245E1
3.051285333E0,-9.415483475E0,2.695431519E1,-2.425416756E1
3.061987333E0,-9.570524216E0,2.689156914E1,-2.426313400E1
3.072639333E0,-9.611474037E0,2.681629562E1,-2.433016586E1
3.083327333E0,-9.510169029E0,2.674945450E1,-2.444329262E1
3.094010333E0,-9.290088654E0,2.672385597E1,-2.455566788E1
3.104691333E0,-9.006428719E0,2.677055740E1,-2.461042023E1
3.115372333E0,-8.714007378E0,2.688670731E1,-2.458906937E1
3.126053333E0,-8.409933090E0,2.705537796E1,-2.450980759E1
3.136733333E0,-8.050278664E0,2.723493767E1,-2.443158722E1
3.147395333E0,-7.590639114E0,2.738464928E1,-2.441135788E1
3.158090333E0,-7.005670547E0,2.751077652E1,-2.444440460E1
3.168747333E0,-6.296494484E0,2.766740036E1,-2.446058464E1
3.179427333E0,-5.497087955E0,2.790500450E1,-2.438327026E1
3.190109333E0,-4.649069786E0,2.824564362E1,-2.416652298E1
3.200802333E0,-3.785348415E0,2.866864777E1,-2.381661224E1
3.211472333E0,-2.949281693E0,2.909137535E1,-2.341889763E1
3.222153333E0,-2.123391628E0,2.938496208E1,-2.314014816E1
3.232834333E0,-1.306478500E0,2.948381805E1,-2.307485199E1
3.243515333E0,-5.570383072E-1,2.942256355E1,-2.318304825E1
3.254196333E0,-4.032659531E-2,2.927913475E1,-2.337053299E1
3.264857333E0,1.220111847E-1,2.915164185E1,-2.352908897E1
3.275557333E0,-5.917072296E-3,2.911528969E1,-2.357437134E1
3.286209333E0,-2.510662079E-1,2.915419197E1,-2.352490616E1
3.296890333E0,-4.900951385E-1,2.919802666E1,-2.346670532E1
3.307572333E0,-5.673246384E-1,2.924584007E1,-2.340534592E1
3.318253333E0,-3.923940659E-1,2.942005157E1,-2.318960190E1
3.328947333E0,-1.024847031E-1,2.984634399E1,-2.264147758E1
3.339619333E0,2.640628815E-1,3.035928154E1,-2.194755936E1
3.350295333E0,6.926741600E-1,3.044795227E1,-2.181498337E1
3.360977333E0,9.551115036E-1,3.016146851E1,-2.219965363E1
3.371658333E0,9.551115036E-1,3.016146851E1,-2.219965363E1
3.382334333E0,5.989437103E-1,2.993368912E1,-2.251814270E1
3.393019333E0,1.953382492E-1,2.995607948E1,-2.249547195E1
3.403671333E0,-1.829419136E-1,2.998974609E1,-2.245067406E1
3.414352333E0,-6.435909271E-1,2.999892044E1,-2.242992973E1
3.425034333E0,-1.204782009E0,2.990079308E1,-2.253757286E1
3.435715333E0,-1.783232689E0,2.978527641E1,-2.265190125E1
3.446396333E0,-2.298239231E0,2.970284843E1,-2.271365547E1
3.457077333E0,-2.632229805E0,2.960435677E1,-2.280580139E1
3.467750333E0,-2.757264137E0,2.943100548E1,-2.301444244E1
3.478438333E0,-2.682216406E0,2.915825653E1,-2.336777496E1
3.489121333E0,-2.454963684E0,2.877606773E1,-2.386131096E1
3.499802333E0,-2.089886427E0,2.833967209E1,-2.441201591E1
3.510467333E0,-1.611016989E0,2.791497993E1,-2.493210411E1
3.521164333E0,-1.121516228E0,2.753200531E1,-2.538074112E1
3.531815333E0,-6.304144859E-1,2.719432068E1,-2.575893402E1
3.542496333E0,-1.545767784E-1,2.687252998E1,-2.610161591E1
3.553177333E0,2.554192543E-1,2.654702568E1,-2.643182564E1
3.563858333E0,5.699598789E-1,2.620288467E1,-2.676817322E1
3.574539333E0,8.310115337E-1,2.582983780E1,-2.712157822E1
3.585220333E0,1.069385290E0,2.542293930E1,-2.749512100E1
3.595885333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.606583333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.617264333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.627921333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.638626333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.649307333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.659958333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.670639333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.681320333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.692002333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.702683333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.713364333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.724045333E0,1.286631823E0,2.499954605E1,-2.787145996E1
3.734720333E0,1.303385735E0,1.792162704E1,-3.287199020E1
3.745389333E0,1.126574278E0,1.719452667E1,-3.326454926E1
3.756092333E0,8.187537193E-1,1.642300415E1,-3.366104126E1
3.766770333E0,4.162902832E-1,1.579961681E1,-3.396542358E1
3.777451333E0,5.479812622E-2,1.558792591E1,-3.406559372E1
3.788101333E0,4.624652863E-2,1.519602871E1,-3.424222183E1
3.798783333E0,3.951153755E-1,1.441754723E1,-3.457498169E1
3.809464333E0,7.914237976E-1,1.387427330E1,-3.478978729E1
3.820145333E0,1.292650223E0,1.356364155E1,-3.489710236E1
3.830826333E0,1.827257156E0,1.347179985E1,-3.490878296E1
3.841519333E0,2.231732845E0,1.336103821E1,-3.492782593E1
3.852199333E0,2.711165428E0,1.315711498E1,-3.497129059E1
3.862856333E0,3.353413105E0,1.316177750E1,-3.491379929E1
3.873550333E0,3.924201250E0,1.340493107E1,-3.476146698E1
3.884226333E0,4.369260788E0,1.369311047E1,-3.459565735E1
3.894907333E0,4.646730423E0,1.393097591E1,-3.446428680E1
3.905589333E0,4.836825371E0,1.419945049E1,-3.432829666E1
3.916270333E0,4.879559040E0,1.456705761E1,-3.416784668E1
3.926926333E0,4.747202873E0,1.501879597E1,-3.399045563E1
3.937607333E0,4.492489815E0,1.552431870E1,-3.379740143E1
3.948288333E0,4.104261875E0,1.606505203E1,-3.359345627E1
3.958969333E0,3.592020750E0,1.663981628E1,-3.337162018E1
3.969650333E0,3.013707161E0,1.726095200E1,-3.311235809E1
3.980331333E0,2.367597103E0,1.792264938E1,-3.281195450E1
3.991013333E0,1.692507029E0,1.859838486E1,-3.247594070E1
4.001694333E0,1.041624546E0,1.926889992E1,-3.211036682E1
4.012375333E0,4.743795395E-1,1.993002319E1,-3.171782303E1
4.023056333E0,-4.830360413E-3,2.058446312E1,-3.130065536E1
4.033737333E0,-4.300422668E-1,2.123497391E1,-3.086004066E1
4.044388333E0,-8.657417297E-1,2.187354660E1,-3.040147400E1
4.055069333E0,-1.363312006E0,2.245860291E1,-2.995335960E1
4.065750333E0,-1.841084480E0,2.296091080E1,-2.954417419E1
4.076431333E0,-2.206741810E0,2.337359619E1,-2.919343185E1
4.087113333E0,-2.413283587E0,2.369891357E1,-2.891347122E1
4.097808333E0,-2.469794750E0,2.395506287E1,-2.869680023E1
4.108459333E0,-2.424733877E0,2.416668129E1,-2.852268219E1
4.119157333E0,-2.314718008E0,2.435534668E1,-2.837094116E1
4.129837333E0,-2.186108589E0,2.453411102E1,-2.822675323E1
4.140518333E0,-2.054855108E0,2.471418762E1,-2.807913208E1
4.151199333E0,-1.940333128E0,2.491515160E1,-2.790916443E1
4.161881333E0,-1.837865353E0,2.515626526E1,-2.769902039E1
4.172531333E0,-1.749159813E0,2.544426918E1,-2.744049644E1
4.183212333E0,-1.680636406E0,2.577128983E1,-2.713793182E1
4.193894333E0,-1.618681431E0,2.611164856E1,-2.681441498E1
4.204575333E0,-1.508755207E0,2.641866493E1,-2.651846504E1
4.215272333E0,-1.312000751E0,2.664967346E1,-2.629685974E1
4.225933333E0,-9.981718063E-1,2.680847931E1,-2.614881134E1
4.236623333E0,-6.009993553E-1,2.695218468E1,-2.601287842E1
4.247310333E0,-1.943778992E-1,2.713631630E1,-2.582699585E1
4.257980333E0,1.713380814E-1,2.738198853E1,-2.556654930E1
4.268662333E0,4.340639114E-1,2.768886948E1,-2.523072052E1
4.279343333E0,5.819196701E-1,2.802379036E1,-2.485517693E1
4.290024333E0,6.469421387E-1,2.832426834E1,-2.451057816E1
4.300675333E0,6.780133247E-1,2.846405411E1,-2.434725952E1
4.311356333E0,8.099718094E-1,2.833118248E1,-2.449774170E1
4.322037333E0,1.143745422E0,2.799345016E1,-2.486985779E1
4.332710333E0,1.638907433E0,2.764936447E1,-2.522454453E1
4.343407333E0,2.050742149E0,2.747949600E1,-2.537957573E1
4.354080333E0,2.175966263E0,2.755081940E1,-2.529167366E1
4.364762333E0,2.366221905E0,2.776113129E1,-2.504339981E1
4.375448333E0,2.810526848E0,2.792839813E1,-2.481041718E1
4.386124333E0,3.237389565E0,2.792938614E1,-2.475721741E1
4.396805333E0,3.483502388E0,2.781173134E1,-2.485606384E1
4.407486333E0,3.692474365E0,2.768985939E1,-2.496173859E1
4.418167333E0,3.820570946E0,2.767576981E1,-2.495808792E1
4.428817333E0,3.679818153E0,2.779275513E1,-2.484900284E1
4.439499333E0,3.287217140E0,2.799726677E1,-2.467383957E1
4.450203333E0,2.867105007E0,2.815445900E1,-2.454704285E1
4.460858333E0,2.616861820E0,2.822072411E1,-2.449885559E1
4.471541333E0,2.542539120E0,2.823396301E1,-2.449142456E1
4.482224333E0,2.534073830E0,2.822714615E1,-2.450016022E1
4.492904333E0,2.465676308E0,2.824653244E1,-2.448479080E1
4.503577333E0,2.249405384E0,2.832922363E1,-2.440996552E1
4.514264333E0,1.883356094E0,2.847692299E1,-2.426868248E1
4.524948333E0,1.400943756E0,2.863211060E1,-2.411826706E1
4.535629333E0,9.008455276E-1,2.873377991E1,-2.402102661E1
4.546311333E0,4.488682747E-1,2.876313591E1,-2.399857330E1
4.556992333E0,1.317930222E-2,2.875332451E1,-2.401452446E1
4.567642333E0,-4.237170219E-1,2.873977661E1,-2.402700233E1
4.578321333E0,-8.624386787E-1,2.870242691E1,-2.405988693E1
4.589005333E0,-1.254874229E0,2.861821175E1,-2.414279175E1
4.599686333E0,-1.567760468E0,2.849540329E1,-2.426943207E1
4.610367333E0,-1.797182560E0,2.834717751E1,-2.442660141E1
4.621048333E0,-1.945421696E0,2.816259003E1,-2.462793350E1
4.631729333E0,-2.012029648E0,2.794623947E1,-2.486786270E1
4.642410333E0,-2.008214474E0,2.770528030E1,-2.513634109E1
