"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.525653333E-1,1.647301614E-1,4.280382395E-1,1.900292635E0
5.632463333E-1,1.557750404E-1,4.307653010E-1,1.963687539E0
5.739273333E-1,1.299144328E-1,5.482253432E-1,1.994541645E0
5.845943333E-1,1.099159792E-1,6.891912818E-1,2.043616772E0
5.952693333E-1,1.410837919E-1,6.862111092E-1,2.072482109E0
6.059703333E-1,2.382827848E-1,7.954726219E-1,2.044764280E0
6.166513333E-1,2.660492063E-1,1.072747350E0,2.014359474E0
6.273033333E-1,2.988058329E-1,1.472907782E0,2.018127203E0
6.379843333E-1,3.591717184E-1,1.867563009E0,2.048362017E0
6.486763333E-1,4.479343593E-1,1.899665594E0,2.051074505E0
6.593543333E-1,5.691383481E-1,1.755608678E0,2.027659178E0
6.700273333E-1,6.673666239E-1,1.613341570E0,1.960680485E0
6.807083333E-1,6.642065644E-1,1.646055579E0,1.910850048E0
6.913903333E-1,5.596175790E-1,1.800612926E0,1.813594580E0
7.020713333E-1,4.004641771E-1,2.001256704E0,1.775419235E0
7.127523333E-1,2.175516486E-1,2.263258696E0,1.805740476E0
7.234333333E-1,-2.764371224E-2,2.485207319E0,1.863477468E0
7.341053333E-1,-1.824337840E-1,2.584884167E0,1.931028008E0
7.447653333E-1,-2.841865122E-1,2.574854136E0,1.961348653E0
7.554463333E-1,-3.694385588E-1,2.582292080E0,1.997594237E0
7.661253333E-1,-3.543525040E-1,2.584391832E0,2.092370272E0
7.768203333E-1,-2.478396147E-1,1.997073054E0,2.175699949E0
7.874883333E-1,-3.946700692E-1,1.834074855E0,2.169819355E0
7.981713333E-1,-6.052650213E-1,2.048419714E0,2.105448961E0
8.088523333E-1,-8.510646820E-1,2.345606089E0,2.050085068E0
8.195333333E-1,-1.118557334E0,2.638498068E0,1.954788089E0
8.302143333E-1,-1.384533167E0,2.862495661E0,1.818008423E0
8.408833333E-1,-1.641413331E0,3.085107565E0,1.634874344E0
8.515663333E-1,-1.843350410E0,3.059892654E0,1.469097614E0
8.622273333E-1,-2.023016691E0,2.902840614E0,1.515924215E0
8.729083333E-1,-2.042557955E0,3.042038679E0,1.482224345E0
8.835883333E-1,-1.805027485E0,2.865239620E0,1.394189477E0
8.942693333E-1,-1.757904053E0,2.797445536E0,1.406978726E0
9.049523333E-1,-1.751369476E0,2.872453451E0,1.426470995E0
9.156333333E-1,-1.754724503E0,3.111629963E0,1.457222223E0
9.263143333E-1,-1.802162886E0,3.380499363E0,1.636989594E0
9.369953333E-1,-1.876429558E0,3.468615055E0,1.797362208E0
9.476753333E-1,-2.086806774E0,3.487273455E0,1.798483491E0
9.583573333E-1,-2.479862452E0,3.444692850E0,1.884311318E0
9.690303333E-1,-2.922748327E0,3.361454487E0,2.060710430E0
9.796893333E-1,-3.340954065E0,3.141859531E0,2.317008734E0
9.903703333E-1,-3.789261818E0,2.648686171E0,2.612262249E0
1.001052333E0,-4.314852715E0,1.966096520E0,2.814418554E0
1.011752333E0,-4.778565884E0,1.205924392E0,2.811315775E0
1.022413333E0,-5.025470734E0,4.044547379E-1,2.704750776E0
1.033095333E0,-4.889264107E0,-5.486631989E-1,2.637605190E0
1.043775333E0,-4.418125629E0,-1.403645754E0,2.686172009E0
1.054456333E0,-3.710489988E0,-2.094955206E0,2.807794571E0
1.065138333E0,-2.938802004E0,-2.655593395E0,3.068842649E0
1.075820333E0,-2.311732769E0,-2.886337757E0,3.337962151E0
1.086501333E0,-1.941207767E0,-2.597969770E0,3.402387619E0
1.097158333E0,-1.522207141E0,-2.030889988E0,3.232913971E0
1.107834333E0,-1.143981814E0,-1.609629035E0,2.985816240E0
1.118514333E0,-8.899319768E-1,-1.162487507E0,2.693864107E0
1.129211333E0,-7.677864432E-1,-4.559027553E-1,2.291695118E0
1.139869333E0,-7.313210964E-1,3.322560191E-1,1.830925107E0
1.150557333E0,-7.872394323E-1,9.714039564E-1,1.491493225E0
1.161238333E0,-9.704795480E-1,1.614101768E0,1.259361625E0
1.171921333E0,-1.258198977E0,2.018502474E0,1.023227930E0
1.182600333E0,-1.622963548E0,2.196259260E0,8.095816970E-1
1.193282333E0,-2.060463428E0,2.429421425E0,6.260145307E-1
1.203963333E0,-2.547467709E0,2.586711884E0,3.978665769E-1
1.214614333E0,-3.033239126E0,2.790109158E0,9.551227838E-2
1.225295333E0,-3.484761238E0,3.088146687E0,-2.521418333E-1
1.235990333E0,-3.854712248E0,3.264258385E0,-5.156324506E-1
1.246667333E0,-4.112891674E0,3.346847057E0,-7.378649712E-1
1.257353333E0,-4.282599926E0,3.468730211E0,-9.817205071E-1
1.268019333E0,-4.381767273E0,3.578888893E0,-1.317654967E0
1.278700333E0,-4.402643204E0,3.712850809E0,-1.767620206E0
1.289382333E0,-4.364820480E0,3.839503288E0,-2.169553518E0
1.300063333E0,-4.287804127E0,4.009669781E0,-2.390507460E0
1.310744333E0,-4.171114445E0,3.933998108E0,-2.441786766E0
1.321424333E0,-4.110699654E0,3.413135052E0,-2.390733957E0
1.332075333E0,-4.107885361E0,2.827544451E0,-2.347644329E0
1.342757333E0,-4.092524052E0,2.306355476E0,-2.420247555E0
1.353438333E0,-4.000389576E0,2.116941452E0,-2.557811499E0
1.364129333E0,-3.838024139E0,1.966727734E0,-2.501353741E0
1.374805333E0,-3.628931761E0,1.429229498E0,-2.180527687E0
1.385475333E0,-3.400450468E0,7.384755015E-1,-1.727425814E0
1.396156333E0,-3.140392542E0,3.716517091E-1,-1.487291217E0
1.406838333E0,-2.791004181E0,5.215256214E-1,-1.553035617E0
1.417525333E0,-2.380255938E0,8.976044655E-1,-1.669090271E0
1.428206333E0,-2.020395517E0,1.122471333E0,-1.542546988E0
1.438887333E0,-1.801373124E0,1.010145068E0,-1.087434649E0
1.449538333E0,-1.702400446E0,7.308023572E-1,-5.703406334E-1
1.460219333E0,-1.602792144E0,5.419335961E-1,-2.746716738E-1
1.470900333E0,-1.463923454E0,6.664182544E-1,-1.421631873E-1
1.481584333E0,-1.324856997E0,1.020249844E0,8.873987943E-3
1.492280333E0,-1.194990635E0,1.270409107E0,7.590388507E-2
1.502945333E0,-1.147028208E0,1.164440751E0,-1.243671775E-1
1.513625333E0,-1.238964796E0,1.012252092E0,-4.826028347E-1
1.524306333E0,-1.378684521E0,9.257669449E-1,-7.976329327E-1
1.534987333E0,-1.522327662E0,8.209470510E-1,-9.105906487E-1
1.545668333E0,-1.657854557E0,6.922918558E-1,-9.408982396E-1
1.556349333E0,-1.771301031E0,6.537989974E-1,-9.226545095E-1
1.567000333E0,-1.772519112E0,5.320083499E-1,-8.010687828E-1
1.577680333E0,-1.689981937E0,-3.996204119E-3,-6.845501065E-1
1.588362333E0,-1.623119235E0,-5.824235678E-1,-6.421571374E-1
1.599043333E0,-1.639762521E0,-1.101621270E0,-7.058855295E-1
1.609729333E0,-1.726855874E0,-1.712770104E0,-7.847710252E-1
1.620406333E0,-1.889446378E0,-2.410353899E0,-7.740744352E-1
1.631077333E0,-2.051000357E0,-3.019987106E0,-8.119714856E-1
1.641766333E0,-2.120850563E0,-3.344030857E0,-8.919219375E-1
1.652449333E0,-1.976208448E0,-3.203517675E0,-7.594579458E-1
1.663130333E0,-1.289865136E0,-2.989795685E0,-5.245426893E-1
1.673812333E0,-4.665238559E-1,-2.266241074E0,-4.536298811E-1
1.684493333E0,-1.108096540E-1,-1.465435743E0,-5.284058452E-1
1.695143333E0,-2.027115822E-1,-1.009240270E0,-4.574715197E-1
1.705824333E0,-4.642065465E-1,-6.424593925E-1,-3.312206566E-1
1.716506333E0,-6.893539429E-1,-2.346727401E-1,-2.101898342E-1
1.727189333E0,-7.745569348E-1,-9.628240764E-2,-2.042471617E-2
1.737859333E0,-7.332316041E-1,-9.367012978E-2,8.745193481E-2
1.748549333E0,-6.161528230E-1,-1.233508140E-1,1.311629266E-1
1.759230333E0,-4.937537014E-1,-2.229205370E-1,1.589088142E-1
1.769911333E0,-4.439307451E-1,-4.204674363E-1,1.922057867E-1
1.780593333E0,-4.261362553E-1,-7.374331951E-1,2.257131040E-1
1.791274333E0,-3.522878289E-1,-1.195693254E0,2.572177649E-1
1.801955333E0,-2.057508230E-1,-1.608998299E0,2.356370986E-1
1.812605333E0,-6.104928255E-2,-1.887835503E0,1.631154865E-1
1.823286333E0,-5.962573923E-3,-1.974283814E0,1.161532924E-1
1.833968333E0,-1.093255356E-2,-1.882777333E0,6.397850066E-2
1.844652333E0,-3.289081529E-2,-1.565089345E0,-3.520961851E-2
1.855345333E0,-7.543079555E-2,-1.111816645E0,-1.559187323E-1
1.866011333E0,-1.124899909E-1,-6.665593982E-1,-2.048844248E-1
1.876692333E0,-1.400294453E-1,-3.836368918E-1,-1.725976020E-1
1.887370333E0,-1.502122432E-1,-2.526097894E-1,-1.232193932E-1
1.898055333E0,-1.351960897E-1,-1.538822353E-1,-5.874780938E-2
1.908736333E0,-9.797999263E-2,-1.505064219E-1,-1.046657376E-2
1.919416333E0,-6.120331585E-2,-2.182173133E-1,4.016916081E-2
1.930068333E0,-6.229700521E-2,-3.209508061E-1,7.416805625E-2
1.940749333E0,-1.021565124E-1,-4.648422003E-1,9.999617934E-2
1.951430333E0,-1.441287100E-1,-6.505657434E-1,1.075401008E-1
1.962109333E0,-1.420924515E-1,-7.659993768E-1,7.086491585E-2
1.972800333E0,-9.828693420E-2,-8.123052716E-1,4.603283480E-3
1.983473333E0,-3.952905163E-2,-8.006878495E-1,-5.080273002E-2
1.994155333E0,1.953433733E-3,-7.231405973E-1,-1.035056338E-1
2.004836333E0,1.637098752E-2,-6.384413838E-1,-1.206039265E-1
2.015506333E0,6.312007550E-3,-6.019675732E-1,-1.411417127E-1
2.026193333E0,2.987872344E-3,-5.607323050E-1,-1.994803995E-1
2.036879333E0,4.290979821E-3,-5.182772279E-1,-2.700403333E-1
2.047530333E0,6.054547150E-3,-4.853544533E-1,-3.004499078E-1
2.058211333E0,2.267402411E-2,-4.752070308E-1,-2.896662354E-1
2.068892333E0,9.460788965E-2,-4.435298145E-1,-3.098953664E-1
2.079569333E0,1.768029332E-1,-3.712438941E-1,-3.314062655E-1
2.090261333E0,2.717587650E-1,-3.265006840E-1,-2.861458361E-1
2.100936333E0,3.785336912E-1,-3.301295340E-1,-1.704770327E-1
2.111617333E0,4.733140171E-1,-3.714506030E-1,2.074377052E-2
2.122298333E0,5.700067878E-1,-4.019672275E-1,1.730068028E-1
2.132978333E0,7.013522983E-1,-3.708852232E-1,2.872292399E-1
2.143660333E0,8.461217880E-1,-2.611521184E-1,3.989632130E-1
2.154341333E0,9.998556376E-1,-1.022668704E-1,5.070055127E-1
2.164992333E0,1.107463598E0,-5.180210993E-2,6.446387768E-1
2.175673333E0,1.184319735E0,-3.262417018E-2,7.606641650E-1
2.186354333E0,1.245303631E0,-6.872572750E-2,8.974903822E-1
2.197033333E0,1.356981993E0,-1.293299794E-1,1.097022414E0
2.207725333E0,1.529105783E0,-2.133790851E-1,1.125456452E0
2.218398333E0,1.650613070E0,-1.675306559E-1,1.087657928E0
2.229079333E0,1.665025592E0,-1.455095690E-2,1.015868187E0
2.239760333E0,1.668264508E0,3.012700975E-1,9.431782365E-1
2.250441333E0,1.665406704E0,6.756343842E-1,6.564023495E-1
2.261122333E0,1.615470886E0,1.020614624E0,1.205890030E-1
2.271803333E0,1.577724576E0,1.348735690E0,-3.995553851E-1
2.282463333E0,1.682041168E0,1.456350923E0,-6.926977634E-1
2.293148333E0,1.841096878E0,1.238342404E0,-6.849714518E-1
2.303816333E0,1.864682674E0,8.539571762E-1,-4.812036753E-1
2.314514333E0,1.946660399E0,6.730587482E-1,-4.190287292E-1
2.325181333E0,2.087246418E0,9.188330173E-1,-4.847941697E-1
2.335860333E0,2.147760391E0,1.485106945E0,-6.381499171E-1
2.346541333E0,2.144414902E0,2.097823620E0,-8.406513333E-1
2.357222333E0,2.067694187E0,2.569254398E0,-9.122754931E-1
2.367903333E0,1.998902678E0,2.689585209E0,-8.979857564E-1
2.378584333E0,1.836916208E0,2.463560343E0,-9.439412951E-1
2.389266333E0,1.549290299E0,2.125740528E0,-1.089672089E0
2.399947333E0,1.198745012E0,1.856427073E0,-1.286967039E0
2.410597333E0,9.051978588E-1,1.703258276E0,-1.484751344E0
2.421285333E0,7.066682577E-1,1.508069396E0,-1.597212434E0
2.431963333E0,5.852873325E-1,1.202242613E0,-1.576765418E0
2.442660333E0,4.728105664E-1,8.632959127E-1,-1.397006035E0
2.453322333E0,3.593015969E-1,5.565586090E-1,-1.163641214E0
2.464003333E0,2.949687243E-1,2.448097169E-1,-8.821368814E-1
2.474684333E0,2.130488157E-1,-6.423254311E-2,-7.038955092E-1
2.485365333E0,-5.766497180E-2,-3.278175890E-1,-6.026375890E-1
2.496047333E0,-3.489529490E-1,-7.084757090E-1,-5.451108813E-1
2.506728333E0,-5.645323396E-1,-1.030945420E0,-5.857225657E-1
2.517409333E0,-6.634826064E-1,-1.160413384E0,-6.432117224E-1
2.528090333E0,-6.956484914E-1,-1.224358916E0,-5.954638720E-1
2.538741333E0,-6.661211848E-1,-1.360564470E0,-5.046631694E-1
2.549418333E0,-5.429158807E-1,-1.500281334E0,-4.331556857E-1
2.560125333E0,-3.610866964E-1,-1.584020138E0,-3.817018270E-1
2.570781333E0,-1.890129149E-1,-1.663166881E0,-3.532614112E-1
2.581465333E0,-6.178862974E-2,-1.698023200E0,-3.753957450E-1
2.592146333E0,1.987880096E-2,-1.670954466E0,-3.750455678E-1
2.602828333E0,1.619853377E-1,-1.611758351E0,-4.836511314E-1
2.613509333E0,2.652241588E-1,-1.467384696E0,-5.917272568E-1
2.624189333E0,3.290809393E-1,-1.315508604E0,-5.812948346E-1
2.634871333E0,3.565592170E-1,-1.219838858E0,-4.548972845E-1
2.645552333E0,3.894143701E-1,-1.209192634E0,-2.239831090E-1
2.656203333E0,4.945621192E-1,-1.221296668E0,9.617890418E-2
2.666884333E0,7.355606556E-1,-1.343222022E0,3.441181183E-1
2.677576333E0,1.135687590E0,-1.444901466E0,4.832179248E-1
2.688217333E0,1.417559147E0,-1.351058125E0,6.360245347E-1
2.698898333E0,1.559896708E0,-1.303515911E0,8.024840355E-1
2.709580333E0,1.540166378E0,-1.265213132E0,8.964694142E-1
2.720261333E0,1.350232482E0,-1.073646903E0,8.586221337E-1
2.730942333E0,8.905625939E-1,-6.431133151E-1,5.477308631E-1
2.741623333E0,5.815963149E-1,-4.545764327E-1,3.444376588E-1
2.752304333E0,1.031549692E0,-8.102560043E-1,3.220191300E-1
2.762985333E0,2.506375313E0,-8.758682609E-1,4.980157316E-1
2.773666333E0,3.148495436E0,7.290401459E-1,8.300149441E-1
2.784317333E0,6.977775693E-1,2.800211191E0,8.509463072E-1
2.795020333E0,-9.303725362E-1,3.000667810E0,6.816672683E-1
2.805682333E0,3.656690568E-2,2.310748577E0,1.942832321E-1
2.816361333E0,-1.365848780E-1,2.198004007E0,-3.017691374E-1
2.827042333E0,-8.500853777E-1,1.684001446E0,-4.649298489E-1
2.837722333E0,-1.115321279E0,7.826883793E-1,-6.103613973E-1
2.848404333E0,-1.153560281E0,7.061930895E-1,-5.917738676E-1
2.859084333E0,-1.432613730E0,8.996118307E-1,-5.020514131E-1
2.869766333E0,-1.804753900E0,4.563283324E-1,-2.635672092E-1
2.880448333E0,-2.029180527E0,-4.648281932E-1,1.045367774E-2
2.891129333E0,-2.123693228E0,-1.489264131E0,7.584489882E-2
2.901779333E0,-2.367031097E0,-2.257682562E0,1.384675354E-1
2.912459333E0,-2.631767273E0,-2.752451420E0,1.140151769E-1
2.923153333E0,-2.655112743E0,-3.063243866E0,7.008366287E-2
2.933823333E0,-2.563271284E0,-3.116145611E0,1.858581901E-1
2.944498333E0,-2.451576233E0,-3.119046211E0,5.838583112E-1
2.955185333E0,-2.342836618E0,-3.303098679E0,8.441343307E-1
2.965865333E0,-2.190301180E0,-3.292803764E0,9.142803550E-1
2.976547333E0,-2.014762163E0,-3.376549482E0,7.953989506E-1
2.987229333E0,-1.735277653E0,-3.363554239E0,5.927204490E-1
2.997910333E0,-1.341046691E0,-3.067943573E0,3.976353705E-1
3.008591333E0,-8.698871732E-1,-2.562189341E0,2.798528075E-1
3.019272333E0,-4.223320186E-1,-1.898269534E0,2.258116603E-1
3.029933333E0,-7.332259417E-2,-1.324868679E0,7.172220945E-2
3.040625333E0,1.661185175E-1,-8.875893950E-1,-8.292476647E-3
3.051285333E0,2.634219229E-1,-5.107648373E-1,1.542855520E-2
3.061987333E0,3.076533079E-1,-6.501642615E-2,2.642713487E-2
3.072639333E0,2.588695288E-1,4.431485534E-1,6.530209631E-2
3.083327333E0,9.470726550E-2,7.769046426E-1,1.490579695E-1
3.094010333E0,-1.871704757E-1,9.378336072E-1,1.523533463E-1
3.104691333E0,-4.685272872E-1,1.000352263E0,1.019700617E-1
3.115372333E0,-6.188496947E-1,1.008142948E0,1.657104194E-1
3.126053333E0,-5.406637192E-1,1.004860282E0,4.034118950E-1
3.136733333E0,-3.358911574E-1,1.160498857E0,6.362574100E-1
3.147395333E0,-2.562738061E-1,1.504660487E0,7.684628367E-1
3.158090333E0,-4.389871359E-1,1.888204575E0,8.269216418E-1
3.168747333E0,-8.073837757E-1,2.165533304E0,8.495659232E-1
3.179427333E0,-1.243952036E0,2.276416540E0,8.934544921E-1
3.190109333E0,-1.533398509E0,2.135350227E0,1.031579852E0
3.200802333E0,-1.458687186E0,1.826305270E0,1.195924878E0
3.211472333E0,-8.600745797E-1,1.614010811E0,1.359485388E0
3.222153333E0,-1.172110885E-1,1.486713052E0,1.418098807E0
3.232834333E0,4.136397541E-1,1.187161088E0,1.343735099E0
3.243515333E0,6.185942888E-1,5.419113636E-1,9.536480308E-1
3.254196333E0,4.438363016E-1,9.748061746E-2,1.675305665E-1
3.264857333E0,3.822359443E-2,-2.306978218E-2,-5.669721961E-1
3.275557333E0,-1.999266595E-1,2.300021499E-1,-1.008317471E0
3.286209333E0,-1.869072169E-1,1.036887765E0,-1.545490861E0
3.296890333E0,-2.761883438E-1,2.147032022E0,-1.758625269E0
3.307572333E0,-9.495808482E-1,2.750876665E0,-1.475409746E0
3.318253333E0,-2.006067514E0,1.456807971E0,-1.325121373E-1
3.328947333E0,-2.021447420E0,-1.862862259E-1,1.299531817E0
3.339619333E0,2.219405770E-1,-1.010063767E0,2.086922169E0
3.350295333E0,1.221046805E0,-1.398194194E0,1.558159471E0
3.360977333E0,5.514159799E-1,-1.229209423E0,5.834736228E-1
3.371658333E0,9.940832108E-2,-7.249031663E-1,-6.354267001E-1
3.382334333E0,-1.049738079E-1,2.402753383E-2,-1.246957421E0
3.393019333E0,-1.473140568E-1,1.552683562E-1,-1.315713882E0
3.403671333E0,4.106389824E-3,-2.689737380E-1,-1.334927082E0
3.414352333E0,4.370354712E-1,-4.466659725E-1,-1.462840319E0
3.425034333E0,3.334624767E-1,-5.777068138E-1,-1.376653790E0
3.435715333E0,2.291224748E-1,-6.334675550E-1,-1.027459264E0
3.446396333E0,3.802619874E-1,-3.269374967E-1,-6.453481317E-1
3.457077333E0,7.442796230E-1,3.370713592E-1,-4.818122089E-1
3.467750333E0,1.136181593E0,1.256926417E0,-6.225722432E-1
3.478438333E0,1.500678062E0,2.156861305E0,-9.273729324E-1
3.489121333E0,1.616163850E0,2.613655806E0,-9.037567973E-1
3.499802333E0,1.536113501E0,2.491997719E0,-5.695144534E-1
3.510467333E0,1.355413198E0,2.158595324E0,-3.110980392E-1
3.521164333E0,1.199613214E0,1.897560835E0,-1.064253300E-1
3.531815333E0,1.155768752E0,1.656244874E0,2.522483096E-2
3.542496333E0,1.167372465E0,1.461974025E0,-9.320035577E-2
3.553177333E0,1.235975981E0,1.379265547E0,-3.484438360E-1
3.563858333E0,1.336364031E0,1.388263583E0,-5.308974981E-1
3.574539333E0,1.445253730E0,1.418536186E0,-6.683840752E-1
3.585220333E0,1.455368876E0,1.386166453E0,-7.683423758E-1
3.595885333E0,1.378688812E0,1.049522400E0,-6.985201240E-1
3.606583333E0,1.382547617E0,7.622029781E-1,-5.966622233E-1
3.617264333E0,1.447753191E0,5.570996404E-1,-4.466948509E-1
3.627921333E0,1.537696958E0,3.670729697E-1,-3.018505871E-1
3.638626333E0,1.626574636E0,1.931743771E-1,-1.253288090E-1
3.649307333E0,1.693020225E0,-5.792336538E-2,1.097723693E-1
3.659958333E0,1.764947891E0,-3.043283522E-1,2.997832894E-1
3.670639333E0,1.771669745E0,-3.982154131E-1,5.430324674E-1
3.681320333E0,1.692706108E0,-5.940334201E-1,7.822349072E-1
3.692002333E0,1.656399727E0,-8.262755275E-1,9.698029160E-1
3.702683333E0,1.766906023E0,-9.798727632E-1,1.197232008E0
3.713364333E0,1.943477392E0,-1.061081052E0,1.458100915E0
3.724045333E0,2.031507015E0,-1.252033234E0,1.652869344E0
3.734720333E0,1.991543770E0,-1.425644159E0,1.633627772E0
3.745389333E0,2.151550055E0,-1.588400602E0,1.283560038E0
3.756092333E0,1.452826738E0,-1.446099520E0,6.073706150E-1
3.766770333E0,3.908229172E-1,-9.437236190E-1,2.192119360E-1
3.777451333E0,1.472063661E0,2.494784743E-1,5.536413938E-2
3.788101333E0,2.125761509E0,1.003736854E0,1.805199236E-1
3.798783333E0,1.233083844E0,9.943518043E-1,2.098125517E-1
3.809464333E0,6.894040704E-1,1.240046859E0,5.118650794E-1
3.820145333E0,7.861317694E-2,9.518620968E-1,1.062324166E0
3.830826333E0,3.334595859E-1,6.709002256E-1,9.545063972E-1
3.841519333E0,4.795523882E-1,1.154644966E0,7.161249518E-1
3.852199333E0,-2.596739829E-1,1.596307874E0,3.645067215E-1
3.862856333E0,-7.502210736E-1,1.488897800E0,-2.945335396E-2
3.873550333E0,-7.108088732E-1,1.208115339E0,-3.223438263E-1
3.884226333E0,-5.855316520E-1,8.019590974E-1,-3.229899406E-1
3.894907333E0,-7.751228213E-1,4.974447191E-1,-1.129868627E-1
3.905589333E0,-1.066568494E0,1.380159985E-2,-5.801548809E-2
3.916270333E0,-1.240433455E0,-3.121022284E-1,-3.486113846E-1
3.926926333E0,-1.341904521E0,-5.006449819E-1,-6.203659177E-1
3.937607333E0,-1.434818864E0,-8.303766251E-1,-7.621451616E-1
3.948288333E0,-1.552721262E0,-1.122623086E0,-7.356344461E-1
3.958969333E0,-1.733799458E0,-1.386791945E0,-5.720711946E-1
3.969650333E0,-1.871173024E0,-1.646714807E0,-4.296759069E-1
3.980331333E0,-1.925016761E0,-1.757291436E0,-3.367095292E-1
3.991013333E0,-1.931576610E0,-1.663995028E0,-3.000108898E-1
4.001694333E0,-1.934089303E0,-1.420119882E0,-3.021270335E-1
4.012375333E0,-1.948180795E0,-1.183624744E0,-2.797810137E-1
4.023056333E0,-1.965314865E0,-1.100297451E0,-2.417606562E-1
4.033737333E0,-1.941407681E0,-1.269706130E0,-1.533719599E-1
4.044388333E0,-1.770687580E0,-1.470389485E0,-1.494049132E-1
4.055069333E0,-1.524943948E0,-1.340099573E0,-1.422181278E-1
4.065750333E0,-1.250106573E0,-1.043042421E0,-1.221832167E-2
4.076431333E0,-9.705563784E-1,-6.841833591E-1,1.835306585E-1
4.087113333E0,-7.579870820E-1,-3.403583467E-1,3.094030917E-1
4.097808333E0,-6.406271458E-1,-6.493423879E-2,3.352168500E-1
4.108459333E0,-5.807196498E-1,1.075871885E-1,3.262425065E-1
4.119157333E0,-5.618369579E-1,1.362145692E-1,3.455435038E-1
4.129837333E0,-5.791594982E-1,1.066531837E-1,3.663909733E-1
4.140518333E0,-6.777398586E-1,7.662551105E-2,3.309254050E-1
4.151199333E0,-8.337797523E-1,8.113687485E-2,2.839618623E-1
4.161881333E0,-1.002808690E0,7.314018905E-2,2.310405672E-1
4.172531333E0,-1.137332320E0,-6.232941523E-3,2.360787243E-1
4.183212333E0,-1.154315829E0,-1.646963656E-1,4.113501310E-1
4.193894333E0,-9.839776754E-1,-3.395669758E-1,7.963279486E-1
4.204575333E0,-6.808720827E-1,-4.482210577E-1,1.229826808E0
4.215272333E0,-4.572896063E-1,-3.956385553E-1,1.587711453E0
4.225933333E0,-4.903636277E-1,-2.425451428E-1,1.649116755E0
4.236623333E0,-7.028002143E-1,5.721731856E-2,1.346302032E0
4.247310333E0,-9.552031755E-1,2.417703718E-1,9.585878849E-1
4.257980333E0,-1.198648095E0,4.883047566E-2,7.407298684E-1
4.268662333E0,-1.275967836E0,-4.458618462E-1,8.237597346E-1
4.279343333E0,-1.093781471E0,-1.009078145E0,1.029219747E0
4.290024333E0,-3.436515629E-1,-1.338535666E0,1.268871427E0
4.300675333E0,7.271711826E-1,-1.020815492E0,1.458293319E0
4.311356333E0,1.334246159E0,-1.540585794E-2,1.307962775E0
4.322037333E0,1.134178877E0,1.006576061E0,8.257304430E-1
4.332710333E0,4.227692783E-1,1.362803459E0,-9.228225052E-2
4.343407333E0,-3.873991966E-1,1.332982421E0,-9.427227974E-1
