Timestamp,Milliseconds,Illuminance
2021-06-03 19:59:55,2,3730.772
2021-06-03 19:59:55,100,3730.772
2021-06-03 19:59:55,200,3730.772
2021-06-03 19:59:55,300,3730.772
2021-06-03 19:59:55,400,3730.772
2021-06-03 19:59:55,501,3730.772
2021-06-03 19:59:55,601,3730.772
2021-06-03 19:59:56,700,3730.772
2021-06-03 19:59:56,800,3730.772
2021-06-03 19:59:56,901,4180.3574
2021-06-03 19:59:56,1000,4180.3574
2021-06-03 19:59:56,1100,4180.3574
2021-06-03 19:59:56,1201,4180.3574
2021-06-03 19:59:56,1300,4180.3574
2021-06-03 19:59:56,1401,4180.3574
2021-06-03 19:59:56,1500,4180.3574
2021-06-03 19:59:56,1601,4180.3574
2021-06-03 19:59:57,1700,4180.3574
2021-06-03 19:59:57,1800,4180.3574
2021-06-03 19:59:57,1901,4180.3574
2021-06-03 19:59:57,2000,4180.3574
2021-06-03 19:59:57,2100,4180.3574
2021-06-03 19:59:57,2201,4180.3574
2021-06-03 19:59:57,2300,4180.3574
2021-06-03 19:59:57,2401,4180.3574
2021-06-03 19:59:57,2501,4180.3574
2021-06-03 19:59:57,2600,4180.3574
2021-06-03 19:59:58,2700,4180.3574
2021-06-03 19:59:58,2801,4180.3574
2021-06-03 19:59:58,2900,4180.3574
2021-06-03 19:59:58,3000,4180.3574
2021-06-03 19:59:58,3100,4180.3574
2021-06-03 19:59:58,3200,4180.3574
2021-06-03 19:59:58,3301,4180.3574
2021-06-03 19:59:58,3400,4180.3574
2021-06-03 19:59:58,3500,3770.11
2021-06-03 19:59:58,3601,3770.11
2021-06-03 19:59:59,3700,3770.11
2021-06-03 19:59:59,3800,3770.11
2021-06-03 19:59:59,3901,3414.0884
2021-06-03 19:59:59,4001,3414.0884
2021-06-03 19:59:59,4100,3414.0884
2021-06-03 19:59:59,4200,3414.0884
2021-06-03 19:59:59,4301,3043.4836
2021-06-03 19:59:59,4400,3043.4836
2021-06-03 19:59:59,4500,3043.4836
2021-06-03 19:59:59,4601,3043.4836
2021-06-03 20:00:00,4700,3043.4836
2021-06-03 20:00:00,4800,3413.1165
2021-06-03 20:00:00,4900,3413.1165
2021-06-03 20:00:00,5001,3413.1165
2021-06-03 20:00:00,5101,3413.1165
2021-06-03 20:00:00,5200,3413.1165
2021-06-03 20:00:00,5300,3089.4253
2021-06-03 20:00:00,5400,3089.4253
2021-06-03 20:00:00,5501,3089.4253
2021-06-03 20:00:00,5601,2779.7998
2021-06-03 20:00:01,5700,2779.7998
2021-06-03 20:00:01,5800,2779.7998
2021-06-03 20:00:01,5901,2779.7998
2021-06-03 20:00:01,6001,2779.7998
2021-06-03 20:00:01,6100,2779.7998
2021-06-03 20:00:01,6200,2459.8936
2021-06-03 20:00:01,6301,2459.8936
2021-06-03 20:00:01,6400,2459.8936
2021-06-03 20:00:01,6501,2156.4885
2021-06-03 20:00:01,6600,2156.4885
2021-06-03 20:00:02,6700,2156.4885
2021-06-03 20:00:02,6801,2156.4885
2021-06-03 20:00:02,6900,2156.4885
2021-06-03 20:00:02,7000,2156.4885
2021-06-03 20:00:02,7100,1878.4469
2021-06-03 20:00:02,7201,1878.4469
2021-06-03 20:00:02,7300,1688.2418
2021-06-03 20:00:02,7401,1688.2418
2021-06-03 20:00:02,7500,1519.9725
2021-06-03 20:00:02,7600,1519.9725
2021-06-03 20:00:03,7700,1519.9725
2021-06-03 20:00:03,7801,1369.4713
2021-06-03 20:00:03,7900,1369.4713
2021-06-03 20:00:03,8000,1233.3622
2021-06-03 20:00:03,8101,1233.3622
2021-06-03 20:00:03,8200,1108.9108
2021-06-03 20:00:03,8300,1108.9108
2021-06-03 20:00:03,8401,993.90186
2021-06-03 20:00:03,8500,993.90186
2021-06-03 20:00:03,8600,993.90186
2021-06-03 20:00:04,8700,993.90186
2021-06-03 20:00:04,8801,993.90186
2021-06-03 20:00:04,8904,993.90186
2021-06-03 20:00:04,9000,885.95715
2021-06-03 20:00:04,9100,885.95715
2021-06-03 20:00:04,9201,885.95715
2021-06-03 20:00:04,9300,770.7002
2021-06-03 20:00:04,9400,770.7002
2021-06-03 20:00:04,9501,663.13885
2021-06-03 20:00:04,9600,663.13885
2021-06-03 20:00:05,9701,663.13885
2021-06-03 20:00:05,9800,561.8111
2021-06-03 20:00:05,9900,561.8111
2021-06-03 20:00:05,10000,476.37164
2021-06-03 20:00:05,10101,476.37164
2021-06-03 20:00:05,10200,407.1657
2021-06-03 20:00:05,10300,407.1657
2021-06-03 20:00:05,10401,351.10892
2021-06-03 20:00:05,10500,351.10892
2021-06-03 20:00:05,10601,351.10892
2021-06-03 20:00:06,10700,294.8637
2021-06-03 20:00:06,10800,265.37735
2021-06-03 20:00:06,10900,238.83963
2021-06-03 20:00:06,11000,214.95566
2021-06-03 20:00:06,11101,193.4601
2021-06-03 20:00:06,11200,193.4601
2021-06-03 20:00:06,11301,174.11409
2021-06-03 20:00:06,11400,156.70268
2021-06-03 20:00:06,11500,141.03241
2021-06-03 20:00:06,11600,126.92918
2021-06-03 20:00:07,11700,114.23625
2021-06-03 20:00:07,11801,102.81262
2021-06-03 20:00:07,11900,92.53136
2021-06-03 20:00:07,12000,92.53136
2021-06-03 20:00:07,12102,83.27822
2021-06-03 20:00:07,12200,74.95039
2021-06-03 20:00:07,12300,67.45535
2021-06-03 20:00:07,12401,60.709816
2021-06-03 20:00:07,12501,54.638836
2021-06-03 20:00:07,12600,49.17495
2021-06-03 20:00:08,12700,44.257454
2021-06-03 20:00:08,12801,44.257454
2021-06-03 20:00:08,12900,39.831707
2021-06-03 20:00:08,13001,35.848534
2021-06-03 20:00:08,13103,32.26368
2021-06-03 20:00:08,13200,29.037312
2021-06-03 20:00:08,13301,26.133581
2021-06-03 20:00:08,13400,23.520222
2021-06-03 20:00:08,13500,23.520222
2021-06-03 20:00:08,13601,21.1682
2021-06-03 20:00:09,13700,19.05138
2021-06-03 20:00:09,13801,17.146242
2021-06-03 20:00:09,13900,15.431618
2021-06-03 20:00:09,14000,13.888455
2021-06-03 20:00:09,14100,12.49961
2021-06-03 20:00:09,14201,12.49961
2021-06-03 20:00:09,14300,11.249649
2021-06-03 20:00:09,14400,10.124684
2021-06-03 20:00:09,14501,9.112216
2021-06-03 20:00:09,14600,8.2009945
2021-06-03 20:00:10,14700,7.380895
2021-06-03 20:00:10,14800,6.6428056
2021-06-03 20:00:10,14901,5.978525
2021-06-03 20:00:10,15001,5.978525
2021-06-03 20:00:10,15103,5.3806725
2021-06-03 20:00:10,15200,4.842605
2021-06-03 20:00:10,15300,4.3583446
2021-06-03 20:00:10,15400,3.9225101
2021-06-03 20:00:10,15500,3.530259
2021-06-03 20:00:10,15601,3.177233
2021-06-03 20:00:11,15700,2.8595097
2021-06-03 20:00:11,15800,2.8595097
2021-06-03 20:00:11,15900,6.311223
2021-06-03 20:00:11,16000,9.417765
2021-06-03 20:00:11,16100,12.213652
2021-06-03 20:00:11,16200,14.72995
2021-06-03 20:00:11,16300,16.99462
2021-06-03 20:00:11,16401,19.032822
2021-06-03 20:00:11,16504,19.032822
2021-06-03 20:00:11,16601,19.032822
2021-06-03 20:00:12,16701,22.518147
2021-06-03 20:00:12,16800,22.518147
2021-06-03 20:00:12,16900,25.341259
2021-06-03 20:00:12,17003,25.341259
2021-06-03 20:00:12,17100,25.341259
2021-06-03 20:00:12,17201,25.341259
2021-06-03 20:00:12,17300,25.341259
2021-06-03 20:00:12,17400,25.341259
2021-06-03 20:00:12,17500,22.616812
2021-06-03 20:00:12,17600,22.616812
2021-06-03 20:00:13,17701,22.616812
2021-06-03 20:00:13,17800,22.616812
2021-06-03 20:00:13,17900,22.616812
2021-06-03 20:00:13,18000,22.616812
2021-06-03 20:00:13,18100,22.616812
2021-06-03 20:00:13,18201,22.616812
2021-06-03 20:00:13,18300,22.616812
2021-06-03 20:00:13,18400,22.616812
2021-06-03 20:00:13,18500,22.616812
2021-06-03 20:00:13,18600,22.616812
2021-06-03 20:00:14,18700,22.616812
2021-06-03 20:00:14,18801,22.616812
2021-06-03 20:00:14,18900,22.616812
2021-06-03 20:00:14,19000,22.616812
2021-06-03 20:00:14,19100,22.616812
2021-06-03 20:00:14,19200,22.616812
2021-06-03 20:00:14,19300,22.616812
2021-06-03 20:00:14,19401,22.616812
2021-06-03 20:00:14,19500,22.616812
2021-06-03 20:00:14,19600,22.616812
2021-06-03 20:00:15,19700,22.616812
2021-06-03 20:00:15,19800,22.616812
2021-06-03 20:00:15,19900,22.616812
2021-06-03 20:00:15,20001,22.616812
2021-06-03 20:00:15,20100,22.616812
2021-06-03 20:00:15,20200,22.616812
2021-06-03 20:00:15,20300,22.616812
2021-06-03 20:00:15,20400,18.509148
2021-06-03 20:00:15,20501,16.658234
2021-06-03 20:00:15,20600,14.992411
2021-06-03 20:00:16,20700,13.49317
2021-06-03 20:00:16,20800,12.143853
2021-06-03 20:00:16,20900,10.929468
