"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.079745567E1,-5.890101471E0,8.435109100E0,2.590662689E0
1.080726567E1,-5.950725403E0,8.537795563E0,2.622247009E0
1.081706167E1,-6.011049957E0,8.338559875E0,2.553539886E0
1.082685767E1,-5.846242676E0,7.950716400E0,2.498454437E0
1.083662367E1,-5.567522278E0,7.473808136E0,2.459984436E0
1.084641967E1,-5.522765350E0,6.925947418E0,2.462529144E0
1.085620667E1,-5.645510101E0,6.547384644E0,2.512525177E0
1.086601167E1,-5.719905396E0,6.460415497E0,2.644550629E0
1.087580767E1,-5.811365204E0,6.608307953E0,2.736908569E0
1.088560367E1,-6.005810852E0,6.790030060E0,2.814447327E0
1.089536967E1,-6.482868805E0,6.687642975E0,2.922372894E0
1.090517867E1,-6.753955078E0,6.747817841E0,2.833308105E0
1.091496867E1,-6.677015076E0,6.888674927E0,2.644999695E0
1.092475767E1,-6.667584686E0,6.951394501E0,2.542313232E0
1.093455367E1,-7.004234619E0,6.933581543E0,2.571801910E0
1.094435167E1,-7.628586273E0,6.956334229E0,2.704725494E0
1.095411567E1,-8.585246887E0,7.045997772E0,2.723586273E0
1.096391167E1,-9.259145508E0,7.419920197E0,2.409838715E0
1.097372167E1,-9.273964691E0,7.767647095E0,1.825603638E0
1.098350467E1,-8.741372223E0,7.493866425E0,1.195563812E0
1.099330167E1,-8.405770111E0,6.731052704E0,1.049168243E0
1.100309667E1,-7.723937988E0,6.562054138E0,9.752220154E-1
1.101289267E1,-6.219865723E0,7.102430420E0,5.059478760E-1
1.102266267E1,-4.684358826E0,8.175997925E0,-1.477427673E-1
1.103245367E1,-4.569547577E0,8.870852966E0,-4.839436340E-1
1.104225067E1,-5.594615936E0,8.323890381E0,3.462300110E-1
1.105204667E1,-6.477330322E0,7.672295380E0,1.986519012E0
1.106184267E1,-6.776558075E0,7.892786865E0,3.318000183E0
1.107163867E1,-6.794221344E0,8.727600861E0,4.288881226E0
1.108143467E1,-6.685547333E0,9.605674896E0,4.954097900E0
1.109120967E1,-6.279292145E0,1.011641281E1,4.665947113E0
1.110099667E1,-6.427933044E0,8.971294098E0,3.921844482E0
1.111079267E1,-7.611072693E0,7.291636963E0,2.817890167E0
1.112058967E1,-8.649014282E0,6.687044220E0,1.964814148E0
1.113038567E1,-7.386988678E0,6.340065765E0,1.124461670E0
1.114017567E1,-6.509812775E0,6.607110443E0,1.554816742E0
1.114997267E1,-4.777165833E0,6.884333954E0,1.906435547E0
1.115977367E1,-3.861220551E0,6.948550415E0,2.615660706E0
1.116953967E1,-3.081042938E0,7.205865326E0,2.809657288E0
1.117933667E1,-2.395019531E0,7.197632446E0,2.628533936E0
1.118913267E1,-2.392474823E0,6.420298920E0,2.424358521E0
1.119892767E1,-2.366129608E0,6.029162292E0,2.092348938E0
1.120872567E1,-2.056423645E0,6.146069183E0,1.962868195E0
1.121851967E1,-1.609303436E0,6.386918335E0,1.866917725E0
1.122831667E1,-1.235081635E0,6.795568542E0,1.661993866E0
1.123808167E1,-8.806187439E-1,7.322772217E0,1.337019653E0
1.124787767E1,-1.617985382E0,7.828869781E0,8.891510010E-1
1.125766667E1,-2.286046143E0,8.534801788E0,1.044677582E0
1.126745867E1,-3.327879639E0,9.076225891E0,1.547182617E0
1.127726667E1,-4.507726135E0,9.190737762E0,2.389930115E0
1.128706267E1,-5.197791138E0,9.178463287E0,3.236270142E0
1.129685867E1,-5.532794495E0,9.720186768E0,3.577859802E0
1.130662467E1,-5.645659790E0,1.017898270E1,3.334915009E0
1.131642067E1,-5.182822266E0,1.017509079E1,2.833008728E0
1.132621267E1,-4.444856873E0,9.856104126E0,2.434387665E0
1.133601367E1,-4.113595734E0,9.169631653E0,2.347418518E0
1.134580867E1,-4.300706635E0,8.417745209E0,2.483934631E0
1.135560467E1,-4.872218170E0,7.653434601E0,2.679128723E0
1.136537067E1,-5.683381348E0,6.974147186E0,2.853965149E0
1.137517967E1,-6.300098877E0,6.795269165E0,2.787653046E0
1.138497167E1,-6.651567993E0,6.831344147E0,2.536625061E0
1.139475867E1,-6.949747925E0,6.871011658E0,2.368674316E0
1.140455567E1,-7.295828247E0,7.056775360E0,2.287543030E0
1.141435167E1,-7.806715851E0,7.415130157E0,2.197879486E0
1.142411667E1,-7.710316315E0,7.996970215E0,1.756597137E0
1.143391267E1,-7.330556030E0,8.345595245E0,1.364712067E0
1.144372367E1,-6.817273407E0,8.396938477E0,1.343755646E0
1.145350567E1,-6.581813049E0,8.345894623E0,1.621428223E0
1.146330267E1,-6.178252258E0,8.455317078E0,1.887275391E0
1.147309767E1,-5.889802094E0,8.627608795E0,1.998494110E0
1.148289367E1,-5.891897736E0,8.902886353E0,1.998494110E0
1.149268967E1,-6.088439026E0,8.963510284E0,2.181413727E0
1.150245967E1,-6.204298096E0,8.959169312E0,2.445464630E0
1.151225167E1,-5.805377655E0,8.832233276E0,2.742896118E0
1.152204767E1,-5.329517212E0,8.516090698E0,2.810705109E0
1.153184367E1,-5.286107483E0,8.051007843E0,2.669548645E0
1.154164067E1,-5.745202789E0,7.791447601E0,2.663860474E0
1.155143667E1,-6.094127197E0,7.632627869E0,2.695893860E0
1.156121267E1,-5.987099762E0,7.571255493E0,2.553689575E0
1.157099767E1,-5.968238983E0,7.446115723E0,2.449356537E0
1.158079467E1,-5.940247192E0,7.323820038E0,2.426154785E0
1.159059067E1,-5.460794220E0,7.180867310E0,2.409988403E0
1.160038667E1,-5.140610046E0,7.108567657E0,2.334994354E0
1.161017467E1,-5.300327911E0,7.014263763E0,2.418820038E0
1.161995967E1,-5.076992340E0,7.113956451E0,2.306254120E0
1.162974567E1,-4.927752686E0,7.055128784E0,2.287393341E0
1.163954067E1,-4.758754120E0,6.853947144E0,2.390379181E0
1.164933667E1,-4.597389679E0,6.676715698E0,2.761607208E0
1.165913267E1,-4.626728668E0,6.721322937E0,3.039579163E0
1.166892967E1,-4.596042480E0,6.898554382E0,3.197500763E0
1.167869867E1,-4.521796875E0,7.352859650E0,3.222947845E0
1.168849867E1,-4.283791809E0,7.717800751E0,3.084785156E0
1.169829367E1,-3.940256195E0,7.861052856E0,2.961591339E0
1.170808167E1,-3.722459106E0,7.927215271E0,2.729424133E0
1.171787967E1,-3.689527588E0,8.120912476E0,2.430944824E0
1.172767267E1,-3.926933899E0,8.302335205E0,2.336640930E0
1.173745367E1,-4.015399933E0,8.534801788E0,2.368674316E0
1.174725467E1,-3.902085571E0,8.646319885E0,2.562371521E0
1.175704367E1,-3.717369690E0,8.804091797E0,2.536774750E0
1.176683267E1,-4.021237793E0,8.926836548E0,2.564766541E0
1.177662067E1,-4.390070801E0,9.040001221E0,2.610720978E0
1.178639167E1,-4.544399872E0,9.053922272E0,2.700085144E0
1.179620467E1,-4.529131622E0,8.974437561E0,2.871628418E0
1.180599667E1,-4.442761230E0,9.079668732E0,2.920726318E0
1.181579067E1,-4.396507416E0,9.513316956E0,2.761008453E0
1.182555167E1,-4.109554138E0,8.740174713E0,2.460583191E0
1.183534667E1,-4.352648621E0,8.256829834E0,2.419718170E0
1.184513367E1,-5.018314362E0,8.289611664E0,2.745740204E0
1.185492067E1,-5.446424103E0,8.559500427E0,2.865491180E0
1.186472967E1,-5.217849426E0,8.881630554E0,2.822231140E0
1.187452567E1,-4.499493256E0,9.026529236E0,2.896925812E0
1.188432167E1,-4.516707458E0,9.041947174E0,3.186423798E0
1.189408867E1,-4.403542786E0,9.257947998E0,3.118165741E0
1.190388367E1,-3.690126343E0,9.131910095E0,3.072510681E0
1.191367467E1,-4.340074768E0,9.241182861E0,3.040177917E0
1.192347667E1,-5.291047211E0,9.274114380E0,2.831212463E0
1.193327267E1,-5.839656372E0,9.369915161E0,2.649640045E0
1.194306867E1,-5.682034149E0,9.089697876E0,2.391876068E0
1.195285867E1,-5.757028198E0,8.639134827E0,2.229314117E0
1.196262467E1,-5.283263397E0,8.297245789E0,2.296823730E0
1.197242067E1,-5.122797089E0,7.849526825E0,2.029329987E0
1.198221667E1,-4.997058563E0,7.568710785E0,2.051783295E0
1.199201867E1,-5.258115692E0,7.508835297E0,2.160457306E0
1.200181467E1,-5.392536163E0,7.366631012E0,2.388582916E0
1.201158167E1,-5.932164001E0,7.194189606E0,2.218386841E0
1.202137667E1,-6.544839935E0,6.753655701E0,2.423759766E0
1.203117967E1,-6.963070221E0,6.314918060E0,2.605631561E0
1.204096967E1,-7.060517578E0,6.134393463E0,2.707270203E0
1.205076467E1,-6.903793488E0,6.008056183E0,2.655028839E0
1.206056067E1,-6.651118927E0,5.763015747E0,2.887944489E0
1.207032667E1,-6.857389984E0,5.846092987E0,3.015030212E0
1.208011467E1,-6.997199249E0,5.865253143E0,3.101849670E0
1.208990667E1,-7.353608093E0,5.667214966E0,3.054697723E0
1.209971467E1,-7.901019745E0,5.439089355E0,2.917882233E0
1.210951167E1,-8.145012360E0,5.419929199E0,2.955005035E0
1.211927667E1,-7.947572937E0,5.615422668E0,3.081042938E0
1.212907267E1,-7.817493439E0,5.773943024E0,3.201692047E0
1.213886967E1,-7.548802185E0,5.912854156E0,3.121309204E0
1.214865467E1,-7.190597076E0,5.989345093E0,2.894830170E0
1.215846167E1,-6.962920532E0,6.084098053E0,2.770289154E0
1.216825767E1,-6.719526672E0,6.174510040E0,2.626288605E0
1.217802367E1,-6.556066589E0,6.155050507E0,2.543061676E0
1.218781967E1,-6.503675537E0,6.013444977E0,2.505340118E0
1.219761767E1,-6.551276550E0,5.835315399E0,2.508184204E0
1.220741367E1,-6.695277100E0,5.870941315E0,2.536475372E0
1.221720767E1,-6.869365082E0,5.978567505E0,2.618654480E0
1.222697367E1,-7.019053802E0,6.086942139E0,2.625091095E0
1.223677067E1,-6.999145203E0,6.253845062E0,2.552941132E0
1.224656567E1,-6.714437256E0,6.410419464E0,2.563718719E0
1.225636267E1,-6.366710358E0,6.537654877E0,2.482737122E0
1.226615667E1,-6.118676147E0,6.665039978E0,2.401605835E0
1.227592467E1,-5.855673065E0,6.826554108E0,2.188748474E0
1.228571967E1,-5.729485474E0,6.956783295E0,2.035317535E0
1.229551567E1,-5.592370605E0,7.175927582E0,1.944456482E0
1.230531167E1,-5.565127258E0,7.303911438E0,1.973047028E0
1.231508767E1,-5.526208191E0,7.406897278E0,2.071691895E0
1.232487967E1,-5.434598694E0,7.381300507E0,2.158361664E0
1.233466967E1,-5.400020599E0,7.268285522E0,2.249372406E0
1.234446567E1,-5.387746124E0,7.248825989E0,2.330354004E0
1.235426267E1,-5.498515778E0,7.267686768E0,2.423011322E0
1.236405867E1,-5.798641663E0,7.295079803E0,2.552342377E0
1.237385467E1,-6.061345367E0,7.539970551E0,2.409689026E0
1.238362767E1,-6.230942688E0,7.634424133E0,2.383643188E0
1.239341667E1,-6.316714325E0,7.593409424E0,2.425556030E0
1.240321267E1,-6.342460785E0,7.499704285E0,2.581531677E0
1.241300967E1,-6.230792999E0,7.365283813E0,2.579885101E0
1.242280467E1,-5.985004120E0,7.173981628E0,2.503394165E0
1.243259267E1,-5.714965668E0,7.084617462E0,2.389031982E0
1.244238267E1,-5.707481232E0,7.025191040E0,2.338886261E0
1.245216267E1,-5.682183838E0,7.054230652E0,2.271676025E0
1.246195867E1,-5.674699402E0,7.103328552E0,2.340981903E0
1.247175467E1,-5.981112213E0,7.128176880E0,2.397713928E0
1.248155067E1,-6.412814484E0,7.316634979E0,2.187251587E0
1.249131767E1,-6.471642151E0,7.373516693E0,1.903591461E0
1.250112667E1,-6.302643585E0,7.111860809E0,1.852098541E0
1.251090967E1,-6.021528168E0,6.963070221E0,1.916614380E0
1.252070467E1,-5.726791077E0,6.922205200E0,2.225422211E0
1.253050167E1,-5.744604034E0,7.228318634E0,2.479593658E0
1.254029767E1,-5.831273804E0,7.557633820E0,2.606080627E0
1.255006067E1,-5.943839722E0,7.777227173E0,2.734663239E0
1.255985267E1,-6.203998718E0,8.057444458E0,2.811303864E0
1.256965667E1,-6.443500671E0,8.267457733E0,2.781366119E0
1.257945267E1,-6.775659943E0,8.274044037E0,2.644700317E0
1.258924767E1,-7.097341003E0,8.040379944E0,2.552941132E0
1.259904367E1,-7.245532837E0,7.814050598E0,2.627336426E0
1.260880967E1,-7.103328552E0,7.749235382E0,2.712658997E0
1.261860367E1,-6.721772003E0,7.700885925E0,2.741099854E0
1.262840167E1,-6.215524750E0,7.564220123E0,2.760559387E0
1.263819767E1,-5.874533844E0,7.473359070E0,2.785407715E0
1.264799367E1,-5.673501892E0,7.610324249E0,2.527344360E0
1.265778967E1,-5.812562714E0,7.726931763E0,2.115999756E0
1.266755667E1,-6.149212646E0,7.766299896E0,1.973795471E0
1.267735667E1,-6.304589539E0,7.809709625E0,2.086810455E0
1.268714767E1,-6.295608215E0,7.917784882E0,2.352358246E0
1.269694467E1,-6.140680389E0,8.168962555E0,2.400707703E0
1.270674067E1,-6.019731903E0,8.319399719E0,2.332599335E0
1.271653667E1,-5.910758514E0,8.367599487E0,2.430944824E0
1.272630167E1,-5.664221191E0,8.230334930E0,2.534080353E0
1.273611467E1,-5.439239044E0,8.023315430E0,2.548899536E0
1.274590367E1,-5.353916473E0,7.806416473E0,2.422262878E0
1.275569067E1,-5.382656708E0,7.675588531E0,2.243534546E0
1.276548667E1,-5.491031342E0,7.737409973E0,2.210004272E0
1.277528267E1,-5.487887878E0,7.842790833E0,2.070943451E0
1.278504867E1,-5.278473358E0,7.833210754E0,2.098785553E0
1.279484267E1,-4.884941711E0,7.756121063E0,2.233056335E0
1.280464067E1,-4.578678589E0,7.761809235E0,2.359543304E0
1.281443667E1,-4.196972351E0,7.947722626E0,2.467019806E0
1.282423267E1,-3.880081329E0,8.149203644E0,2.456541595E0
1.283402867E1,-3.808380432E0,8.194709015E0,2.595303040E0
1.284382667E1,-3.764970703E0,8.283773804E0,2.789149933E0
1.285359567E1,-3.805985413E0,8.332572327E0,2.775827637E0
1.286338667E1,-4.042643280E0,8.296497345E0,2.646197205E0
1.287318367E1,-4.348906403E0,8.284222870E0,2.454745331E0
1.288297967E1,-4.622088318E0,8.222251740E0,2.353705444E0
1.289275367E1,-4.725672913E0,8.180039520E0,2.486179962E0
1.290256867E1,-4.640200653E0,8.126600647E0,2.766996002E0
1.291235267E1,-4.472399597E0,8.061935120E0,3.179388428E0
1.292213367E1,-4.411476288E0,8.217910767E0,3.410058746E0
1.293193267E1,-4.614753571E0,8.402626648E0,3.205134888E0
1.294172367E1,-4.949607239E0,8.522527313E0,2.777324524E0
1.295151967E1,-5.409301300E0,8.371940460E0,2.383493500E0
1.296131767E1,-5.814508667E0,7.959847412E0,2.327509918E0
1.297108567E1,-5.969885559E0,7.718848572E0,2.618804169E0
1.298089867E1,-5.672005005E0,7.704927521E0,2.944676514E0
1.299068767E1,-5.199288025E0,7.611072693E0,3.085234222E0
1.300048267E1,-5.015769653E0,7.527995453E0,2.950514374E0
1.301027067E1,-5.214556274E0,7.299121399E0,2.571801910E0
1.302003967E1,-5.664969635E0,7.011569366E0,2.071991272E0
1.302984067E1,-5.991590424E0,6.840475159E0,1.829495544E0
1.303962567E1,-6.061045990E0,6.882388000E0,1.810036011E0
1.304942267E1,-5.951174469E0,7.068451080E0,2.098635864E0
1.305921867E1,-5.919739838E0,7.310946808E0,2.561623077E0
1.306901467E1,-6.154302063E0,7.570507050E0,2.963537292E0
1.307881167E1,-6.375242615E0,7.760162659E0,3.012335815E0
1.308859267E1,-6.399043121E0,7.816445618E0,2.726879425E0
1.309837267E1,-6.534661102E0,7.621999969E0,2.381996613E0
1.310816867E1,-6.509962463E0,7.354955292E0,2.134112091E0
1.311796467E1,-6.518045654E0,7.308252411E0,2.051184540E0
1.312776067E1,-6.154302063E0,7.245981903E0,2.018702087E0
1.313754067E1,-5.938151550E0,7.412884827E0,2.065404968E0
1.314734767E1,-5.790259094E0,7.371720428E0,2.090103607E0
1.315711867E1,-5.888604584E0,7.350464630E0,2.151475983E0
1.316691467E1,-5.869145050E0,7.502248993E0,2.157014465E0
1.317671167E1,-5.695057068E0,7.638914795E0,2.248923340E0
1.318650767E1,-5.472919006E0,7.652386780E0,2.424957275E0
1.319627267E1,-5.243595886E0,7.766599274E0,2.429747314E0
1.320605967E1,-5.021607513E0,7.968379669E0,2.310295715E0
1.321586467E1,-4.898862762E0,8.162226562E0,2.207459564E0
1.322566167E1,-4.981191559E0,8.309220886E0,2.085912323E0
1.323545767E1,-5.046605530E0,8.500074005E0,2.095043335E0
1.324522267E1,-5.009033661E0,8.691675568E0,2.234852600E0
1.325503667E1,-5.259762268E0,8.723110199E0,2.290387115E0
1.326481467E1,-5.852080536E0,8.458759918E0,2.344724121E0
1.327461167E1,-6.571634216E0,7.754474487E0,2.408940582E0
1.328440767E1,-6.688690796E0,7.024741974E0,2.413131866E0
1.329420467E1,-6.329437866E0,6.562503204E0,2.434836731E0
1.330396967E1,-5.868546295E0,6.345155182E0,2.438728638E0
1.331376567E1,-5.466033325E0,6.348747711E0,2.380200348E0
1.332356167E1,-5.070256348E0,6.542893982E0,2.375559998E0
1.333335767E1,-4.537963257E0,6.800957336E0,2.363584900E0
1.334315367E1,-4.723277893E0,7.291636963E0,2.233804779E0
1.335291967E1,-4.785698090E0,7.743696899E0,2.117496643E0
1.336271567E1,-4.001179504E0,8.016579437E0,2.205962677E0
1.337250367E1,-3.287014618E0,8.170010376E0,2.364333344E0
1.338231667E1,-2.969225464E0,8.272547150E0,2.517764282E0
1.339210467E1,-3.256478119E0,8.319998474E0,2.523302765E0
1.340186967E1,-3.572770386E0,8.202343140E0,2.589165802E0
1.341166567E1,-3.836671600E0,8.008047180E0,2.590213623E0
1.342146167E1,-4.015998688E0,7.981252899E0,2.512824554E0
1.343125867E1,-4.303401031E0,8.024213562E0,2.444267120E0
1.344105467E1,-4.705165558E0,8.033793640E0,2.469564514E0
1.345081967E1,-5.181175690E0,8.064629517E0,2.589614868E0
1.346061567E1,-5.664969635E0,8.116870880E0,2.806364136E0
1.347041267E1,-6.061045990E0,8.055498505E0,2.929408264E0
1.348020967E1,-6.449787598E0,7.964487762E0,2.948269043E0
1.349000367E1,-6.626270599E0,7.829767914E0,2.870430908E0
1.349978167E1,-6.613696747E0,7.629933472E0,2.731370087E0
1.350956667E1,-6.523284760E0,7.416926422E0,2.647843781E0
1.351936267E1,-6.365363159E0,7.191944275E0,2.518662415E0
1.352915867E1,-6.151008911E0,7.008425903E0,2.556683350E0
1.353895467E1,-5.732329559E0,7.026538239E0,2.631677399E0
1.354875167E1,-5.311853943E0,7.218139801E0,2.700683899E0
1.355852667E1,-4.979395294E0,7.334747314E0,2.664459229E0
1.356831267E1,-4.809648285E0,7.336094513E0,2.711760864E0
1.357810967E1,-4.882397003E0,7.499554596E0,2.844983826E0
1.358790467E1,-5.086871796E0,7.768395538E0,2.892584839E0
1.359770067E1,-5.405259705E0,7.838898926E0,2.888692932E0
1.360746667E1,-6.018235016E0,7.625891876E0,2.736908569E0
1.361728567E1,-6.669979706E0,7.292535095E0,2.213147736E0
1.362705867E1,-7.226672058E0,7.088808746E0,1.835632782E0
1.363685467E1,-7.640411682E0,7.012617188E0,1.428778839E0
1.364665167E1,-7.793094177E0,7.125033417E0,8.394543457E-1
1.365644767E1,-7.669151917E0,7.388784943E0,4.297563171E-1
1.366621267E1,-7.721243591E0,7.939190369E0,-2.439926147E-2
1.367600167E1,-7.747738495E0,8.310268707E0,-3.703298950E-1
1.368580567E1,-7.855664062E0,8.537346497E0,1.977388000E-1
1.369560167E1,-8.448880463E0,8.843759308E0,1.727557526E0
1.370539767E1,-8.307723999E0,9.441017303E0,3.204835510E0
1.371516267E1,-8.142767029E0,9.958940277E0,4.450994110E0
1.372495967E1,-8.124505005E0,1.002330643E1,5.435347137E0
1.373475667E1,-7.813152466E0,9.741143188E0,5.169050903E0
1.374455167E1,-7.623197479E0,8.435558167E0,4.082310791E0
1.375434767E1,-7.700436859E0,6.755002899E0,2.793490906E0
1.376414367E1,-6.735992432E0,5.663323059E0,1.598974915E0
1.377390967E1,-5.183271332E0,5.375920715E0,1.795067139E0
1.378370567E1,-3.900289307E0,5.730233917E0,1.535207520E0
1.379350567E1,-3.327879639E0,6.337970123E0,1.672023010E0
1.380329767E1,-4.374054108E0,7.009324036E0,1.241817627E0
1.381309367E1,-4.413122864E0,7.902516632E0,1.302890625E0
1.382289067E1,-4.939727783E0,8.061036987E0,6.800358582E-1
1.383265567E1,-4.239034882E0,7.427404633E0,3.402424622E-1
1.384247067E1,-7.484436035E-2,7.746091919E0,9.286688232E-1
1.385226167E1,7.099736023E-1,6.389912109E0,1.155297546E0
1.386204567E1,1.506317596E0,7.001540222E0,1.221310272E0
1.387184067E1,3.742816772E0,7.329957275E0,2.017354889E0
1.388160567E1,4.079466705E0,7.204218750E0,1.728755035E0
1.389140267E1,4.497696991E0,7.878267059E0,2.271226959E0
1.390119967E1,2.590363312E0,7.640261993E0,2.990930328E0
1.391097367E1,-1.199904785E0,7.949818268E0,3.879332886E0
1.392079167E1,-4.113296356E0,9.965376892E0,4.610262909E0
1.393055667E1,-4.241429901E0,1.171658524E1,4.611011353E0
1.394035267E1,-3.792363739E0,1.141166931E1,4.858147430E0
1.395014867E1,-3.208128662E0,1.056293427E1,4.768034821E0
1.395994467E1,-2.837798767E0,9.899513855E0,4.055666199E0
1.396972467E1,-3.325634308E0,9.138646088E0,3.294948120E0
1.397953667E1,-4.096082153E0,8.383017426E0,2.781964874E0
1.398930267E1,-4.861440582E0,7.828420715E0,2.664908295E0
1.399909867E1,-5.730832672E0,7.445666656E0,2.919079742E0
1.400889467E1,-6.505022736E0,7.579188995E0,3.162623291E0
1.401869067E1,-7.335196381E0,7.683821411E0,3.233126678E0
1.402848567E1,-7.615263977E0,7.697742462E0,3.274590454E0
1.403825267E1,-7.794441376E0,7.892786865E0,3.316203918E0
1.404804867E1,-7.482639771E0,8.088130646E0,3.136727142E0
1.405784467E1,-6.811285858E0,8.329578552E0,2.713557129E0
1.406763167E1,-6.221512299E0,8.415799255E0,2.424807587E0
1.407743767E1,-6.055956573E0,8.675808563E0,2.370021515E0
1.408720867E1,-5.428162079E0,8.839568024E0,2.200573883E0
1.409701967E1,-4.983436890E0,8.564140778E0,2.058219910E0
1.410679267E1,-4.348307648E0,8.134983215E0,2.197430420E0
1.411658667E1,-3.968397675E0,7.602989502E0,2.568209381E0
1.412638767E1,-4.176464996E0,7.593559113E0,2.564467163E0
1.413617867E1,-4.390669556E0,7.634723511E0,2.502496033E0
1.414595167E1,-5.062173157E0,7.888146515E0,2.590363312E0
1.415574167E1,-5.092859344E0,7.985893250E0,3.115471344E0
1.416554767E1,-4.427492981E0,8.051756287E0,3.277733917E0
1.417533867E1,-3.626508636E0,8.062833252E0,3.060535583E0
1.418513367E1,-2.725532227E0,7.691455536E0,2.618355103E0
1.419490067E1,-3.927832031E0,7.529791718E0,1.801354065E0
1.420470967E1,-4.902754669E0,7.468269653E0,8.771759033E-1
1.421449167E1,-6.078559570E0,7.575895844E0,8.625064087E-1
1.422428767E1,-6.757846985E0,7.718549194E0,8.966354370E-1
1.423408367E1,-6.542893982E0,7.896978149E0,1.265917511E0
1.424388067E1,-7.165599060E0,6.844666443E0,1.223256226E0
1.425364567E1,-7.757767639E0,5.993087311E0,1.856289825E0
1.426345367E1,-7.678282928E0,5.733527069E0,2.146386566E0
1.427323767E1,-7.023544464E0,6.769373016E0,1.747915192E0
1.428303467E1,-6.146817627E0,7.950267334E0,1.914069672E0
1.429283067E1,-6.406826935E0,7.875273285E0,2.296075287E0
1.430259567E1,-7.754025421E0,6.579717407E0,2.060465240E0
1.431239167E1,-8.595874786E0,5.434748383E0,1.525328064E0
1.432220167E1,-8.287216644E0,5.116510162E0,1.273401947E0
1.433198467E1,-8.307424622E0,5.510490875E0,1.753753052E0
1.434178067E1,-7.754474487E0,6.490652618E0,2.305655365E0
1.435157667E1,-6.999145203E0,6.997348938E0,2.536924438E0
1.436137267E1,-6.496490479E0,7.183561707E0,2.628833313E0
1.437113967E1,-5.755531311E0,7.620054016E0,2.248923340E0
1.438093167E1,-5.495971069E0,7.365283813E0,1.500779114E0
1.439073167E1,-6.612798615E0,6.372847595E0,5.501060486E-1
1.440052767E1,-8.551866302E0,5.470523987E0,-2.336640930E-1
1.441032267E1,-9.668095093E0,5.054239655E0,-9.654922485E-2
1.442011967E1,-8.267308044E0,6.254443817E0,6.866221619E-1
1.442988467E1,-6.502178650E0,7.223229218E0,1.500330048E0
1.443967767E1,-6.274951172E0,7.466473389E0,2.072590027E0
1.444947667E1,-6.195915527E0,7.662864990E0,2.330952759E0
1.445926767E1,-6.150559845E0,7.820038147E0,2.435585175E0
1.446906367E1,-6.489604797E0,7.820936279E0,2.144739990E0
1.447885967E1,-7.517217865E0,7.822882233E0,1.159189453E0
1.448865667E1,-8.474477234E0,7.387587433E0,7.665559387E-1
1.449842767E1,-8.495733032E0,6.823410645E0,9.270222473E-1
1.450822367E1,-8.330476685E0,6.671775970E0,1.382974091E0
1.451801967E1,-8.043224030E0,6.867718506E0,1.798210602E0
1.452781567E1,-7.535779266E0,6.993606720E0,2.066003723E0
1.453761167E1,-7.093898163E0,6.806645508E0,2.155966644E0
1.454740867E1,-6.714287567E0,6.447691956E0,2.185904388E0
1.455717367E1,-6.751709747E0,6.111640778E0,2.014660492E0
1.456696967E1,-7.080875244E0,5.764362946E0,1.899400177E0
1.457676567E1,-7.201224976E0,5.816005554E0,1.783690796E0
1.458656167E1,-7.057374115E0,6.282435608E0,1.639540558E0
1.459635867E1,-6.827901306E0,6.572981415E0,1.587748260E0
1.460615467E1,-6.673871613E0,6.894812164E0,1.445094910E0
1.461595067E1,-6.407126312E0,7.333699493E0,1.277892609E0
1.462571567E1,-6.419849854E0,7.609575806E0,1.265318756E0
1.463551267E1,-6.296057281E0,7.925568695E0,1.254990234E0
1.464530867E1,-6.370452576E0,8.194858704E0,1.387315063E0
1.465510467E1,-6.711742859E0,8.434809723E0,1.652264099E0
1.466490067E1,-6.517596588E0,8.497379608E0,1.739532623E0
1.467468367E1,-6.787185974E0,8.086933136E0,1.495390320E0
1.468446267E1,-7.481442261E0,7.430248718E0,1.689985657E0
1.469425867E1,-8.110434265E0,7.245832214E0,1.968256989E0
1.470405567E1,-8.890761566E0,7.059020691E0,2.034868469E0
1.471385067E1,-9.065597992E0,6.701713715E0,1.849853210E0
1.472364667E1,-8.413404236E0,6.092031555E0,1.600621490E0
1.473344367E1,-7.924371185E0,5.354515228E0,1.333576813E0
1.474320867E1,-7.729326782E0,4.651127930E0,1.285377045E0
1.475300467E1,-7.706274719E0,4.234394531E0,1.428329773E0
1.476280067E1,-7.518115997E0,3.917204132E0,1.518292694E0
1.477257992E1,-7.230563965E0,3.860472107E0,1.331481171E0
1.478237592E1,-7.187453613E0,4.127067719E0,1.175056458E0
1.479217592E1,-7.208559723E0,4.654720459E0,1.190175018E0
1.480196792E1,-7.251520386E0,5.215903473E0,1.171912994E0
1.481173492E1,-7.141499176E0,5.773643646E0,1.246607666E0
1.482152992E1,-6.904392242E0,6.263574829E0,1.078507233E0
1.483132592E1,-6.564449158E0,6.509363708E0,9.419911194E-1
1.484112292E1,-6.461762695E0,6.622528381E0,9.412426758E-1
1.485091792E1,-6.574777679E0,6.553821259E0,1.073118439E0
1.486068392E1,-6.761289825E0,6.388714600E0,1.251397705E0
1.487048092E1,-6.900350647E0,6.362369385E0,1.336121521E0
1.488027592E1,-7.116950226E0,6.302493896E0,1.274599457E0
1.489007192E1,-7.432943115E0,6.048322449E0,1.253343658E0
1.489986792E1,-7.658074951E0,5.655389557E0,1.231040039E0
1.490964792E1,-7.752378845E0,5.202730865E0,1.124461670E0
1.491942992E1,-7.744595032E0,4.873715057E0,9.767189026E-1
