"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.757064204E1,-1.281782333E-2,8.567017503E-3,1.338709984E-2
1.758131004E1,-2.662657946E-2,-3.455861285E-2,1.348776743E-2
1.759200404E1,-2.294449322E-2,-4.305543005E-2,1.708862744E-2
1.760268504E1,-1.105694473E-2,-3.790275753E-2,2.304788120E-2
1.761336604E1,4.348882008E-3,-3.396317363E-2,2.288154885E-2
1.762404704E1,2.086805739E-2,-3.253144026E-2,1.174558513E-2
1.763472904E1,1.253691874E-2,-3.761789948E-2,3.310252680E-3
1.764537904E1,2.322687395E-2,-3.743716702E-2,3.191891126E-3
1.765606004E1,1.627683453E-2,-4.729620740E-2,1.055859867E-2
1.766675104E1,3.553583054E-3,-7.936412841E-2,1.187766250E-2
1.767742304E1,-1.875331998E-2,-1.128853336E-1,2.345942892E-3
1.768810404E1,-2.583919279E-2,-1.166771427E-1,2.419446129E-3
1.769878604E1,-2.245111950E-2,-1.006952450E-1,1.184005872E-3
1.770946604E1,-8.362461813E-3,-7.958889753E-2,7.139899302E-3
1.772014704E1,-5.158708431E-3,-4.521194845E-2,5.927051883E-3
1.773082804E1,6.738554221E-4,-3.900935873E-2,1.000083634E-3
1.774150904E1,1.520088129E-2,-6.696456671E-2,-4.116942000E-4
1.775219104E1,1.416684501E-2,-8.168154210E-2,-4.188952153E-4
1.776287204E1,-5.940623116E-3,-8.688347042E-2,2.229562728E-3
1.777355204E1,-2.158766426E-2,-6.135185808E-2,7.299951278E-3
1.778422404E1,-2.879383042E-2,-5.411130935E-2,6.169572938E-3
1.779488404E1,-2.738928050E-2,-6.998348236E-2,1.222107373E-2
1.780556604E1,-1.227291021E-2,-3.539301455E-2,1.574736461E-2
1.781624704E1,4.564682022E-4,3.846879408E-4,1.930135302E-2
1.782692804E1,2.161554992E-2,2.033096924E-2,1.787496358E-2
1.783760404E1,5.000135675E-2,3.183354810E-2,1.757482067E-2
1.784829104E1,2.857189998E-2,3.021660261E-2,9.287419729E-3
1.785897204E1,2.031259064E-4,1.380274817E-2,4.710346460E-3
1.786965304E1,-1.488637552E-2,-1.952555403E-2,4.835688043E-3
1.788033404E1,-2.664552815E-2,-3.444613889E-2,7.767463103E-5
1.789101504E1,-2.554591000E-2,-2.584785596E-2,7.581012323E-5
1.790169904E1,-2.316664159E-2,-2.951103449E-2,-3.606276121E-3
1.791237504E1,-1.475228276E-2,-3.546936810E-2,-5.531989518E-5
1.792305904E1,-7.699166890E-3,-3.170232475E-2,-3.780017374E-3
1.793370904E1,-4.126535263E-3,-3.163654357E-2,-2.602101071E-3
1.794439004E1,-4.140918609E-3,-2.053196356E-2,8.365861140E-3
1.795507204E1,-3.056700574E-3,-8.236870170E-3,9.584951214E-3
1.796576604E1,-7.629379630E-3,-2.793492004E-2,5.959230475E-3
1.797643404E1,-9.908869863E-3,-3.654062003E-2,5.973036401E-3
1.798711504E1,-8.561811410E-3,-5.245127901E-2,4.721175879E-3
1.799779604E1,5.629713181E-3,-4.731752723E-2,3.352985950E-3
1.800847704E1,5.387364421E-3,-2.897500619E-2,-2.708368935E-3
1.801914104E1,6.638786290E-3,-3.631760925E-2,-3.948070109E-3
1.802981904E1,-1.690784004E-3,-3.029087372E-2,1.019524410E-3
1.804052104E1,-1.823663525E-2,-4.161280021E-2,-3.681339091E-3
1.805120104E1,-3.706949204E-2,-5.290778726E-2,1.380539383E-3
1.806188304E1,-4.649228975E-2,-6.041470543E-2,1.475347788E-3
1.807253404E1,-5.339444801E-2,-7.270800322E-2,1.127318386E-2
1.808321504E1,-6.038845330E-2,-8.383496106E-2,1.255318336E-2
1.809390704E1,-5.441549793E-2,-9.111783653E-2,7.609387860E-3
1.810459104E1,-4.866031930E-2,-7.386264205E-2,6.348514929E-3
1.811525804E1,-3.475295007E-2,-3.559771180E-2,1.110887062E-2
1.812594004E1,-1.843842492E-2,-9.798153769E-4,1.583917812E-2
1.813661704E1,-1.269611716E-2,1.379007753E-2,1.092484687E-2
1.814729604E1,-1.623892039E-2,7.571595721E-3,6.087747402E-3
1.815798304E1,-2.813472971E-2,8.597179316E-3,5.002775230E-3
1.816866404E1,-3.642195463E-2,7.245625369E-3,6.309588440E-3
1.817934404E1,-3.842755780E-2,-2.585495263E-2,8.725617081E-3
1.819002604E1,-2.752096206E-2,-4.526995122E-2,9.798523039E-3
1.820070804E1,-2.136794105E-2,-7.094107568E-2,3.613406327E-3
1.821138904E1,-2.479634434E-2,-9.312202036E-2,-7.330926135E-3
1.822203904E1,-3.788799047E-2,-8.841047436E-2,-5.965053570E-3
1.823273204E1,-4.969410226E-2,-8.237488568E-2,7.560586091E-3
1.824340104E1,-5.218224600E-2,-6.273778528E-2,1.613129489E-2
1.825409904E1,-4.984532297E-2,-5.902267247E-2,1.610998809E-2
1.826477804E1,-3.813407198E-2,-4.413213953E-2,1.478160452E-2
1.827544504E1,-2.896906994E-2,-2.323458157E-2,1.316661830E-3
1.828612604E1,-1.951005496E-2,-2.681573480E-2,-7.311979774E-3
1.829680704E1,-1.113041863E-2,-3.774481639E-2,-1.228596549E-2
1.830748904E1,1.180128660E-2,-6.796539575E-2,-6.489954889E-3
1.831817004E1,2.836243249E-2,-5.909216031E-2,-4.228206351E-3
1.832885104E1,1.205088105E-3,-6.929565221E-2,9.265102562E-4
1.833953204E1,-2.838463150E-2,-7.587780058E-2,3.678178880E-3
1.835021304E1,-4.876591638E-2,-5.288224295E-2,7.580587175E-3
1.836086604E1,-5.606579408E-2,-3.830362856E-2,4.025748931E-3
1.837154704E1,-4.303281754E-2,-3.440769017E-2,5.104063079E-3
1.838222304E1,-1.829631254E-2,-1.809716038E-2,1.199602499E-3
1.839291704E1,1.587843709E-2,1.067216974E-2,4.509112798E-3
1.840358804E1,6.797306240E-2,2.128753066E-2,-9.205397801E-4
1.841427004E1,6.932488084E-2,-4.504919518E-3,-1.192072779E-2
1.842495104E1,5.062789470E-2,-3.299195692E-2,-1.053162199E-2
1.843563204E1,-4.098632417E-5,-6.686829031E-2,-6.363624707E-3
1.844631304E1,-3.325039893E-2,-7.611026615E-2,5.124186166E-3
1.845699404E1,-6.071615964E-2,-5.814243481E-2,7.881710306E-3
1.846767504E1,-5.742185563E-2,-3.234853223E-2,6.658488885E-3
1.847835704E1,-4.080116376E-2,-3.701833636E-2,3.836040269E-4
1.848903804E1,-1.807001792E-2,-5.257838964E-2,1.331955427E-3
1.849970804E1,7.864937652E-4,-3.755629435E-2,2.359403064E-3
1.851038904E1,1.375848334E-2,-2.876626514E-2,2.227043966E-3
1.852105104E1,5.349289160E-3,-2.032963745E-2,1.112511149E-3
1.853173204E1,-1.733389450E-3,-2.658913098E-2,-1.251310809E-3
1.854241304E1,-2.055235021E-2,-4.528798535E-2,-2.283551963E-3
1.855309404E1,-4.299113527E-2,-6.284952909E-2,-9.361246601E-3
1.856377504E1,-7.245755196E-2,-8.045369387E-2,-5.406937562E-3
1.857445604E1,-7.862404734E-2,-4.984428361E-2,3.217047080E-3
1.858513804E1,-6.915850192E-2,-4.600695893E-2,3.116797656E-3
1.859581904E1,-4.544214159E-2,-3.699589148E-2,8.951617405E-3
1.860650004E1,-2.418133058E-2,-2.808815241E-2,6.293782499E-3
1.861717604E1,-1.219470706E-2,-4.016052559E-2,4.930244293E-3
1.862785504E1,-3.993503284E-3,-3.146370873E-2,2.415953670E-3
1.863854304E1,-8.683062159E-3,-3.520065546E-2,4.897487350E-3
1.864922404E1,-2.051628754E-2,-4.030300677E-2,3.804526059E-3
1.865987504E1,-2.640240639E-2,-4.530122876E-2,3.863381920E-3
1.867055604E1,-4.186085984E-2,-4.803321883E-2,-2.056564204E-3
1.868123704E1,-4.900802299E-2,-4.322190955E-2,4.615093931E-4
1.869191904E1,-4.790653288E-2,-3.214886412E-2,2.896333113E-3
1.870260004E1,-4.789201543E-2,-3.213412315E-2,4.112726543E-3
1.871328104E1,-4.300186411E-2,-4.429678619E-2,5.260805599E-3
1.872396204E1,-3.699510545E-2,-5.649805814E-2,-9.057441493E-4
1.873463804E1,-4.650711641E-2,-5.419202894E-2,4.189122701E-4
1.874530604E1,-5.732514337E-2,-4.458467290E-2,-3.102052957E-3
1.875599304E1,-5.983277783E-2,-2.619794384E-2,3.033337416E-3
1.876668704E1,-5.751609430E-2,-2.373318747E-2,-6.407595938E-4
1.877736804E1,-4.551535845E-2,-3.826499358E-2,-3.224558197E-3
1.878804904E1,-2.769691870E-2,-4.043502733E-2,-5.858599674E-3
1.879873004E1,-2.750406601E-2,-5.880920961E-2,-5.883571692E-3
1.880934221E1,-2.959232964E-2,-7.962406427E-2,1.417113352E-3
1.882002321E1,-3.671261296E-2,-7.602961361E-2,5.150913727E-3
1.883070421E1,-4.983156174E-2,-6.763702631E-2,7.739150897E-3
1.884138521E1,-6.088261679E-2,-3.844505548E-2,5.925584119E-4
1.885205821E1,-6.691414118E-2,-3.243776038E-2,-2.985398984E-3
1.886274721E1,-5.149737000E-2,-2.726137638E-2,5.025432911E-4
1.887342821E1,-2.647004835E-2,-3.296187147E-2,3.871708410E-3
1.888410421E1,-1.528745866E-3,-3.131710365E-2,6.033396348E-3
1.889478421E1,7.922282442E-3,-2.872904390E-2,3.498066915E-3
1.890546621E1,9.092474356E-3,-3.242790699E-2,-2.605098998E-3
1.891614821E1,-1.520096674E-3,-3.995153308E-2,-3.715259023E-3
1.892683421E1,-2.734098770E-2,-7.102116942E-2,-5.902882200E-3
1.893751621E1,-4.733107612E-2,-8.972372115E-2,-5.705669057E-3
1.894819721E1,-6.163771451E-2,-8.135072142E-2,-3.104382660E-3
1.895884721E1,-5.353330821E-2,-5.296360329E-2,5.359922070E-3
1.896952521E1,-3.343671933E-2,-4.158480093E-2,7.586037740E-3
1.898020721E1,-1.206005923E-2,-4.617502540E-2,2.476496622E-3
1.899089121E1,3.367632627E-3,-4.099038616E-2,7.181503344E-3
1.900157221E1,6.896588951E-3,-4.095762968E-2,3.491161158E-3
1.901225121E1,-6.200570613E-3,-3.749179095E-2,3.639499191E-3
1.902293321E1,-2.415006235E-2,-2.676528506E-2,1.974185725E-4
1.903361521E1,-3.833825141E-2,-3.559261933E-2,-3.309073159E-3
1.904429721E1,-3.232575208E-2,-4.037561268E-2,-9.472813690E-4
1.905497821E1,-2.872738056E-2,-4.769786447E-2,-5.864836741E-3
1.906565921E1,-3.692124784E-2,-5.885628238E-2,-5.788447801E-3
1.907634021E1,-4.050346464E-2,-5.151900649E-2,3.456117120E-4
1.908701921E1,-4.523057491E-2,-5.157919228E-2,2.831938909E-3
1.909769821E1,-4.611374065E-2,-7.977261394E-2,4.024864174E-3
1.910835321E1,-3.459956124E-2,-4.774037749E-2,2.847210562E-4
1.911903421E1,-3.000081517E-2,-3.295663744E-2,2.516977547E-4
1.912971521E1,-2.672858909E-2,-3.476778045E-3,1.467963331E-3
1.914039621E1,-1.484154258E-2,-9.446280077E-3,-4.756483715E-3
1.915107621E1,-1.244267449E-2,-1.556230336E-2,-9.659337811E-3
1.916175921E1,-1.112614106E-2,-2.655867487E-2,-8.470169269E-3
1.917244021E1,-1.573803090E-2,-3.517477587E-2,-3.561403835E-3
1.918312121E1,-2.402396128E-2,-4.146366939E-2,-8.346730843E-3
1.919380221E1,-3.467154503E-2,-4.531300068E-2,-8.234078996E-3
1.920448021E1,-4.067031667E-2,-3.928093985E-2,-8.160842583E-3
1.921516121E1,-4.540834576E-2,-3.934938461E-2,-6.891580764E-3
1.922584621E1,-4.651993513E-2,-4.178025946E-2,-2.013819525E-3
1.923652721E1,-3.455062583E-2,-4.892552271E-2,2.802273084E-4
1.924720821E1,-3.100622445E-2,-4.394088313E-2,3.898664378E-3
1.925785921E1,-1.314162649E-2,-4.854839295E-2,3.695913590E-3
1.926854021E1,-1.369976439E-3,-4.225456715E-2,-1.295486582E-3
1.927921521E1,-7.047780324E-3,-6.932284683E-2,-3.700218629E-3
1.928990221E1,-2.010785230E-2,-6.459113210E-2,1.317363931E-3
1.930058321E1,-4.505725950E-2,-5.512455851E-2,1.012316812E-2
1.931126421E1,-6.650903821E-2,-4.811909050E-2,9.150146507E-3
1.932194921E1,-7.380609959E-2,-3.230976686E-2,8.032151498E-3
1.933262921E1,-6.231562421E-2,9.584951214E-3,1.282424387E-2
1.934330821E1,-5.160519108E-2,-1.338803093E-3,2.955900040E-3
1.935398921E1,-3.349303082E-2,-3.293294832E-2,2.844833070E-4
1.936467021E1,-1.784220524E-2,-5.227576569E-2,1.305319835E-3
1.937535121E1,-2.027884871E-2,-5.112198740E-2,-4.753143992E-3
1.938603221E1,-2.642133832E-2,-3.284314275E-2,-7.099025883E-3
1.939671421E1,-3.383431584E-2,-8.539495990E-3,4.151342437E-4
1.940736421E1,-3.754085302E-2,3.646117635E-3,-1.964293653E-3
1.941806821E1,-3.974021971E-2,-1.107737143E-2,4.761532473E-4
1.942872621E1,-3.965011612E-2,-1.841653325E-2,1.683028764E-3
1.943941621E1,-4.440998286E-2,-1.850148849E-2,5.181620945E-4
1.945009621E1,-5.489005521E-2,-4.198497534E-2,-3.045946127E-3
1.946077021E1,-5.253901705E-2,-4.072929546E-2,-4.287511576E-3
1.947145121E1,-5.834550783E-2,-4.813741148E-2,1.853471273E-3
1.948213221E1,-6.523270905E-2,-7.030476630E-2,3.120070556E-3
1.949281321E1,-6.884890795E-2,-6.546200067E-2,1.948195393E-3
1.950349521E1,-6.400700659E-2,-7.395890355E-2,1.884468715E-3
1.951417621E1,-5.226678774E-2,-6.028068066E-2,1.771326177E-3
1.952485721E1,-3.700942919E-2,-4.657819122E-2,-3.249302506E-3
1.953553821E1,-1.926943287E-2,-4.140059277E-2,-5.873136688E-3
1.954620221E1,-1.103315130E-2,-3.144122660E-2,-3.517808160E-3
1.955688521E1,-6.226411089E-3,-3.379093483E-2,7.799152081E-5
1.956756321E1,-9.673076682E-3,-3.369506821E-2,-1.064282609E-3
1.957823221E1,-1.448780578E-2,-2.517614700E-2,1.433230238E-3
1.958891321E1,-2.052279375E-2,-8.056016639E-3,1.004029997E-2
1.959959421E1,-2.169112302E-2,-1.423614845E-2,5.177102052E-3
1.961027621E1,-2.142826840E-2,-3.997347131E-2,5.143546034E-3
1.962095721E1,-2.483860403E-2,-5.226416886E-2,7.600187324E-3
1.963163821E1,-2.368033119E-2,-5.226485059E-2,3.935504705E-3
1.964231921E1,-2.857405879E-2,-3.886272758E-2,2.787638921E-3
1.965299921E1,-2.390261553E-2,-3.513701633E-2,-2.128540771E-3
1.966368121E1,-2.996022999E-2,-2.297183499E-2,-2.047811868E-3
1.967436121E1,-3.825997189E-2,-2.309780195E-2,-7.394009735E-4
1.968501821E1,-3.696620837E-2,-3.781868890E-2,-5.639883690E-3
1.969572521E1,-3.207637742E-2,-5.369113013E-2,-8.146983571E-3
1.970640621E1,-3.433207422E-2,-6.104997918E-2,-3.262213198E-3
1.971705721E1,-3.901364654E-2,-7.095614076E-2,-6.873992272E-3
1.972773821E1,-4.976296425E-2,-6.376693398E-2,-5.529895425E-3
1.973841921E1,-5.102085322E-2,-3.772639483E-2,1.840165118E-3
1.974910021E1,-3.822520003E-2,-8.072628640E-3,5.385875236E-3
1.975978121E1,-1.705064438E-2,1.065218449E-2,3.957478795E-3
1.977046221E1,-3.939301707E-3,7.198411971E-3,5.025895778E-3
1.978114321E1,-1.412242651E-3,-1.487779431E-2,-3.548667533E-3
1.979182521E1,-9.538345039E-3,-3.092813306E-2,-1.043964876E-3
1.980250821E1,-1.790519804E-2,-2.986979298E-2,-5.819278769E-3
1.981318821E1,-2.371941134E-2,-3.975384682E-2,-3.332685446E-3
1.982386221E1,-3.068943694E-2,-5.704362318E-2,-5.710888654E-3
1.983454921E1,-3.764082119E-2,-7.184919715E-2,-3.217636375E-3
1.984523021E1,-3.167187795E-2,-7.172855735E-2,3.683094110E-4
1.985591221E1,-2.822866105E-2,-6.064330414E-2,-8.740224293E-4
1.986656221E1,-3.434209898E-2,-4.728538543E-2,-5.659950897E-3
1.987724321E1,-3.196979314E-2,-4.230673239E-2,-8.118024562E-4
1.988792421E1,-3.671979159E-2,-3.867737949E-2,2.895995276E-3
1.989860621E1,-3.558804467E-2,-3.499399498E-2,4.533553438E-4
1.990928721E1,-3.998173028E-2,-3.957236558E-2,-4.352935590E-3
1.991997621E1,-3.033522889E-2,-5.289216340E-2,-3.257843899E-3
1.993064921E1,-2.791068703E-2,-5.775615945E-2,-3.290334949E-3
1.994133521E1,-3.023988754E-2,-5.899532884E-2,3.853601229E-4
1.995201621E1,-3.274112940E-2,-4.554396868E-2,1.646100776E-3
1.996269321E1,-3.997720405E-2,-3.462873772E-2,1.738778781E-3
1.997337421E1,-3.665567189E-2,-6.344395690E-3,6.604084745E-3
1.998405521E1,-2.974647097E-2,9.666788392E-3,4.607183801E-4
1.999473621E1,-1.175012253E-2,-5.957474001E-3,2.677940764E-3
2.000541721E1,-5.686947610E-3,-1.687971130E-2,3.815071424E-3
2.001609821E1,-1.632827707E-2,-2.319280244E-2,1.490040682E-3
2.002674921E1,-3.539659083E-2,-1.614291966E-2,1.708154567E-3
2.003745021E1,-4.848762602E-2,-8.967299014E-3,6.729544606E-3
2.004811121E1,-5.542010069E-2,-2.993383259E-2,4.346548114E-3
2.005879121E1,-4.590808973E-2,-3.223986551E-2,3.021891927E-3
2.006947421E1,-3.756147623E-2,-3.454855829E-2,4.144414328E-3
2.008015021E1,-3.830692172E-2,-3.670546412E-2,6.599248853E-3
2.009083621E1,-4.319182038E-2,-2.947349288E-2,-6.416461547E-4
2.010151721E1,-5.616866425E-2,-3.209133819E-2,5.583902355E-3
2.011219821E1,-5.501250923E-2,-3.085976653E-2,3.138135187E-3
2.012287821E1,-5.952496454E-2,-5.051848292E-2,6.815954577E-3
2.013356021E1,-5.103623122E-2,-6.753966957E-2,6.702086423E-3
2.014424221E1,-4.046055302E-2,-5.880450085E-2,4.161697347E-3
2.015490021E1,-3.108988330E-2,-5.133629218E-2,-2.018601401E-3
2.016558721E1,-1.939677261E-2,-3.769349307E-2,-7.000010926E-3
2.017625521E1,-2.065138705E-2,-2.788320743E-2,-3.322984558E-3
2.018693621E1,-2.057468891E-2,-3.647056967E-2,-4.551234189E-3
2.019761621E1,-1.932646520E-2,-4.134548828E-2,-3.353611100E-3
2.020830721E1,-2.163838781E-2,-5.368555337E-2,-1.064624172E-2
2.021899021E1,-3.585939109E-2,-5.512984097E-2,-9.274465963E-3
2.022966021E1,-3.839556873E-2,-3.799871355E-2,-8.009164594E-3
2.024034121E1,-4.194860533E-2,-3.434387222E-2,-3.097112756E-3
2.025102321E1,-3.447535634E-2,-3.485570475E-2,4.819177266E-4
2.026170421E1,-2.140003256E-2,-3.833805397E-2,-2.100549405E-3
2.027237721E1,-1.667451859E-2,-3.704402596E-2,-3.368214006E-3
2.028306221E1,-1.190506574E-2,-4.436212778E-2,-9.515321814E-3
2.029374721E1,-1.907316037E-2,-4.203956574E-2,-1.186827570E-2
2.030442821E1,-2.242528088E-2,-6.046438217E-2,-9.418967180E-3
2.031511021E1,-2.487325855E-2,-5.438305438E-2,-1.060194336E-2
2.032579121E1,-2.730274573E-2,-4.334615916E-2,-4.476480652E-3
2.033644121E1,-3.436575457E-2,-4.588390887E-2,-7.505646790E-4
2.034713521E1,-4.500275850E-2,-4.725393280E-2,3.016201779E-3
2.035780421E1,-5.570821092E-2,-4.620592669E-2,1.917966525E-3
2.036848521E1,-5.099099874E-2,-3.627201915E-2,9.180749767E-3
2.037916621E1,-3.796414658E-2,-3.608586267E-2,5.386011675E-3
2.038985921E1,-2.248612046E-2,-4.444872215E-2,3.369245387E-4
2.040054121E1,-1.290832926E-2,-5.535037071E-2,-3.433045931E-3
2.041120921E1,-1.417066809E-2,-4.801602662E-2,-3.410409205E-3
2.042189121E1,-2.224232443E-2,-4.269113764E-2,-5.742024630E-3
2.043257221E1,-4.114929214E-2,-5.034067854E-2,-4.325877875E-3
2.044325321E1,-6.113012135E-2,-6.903881580E-2,-2.911142074E-3
2.045393421E1,-7.648484409E-2,-7.787269354E-2,-3.969943617E-3
2.046461521E1,-8.234616369E-2,-8.285193890E-2,-1.477052341E-3
2.047529721E1,-7.408168912E-2,-7.904639840E-2,-2.780943643E-3
2.048595121E1,-6.340532005E-2,-7.887952030E-2,-4.115694668E-3
2.049662821E1,-4.452990368E-2,-7.001838088E-2,-7.964494638E-3
2.050730821E1,-3.631165251E-2,-5.760352686E-2,-4.388668109E-3
2.051798921E1,-3.760674968E-2,-5.029394850E-2,-8.017225191E-3
2.052867221E1,-4.227606952E-2,-5.278054252E-2,-1.882900018E-3
2.053935321E1,-5.059764907E-2,-5.292301998E-2,-3.008618485E-3
2.055003421E1,-5.307225883E-2,-4.315667599E-2,-2.969735768E-3
2.056071521E1,-5.423944071E-2,-3.945407271E-2,3.133021994E-3
2.057139621E1,-5.549607053E-2,-3.458426520E-2,7.180296234E-4
2.058207721E1,-5.418391153E-2,-5.299505591E-2,-6.621704902E-3
2.059275821E1,-5.379763246E-2,-6.966590881E-2,-1.272538956E-2
2.060344021E1,-6.455751508E-2,-6.124835461E-2,-1.138000283E-2
2.061412121E1,-6.929101795E-2,-5.637317151E-2,-4.019026179E-3
2.062478821E1,-7.297949493E-2,-4.294098541E-2,-2.745235804E-3
2.063546821E1,-7.061461359E-2,-3.549958020E-2,4.540639929E-3
2.064613421E1,-5.403696746E-2,-3.526415676E-2,-5.103112198E-4
2.065681521E1,-4.457342252E-2,-3.390168399E-2,-3.047238570E-3
2.066749521E1,-3.750326112E-2,-2.641660534E-2,-6.818189286E-4
2.067817721E1,-5.765048042E-2,-3.535894677E-2,-6.556969136E-3
2.068885821E1,-8.358381689E-2,-5.169279501E-2,-3.857180243E-3
2.069953921E1,-9.433954209E-2,-3.709652275E-2,4.798537120E-3
2.071022121E1,-9.991195053E-2,-7.026290148E-2,7.254573982E-3
2.072090221E1,-1.056945994E-1,-8.506190777E-2,7.300333120E-3
2.073159421E1,-1.056888923E-1,-8.752650768E-2,4.862738308E-3
2.074224721E1,-1.008991972E-1,-9.359425306E-2,2.368421527E-3
2.075294521E1,-8.681826293E-2,-7.496384531E-2,4.669925198E-3
2.076362121E1,-5.571867526E-2,-4.199638963E-2,4.374465905E-3
2.077430821E1,-3.449541330E-2,-2.941188775E-2,1.721424633E-3
2.078498921E1,-2.383051813E-2,-3.048966825E-2,-2.048812574E-3
2.079567021E1,-1.429959759E-2,-3.895665705E-2,-8.249716833E-3
2.080632021E1,-1.893908903E-2,-4.759595171E-2,-5.774574354E-3
2.081700221E1,-2.471525967E-2,-6.733094901E-2,-1.060338691E-2
2.082768321E1,-3.075665236E-2,-5.145030841E-2,-4.432150628E-3
2.083836421E1,-3.331013396E-2,-2.939235978E-2,4.907932598E-4
2.084904521E1,-4.045303911E-2,-2.952129208E-2,-1.865245868E-3
2.085972721E1,-3.561647236E-2,-3.802369907E-2,-1.928628888E-3
2.087041021E1,-2.019490488E-2,-3.654884174E-2,-2.096674405E-3
2.088108921E1,-1.528323535E-2,-5.240476876E-2,-2.169644926E-3
2.089176921E1,-1.400039066E-2,-6.713391840E-2,-8.287191391E-3
2.090245021E1,-1.770431548E-2,-5.865361169E-2,-1.432218030E-2
2.091313221E1,-2.475378290E-2,-6.241702288E-2,-1.059775054E-2
2.092381321E1,-3.320723772E-2,-4.289717972E-2,-4.395800643E-3
2.093449421E1,-4.281527176E-2,-3.201736882E-2,-4.277264234E-3
2.094517521E1,-4.699037969E-2,-3.022667579E-2,-4.221591633E-3
2.095585721E1,-4.937551543E-2,-2.903704718E-2,-4.194125999E-3
2.096650721E1,-5.164997280E-2,-3.764394298E-2,-2.962422092E-3
2.097721221E1,-4.068174586E-2,-6.195833534E-2,5.393679603E-4
2.098787021E1,-3.225683421E-2,-7.408823818E-2,-7.850221009E-4
2.099855121E1,-3.233033791E-2,-6.796856225E-2,-1.994097140E-3
2.100923221E1,-2.413872071E-2,-5.186868459E-2,2.803587820E-3
2.101991321E1,-1.242613886E-2,-2.956684120E-2,1.000424195E-2
2.103059421E1,-1.137710549E-2,-2.224065736E-2,2.698072698E-3
2.104127521E1,-1.018149778E-2,-2.715408988E-2,-2.189906314E-3
2.105195621E1,-1.616834849E-2,-1.987725310E-2,3.189016134E-4
2.106263821E1,-2.798641846E-2,-2.620269917E-2,-7.757667918E-4
2.107331921E1,-3.515924886E-2,-2.882402763E-2,-9.220381267E-3
2.108400021E1,-3.156265244E-2,-2.873940952E-2,-5.608502310E-3
2.109468021E1,-3.147822991E-2,-3.485083207E-2,-3.182362299E-3
2.110535821E1,-3.080996498E-2,-5.515826494E-2,-9.291415103E-3
2.111604321E1,-2.937558666E-2,-7.718314230E-2,-6.899097934E-3
2.112671021E1,-2.359119989E-2,-6.114638224E-2,-5.726507865E-3
2.113739521E1,-1.665712707E-2,-4.141369089E-2,-4.562173970E-3
2.114805621E1,-1.431088150E-2,-3.645648435E-2,-2.147752559E-3
2.115873721E1,-1.079001650E-2,-2.778357081E-2,2.692273818E-3
2.116941921E1,-2.621392906E-2,-3.419941664E-2,-3.231612034E-3
2.118010021E1,-3.196359053E-2,-5.020885915E-2,-7.532529416E-4
2.119078021E1,-3.416232020E-2,-6.616899371E-2,4.689163179E-4
2.120146221E1,-3.422943875E-2,-6.374836713E-2,-4.396437667E-3
2.121214321E1,-3.072119132E-2,-5.508492887E-2,-7.734263199E-4
2.122281721E1,-3.528398648E-2,-7.231158763E-2,4.734656250E-4
2.123350621E1,-3.407171369E-2,-7.474358380E-2,4.572200996E-4
2.124418721E1,-4.252804816E-2,-5.522714183E-2,6.659456063E-3
2.125486821E1,-4.159274697E-2,-2.946238965E-2,7.897026837E-3
2.126554921E1,-2.740848437E-2,-2.310436033E-2,7.748422679E-3
2.127623021E1,-1.735460013E-2,-3.097061999E-2,-2.096817130E-3
2.128688121E1,-1.004695240E-2,-4.553558677E-2,1.456624246E-3
2.129756221E1,-1.700422727E-2,-6.281497329E-2,2.953346993E-4
2.130824321E1,-2.788942866E-2,-4.214205220E-2,1.656815526E-3
2.131892421E1,-2.914419770E-2,-3.109606355E-2,6.552341394E-3
2.132960521E1,-3.038629703E-2,-2.251136303E-2,1.022777054E-2
2.134030221E1,-3.872815520E-2,-2.266774885E-2,6.667604204E-3
2.135096821E1,-4.343308508E-2,-3.012037277E-2,3.058790695E-3
2.136164821E1,-4.696043953E-2,-3.138697147E-2,5.530470517E-3
2.137233021E1,-4.086313397E-2,-4.598988593E-2,6.663112901E-3
2.138301121E1,-2.885760367E-2,-6.422321498E-2,4.233266809E-4
2.139368721E1,-1.949579455E-2,-5.182220787E-2,-8.821547381E-4
2.140436721E1,-2.417461760E-2,-6.172606349E-2,-4.493996035E-3
2.141504921E1,-3.828157485E-2,-7.543538511E-2,-4.355090205E-3
2.142573621E1,-5.509944633E-2,-5.732608214E-2,-5.365609191E-3
2.143641721E1,-6.571376324E-2,-5.991536751E-2,-3.830404603E-4
2.144709821E1,-6.766682863E-2,-4.220466688E-2,-2.664689382E-4
2.145775821E1,-5.223114416E-2,-4.318923503E-2,-1.654774765E-3
2.146843021E1,-2.488713898E-2,-4.642497748E-2,-1.959706424E-3
2.147911121E1,-6.985942833E-3,-5.718217790E-2,-4.604117014E-3
2.148979221E1,3.710378660E-3,-6.564649940E-2,-1.325219963E-2
2.150047321E1,1.188375318E-4,-5.955132470E-2,-9.553868324E-3
2.151115421E1,-7.154824678E-3,-4.372337088E-2,-8.237972856E-3
2.152183621E1,-2.262658998E-2,-3.905996680E-2,-6.845083553E-3
2.153250121E1,-3.445809335E-2,-4.416002333E-2,-7.938263938E-3
2.154319821E1,-4.159871489E-2,-3.811185434E-2,-2.983936807E-3
2.155387921E1,-3.210095689E-2,-3.672269359E-2,-1.869849511E-3
