"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.856292917E-1,-6.155262947E0,-2.790059471E1,-2.723257065E1
8.963112917E-1,-5.201219559E0,-2.780063629E1,-2.753207779E1
9.069922917E-1,-4.514280319E0,-2.761367798E1,-2.783970833E1
9.176722917E-1,-4.126995087E0,-2.736693573E1,-2.814181709E1
9.283542917E-1,-4.066964149E0,-2.683666039E1,-2.865653229E1
9.390352917E-1,-4.066964149E0,-2.683666039E1,-2.865653229E1
9.497162917E-1,-4.168619156E0,-2.662130737E1,-2.884218979E1
9.603792917E-1,-4.112026215E0,-2.633570862E1,-2.911125183E1
9.710612917E-1,-4.112026215E0,-2.633570862E1,-2.911125183E1
9.817542917E-1,-3.767567635E0,-2.627128601E1,-2.921588898E1
9.924102917E-1,-3.198396683E0,-2.626754951E1,-2.928701782E1
1.003092292E0,-2.499414444E0,-2.633093452E1,-2.929809189E1
1.013773292E0,-1.804667473E0,-2.642717743E1,-2.926244736E1
1.024454292E0,-1.182814598E0,-2.650640869E1,-2.922249985E1
1.035135292E0,-5.788125992E-1,-2.652470779E1,-2.922410202E1
1.045820292E0,3.620719910E-2,-2.647066689E1,-2.927876091E1
1.056509292E0,1.258668900E0,-2.622339439E1,-2.947359085E1
1.067178292E0,1.258668900E0,-2.622339439E1,-2.947359085E1
1.077848292E0,2.309700012E0,-2.592671013E1,-2.967177582E1
1.088519292E0,2.309700012E0,-2.592671013E1,-2.967177582E1
1.099222292E0,2.661643982E0,-2.580325508E1,-2.974980927E1
1.109903292E0,2.936104774E0,-2.571828079E1,-2.979752731E1
1.120584292E0,3.182282448E0,-2.569005203E1,-2.979660225E1
1.131235292E0,3.559134483E0,-2.584338188E1,-2.962086105E1
1.141916292E0,3.559134483E0,-2.584338188E1,-2.962086105E1
1.152597292E0,3.764002800E0,-2.599115181E1,-2.946583939E1
1.163278292E0,4.005666733E0,-2.616524506E1,-2.927930641E1
1.173959292E0,4.296252251E0,-2.636416245E1,-2.905884552E1
1.184656292E0,4.672095299E0,-2.659378815E1,-2.879036713E1
1.195331292E0,5.712355614E0,-2.715579033E1,-2.806911850E1
1.205995292E0,6.247967720E0,-2.747295570E1,-2.764313507E1
1.216684292E0,6.808829308E0,-2.779119492E1,-2.718883133E1
1.227365292E0,6.808829308E0,-2.779119492E1,-2.718883133E1
1.238046292E0,7.453109741E0,-2.809893990E1,-2.669913864E1
1.248728292E0,8.203552246E0,-2.839444160E1,-2.616105461E1
1.259409292E0,8.988024712E0,-2.867850494E1,-2.558714676E1
1.270078292E0,9.712960243E0,-2.894321823E1,-2.501782990E1
1.280771292E0,1.035136509E1,-2.916608810E1,-2.449758911E1
1.291422292E0,1.088564396E1,-2.934076309E1,-2.405339050E1
1.302103292E0,1.122116184E1,-2.948971558E1,-2.371466446E1
1.312796292E0,1.130871391E1,-2.962528419E1,-2.350316620E1
1.323485292E0,1.123696995E1,-2.972413826E1,-2.341259003E1
1.334145292E0,1.115354156E1,-2.978722572E1,-2.337226868E1
1.344827292E0,1.116521549E1,-2.985415459E1,-2.328112602E1
1.355509292E0,1.131198311E1,-2.996323586E1,-2.306917763E1
1.366190292E0,1.158244228E1,-3.011736107E1,-2.273180389E1
1.376871292E0,1.198525047E1,-3.028083801E1,-2.230174637E1
1.387551292E0,1.251233673E1,-3.037112236E1,-2.188560486E1
1.398233292E0,1.302469826E1,-3.031694412E1,-2.166064072E1
1.408914292E0,1.338080406E1,-3.007453918E1,-2.178117180E1
1.419595292E0,1.348903847E1,-2.961452675E1,-2.233761597E1
1.430269292E0,1.339585495E1,-2.892980003E1,-2.327146530E1
1.440950292E0,1.319553280E1,-2.806051254E1,-2.442189407E1
1.451635292E0,1.307494736E1,-2.732067108E1,-2.530948448E1
1.462290292E0,1.312934113E1,-2.697311211E1,-2.565180206E1
1.472971292E0,1.315823078E1,-2.692910004E1,-2.568321991E1
1.483652292E0,1.312047577E1,-2.706963730E1,-2.555447388E1
1.494333292E0,1.296121025E1,-2.729169846E1,-2.539908600E1
1.505014292E0,1.271217155E1,-2.751939774E1,-2.527897835E1
1.515695292E0,1.236002922E1,-2.769697952E1,-2.525965691E1
1.526376292E0,1.192144680E1,-2.779130936E1,-2.536662292E1
1.537058292E0,1.145387459E1,-2.779282570E1,-2.557949829E1
1.547739292E0,1.099220371E1,-2.773766136E1,-2.584060669E1
1.558398292E0,1.008987999E1,-2.772300339E1,-2.622160721E1
1.569101292E0,9.651187897E0,-2.781560135E1,-2.628859711E1
1.579782292E0,9.651187897E0,-2.781560135E1,-2.628859711E1
1.590464292E0,9.152812004E0,-2.797639847E1,-2.629620743E1
1.601142292E0,9.042537689E0,-2.798059845E1,-2.632986450E1
1.611795292E0,9.042537689E0,-2.798059845E1,-2.632986450E1
1.622475292E0,8.972712517E0,-2.796182823E1,-2.637365723E1
1.633157292E0,8.974331856E0,-2.793405342E1,-2.640252495E1
1.643839292E0,9.012185097E0,-2.791070175E1,-2.641432190E1
1.654520292E0,9.011258125E0,-2.789304352E1,-2.643328857E1
1.665201292E0,8.942126274E0,-2.787261009E1,-2.647827911E1
1.675868292E0,8.756527901E0,-2.782688332E1,-2.658817482E1
1.686563292E0,8.733610153E0,-2.780911827E1,-2.661428452E1
1.697227292E0,8.733610153E0,-2.780911827E1,-2.661428452E1
1.707924292E0,8.934102058E0,-2.777833939E1,-2.657986259E1
1.718607292E0,8.934102058E0,-2.777833939E1,-2.657986259E1
1.729288292E0,9.135696411E0,-2.775968742E1,-2.653077888E1
1.739969292E0,9.358773232E0,-2.774925804E1,-2.646384811E1
1.750650292E0,9.584757805E0,-2.775613785E1,-2.637560463E1
1.761301292E0,9.817599297E0,-2.778475761E1,-2.625957680E1
1.771982292E0,1.008677197E1,-2.784096336E1,-2.609753227E1
1.782663292E0,1.040540218E1,-2.790985489E1,-2.589808655E1
1.793351292E0,1.103296375E1,-2.804220772E1,-2.549218750E1
1.804025292E0,1.103296375E1,-2.804220772E1,-2.549218750E1
1.814707292E0,1.124586582E1,-2.812076187E1,-2.531198502E1
1.825388292E0,1.140245438E1,-2.820289421E1,-2.515003204E1
1.836066292E0,1.156032944E1,-2.833755302E1,-2.492559433E1
1.846749292E0,1.156746197E1,-2.837866592E1,-2.487545776E1
1.857431292E0,1.156746197E1,-2.837866592E1,-2.487545776E1
1.868112292E0,1.154027176E1,-2.840802002E1,-2.485457230E1
1.878793292E0,1.149480057E1,-2.843069839E1,-2.484971237E1
1.889475292E0,1.143212700E1,-2.844789314E1,-2.485894203E1
1.900155292E0,1.134516335E1,-2.845816994E1,-2.488700867E1
1.910835292E0,1.104902649E1,-2.844892883E1,-2.503039551E1
1.921499292E0,1.085446167E1,-2.842513275E1,-2.514230919E1
1.932194292E0,1.085446167E1,-2.842513275E1,-2.514230919E1
1.942844292E0,1.067443180E1,-2.838714790E1,-2.526202202E1
1.953524292E0,1.052496719E1,-2.834495926E1,-2.537186813E1
1.964207292E0,1.038632107E1,-2.831055260E1,-2.546723938E1
1.974886292E0,1.007559395E1,-2.825462914E1,-2.565349197E1
1.985574292E0,9.950020790E0,-2.822653770E1,-2.573330307E1
1.996256292E0,9.901061058E0,-2.820559692E1,-2.577511406E1
2.006937292E0,9.901061058E0,-2.820559692E1,-2.577511406E1
2.017618292E0,9.927371979E0,-2.820273209E1,-2.576813126E1
2.028291292E0,1.000766468E1,-2.822758865E1,-2.570978928E1
2.038965292E0,1.000766468E1,-2.822758865E1,-2.570978928E1
2.049661292E0,1.000702572E1,-2.824251747E1,-2.569363594E1
2.060343292E0,9.967750549E0,-2.825960541E1,-2.569011497E1
2.071024292E0,9.899924278E0,-2.828310394E1,-2.569048500E1
2.081674292E0,9.843854904E0,-2.831211662E1,-2.568006516E1
2.092355292E0,9.824073792E0,-2.835466385E1,-2.564067078E1
2.103051292E0,9.880928993E0,-2.847854805E1,-2.548102951E1
2.113718292E0,9.899674416E0,-2.854162025E1,-2.540306282E1
2.124399292E0,9.899674416E0,-2.854162025E1,-2.540306282E1
2.135080292E0,9.873630524E0,-2.858843613E1,-2.536051941E1
2.145748292E0,9.755670547E0,-2.862410164E1,-2.536594391E1
2.156441292E0,9.875914574E0,-2.868763924E1,-2.524735641E1
2.167124292E0,9.875914574E0,-2.868763924E1,-2.524735641E1
2.177805292E0,9.947840691E0,-2.876950264E1,-2.512567520E1
2.188486292E0,9.824125290E0,-2.883782196E1,-2.509601593E1
2.199167292E0,9.534673691E0,-2.887417412E1,-2.516575623E1
2.209848292E0,9.180075645E0,-2.888841629E1,-2.528099823E1
2.220528292E0,8.853947639E0,-2.889757347E1,-2.538663483E1
2.231208292E0,1.809516525E1,-2.883378792E1,-1.945652008E1
2.241874292E0,1.790012360E1,-2.895598984E1,-1.945544815E1
2.252542292E0,1.790012360E1,-2.895598984E1,-1.945544815E1
2.263243292E0,1.785794640E1,-2.906795120E1,-1.932681274E1
2.273907292E0,1.791377258E1,-2.910631943E1,-1.921708298E1
2.284586292E0,1.791377258E1,-2.910631943E1,-1.921708298E1
2.295266292E0,1.804802895E1,-2.911165810E1,-1.908290482E1
2.305948292E0,1.815515327E1,-2.909428787E1,-1.900762177E1
2.316629292E0,1.827401352E1,-2.906904602E1,-1.893218422E1
2.327310292E0,1.837807465E1,-2.904648972E1,-1.886594963E1
2.337991292E0,1.844863701E1,-2.903348351E1,-1.881703186E1
2.348673292E0,1.849100113E1,-2.902795601E1,-1.878394508E1
2.359354292E0,1.852204895E1,-2.902044487E1,-1.876494026E1
2.370039292E0,1.850177193E1,-2.904802513E1,-1.874223900E1
2.380702292E0,1.858520699E1,-2.903236961E1,-1.868384743E1
2.391384292E0,1.867393494E1,-2.902106667E1,-1.861280060E1
2.402068292E0,1.874832916E1,-2.902638245E1,-1.852953148E1
2.412728292E0,1.874832916E1,-2.902638245E1,-1.852953148E1
2.423410292E0,1.879744148E1,-2.905634880E1,-1.843255043E1
2.434091292E0,1.879775429E1,-2.909114838E1,-1.837724876E1
2.444772292E0,1.876648140E1,-2.913958931E1,-1.833240128E1
2.455454292E0,1.869941139E1,-2.919642448E1,-1.831049347E1
2.466135292E0,1.861123466E1,-2.925165176E1,-1.831217957E1
2.476816292E0,1.851866722E1,-2.930272675E1,-1.832435799E1
2.487497292E0,1.843336678E1,-2.934938049E1,-1.833569527E1
2.498162292E0,1.839433479E1,-2.937220764E1,-1.833833122E1
2.508838292E0,1.833711815E1,-2.940949059E1,-1.833587265E1
2.519544292E0,1.826573372E1,-2.946322441E1,-1.832084465E1
2.530216292E0,1.819749069E1,-2.951217651E1,-1.830995369E1
2.540902292E0,1.819749069E1,-2.951217651E1,-1.830995369E1
2.551577292E0,1.809929276E1,-2.956307602E1,-1.832516289E1
2.562235292E0,1.803783226E1,-2.958937263E1,-1.834330177E1
2.572915292E0,1.798279762E1,-2.961040115E1,-1.836338234E1
2.583597292E0,1.794569016E1,-2.962307549E1,-1.837922668E1
2.594278292E0,1.793869400E1,-2.962743187E1,-1.837902832E1
2.604959292E0,1.797681236E1,-2.961811066E1,-1.835679245E1
2.615640292E0,1.803795624E1,-2.960391808E1,-1.831966019E1
2.626332292E0,1.813098145E1,-2.960091209E1,-1.823246765E1
2.637006292E0,1.813098145E1,-2.960091209E1,-1.823246765E1
2.647697292E0,1.826618767E1,-2.960368347E1,-1.809247398E1
2.658365292E0,1.826618767E1,-2.960368347E1,-1.809247398E1
2.669046292E0,1.833095932E1,-2.962005615E1,-1.799992752E1
2.679727292E0,1.834450722E1,-2.965803146E1,-1.792343521E1
2.690408292E0,1.832651138E1,-2.969912338E1,-1.787372971E1
2.701090292E0,1.829080200E1,-2.973409271E1,-1.785216141E1
2.711770292E0,1.825469589E1,-2.975649261E1,-1.785178757E1
2.722421292E0,1.823223877E1,-2.977213860E1,-1.784865570E1
2.733102292E0,1.822419357E1,-2.979505157E1,-1.781861496E1
2.743806292E0,1.827679825E1,-2.988557243E1,-1.761194420E1
2.754466292E0,1.834463882E1,-2.995191193E1,-1.742774963E1
2.765146292E0,1.842652893E1,-3.002234459E1,-1.721891785E1
2.775827292E0,1.851663589E1,-3.008771133E1,-1.700685120E1
2.786508292E0,1.851663589E1,-3.008771133E1,-1.700685120E1
2.797189292E0,1.860921860E1,-3.014855766E1,-1.679674149E1
2.807871292E0,1.871391487E1,-3.019977951E1,-1.658709908E1
2.818552292E0,1.884448814E1,-3.023402023E1,-1.637554741E1
2.829233292E0,1.900062180E1,-3.024359894E1,-1.617622757E1
2.839914292E0,1.918857574E1,-3.021502304E1,-1.600687599E1
2.850595292E0,1.938865471E1,-3.014366341E1,-1.589996338E1
2.861269292E0,1.972739410E1,-2.994550896E1,-1.585766888E1
2.871957292E0,1.986172104E1,-2.986766815E1,-1.583677483E1
2.882633292E0,1.986172104E1,-2.986766815E1,-1.583677483E1
2.893306292E0,2.025499725E1,-2.973328972E1,-1.558960342E1
2.903970292E0,2.025499725E1,-2.973328972E1,-1.558960342E1
2.914652292E0,2.054029655E1,-2.966285133E1,-1.534863853E1
2.925333292E0,2.084211731E1,-2.959946442E1,-1.506144238E1
2.936014292E0,2.117930794E1,-2.950835419E1,-1.476696014E1
2.946695292E0,2.155687523E1,-2.936178970E1,-1.451053810E1
2.957376292E0,2.195183945E1,-2.916354179E1,-1.431690598E1
2.968057292E0,2.230723190E1,-2.892404366E1,-1.425329018E1
2.978739292E0,2.273345184E1,-2.842259789E1,-1.458475971E1
2.989404292E0,2.273785973E1,-2.824132156E1,-1.492604065E1
3.000101292E0,2.273785973E1,-2.824132156E1,-1.492604065E1
3.010782292E0,2.257752609E1,-2.814211655E1,-1.535076046E1
3.021446292E0,2.225034714E1,-2.812994003E1,-1.584291077E1
3.032123292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.042825292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.053476292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.064157292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.074838292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.085519292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.096217292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.106884292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.117563292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.128244292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.138924292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.149608292E0,2.172775841E1,-2.820031929E1,-1.643214989E1
3.160281292E0,1.543806267E1,-3.094434929E1,-1.902291489E1
3.170969292E0,1.543806267E1,-3.094434929E1,-1.902291489E1
3.181650292E0,1.559968185E1,-3.083106232E1,-1.907494354E1
3.192331292E0,1.585852528E1,-3.073378563E1,-1.901840210E1
3.203012292E0,1.619133377E1,-3.066143417E1,-1.885404587E1
3.213689292E0,1.711213112E1,-3.059391975E1,-1.813683891E1
3.224354292E0,1.763326645E1,-3.058588028E1,-1.764454269E1
3.235025292E0,1.763326645E1,-3.058588028E1,-1.764454269E1
3.245706292E0,1.809489059E1,-3.061171341E1,-1.712471962E1
3.256387292E0,1.845738411E1,-3.066472626E1,-1.663603210E1
3.267068292E0,1.876407814E1,-3.071098709E1,-1.620193863E1
3.277750292E0,1.907630539E1,-3.072456741E1,-1.580675125E1
3.288445292E0,1.937121201E1,-3.072056961E1,-1.545188713E1
3.299124292E0,1.966353989E1,-3.076170540E1,-1.499402237E1
3.309793292E0,1.966353989E1,-3.076170540E1,-1.499402237E1
3.320474292E0,1.966585732E1,-3.079025841E1,-1.493223953E1
3.331146292E0,1.954400253E1,-3.083623123E1,-1.499722862E1
3.341820292E0,1.954400253E1,-3.083623123E1,-1.499722862E1
3.352518292E0,1.946392632E1,-3.084870338E1,-1.507550716E1
3.363199292E0,1.939618301E1,-3.083358574E1,-1.519328690E1
3.373880292E0,1.933056641E1,-3.079906082E1,-1.534616661E1
3.384531292E0,1.925709534E1,-3.075340271E1,-1.552902031E1
3.395212292E0,1.915798569E1,-3.069861984E1,-1.575830650E1
3.405893292E0,1.906181335E1,-3.063094711E1,-1.600469017E1
3.416568292E0,1.901607895E1,-3.053490639E1,-1.624087524E1
3.427271292E0,1.922781944E1,-3.017967415E1,-1.665041161E1
3.437936292E0,1.922781944E1,-3.017967415E1,-1.665041161E1
3.448630292E0,1.974643135E1,-2.967797470E1,-1.694267464E1
3.459294292E0,1.993844604E1,-2.944536018E1,-1.712270737E1
3.469980292E0,1.993844604E1,-2.944536018E1,-1.712270737E1
3.480661292E0,2.004623032E1,-2.923347473E1,-1.735830116E1
3.491343292E0,2.010058784E1,-2.904080963E1,-1.761691666E1
3.502023292E0,2.014401817E1,-2.886302757E1,-1.785783005E1
3.512705292E0,2.021235657E1,-2.869411469E1,-1.805177307E1
3.523386292E0,2.030916023E1,-2.853341293E1,-1.819726181E1
3.534067292E0,2.040967178E1,-2.837547112E1,-1.833127975E1
3.544718292E0,1.816185188E1,-2.892683983E1,-1.876850891E1
3.555414292E0,1.838935089E1,-2.868098831E1,-1.892364883E1
3.566078292E0,1.849766541E1,-2.850496483E1,-1.908336067E1
3.576769292E0,1.863633537E1,-2.833212280E1,-1.920543671E1
3.587442292E0,1.881687164E1,-2.816932869E1,-1.926875687E1
3.598123292E0,1.881687164E1,-2.816932869E1,-1.926875687E1
3.608804292E0,1.901478767E1,-2.801835060E1,-1.929456711E1
3.619486292E0,1.912380600E1,-2.795087242E1,-1.928468323E1
3.630167292E0,1.923953247E1,-2.788798523E1,-1.926059723E1
3.640848292E0,1.935276031E1,-2.783455849E1,-1.922440720E1
3.651529292E0,1.946201134E1,-2.779603195E1,-1.916977310E1
3.662210292E0,1.956740952E1,-2.776643753E1,-1.910524750E1
3.672891292E0,1.966992569E1,-2.774375534E1,-1.903278351E1
3.683565292E0,1.991167450E1,-2.766391754E1,-1.889711761E1
3.694254292E0,1.991167450E1,-2.766391754E1,-1.889711761E1
3.704935292E0,2.018909836E1,-2.766236877E1,-1.860273743E1
3.715585292E0,2.029616547E1,-2.765240669E1,-1.850076294E1
3.726267292E0,2.037206650E1,-2.763886070E1,-1.843747330E1
3.736948292E0,2.038851547E1,-2.764616203E1,-1.840831947E1
3.747629292E0,2.047795296E1,-2.754541206E1,-1.845999336E1
3.758310292E0,2.037576294E1,-2.762718964E1,-1.845085335E1
3.768991292E0,2.027207184E1,-2.769874954E1,-1.845777702E1
3.779672292E0,2.014230156E1,-2.776834488E1,-1.849523926E1
3.790353292E0,2.000116539E1,-2.783280563E1,-1.855142593E1
3.801039292E0,1.986413383E1,-2.789260483E1,-1.860874939E1
3.811726292E0,1.972221565E1,-2.794375610E1,-1.868280411E1
3.822397292E0,1.957852173E1,-2.798485947E1,-1.877219582E1
3.833078292E0,1.943876266E1,-2.801025200E1,-1.887925529E1
3.843759292E0,1.931006241E1,-2.802005768E1,-1.899641418E1
3.854440292E0,1.922408676E1,-2.799487877E1,-1.912033463E1
3.865122292E0,1.918843651E1,-2.794779968E1,-1.922473145E1
3.875803292E0,1.919247437E1,-2.789532471E1,-1.929678154E1
3.886453292E0,1.921950150E1,-2.784924889E1,-1.933639145E1
3.897134292E0,1.925960159E1,-2.782329559E1,-1.933385277E1
3.907816292E0,1.927650261E1,-2.783120346E1,-1.930560875E1
3.918517292E0,1.925521660E1,-2.786789322E1,-1.927389717E1
3.929196292E0,1.920203018E1,-2.792452431E1,-1.924496841E1
3.939859292E0,1.912537956E1,-2.799284554E1,-1.922202682E1
3.950535292E0,1.901593208E1,-2.806287193E1,-1.922850800E1
3.961221292E0,1.889108276E1,-2.811772537E1,-1.927138901E1
3.971903292E0,1.876470184E1,-2.814673042E1,-1.935235214E1
3.982584292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
3.993265292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.003946292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.014627292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.025308292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.035989292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.046651292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.057321292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.068002292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.078705292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.089378292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.100046292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.110727292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.121408292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.132089292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.142770292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.153452292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.164138292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.174814292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.185495292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.196176292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.206857292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.217520292E0,1.864774704E1,-2.814560127E1,-1.946670532E1
4.228189292E0,1.791446114E1,-2.752952957E1,-2.097768021E1
4.238870292E0,1.767384148E1,-2.750126266E1,-2.121748734E1
4.249551292E0,1.767384148E1,-2.750126266E1,-2.121748734E1
4.260233292E0,1.767384148E1,-2.750126266E1,-2.121748734E1
4.270914292E0,1.733414841E1,-2.743544006E1,-2.157985115E1
4.281605292E0,1.725663376E1,-2.743034172E1,-2.164834595E1
4.292276292E0,1.725663376E1,-2.743034172E1,-2.164834595E1
4.302956292E0,1.714275360E1,-2.744327164E1,-2.172230911E1
4.313638292E0,1.712084007E1,-2.745514870E1,-2.172458267E1
4.324320292E0,1.714572906E1,-2.746320343E1,-2.169475746E1
4.335001292E0,1.719890594E1,-2.747076225E1,-2.164302826E1
4.345659292E0,1.719890594E1,-2.747076225E1,-2.164302826E1
4.356346292E0,1.732342911E1,-2.749542999E1,-2.151199722E1
4.367044292E0,1.736457062E1,-2.749902916E1,-2.147419548E1
4.377725292E0,1.737466431E1,-2.750059128E1,-2.146402931E1
4.388376292E0,1.739437103E1,-2.751021957E1,-2.143570709E1
4.399071292E0,1.744416428E1,-2.751788712E1,-2.138534546E1
4.409737292E0,1.750676727E1,-2.752010155E1,-2.133126831E1
4.420419292E0,1.755909729E1,-2.751998901E1,-2.128835869E1
4.431094292E0,1.755909729E1,-2.751998901E1,-2.128835869E1
4.441776292E0,1.768291092E1,-2.751271820E1,-2.119506836E1
4.452457292E0,1.778363037E1,-2.750689125E1,-2.111822319E1
4.463137292E0,1.778363037E1,-2.750689125E1,-2.111822319E1
4.473825292E0,1.791810226E1,-2.750189018E1,-2.101079559E1
4.484504292E0,1.817272568E1,-2.754100800E1,-2.073911476E1
4.495187292E0,1.822320938E1,-2.757280731E1,-2.065238190E1
4.505869292E0,1.824752426E1,-2.759819221E1,-2.059692955E1
4.516533292E0,1.828300095E1,-2.761330605E1,-2.054515076E1
4.527231292E0,1.830600357E1,-2.762191582E1,-2.051306915E1
4.537912292E0,1.827172852E1,-2.762507629E1,-2.053935051E1
4.553916292E0,1.827172852E1,-2.762507629E1,-2.053935051E1
4.564610292E0,1.827172852E1,-2.762507629E1,-2.053935051E1
