"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.345360117E1,-1.600353241E0,-4.351638794E1,-9.457431793E0
2.346428117E1,-1.228797913E0,-4.359663391E1,-9.138029099E0
2.347494817E1,-8.492813110E-1,-4.367247772E1,-8.813222885E0
2.348562917E1,-4.663238525E-1,-4.374361038E1,-8.482838631E0
2.349631017E1,-8.025550842E-2,-4.381066132E1,-8.142389297E0
2.350699117E1,2.732963562E-1,-4.388411331E1,-7.732324600E0
2.351767217E1,1.097007751E0,-4.396978378E1,-7.150748730E0
2.352835317E1,1.859260559E0,-4.404546356E1,-6.497638702E0
2.353903417E1,2.599817276E0,-4.409385300E1,-5.886601925E0
2.354971617E1,3.309865952E0,-4.411933899E1,-5.311092377E0
2.356042117E1,3.961336136E0,-4.412906265E1,-4.755244255E0
2.357109217E1,4.524858475E0,-4.413070679E1,-4.205350876E0
2.358178717E1,4.994949341E0,-4.412880707E1,-3.657536507E0
2.359244917E1,5.371760368E0,-4.412620544E1,-3.114596367E0
2.360315217E1,5.710379601E0,-4.411777878E1,-2.586860657E0
2.361383317E1,6.073034286E0,-4.409499741E1,-2.104410172E0
2.362451417E1,6.480525970E0,-4.405478668E1,-1.690456390E0
2.363519517E1,6.905646324E0,-4.400240707E1,-1.333745003E0
2.364587617E1,7.300191879E0,-4.394780731E1,-9.880123138E-1
2.365655817E1,7.619791985E0,-4.390047455E1,-6.049585342E-1
2.366723917E1,7.863083839E0,-4.386141968E1,-1.632070541E-1
2.367791817E1,8.075456619E0,-4.382180786E1,3.389749527E-1
2.368860117E1,8.314196587E0,-4.376974869E1,8.728895187E-1
2.369928217E1,8.647489548E0,-4.369152069E1,1.396771431E0
2.370996317E1,9.104004860E0,-4.358082199E1,1.872802734E0
2.372064417E1,9.645667076E0,-4.344474030E1,2.279246330E0
2.373132617E1,1.019077301E1,-4.330288696E1,2.585894585E0
2.374200717E1,1.075115299E1,-4.315895844E1,2.719453812E0
2.375268817E1,1.118383312E1,-4.304130936E1,2.836665154E0
2.376336917E1,1.153459835E1,-4.294351578E1,2.913115501E0
2.377405017E1,1.182851887E1,-4.286067963E1,2.954105377E0
2.378473117E1,1.211818218E1,-4.278116608E1,2.932620049E0
2.379539717E1,1.240283489E1,-4.270685196E1,2.823671341E0
2.380609417E1,1.265205860E1,-4.264496231E1,2.647883892E0
2.381677517E1,1.509854126E1,-4.206428909E1,8.107948303E0
2.382745617E1,1.518128109E1,-4.208078766E1,7.864166260E0
2.383813717E1,1.508048916E1,-4.214001465E1,7.739951134E0
2.384882417E1,1.489896297E1,-4.222731400E1,7.614695072E0
2.385949617E1,1.472087860E1,-4.231253052E1,7.486907482E0
2.387018117E1,1.456751347E1,-4.238563538E1,7.372499943E0
2.388086217E1,1.444126511E1,-4.244439316E1,7.282244682E0
2.389154317E1,1.433107853E1,-4.249144745E1,7.225287437E0
2.390221617E1,1.421759033E1,-4.253289795E1,7.205548763E0
2.391292317E1,1.427042866E1,-4.253066254E1,7.113673687E0
2.392358617E1,1.413964748E1,-4.256829071E1,7.149638176E0
2.393426817E1,1.385836029E1,-4.263224792E1,7.317359447E0
2.394494917E1,1.360231686E1,-4.268164062E1,7.507390976E0
2.395563017E1,1.334666634E1,-4.272579956E1,7.712270737E0
2.396631117E1,1.311951065E1,-4.276743317E1,7.869674683E0
2.397699517E1,1.295559120E1,-4.280100250E1,7.958222389E0
2.398767917E1,1.284806919E1,-4.282534027E1,8.001502991E0
2.399834917E1,1.275468922E1,-4.284452057E1,8.048077583E0
2.400902917E1,1.266406536E1,-4.285548019E1,8.132384300E0
2.401973317E1,1.259788799E1,-4.284901047E1,8.268140793E0
2.403042217E1,1.259615898E1,-4.281746292E1,8.432554245E0
2.404107917E1,1.266746902E1,-4.277084351E1,8.561342239E0
2.405176017E1,1.277960396E1,-4.272816467E1,8.607689857E0
2.406244117E1,1.288703346E1,-4.270392609E1,8.567728043E0
2.407312317E1,1.295427608E1,-4.269992065E1,8.485853195E0
2.408380417E1,1.297553062E1,-4.271103668E1,8.396991730E0
2.409451517E1,1.296511173E1,-4.272925949E1,8.320024490E0
2.410519717E1,1.292784214E1,-4.275380325E1,8.251640320E0
2.411587717E1,1.286590195E1,-4.278666687E1,8.177763939E0
2.412655917E1,1.278263283E1,-4.282913589E1,8.085552216E0
2.413723717E1,1.269302750E1,-4.287869644E1,7.963089943E0
2.414792117E1,1.261312389E1,-4.293109131E1,7.806219101E0
2.415860217E1,1.254849052E1,-4.298349380E1,7.619777679E0
2.416928317E1,1.249300289E1,-4.303545380E1,7.414940834E0
2.417996417E1,1.244418526E1,-4.308439255E1,7.209969521E0
2.419064617E1,1.240674686E1,-4.312905884E1,7.004524231E0
2.420132717E1,1.237071705E1,-4.317369080E1,6.789995193E0
2.421200817E1,1.232455158E1,-4.322292328E1,6.556756020E0
2.422268917E1,1.225870800E1,-4.328166199E1,6.287149429E0
2.423337017E1,1.216286945E1,-4.335334015E1,5.971522331E0
2.424405917E1,1.203573704E1,-4.343610764E1,5.617124557E0
2.425473517E1,1.188696861E1,-4.352341843E1,5.245818138E0
2.426539317E1,1.172531414E1,-4.361159897E1,4.863336563E0
2.427609517E1,1.154577160E1,-4.370460510E1,4.439493179E0
2.428677617E1,1.133707142E1,-4.380944824E1,3.912740707E0
2.429745717E1,1.105964184E1,-4.393582153E1,3.230205536E0
2.430813817E1,1.066527176E1,-4.408765411E1,2.374324799E0
2.431881917E1,1.014170074E1,-4.425358200E1,1.368495941E0
2.432950117E1,9.496782303E0,-4.441645813E1,3.099985123E-1
2.434018217E1,8.760252953E0,-4.456374741E1,-6.610584259E-1
2.435086317E1,8.002262115E0,-4.468563843E1,-1.504611015E0
2.436154717E1,7.326113701E0,-4.476982117E1,-2.257807732E0
2.437222117E1,6.773147583E0,-4.481663513E1,-2.949614525E0
2.438290617E1,6.297239304E0,-4.483731842E1,-3.614729881E0
2.439358817E1,5.845451355E0,-4.483846664E1,-4.295271873E0
2.440426917E1,5.398907661E0,-4.481984329E1,-5.013985634E0
2.441495017E1,4.955701828E0,-4.477812958E1,-5.785034180E0
2.442563117E1,4.492773056E0,-4.471020889E1,-6.627140045E0
2.443631217E1,3.986564636E0,-4.461380005E1,-7.538100243E0
2.444699317E1,3.419277191E0,-4.448705292E1,-8.503956795E0
2.445767517E1,2.794054031E0,-4.432637024E1,-9.511701584E0
2.446835517E1,2.110731125E0,-4.413606262E1,-1.051947403E1
2.447905117E1,1.370300293E0,-4.391790390E1,-1.150853920E1
2.448972717E1,5.769901276E-1,-4.368180847E1,-1.243676376E1
2.450040417E1,-2.628917694E-1,-4.344670868E1,-1.324466133E1
2.451108017E1,-1.124649048E0,-4.319645691E1,-1.399669933E1
2.452176117E1,-1.968772888E0,-4.289292908E1,-1.481307888E1
2.453244317E1,-2.789690018E0,-4.253087616E1,-1.569868851E1
2.454312417E1,-3.593431473E0,-4.214936066E1,-1.654162216E1
2.455380517E1,-4.399744034E0,-4.175907516E1,-1.731844521E1
2.456448617E1,-5.162448883E0,-4.134394073E1,-1.808685684E1
2.457516717E1,-5.839430809E0,-4.091589737E1,-1.883870697E1
2.458584817E1,-6.470328331E0,-4.048475266E1,-1.955060577E1
2.459655117E1,-7.121307373E0,-4.004006577E1,-2.022835922E1
2.460722517E1,-7.775240898E0,-3.960420227E1,-2.083649063E1
2.461791717E1,-8.404952049E0,-3.921235657E1,-2.132731819E1
2.462860117E1,-9.004168510E0,-3.884830475E1,-2.174489594E1
2.463928517E1,-9.569548607E0,-3.851059723E1,-2.210122681E1
2.464996617E1,-1.015347767E1,-3.818404388E1,-2.240517807E1
2.466064717E1,-1.078879261E1,-3.784866333E1,-2.267569542E1
2.467132817E1,-1.146331120E1,-3.750907898E1,-2.290781593E1
2.468200917E1,-1.211988068E1,-3.716706848E1,-2.312626457E1
2.469269017E1,-1.270885372E1,-3.681016159E1,-2.337955284E1
2.470337217E1,-1.322789669E1,-3.644995880E1,-2.365438652E1
2.471405117E1,-1.370503139E1,-3.609627914E1,-2.392357063E1
2.472473417E1,-1.410781002E1,-3.574630737E1,-2.421318054E1
2.473541517E1,-1.442651939E1,-3.541569901E1,-2.450939369E1
2.474609617E1,-1.468912411E1,-3.509252930E1,-2.481634140E1
2.475676617E1,-1.490231228E1,-3.476824570E1,-2.514351654E1
2.476745617E1,-1.509570789E1,-3.445470428E1,-2.545779610E1
2.477814017E1,-1.530475426E1,-3.413532639E1,-2.576142120E1
2.478882117E1,-1.554468536E1,-3.379430389E1,-2.606557655E1
2.479950217E1,-1.578908157E1,-3.344510651E1,-2.636733055E1
2.481018317E1,-1.601400375E1,-3.311130905E1,-2.665144539E1
2.482086417E1,-1.621763420E1,-3.280683136E1,-2.690365791E1
2.483155217E1,-1.640290260E1,-3.253160095E1,-2.712463570E1
2.484222717E1,-1.656669617E1,-3.227652740E1,-2.732904816E1
2.485290817E1,-1.671658516E1,-3.203274918E1,-2.752390480E1
2.486358917E1,-1.685482216E1,-3.180314064E1,-2.770526314E1
2.487427017E1,-1.695653343E1,-3.158975792E1,-2.788673019E1
2.488495117E1,-1.704061508E1,-3.138579369E1,-2.806521034E1
2.489563417E1,-1.711255074E1,-3.118791771E1,-2.824147606E1
2.490631217E1,-1.718963814E1,-3.099720955E1,-2.840415382E1
2.491699517E1,-1.726660347E1,-3.082309532E1,-2.854659081E1
2.492767617E1,-1.735139275E1,-3.066752625E1,-2.866249657E1
2.493835617E1,-1.745224762E1,-3.053775597E1,-2.873971176E1
2.494905417E1,-1.756093025E1,-3.044358063E1,-2.877340126E1
2.495971917E1,-1.768698883E1,-3.038067818E1,-2.876267433E1
2.497040017E1,-1.780068016E1,-3.035208130E1,-2.872270203E1
2.498108217E1,-1.787747192E1,-3.035642815E1,-2.867036438E1
2.499176317E1,-1.791828728E1,-3.039259720E1,-2.860649490E1
2.500244417E1,-1.791153145E1,-3.045336151E1,-2.854603386E1
2.501312517E1,-1.784474373E1,-3.054518318E1,-2.848970795E1
2.502380617E1,-1.774672699E1,-3.066136169E1,-2.842606354E1
2.503450017E1,-1.762337494E1,-3.079857826E1,-2.835437584E1
2.504516817E1,-1.746936989E1,-3.095533943E1,-2.827887344E1
2.505585517E1,-1.729244614E1,-3.112979698E1,-2.819598770E1
2.506652917E1,-1.711228943E1,-3.131771278E1,-2.809763527E1
2.507721217E1,-1.692715645E1,-3.151484489E1,-2.798915482E1
2.508789317E1,-1.673683357E1,-3.171446800E1,-2.787790489E1
2.509857417E1,-1.654259682E1,-3.191798973E1,-2.776132202E1
2.510925517E1,-1.633661842E1,-3.212449265E1,-2.764486504E1
2.511993717E1,-1.611103821E1,-3.232638168E1,-2.754171562E1
2.513064817E1,-1.584815979E1,-3.253123856E1,-2.745288658E1
2.514132917E1,-1.555296516E1,-3.275754166E1,-2.735242844E1
2.515201017E1,-1.525341225E1,-3.301171875E1,-2.721519470E1
2.516269217E1,-1.494495487E1,-3.329169083E1,-2.704474449E1
2.517334617E1,-1.463328362E1,-3.359843063E1,-2.683503342E1
2.518405717E1,-1.433896065E1,-3.393174744E1,-2.657324219E1
2.519473517E1,-1.406402016E1,-3.428675079E1,-2.626268387E1
2.520541617E1,-1.380074215E1,-3.465198517E1,-2.592076492E1
2.521609717E1,-1.352222347E1,-3.502865601E1,-2.555874634E1
2.522677917E1,-1.322412014E1,-3.541513062E1,-2.517931175E1
2.523746017E1,-1.293665409E1,-3.580118561E1,-2.477952194E1
2.524814117E1,-1.264421177E1,-3.618838120E1,-2.436454964E1
2.525882217E1,-1.232970619E1,-3.658529282E1,-2.392908669E1
2.526950317E1,-1.200252056E1,-3.700301743E1,-2.344829750E1
2.528018317E1,-1.164097881E1,-3.743957901E1,-2.293190193E1
2.529086417E1,-1.121958351E1,-3.788297272E1,-2.240777206E1
2.530153817E1,-1.075034523E1,-3.832229233E1,-2.188466072E1
2.531222817E1,-1.027522755E1,-3.874909973E1,-2.135494232E1
2.532290917E1,-9.814517021E0,-3.915878296E1,-2.081757355E1
2.533359017E1,-9.355338097E0,-3.955873108E1,-2.026551628E1
2.534427117E1,-8.885458946E0,-3.995178604E1,-1.969797516E1
2.535495217E1,-8.396491051E0,-4.033427811E1,-1.912463188E1
2.536563417E1,-7.878701210E0,-4.070910263E1,-1.854188347E1
2.537631517E1,-7.355496407E0,-4.107401276E1,-1.794237328E1
2.538699617E1,-6.816531181E0,-4.142775726E1,-1.733153915E1
2.539768617E1,-6.270244598E0,-4.176877594E1,-1.670807838E1
2.540835517E1,-5.714193344E0,-4.210253143E1,-1.605712318E1
2.541904517E1,-5.170272827E0,-4.242151260E1,-1.538798714E1
2.542972017E1,-4.622940063E0,-4.272450638E1,-1.470888996E1
2.544040217E1,-4.072633743E0,-4.300466919E1,-1.403989410E1
2.545108317E1,-3.525413513E0,-4.325815582E1,-1.339440250E1
2.546176417E1,-2.956731796E0,-4.349630737E1,-1.274502850E1
2.547244517E1,-2.352556229E0,-4.372811127E1,-1.205921459E1
2.548312617E1,-1.734344482E0,-4.394255447E1,-1.136443901E1
2.549380617E1,-1.109878540E0,-4.413256073E1,-1.068605423E1
2.550448917E1,-4.708824158E-1,-4.430054474E1,-1.001733112E1
2.551518517E1,1.722640991E-1,-4.444873047E1,-9.348100662E0
2.552585317E1,8.105163574E-1,-4.458208084E1,-8.653757095E0
2.553654617E1,1.448299408E0,-4.470294952E1,-7.915501595E0
2.554721317E1,2.083362579E0,-4.480571365E1,-7.156407356E0
2.555788917E1,2.706495285E0,-4.488499451E1,-6.412404537E0
2.556857517E1,3.312118530E0,-4.494151688E1,-5.691779613E0
2.557925617E1,3.915458679E0,-4.497679901E1,-4.986339569E0
2.558993817E1,4.520486832E0,-4.499112701E1,-4.297716141E0
2.560061917E1,5.132141113E0,-4.498479080E1,-3.624408722E0
2.561130017E1,5.749366760E0,-4.495768356E1,-2.976292610E0
2.562198117E1,6.362648010E0,-4.491153336E1,-2.361673355E0
2.563268317E1,6.956239700E0,-4.485042953E1,-1.776573181E0
2.564335717E1,7.513468742E0,-4.477919006E1,-1.215882301E0
2.565405517E1,8.014986992E0,-4.470363617E1,-6.719741821E-1
2.566473717E1,8.457960129E0,-4.462680817E1,-1.324663162E-1
2.567539617E1,8.876518250E0,-4.454370880E1,4.146480560E-1
2.568609917E1,9.320164680E0,-4.444386292E1,9.919490814E-1
2.569678017E1,9.836932182E0,-4.431427383E1,1.608289719E0
2.570746117E1,1.039058399E1,-4.415956879E1,2.252717972E0
2.571814217E1,1.091519737E1,-4.399655533E1,2.875463486E0
2.572882317E1,1.140649033E1,-4.383232117E1,3.424327850E0
2.573950417E1,1.189507580E1,-4.366440582E1,3.877238274E0
2.575019017E1,1.241386986E1,-4.348683167E1,4.230562210E0
2.576086717E1,1.294857597E1,-4.330422974E1,4.492720604E0
2.577154817E1,1.345245934E1,-4.313068008E1,4.677849770E0
2.578222917E1,1.387627125E1,-4.298365784E1,4.791720867E0
2.579291017E1,1.422304726E1,-4.286687088E1,4.821083546E0
2.580358617E1,1.453505325E1,-4.277132416E1,4.738437176E0
2.581427217E1,1.478065777E1,-4.270542908E1,4.570035458E0
2.582495417E1,1.492804146E1,-4.267575836E1,4.363490582E0
2.583563517E1,1.496152592E1,-4.268510056E1,4.152287006E0
2.584631617E1,1.489264107E1,-4.272922897E1,3.940658569E0
2.585699717E1,1.473976231E1,-4.280223083E1,3.716842651E0
2.586766717E1,1.451671505E1,-4.289756775E1,3.488577366E0
2.587835917E1,1.423861980E1,-4.300709534E1,3.279924870E0
2.588904117E1,1.516124725E1,-4.262992096E1,3.991600990E0
2.589972217E1,1.486363888E1,-4.274230194E1,3.908237457E0
2.591040317E1,1.460007191E1,-4.283479691E1,3.889083385E0
2.592108417E1,1.439114761E1,-4.290251923E1,3.921166420E0
2.593176017E1,1.424517536E1,-4.294595718E1,3.978210449E0
2.594245917E1,1.417817593E1,-4.296483231E1,4.013627529E0
2.595312717E1,1.421756268E1,-4.295167923E1,4.015076637E0
2.596380917E1,1.435320187E1,-4.290773773E1,4.002274990E0
2.597450417E1,1.455668163E1,-4.284154510E1,3.976398468E0
2.598517517E1,1.479483223E1,-4.276395035E1,3.932437420E0
2.599585117E1,1.503817463E1,-4.268569946E1,3.858907223E0
2.600653317E1,1.526822567E1,-4.261314392E1,3.756034374E0
2.601721417E1,1.547302818E1,-4.254990005E1,3.632909298E0
2.602789617E1,1.564544201E1,-4.249683380E1,3.513649940E0
2.603857617E1,1.578929043E1,-4.245192337E1,3.411606312E0
2.604925817E1,1.591156292E1,-4.241358948E1,3.319071293E0
2.605993917E1,1.601041603E1,-4.238396454E1,3.220740795E0
2.607063817E1,1.606707382E1,-4.237048340E1,3.114139557E0
2.608130117E1,1.606070328E1,-4.238114929E1,2.999793053E0
2.609198817E1,1.601180649E1,-4.240753174E1,2.886188030E0
2.610266417E1,1.594068909E1,-4.244110107E1,2.784557343E0
2.611334517E1,1.584880543E1,-4.248030853E1,2.710225105E0
2.612402617E1,1.573345089E1,-4.252574158E1,2.669518471E0
2.613473817E1,1.559988785E1,-4.257550049E1,2.660224915E0
2.614541917E1,1.545507050E1,-4.262776566E1,2.668522358E0
2.615610017E1,1.530504704E1,-4.268151093E1,2.674042225E0
2.616678117E1,1.515606880E1,-4.273485565E1,2.670671463E0
2.617746217E1,1.500606537E1,-4.278873062E1,2.654996395E0
2.618814317E1,1.483613873E1,-4.284965897E1,2.627199650E0
2.619880717E1,1.464757538E1,-4.291720581E1,2.582337379E0
2.620948717E1,1.446554470E1,-4.298253632E1,2.521079063E0
2.622017217E1,1.429729080E1,-4.304310226E1,2.446548462E0
2.623086817E1,1.412358379E1,-4.310609436E1,2.344244003E0
2.624154917E1,1.392930412E1,-4.317756271E1,2.186082840E0
2.625223017E1,1.372553349E1,-4.325368500E1,1.958226204E0
2.626291117E1,1.352177620E1,-4.332970047E1,1.674849510E0
2.627359317E1,1.330556488E1,-4.340772629E1,1.355710983E0
2.628427417E1,1.305504131E1,-4.349348450E1,9.947643280E-1
2.629495517E1,1.274660873E1,-4.359291458E1,5.371513367E-1
2.630563617E1,1.234822273E1,-4.371063232E1,-9.115505219E-2
2.631631717E1,1.180675507E1,-4.385073090E1,-9.056892395E-1
2.632699217E1,1.108436680E1,-4.400968933E1,-1.841351509E0
2.633766717E1,1.022287464E1,-4.417078400E1,-2.746111870E0
2.634836117E1,9.296258926E0,-4.432060242E1,-3.517126083E0
2.635904217E1,8.390671730E0,-4.444311142E1,-4.184895515E0
2.636972317E1,7.557958603E0,-4.452756500E1,-4.824921608E0
2.638040417E1,6.797906876E0,-4.457686615E1,-5.458747864E0
2.639108517E1,6.136760712E0,-4.459812164E1,-6.037714958E0
2.640176617E1,5.583259583E0,-4.459274292E1,-6.589469910E0
2.641244817E1,5.085115433E0,-4.455870438E1,-7.195137978E0
2.642312917E1,4.586238861E0,-4.448737335E1,-7.933903694E0
2.643381017E1,4.051639557E0,-4.438145447E1,-8.773664474E0
2.644449617E1,3.467054367E0,-4.425867462E1,-9.604999542E0
2.645518117E1,2.851203918E0,-4.412145996E1,-1.040547943E1
2.646585317E1,2.253236771E0,-4.396395111E1,-1.118931007E1
2.647653417E1,1.703205109E0,-4.380051422E1,-1.190463543E1
2.648721617E1,1.146343231E0,-4.363008118E1,-1.257809258E1
2.649789017E1,5.025920868E-1,-4.342300034E1,-1.331528950E1
2.650857217E1,-2.289848328E-1,-4.315583801E1,-1.416431618E1
2.651925317E1,-1.018957138E0,-4.285477448E1,-1.501786804E1
2.652993517E1,-1.786527634E0,-4.255873108E1,-1.576925087E1
2.654062017E1,-2.468492508E0,-4.225884247E1,-1.646825027E1
2.655131217E1,-3.111480713E0,-4.193666458E1,-1.716802788E1
2.656198717E1,-3.787981033E0,-4.159191513E1,-1.785694885E1
2.657266917E1,-4.496465683E0,-4.121585464E1,-1.855104828E1
2.658335617E1,-5.239017487E0,-4.081126404E1,-1.923798752E1
2.659402717E1,-5.991911888E0,-4.039175034E1,-1.989246178E1
2.660470817E1,-6.749700546E0,-3.996115875E1,-2.050984573E1
2.661538817E1,-7.521190643E0,-3.953032303E1,-2.106874084E1
2.662610117E1,-8.301683426E0,-3.911430740E1,-2.154668808E1
2.663678217E1,-9.049430847E0,-3.871992493E1,-2.195408058E1
2.664746317E1,-9.750425339E0,-3.834260559E1,-2.231323242E1
2.665814517E1,-1.037014389E1,-3.797645950E1,-2.265734673E1
2.666881317E1,-1.086630440E1,-3.761487579E1,-2.302500534E1
2.667948617E1,-1.128539371E1,-3.725971222E1,-2.339786720E1
2.669018817E1,-1.166856384E1,-3.689617157E1,-2.378284836E1
2.670086917E1,-1.203097534E1,-3.650711060E1,-2.419902420E1
2.671155017E1,-1.238729668E1,-3.608009720E1,-2.465538597E1
2.672223117E1,-1.270523930E1,-3.563819122E1,-2.513171387E1
2.673291317E1,-1.296567154E1,-3.523488998E1,-2.556365585E1
2.674359417E1,-1.322498608E1,-3.485445786E1,-2.594943428E1
2.675427517E1,-1.354233360E1,-3.445021057E1,-2.632289886E1
2.676495617E1,-1.388153172E1,-3.405741501E1,-2.665524673E1
2.677563617E1,-1.424136162E1,-3.368822861E1,-2.693313217E1
2.678631117E1,-1.460610580E1,-3.334243393E1,-2.716708183E1
2.679700017E1,-1.495755005E1,-3.301792526E1,-2.737142754E1
2.680767517E1,-1.528708076E1,-3.271800995E1,-2.754893494E1
2.681836217E1,-1.556730652E1,-3.243737793E1,-2.772331238E1
2.682904317E1,-1.581291199E1,-3.216185379E1,-2.790472031E1
2.683972017E1,-1.602239418E1,-3.189492416E1,-2.809097672E1
2.685040517E1,-1.617595291E1,-3.164192581E1,-2.828839874E1
2.686108617E1,-1.630635834E1,-3.140446472E1,-2.847751427E1
2.687176717E1,-1.644687080E1,-3.117012215E1,-2.865362549E1
2.688244917E1,-1.656963539E1,-3.096122742E1,-2.880895615E1
2.689313017E1,-1.666507721E1,-3.082680702E1,-2.889792252E1
2.690381117E1,-1.677418137E1,-3.065686989E1,-2.901533508E1
2.691449117E1,-1.688487053E1,-3.049359322E1,-2.912298584E1
2.692517317E1,-1.701589203E1,-3.035343361E1,-2.919306374E1
2.693585417E1,-1.714614105E1,-3.023114586E1,-2.924370956E1
2.694653617E1,-1.725176620E1,-3.013465309E1,-2.928115273E1
2.695721717E1,-1.732753181E1,-3.006732178E1,-2.930562210E1
2.696789817E1,-1.737117195E1,-3.002948952E1,-2.931857491E1
2.697858717E1,-1.736932755E1,-3.002434921E1,-2.932493210E1
2.698926017E1,-1.732403564E1,-3.005188179E1,-2.932351494E1
2.699994117E1,-1.723535156E1,-3.011503410E1,-2.931098557E1
2.701061817E1,-1.713228989E1,-3.020901871E1,-2.927466965E1
2.702131717E1,-1.702961731E1,-3.032700920E1,-2.921251869E1
2.703198517E1,-1.692411041E1,-3.046676636E1,-2.912828827E1
2.704266617E1,-1.681844902E1,-3.062417412E1,-2.902423286E1
2.705334717E1,-1.670178604E1,-3.079910851E1,-2.890625763E1
2.706402817E1,-1.657970047E1,-3.098968697E1,-2.877254295E1
2.707470917E1,-1.645638275E1,-3.119313049E1,-2.862311554E1
2.708539117E1,-1.633500862E1,-3.141357994E1,-2.845103073E1
2.709607217E1,-1.621879005E1,-3.165140915E1,-2.825324249E1
2.710677017E1,-1.610723495E1,-3.190390015E1,-2.803220558E1
2.711746517E1,-1.598664856E1,-3.217002869E1,-2.779609871E1
2.712811617E1,-1.584438705E1,-3.245548248E1,-2.754457474E1
2.713882217E1,-1.567268562E1,-3.276699066E1,-2.727265358E1
2.714950817E1,-1.547848511E1,-3.309989166E1,-2.697999573E1
2.716018917E1,-1.527685452E1,-3.345737457E1,-2.665198326E1
2.717087017E1,-1.506394196E1,-3.384084702E1,-2.628652382E1
2.718155217E1,-1.482918262E1,-3.424562454E1,-2.589283752E1
2.719223317E1,-1.457094097E1,-3.466802216E1,-2.547395706E1
2.720291317E1,-1.428271008E1,-3.510198212E1,-2.503920746E1
2.721359517E1,-1.396840382E1,-3.554568863E1,-2.458646011E1
2.722427517E1,-1.362032986E1,-3.599580002E1,-2.412251282E1
2.723494117E1,-1.323902321E1,-3.645292664E1,-2.364357948E1
2.724562217E1,-1.283099174E1,-3.691977310E1,-2.313876915E1
2.725631417E1,-1.239888763E1,-3.739852142E1,-2.259921455E1
2.726700117E1,-1.193775845E1,-3.788660812E1,-2.202728653E1
2.727768217E1,-1.144849968E1,-3.837677383E1,-2.143039513E1
2.728836317E1,-1.096172237E1,-3.885633469E1,-2.081182861E1
2.729904417E1,-1.049068832E1,-3.932112503E1,-2.017178726E1
2.730972517E1,-1.002214050E1,-3.977418137E1,-1.951096153E1
2.732040617E1,-9.533082008E0,-4.021857452E1,-1.883329201E1
2.733108817E1,-9.004095078E0,-4.065739822E1,-1.813859367E1
2.734176917E1,-8.438061714E0,-4.108852386E1,-1.742523003E1
2.735245017E1,-7.846222878E0,-4.150931931E1,-1.668890381E1
2.736311917E1,-7.230936050E0,-4.191543579E1,-1.593475342E1
2.737382217E1,-6.588655472E0,-4.229709244E1,-1.518723583E1
2.738449817E1,-5.935852051E0,-4.264506912E1,-1.446618080E1
2.739517517E1,-5.294248581E0,-4.296012878E1,-1.376607132E1
2.740585617E1,-4.656852722E0,-4.324830246E1,-1.307687950E1
2.741653717E1,-4.010797501E0,-4.351602936E1,-1.238448238E1
2.742721817E1,-3.341186523E0,-4.376366043E1,-1.169124126E1
2.743789917E1,-2.647493362E0,-4.398733521E1,-1.100961304E1
2.744858017E1,-1.927566528E0,-4.419003296E1,-1.032627869E1
2.745926117E1,-1.185167313E0,-4.437456894E1,-9.622873306E0
2.746994317E1,-4.312324524E-1,-4.453703308E1,-8.909144402E0
2.748061917E1,3.057975769E-1,-4.467499542E1,-8.194990158E0
2.749132417E1,1.017093658E0,-4.478864288E1,-7.486627102E0
2.750198617E1,1.713109970E0,-4.488035202E1,-6.776864052E0
2.751266717E1,2.421573639E0,-4.495168304E1,-6.048846722E0
2.752334817E1,3.158084869E0,-4.500077057E1,-5.297528267E0
2.753403017E1,3.947513580E0,-4.502292633E1,-4.523222923E0
2.754471117E1,4.786664963E0,-4.501471329E1,-3.724286079E0
2.755539217E1,5.648157120E0,-4.497482681E1,-2.910275459E0
2.756607217E1,6.465648651E0,-4.490998077E1,-2.096639633E0
2.757675317E1,7.193708420E0,-4.482919693E1,-1.303905487E0
2.758745717E1,7.851453781E0,-4.473452759E1,-5.321092606E-1
2.759812617E1,8.454895973E0,-4.462703705E1,2.201843262E-1
2.760880917E1,9.036910057E0,-4.450326538E1,9.489288330E-1
2.761949817E1,6.479533195E0,-4.496302795E1,-1.083009720E0
2.763019017E1,7.016963959E0,-4.489348602E1,-4.100885391E-1
2.764087217E1,7.246961594E0,-4.485872269E1,-8.719444275E-2
2.765155317E1,7.440280914E0,-4.482658005E1,2.261581421E-1
2.766223417E1,7.590392113E0,-4.479885483E1,5.290651321E-1
2.767291517E1,7.558558464E0,-4.480283356E1,6.364707947E-1
2.768359517E1,7.640005112E0,-4.478465271E1,8.920412064E-1
2.769427717E1,7.709621429E0,-4.476744080E1,1.126232147E0
2.770493317E1,7.832169533E0,-4.473216629E1,1.587610245E0
2.771563917E1,7.889939308E0,-4.471237946E1,1.839016914E0
2.772632117E1,7.963190079E0,-4.468693542E1,2.120172501E0
2.773700217E1,8.077176094E0,-4.465166473E1,2.412012100E0
2.774767817E1,8.233956337E0,-4.460795212E1,2.676211834E0
2.775836417E1,8.411374092E0,-4.456209564E1,2.880657673E0
2.776904517E1,8.573889732E0,-4.452162933E1,3.023638725E0
2.777972617E1,8.833447456E0,-4.445537186E1,3.243388653E0
2.779040817E1,8.897164345E0,-4.443767548E1,3.310958862E0
2.780108917E1,8.857060432E0,-4.444011688E1,3.384749889E0
