"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.614354417E0,-7.988364100E-1,-1.463589072E-1,5.476046801E-1
2.625005417E0,-7.980121970E-1,-2.605810463E-1,5.097345710E-1
2.635686417E0,-7.975257635E-1,-3.417154849E-1,4.719057977E-1
2.646367417E0,-7.972707152E-1,-3.872110248E-1,4.487269819E-1
2.657048417E0,-7.614926100E-1,-4.099732935E-1,4.397893548E-1
2.667735417E0,-7.245678306E-1,-4.179331958E-1,4.430248141E-1
2.678414417E0,-7.088116407E-1,-4.297908247E-1,4.647461772E-1
2.689092417E0,-6.974841356E-1,-4.698892236E-1,4.901343584E-1
2.699775417E0,-6.461389661E-1,-4.935433567E-1,4.944095016E-1
2.710454417E0,-5.416298509E-1,-4.745409191E-1,5.164077878E-1
2.721148417E0,-4.601795971E-1,-4.875146449E-1,5.787885189E-1
2.731829417E0,-4.429147840E-1,-5.114606619E-1,6.223881841E-1
2.742511417E0,-4.753714502E-1,-5.533949733E-1,6.628623605E-1
2.753179417E0,-5.373472571E-1,-6.364430189E-1,6.756175756E-1
2.763859417E0,-6.206769943E-1,-7.408197522E-1,6.666733027E-1
2.774541417E0,-7.193593979E-1,-8.577346206E-1,6.530144811E-1
2.785222417E0,-7.951806188E-1,-1.006167054E0,6.366320848E-1
2.795903417E0,-8.036335111E-1,-9.977633953E-1,6.306492686E-1
2.806600417E0,-7.643364668E-1,-8.299527764E-1,7.010126710E-1
2.817259417E0,-7.407923341E-1,-6.827498078E-1,8.445548415E-1
2.827947417E0,-7.631937265E-1,-6.348291039E-1,9.166718721E-1
2.838646417E0,-7.632884979E-1,-7.525871396E-1,9.043608904E-1
2.849309417E0,-7.197985649E-1,-8.241981864E-1,9.050138593E-1
2.859989417E0,-6.565930843E-1,-6.978721023E-1,9.458523393E-1
2.870671417E0,-5.943148136E-1,-3.989833891E-1,9.479570389E-1
2.881353417E0,-5.294934511E-1,-2.049081773E-1,8.501005173E-1
2.892034417E0,-4.920839965E-1,-1.830257773E-1,5.466380715E-1
2.902715417E0,-4.975613356E-1,-3.380345404E-1,2.909069657E-1
2.913396417E0,-4.952523708E-1,-4.952537417E-1,2.371385694E-1
2.924077417E0,-4.804276228E-1,-4.127167761E-1,2.626343369E-1
2.934768417E0,-4.427420199E-1,-3.357613087E-1,3.146493733E-1
2.945455417E0,-3.914580643E-1,-3.458762467E-1,3.274616003E-1
2.956121417E0,-3.541931212E-1,-3.548139930E-1,3.672073781E-1
2.966802417E0,-3.550961316E-1,-3.126265407E-1,4.463839233E-1
2.977483417E0,-4.116224349E-1,-1.325243264E-1,5.713726878E-1
2.988164417E0,-4.538804293E-1,1.071066260E-1,7.656542659E-1
2.998845417E0,-4.293186069E-1,1.232850701E-1,7.422767878E-1
3.009526417E0,-3.541042805E-1,-3.821727261E-2,6.037154794E-1
3.020208417E0,-2.706661224E-1,-2.222385108E-1,5.611935854E-1
3.030889417E0,-2.338846922E-1,-2.936508954E-1,6.081733108E-1
3.041572417E0,-2.233288139E-1,-2.355286181E-1,6.592475176E-1
3.052258417E0,-2.037166953E-1,-2.384609580E-1,7.235382795E-1
3.062932417E0,-1.932538599E-1,-2.153470516E-1,8.561226726E-1
3.073613417E0,-1.599962264E-1,-2.485017478E-1,9.506566525E-1
3.084307417E0,-1.170691550E-1,-3.295402825E-1,1.009728909E0
3.094962458E0,-1.262343526E-1,-3.417926431E-1,1.032941580E0
3.105648458E0,-1.187708378E-1,-3.373587430E-1,9.440109134E-1
3.116329458E0,-9.244576097E-2,-3.808865249E-1,7.854364514E-1
3.127010458E0,-6.480933726E-2,-4.527074397E-1,6.085562110E-1
3.137691458E0,-4.021930695E-2,-4.867881835E-1,4.001079500E-1
3.148372458E0,-2.543716505E-2,-4.842051864E-1,1.991143674E-1
3.159060458E0,-1.262562722E-2,-4.081305563E-1,-5.421618000E-3
3.169718458E0,2.686513029E-2,-3.423261940E-1,-1.603592932E-1
3.180416458E0,5.580071360E-2,-2.979485095E-1,-1.934887767E-1
3.191097458E0,7.872676477E-3,-2.385296226E-1,-1.734154969E-1
3.201768458E0,-1.151639386E-3,-1.601601690E-1,-1.634853929E-1
3.212442458E0,8.702965453E-3,-8.404240757E-2,-1.695891470E-1
3.223140458E0,-1.168040559E-3,-2.396042272E-2,-1.426310241E-1
3.233822458E0,-1.784608699E-2,-5.745999515E-3,-1.278195977E-1
3.244503458E0,-2.165760286E-2,1.417905092E-3,-1.472438872E-1
3.255184458E0,-6.370792165E-3,-2.808539383E-2,-1.973515302E-1
3.265865458E0,-1.263215020E-2,-5.559824407E-2,-2.642599940E-1
3.276529458E0,-1.417824812E-2,-9.047011286E-2,-3.434010446E-1
3.287226458E0,3.194159595E-3,-1.078029647E-1,-4.117747843E-1
3.297909458E0,1.418003533E-2,-8.975572139E-2,-4.897734821E-1
3.308590458E0,4.501472041E-2,-5.804965645E-2,-5.898836255E-1
3.319256458E0,8.046359569E-2,-6.607973017E-3,-6.827179790E-1
3.329932458E0,1.005311608E-1,5.450474471E-2,-7.583310008E-1
3.340633458E0,1.387091726E-1,8.525706828E-2,-8.353967667E-1
3.351314458E0,1.861272901E-1,1.295534223E-1,-9.259370565E-1
3.361995458E0,2.130414546E-1,2.103326917E-1,-1.010122180E0
3.372677458E0,2.421953529E-1,3.108092546E-1,-1.087005496E0
3.383358458E0,2.866967618E-1,3.295997083E-1,-1.134943008E0
3.394020458E0,3.278883398E-1,3.171620369E-1,-1.176666021E0
3.404709458E0,3.632910848E-1,3.957399428E-1,-1.243906856E0
3.415401458E0,3.723652959E-1,4.922632873E-1,-1.313270688E0
3.426082458E0,3.662883341E-1,5.640504956E-1,-1.378845692E0
3.436764458E0,3.639479876E-1,6.273820996E-1,-1.434734464E0
3.447445458E0,3.496761024E-1,6.296032071E-1,-1.434574723E0
3.458099458E0,3.475231230E-1,6.359075904E-1,-1.402897120E0
3.468792458E0,3.709790111E-1,6.484231949E-1,-1.421398044E0
3.479487458E0,3.883590698E-1,5.776323676E-1,-1.418022275E0
3.490169458E0,3.885449469E-1,5.691275597E-1,-1.407079816E0
3.500850458E0,3.913029134E-1,6.328000426E-1,-1.424074769E0
3.511507458E0,3.914691210E-1,7.769047022E-1,-1.505455852E0
3.522197458E0,3.943823278E-1,9.200943708E-1,-1.546701193E0
3.532894458E0,4.197866321E-1,9.916086197E-1,-1.545678616E0
3.543575458E0,4.322606921E-1,1.064244866E0,-1.528688908E0
3.554256458E0,4.418790340E-1,1.106480956E0,-1.467885852E0
3.564937458E0,4.805334508E-1,1.054131985E0,-1.323530078E0
3.575588458E0,5.359232426E-1,1.054366350E0,-1.238937378E0
3.586274458E0,5.754677653E-1,1.034279704E0,-1.222356319E0
3.596955458E0,5.981685519E-1,9.442372322E-1,-1.177678108E0
3.607631458E0,6.122830510E-1,8.810231090E-1,-1.132873416E0
3.618313458E0,6.470471621E-1,8.682463765E-1,-1.111362219E0
3.628996458E0,7.249935865E-1,8.527888060E-1,-1.045294404E0
3.639687458E0,7.805135846E-1,8.284206390E-1,-9.741213918E-1
3.650356458E0,7.601367831E-1,7.868348956E-1,-9.106535316E-1
3.661061458E0,6.819615960E-1,8.388145566E-1,-8.293972611E-1
3.671717458E0,6.190508604E-1,9.851356149E-1,-7.920150757E-1
3.682399458E0,6.410813332E-1,1.136134148E0,-8.115525246E-1
3.693081458E0,7.048859000E-1,1.154228687E0,-8.268396258E-1
3.703762458E0,7.535312176E-1,1.162401438E0,-8.224968314E-1
3.714454458E0,8.015066981E-1,1.189828515E0,-8.704622388E-1
3.725139458E0,8.761541843E-1,1.111881137E0,-9.772713780E-1
3.735805458E0,9.535831809E-1,9.725272059E-1,-1.108527660E0
3.746491458E0,9.713434577E-1,8.245722651E-1,-1.281738400E0
3.757181458E0,9.774108529E-1,7.707817554E-1,-1.459576845E0
3.767849458E0,1.002353668E0,8.357717991E-1,-1.516981363E0
3.778530458E0,9.548255801E-1,1.086404085E0,-1.499119043E0
3.789211458E0,9.009899497E-1,1.182800174E0,-1.433901072E0
3.799892458E0,8.803102374E-1,1.147160769E0,-1.397200584E0
3.810573458E0,8.463817835E-1,1.066348910E0,-1.300766468E0
3.821254458E0,7.498360872E-1,1.018098831E0,-1.131790757E0
3.831936458E0,6.127261519E-1,9.143481851E-1,-9.149647355E-1
3.842617458E0,4.626077414E-1,7.709037066E-1,-7.369923592E-1
3.853298458E0,4.194054008E-1,5.538957119E-1,-6.381840110E-1
3.863996458E0,4.802373350E-1,3.431808054E-1,-5.843321681E-1
3.874663458E0,5.161669254E-1,1.172649190E-1,-5.436130166E-1
3.885341458E0,4.786581993E-1,-1.232965514E-1,-4.984511435E-1
3.896023458E0,4.421455562E-1,-3.343420923E-1,-4.410933256E-1
3.906704458E0,3.978905380E-1,-4.558120072E-1,-3.506798446E-1
3.917385458E0,3.381609023E-1,-5.293949246E-1,-2.101347148E-1
3.928066458E0,3.006835580E-1,-5.694978833E-1,-6.614319235E-2
3.938747458E0,2.636070251E-1,-5.508938432E-1,5.722188950E-2
3.949428458E0,1.997172683E-1,-4.356673360E-1,2.138610333E-1
3.960109458E0,9.762339294E-2,-2.582275867E-1,4.184647799E-1
3.970791458E0,-1.595803164E-2,-9.934140369E-3,6.147591472E-1
3.981477458E0,-6.043520197E-2,1.692584753E-1,7.578716874E-1
3.992146458E0,-5.905081704E-2,2.027731091E-1,8.175378442E-1
4.002828458E0,-3.833621740E-2,1.639793664E-1,8.318696618E-1
4.013510458E0,-4.891015217E-2,1.540104896E-1,8.331913352E-1
4.024196458E0,-1.009152979E-1,2.315079421E-1,8.168157935E-1
4.034878458E0,-1.083822697E-1,3.500545621E-1,7.817412019E-1
4.045559458E0,-8.865223825E-2,4.269677103E-1,6.866759062E-1
4.056240458E0,-1.030729935E-1,4.059668183E-1,5.127536654E-1
4.066921458E0,-1.814924181E-1,3.395534456E-1,3.017495871E-1
4.077602458E0,-2.820800245E-1,2.421938926E-1,9.947289526E-2
4.088282458E0,-3.603212833E-1,1.647997648E-1,-1.042432114E-1
4.098969458E0,-3.911492229E-1,4.082668200E-2,-2.391581237E-1
4.109646458E0,-3.548785448E-1,-1.087801158E-1,-3.371097147E-1
4.120315458E0,-2.815394700E-1,-2.674732208E-1,-4.172227085E-1
4.131004458E0,-1.612894237E-1,-4.397788942E-1,-4.467470646E-1
4.141689458E0,-1.941723749E-2,-5.868479609E-1,-4.204893708E-1
4.152370458E0,1.348658055E-1,-7.444335818E-1,-3.469110429E-1
4.163051458E0,1.675094962E-1,-9.133861065E-1,-2.111481428E-1
4.173732458E0,4.603154212E-2,-9.533936977E-1,-3.215069324E-2
4.184414458E0,-1.243319362E-1,-8.951846957E-1,1.049008965E-1
