"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.726817917E-1,8.161689639E-1,-1.135603070E0,-5.816797260E-3
5.833637917E-1,8.667378426E-1,-1.181196690E0,1.913276128E-2
5.940447917E-1,8.990103006E-1,-1.187925100E0,3.459267691E-2
6.047257917E-1,8.914631605E-1,-1.156249285E0,2.375893854E-2
6.154067917E-1,8.417922854E-1,-1.089859366E0,-9.695957415E-3
6.260847917E-1,7.479382157E-1,-9.313865900E-1,-9.732753783E-2
6.367547917E-1,6.250386834E-1,-7.355051041E-1,-2.028524578E-1
6.474447917E-1,5.080915689E-1,-5.098738670E-1,-2.731093168E-1
6.580997917E-1,3.970814049E-1,-3.153789937E-1,-2.473118156E-1
6.687817917E-1,2.950352132E-1,-2.169464231E-1,-1.267878115E-1
6.794627917E-1,2.560177743E-1,-1.955828220E-1,4.772327840E-2
6.901447917E-1,3.213674724E-1,-2.059611529E-1,1.711432189E-1
7.008257917E-1,4.319746792E-1,-2.834309042E-1,2.331261635E-1
7.115067917E-1,5.324800014E-1,-3.503952920E-1,2.404599786E-1
7.221877917E-1,5.794408321E-1,-3.043311238E-1,2.326947302E-1
7.328687917E-1,5.581530929E-1,-1.943377852E-1,2.354945093E-1
7.435497917E-1,4.773882329E-1,-8.909552544E-2,2.219030708E-1
7.542307917E-1,3.471908271E-1,9.259731323E-2,2.125985175E-1
7.648977917E-1,2.190925330E-1,3.012910187E-1,2.033029199E-1
7.755627917E-1,8.973028511E-2,5.185533166E-1,1.952487230E-1
7.862437917E-1,-1.947795972E-2,7.163586617E-1,1.613887399E-1
7.969257917E-1,-9.645476937E-2,8.715882301E-1,9.791096300E-2
8.076067917E-1,-1.724078506E-1,1.018067956E0,6.416466087E-3
8.182877917E-1,-2.382505238E-1,1.186516643E0,-1.241127849E-1
8.289687917E-1,-2.811212838E-1,1.372933626E0,-1.891461015E-1
8.396487917E-1,-2.778275013E-1,1.517646074E0,-1.865756214E-1
8.503307917E-1,-1.771597266E-1,1.600602150E0,-1.230749488E-1
8.610117917E-1,3.459579311E-3,1.649334073E0,-5.562666431E-2
8.716937917E-1,2.791593373E-1,1.646569371E0,-3.797363490E-2
8.823577917E-1,5.661690235E-1,1.566641212E0,-3.879477456E-2
8.930237917E-1,8.750371337E-1,1.383326769E0,2.818212844E-2
9.037007917E-1,1.139770985E0,1.159268618E0,1.588895321E-1
9.143877917E-1,1.310631156E0,9.632748365E-1,3.150074780E-1
9.250687917E-1,1.415526986E0,8.250051141E-1,4.646174908E-1
9.357487917E-1,1.461684585E0,7.548891306E-1,4.993238151E-1
9.464307917E-1,1.424773216E0,6.850509644E-1,4.095760882E-1
9.571117917E-1,1.320164204E0,7.790757418E-1,2.416525781E-1
9.677927917E-1,1.183366179E0,1.070802927E0,2.076334506E-2
9.784747917E-1,1.028536916E0,1.348488688E0,-2.401108593E-1
9.891557917E-1,8.626289368E-1,1.480490088E0,-4.462637603E-1
9.998117917E-1,6.703708172E-1,1.450625062E0,-5.975465775E-1
1.010510792E0,4.062166512E-1,1.214256406E0,-6.594299078E-1
1.021168792E0,-2.560772561E-2,8.606423140E-1,-6.161469221E-1
1.031843792E0,-6.231545210E-1,4.660718441E-1,-4.286784828E-1
1.042523792E0,-1.231291771E0,3.496432304E-1,-4.723126069E-2
1.053206792E0,-1.703463912E0,8.885240555E-1,4.832120836E-1
1.063886792E0,-1.940279841E0,1.782360911E0,9.141128659E-1
1.074573792E0,-1.733090162E0,2.622670412E0,8.751001954E-1
1.085255792E0,-1.195427775E0,2.868037462E0,3.314811289E-1
1.095936792E0,-5.521631241E-1,2.461174965E0,-3.029315174E-1
1.106617792E0,3.092852794E-2,1.927452564E0,-5.120386481E-1
1.117288792E0,4.418612123E-1,1.483736396E0,-2.213184536E-1
1.127951792E0,6.954085231E-1,1.105432510E0,3.365567923E-1
1.138624792E0,8.594549894E-1,7.639873028E-1,7.567034364E-1
1.149311792E0,9.416247010E-1,5.223600268E-1,9.027890563E-1
1.159992792E0,9.388698936E-1,5.121536851E-1,8.492515087E-1
1.170673792E0,8.805953860E-1,7.308122516E-1,6.931380630E-1
1.181354792E0,7.952693105E-1,9.347584844E-1,4.180218279E-1
1.192036792E0,6.101990938E-1,1.000869513E0,1.194960997E-1
1.202717792E0,2.906048596E-1,9.456156492E-1,-2.215113044E-1
1.213398792E0,-7.237228006E-2,1.087150335E0,-5.411145687E-1
1.224079792E0,-3.757105768E-1,1.465226054E0,-8.270118237E-1
1.234743792E0,-6.047044992E-1,1.664018154E0,-1.088187933E0
1.245431792E0,-7.444599867E-1,1.717945218E0,-1.117014289E0
1.256092792E0,-8.339083791E-1,1.965324163E0,-7.481478453E-1
1.266781792E0,-7.848327160E-1,2.804846048E0,-1.500550807E-1
1.277467792E0,-5.435532331E-1,3.413599730E0,3.008135259E-1
1.288135792E0,1.415529400E-1,2.517807245E0,3.262837231E-1
1.298817792E0,1.202006221E0,7.198999524E-1,-2.782852855E-3
1.309498792E0,1.884889960E0,1.857230812E-1,-3.395754993E-1
1.320179792E0,1.869408965E0,6.194889545E-1,-5.105100274E-1
1.330860792E0,1.524520040E0,1.001122594E0,-5.281670094E-1
1.341541792E0,1.265545487E0,3.298706710E-1,-3.776198328E-1
1.352195792E0,8.626685143E-1,-2.206587076E0,4.770072177E-3
1.362895792E0,-4.809526727E-2,-2.562309742E0,5.316737890E-1
1.373554792E0,-7.755811214E-1,-1.958597779E0,7.424542308E-1
1.384235792E0,-1.068329573E0,-1.579543233E0,5.781590343E-1
1.394916792E0,-1.087102532E0,-1.295072079E0,2.683249712E-1
1.405608792E0,-1.004613996E0,-1.062173009E0,6.686028838E-2
1.416279792E0,-7.672001719E-1,-6.114405990E-1,1.718945503E-1
1.426960792E0,-3.484193981E-1,-4.994080365E-1,5.143117905E-1
1.437641792E0,7.223381847E-2,-8.279425502E-1,9.596434832E-1
1.448321792E0,3.543688357E-1,-1.000862122E0,1.365301847E0
1.459003792E0,3.055728078E-1,-5.613473654E-1,1.587888598E0
1.469654792E0,-1.140780002E-1,8.499652147E-2,1.744208932E0
1.480334792E0,-4.236137569E-1,4.156554341E-1,1.901374936E0
1.491016792E0,-6.499166489E-1,7.567541599E-1,1.950525761E0
1.501697792E0,-9.501742125E-1,9.280790091E-1,1.902914524E0
1.512379792E0,-1.183684468E0,8.421936631E-1,1.722807050E0
1.523060792E0,-1.105856776E0,6.281597018E-1,1.419835806E0
1.533746792E0,-7.630187273E-1,5.430799127E-1,1.022983551E0
1.544405792E0,-2.077639848E-1,5.591419935E-1,5.909582376E-1
1.555103792E0,5.434250832E-1,5.819786191E-1,1.640060842E-1
1.565784792E0,1.202781796E0,7.018453479E-1,-1.960832328E-1
1.576466792E0,1.601086378E0,7.974770665E-1,-4.291782379E-1
1.587147792E0,1.691846132E0,9.881322384E-1,-5.516679883E-1
1.597822792E0,1.502831697E0,9.960144758E-1,-5.641835332E-1
1.608492792E0,1.157062054E0,8.190700412E-1,-5.228547454E-1
1.619160792E0,7.726687789E-1,4.859397113E-1,-4.642463028E-1
1.629841792E0,3.857054114E-1,1.266870350E-1,-4.567620158E-1
1.640522792E0,8.048370481E-2,1.275008917E-1,-3.268141448E-1
1.651202792E0,6.381151825E-2,3.659153283E-1,-1.936744452E-1
1.661883792E0,2.882044017E-1,5.144006610E-1,-1.631045640E-1
1.672565792E0,4.817491174E-1,4.138005674E-1,-2.797699869E-1
1.683247792E0,4.628396034E-1,3.774706647E-2,-5.636115670E-1
1.693928792E0,2.684600055E-1,-2.043934017E-1,-9.269122481E-1
1.704609792E0,-1.188781261E-1,-3.290786147E-1,-1.221003771E0
1.715260792E0,-5.940496922E-1,-3.625373840E-1,-1.406908154E0
1.725964792E0,-1.129704595E0,-3.095921576E-1,-1.354694486E0
1.736622792E0,-1.764333248E0,1.320666969E-1,-1.039235353E0
1.747303792E0,-2.562758446E0,8.781172037E-1,-6.327563524E-1
1.757984792E0,-3.242146015E0,1.513576150E0,-1.887701005E-1
1.768665792E0,-3.733475924E0,2.005452156E0,1.397771686E-1
1.779346792E0,-3.929631233E0,2.183999777E0,1.871851534E-1
1.790028792E0,-4.117772102E0,2.419626474E0,1.347645670E-1
1.800696792E0,-3.996050119E0,2.635909081E0,-8.054083586E-2
1.811372792E0,-3.584374905E0,2.909301043E0,-3.415718973E-1
1.822071792E0,-2.838444948E0,2.607544184E0,-5.351552367E-1
1.832730792E0,-1.642407537E0,2.519938946E0,-2.210088223E-1
1.843399792E0,-3.615474701E-1,2.521070719E0,5.122347474E-1
1.854084792E0,6.023032665E-1,2.300222874E0,1.264527798E0
1.864765792E0,1.317761421E0,2.219150066E0,1.890701652E0
1.875446792E0,1.696349502E0,2.216680527E0,2.255334139E0
1.886127792E0,1.869039536E0,1.590846658E0,2.653137684E0
1.896809792E0,1.735698581E0,1.125605702E0,2.878011942E0
1.907490792E0,1.232247591E0,9.230035543E-1,2.394009590E0
1.918171792E0,6.714777946E-1,7.234832644E-1,1.221720934E0
1.928852792E0,3.618618846E-1,7.511636019E-1,2.392511666E-1
1.939506792E0,1.200295612E-1,9.462050200E-1,1.131257266E-1
1.950191792E0,-5.439895019E-2,1.246402025E0,3.369296789E-1
1.960870792E0,8.438929170E-2,1.622967362E0,2.202185094E-1
1.971541792E0,6.517118216E-1,2.788058281E0,-3.372375667E-1
1.982227792E0,1.499071598E0,3.832463741E0,-9.246987104E-1
1.992908792E0,2.243813515E0,3.876335859E0,-1.121508598E0
2.003590792E0,2.711737633E0,3.618278980E0,-8.847504854E-1
2.014271792E0,2.930646658E0,3.219857454E0,-5.030081868E-1
2.024952792E0,2.927911997E0,2.777372599E0,-1.237465888E-1
2.035633792E0,2.702353001E0,2.375150919E0,2.178496271E-1
2.046314792E0,2.301812887E0,2.075100899E0,4.982011318E-1
2.056995792E0,1.830520391E0,1.629763484E0,6.696128249E-1
2.067648792E0,1.344874620E0,1.153595448E0,6.634382010E-1
2.078348792E0,8.410615325E-1,9.953467250E-1,5.835947394E-1
2.089022792E0,4.073474109E-1,8.793817163E-1,4.239134490E-1
2.099689792E0,1.439687461E-1,9.652603865E-1,1.554857343E-1
2.110371792E0,4.860734940E-2,9.773793817E-1,-1.682593953E-3
2.121052792E0,1.722933352E-1,8.853144050E-1,4.553285241E-2
2.131733792E0,3.649653196E-1,7.422283888E-1,1.783473641E-1
2.142414792E0,6.464076638E-1,7.962255478E-1,2.386059165E-1
2.153094792E0,9.564885497E-1,9.129015803E-1,2.535883188E-1
2.163776792E0,1.260938168E0,9.490774274E-1,3.427844942E-1
2.174457792E0,1.533265591E0,9.213408828E-1,4.845967591E-1
2.185139792E0,1.771945477E0,8.680603504E-1,5.537185669E-1
2.195791792E0,2.004984140E0,8.761370778E-1,4.623084068E-1
2.206475792E0,2.192471027E0,9.897261858E-1,3.118839860E-1
2.217152792E0,2.237117290E0,1.126669049E0,1.508884430E-1
2.227833792E0,1.840903878E0,1.100226760E0,-9.430135041E-2
2.238514792E0,4.980738759E-1,8.046665192E-1,-5.277883410E-1
2.249195792E0,-9.363867044E-1,2.130527645E-1,-7.805998921E-1
2.259876792E0,-1.820919991E0,-2.513700426E-1,-6.277871728E-1
2.270557792E0,-2.106903791E0,-5.902529955E-1,-1.990307868E-1
2.281238792E0,-1.992523432E0,-8.236694932E-1,3.666352630E-1
2.291919792E0,-1.720334053E0,-9.517406225E-1,9.051285982E-1
2.302601792E0,-1.504747391E0,-9.957447648E-1,1.320193410E0
2.313255792E0,-1.424773216E0,-8.533400893E-1,1.526402235E0
2.323948792E0,-1.454854131E0,-6.187491417E-1,1.485628963E0
2.334625792E0,-1.523557305E0,-3.651312888E-1,1.266378880E0
2.345297792E0,-1.606398106E0,-5.572717264E-2,9.913608432E-1
2.355976792E0,-1.713860989E0,2.164572030E-1,7.092665434E-1
2.366657792E0,-1.857755780E0,2.965392470E-1,3.835262656E-1
2.377338792E0,-1.946776509E0,3.023627996E-1,1.103248564E-3
2.388020792E0,-1.766568422E0,2.909793854E-1,-3.076226115E-1
2.398701792E0,-1.032694101E0,2.708402872E-1,-3.339847326E-1
2.409382792E0,-9.185839444E-2,5.181055069E-1,-2.844078541E-1
2.420062792E0,5.801487565E-1,8.585749269E-1,-3.096591532E-1
2.430736792E0,7.923387885E-1,1.000443101E0,-3.227811456E-1
2.441395792E0,6.691454649E-1,9.937198758E-1,-2.958720624E-1
2.452076792E0,4.180661142E-1,8.217962980E-1,-2.835749388E-1
2.462768792E0,1.868313104E-1,5.940089822E-1,-2.411334515E-1
2.473453792E0,-1.739657833E-3,4.261362255E-1,-1.406659931E-1
2.484119792E0,-9.102399647E-2,3.052375019E-1,-3.880141675E-2
2.494801792E0,-9.831226617E-2,2.330083102E-1,-7.160665467E-3
2.505482792E0,-5.726789683E-2,2.415834218E-1,7.638270408E-2
2.516162792E0,-2.017698810E-2,3.078521788E-1,1.819474697E-1
2.526844792E0,2.214330435E-2,3.798576593E-1,2.156481743E-1
2.537525792E0,4.361610860E-2,4.497997463E-1,1.741111279E-1
2.548185792E0,7.543237507E-2,5.727629662E-1,1.544324160E-1
2.558886792E0,1.218925491E-1,5.612797141E-1,1.575587094E-1
2.569538792E0,1.143768430E-1,3.724271357E-1,1.635023355E-1
2.580219792E0,5.820009392E-3,6.292812526E-2,1.533743292E-1
2.590900792E0,-1.236248016E-1,-3.070688248E-1,1.287981421E-1
2.601595792E0,-2.161866874E-1,-5.883668065E-1,8.079520613E-2
2.612257792E0,-2.707596421E-1,-6.707321405E-1,-6.338683888E-3
2.622943792E0,-3.332464397E-1,-6.661214232E-1,-8.232719451E-2
2.633625792E0,-2.975523770E-1,-5.762077570E-1,-1.045222431E-1
2.644306792E0,-1.988569647E-1,-3.712378740E-1,-1.211880371E-1
2.654987792E0,-1.310872436E-1,-1.729852408E-1,-1.509102434E-1
2.665660792E0,-1.177538410E-1,-9.193265438E-2,-1.606979519E-1
2.676322792E0,-1.018084288E-1,-1.320534647E-1,-1.499667615E-1
2.687000792E0,-3.226236999E-2,-1.798244566E-1,-1.300974488E-1
2.697681792E0,5.713142455E-2,-1.793560088E-1,-9.334874153E-2
2.708363792E0,1.339670867E-1,-1.474864930E-1,-9.659114480E-2
2.719044792E0,1.702140272E-1,-2.874865942E-2,-2.503546886E-2
2.729741792E0,1.858087033E-1,7.536628842E-2,1.100232825E-1
2.740412792E0,1.397232562E-1,-3.585047275E-2,2.722824514E-1
2.751087792E0,1.713182218E-2,-1.919162422E-1,3.282192051E-1
2.761768792E0,-1.462664083E-2,-2.613722980E-1,2.834506631E-1
2.772449792E0,4.530859739E-2,-2.336874008E-1,2.450912893E-1
2.783112792E0,1.421635002E-1,-1.509788036E-1,2.806385756E-1
2.793785792E0,1.737129241E-1,-8.044580370E-2,3.035015464E-1
2.804462792E0,1.636645496E-1,-3.531857952E-2,2.939285636E-1
2.815144792E0,1.584154665E-1,-3.662118223E-3,2.745492756E-1
2.825825792E0,1.985493004E-1,4.127606377E-2,2.985044122E-1
2.836506792E0,2.699230909E-1,1.256370097E-1,2.759098709E-1
2.847187792E0,3.683974445E-1,2.090482861E-1,2.286723107E-1
2.857868792E0,4.511021972E-1,2.421979755E-1,2.192809433E-1
2.868548792E0,4.792328775E-1,1.716292650E-1,2.298417091E-1
2.879230792E0,4.657357335E-1,9.045266360E-2,2.213733792E-1
2.889912792E0,4.485386312E-1,-1.064679027E-2,1.751896441E-1
2.900593792E0,4.476286173E-1,-9.814494848E-2,1.069336310E-1
2.911249792E0,4.461013377E-1,-1.478236765E-1,1.316867769E-2
2.921955792E0,4.410059154E-1,-1.366903782E-1,-1.437775493E-1
2.932606792E0,4.333767593E-1,-7.013852149E-2,-2.555943429E-1
2.943287792E0,4.295553863E-1,9.007437155E-3,-3.260541260E-1
2.953968792E0,4.273047447E-1,9.587281942E-2,-3.454006612E-1
2.964649792E0,4.385970831E-1,1.388527900E-1,-3.612970710E-1
2.975330792E0,4.681901336E-1,1.565564126E-1,-3.518644273E-1
2.986011792E0,5.015046597E-1,2.587783933E-1,-3.606296778E-1
2.996693792E0,5.384176970E-1,4.392504394E-1,-4.082909524E-1
3.007368792E0,5.993229151E-1,5.638616681E-1,-5.221776366E-1
3.018049792E0,6.515701413E-1,6.176316738E-1,-6.128602028E-1
3.028729792E0,6.719819903E-1,6.452656984E-1,-6.995652914E-1
3.039417792E0,6.466441154E-1,5.562240481E-1,-7.213687897E-1
3.050068792E0,5.721349716E-1,3.482663333E-1,-6.599373817E-1
3.060749792E0,4.669947624E-1,8.632666618E-2,-5.069885850E-1
3.071430792E0,4.004944563E-1,-2.040966898E-1,-3.143174350E-1
3.082111792E0,3.636911511E-1,-3.812477887E-1,-1.230469793E-1
3.092792792E0,2.880181968E-1,-4.682590067E-1,7.485001534E-2
3.103473792E0,1.487666219E-1,-4.678412378E-1,3.015496135E-1
3.114150792E0,-1.010349393E-2,-3.456050158E-1,4.653120935E-1
3.124822792E0,-6.462071836E-2,-1.419810355E-1,4.430173934E-1
3.135517792E0,-1.084989775E-2,6.399583817E-2,3.185188770E-1
3.146190792E0,1.160352752E-1,1.839290410E-1,1.699761748E-1
3.156879792E0,1.901808679E-1,1.303030998E-1,3.520664945E-2
3.167561792E0,1.762371510E-1,-9.732506424E-2,-5.742068589E-2
3.178211792E0,9.559695423E-2,-2.730769515E-1,-1.127359197E-1
3.188892792E0,4.791935440E-3,-3.395639360E-1,-1.179042235E-1
3.199573792E0,-4.256074131E-2,-3.340655863E-1,-9.546981007E-2
3.210255792E0,-6.604962796E-2,-3.108010292E-1,-4.041300341E-2
3.220936792E0,-7.336451113E-2,-2.629036605E-1,-7.413904648E-3
3.231617792E0,-5.563371629E-2,-1.635142416E-1,-3.548575193E-2
3.242298792E0,1.529794279E-2,-2.680017985E-2,-1.440273970E-1
3.252964792E0,1.435589641E-1,1.242196932E-1,-2.353306711E-1
3.263659792E0,1.778932512E-1,3.020285368E-1,-3.085274696E-1
3.274343792E0,1.617518365E-1,4.312812984E-1,-3.714888692E-1
3.284997792E0,1.944005936E-1,4.684206247E-1,-3.961476386E-1
3.295704792E0,3.066525757E-1,5.377650857E-1,-3.802605569E-1
3.306353792E0,3.941486180E-1,6.142502427E-1,-3.360973597E-1
3.317036792E0,3.633699119E-1,6.459307075E-1,-2.894680500E-1
3.327717792E0,2.880293727E-1,5.957873464E-1,-2.728749812E-1
3.338398792E0,2.465607375E-1,4.737887383E-1,-2.689121962E-1
3.349079792E0,2.459535301E-1,3.244104385E-1,-2.423055917E-1
3.359760792E0,2.558088303E-1,2.120879143E-1,-1.987296194E-1
3.370440792E0,2.452224940E-1,1.387654990E-1,-1.390588433E-1
3.381117792E0,2.090543807E-1,2.007609308E-1,-1.288494468E-1
3.391798792E0,1.462663710E-1,3.672921062E-1,-1.863841116E-1
3.402468792E0,4.104593396E-2,4.555577338E-1,-2.971005142E-1
3.413166792E0,-4.533875361E-2,5.242483616E-1,-4.482143819E-1
3.423817792E0,-1.869374216E-1,6.088932157E-1,-6.461711526E-1
3.434498792E0,-3.532457054E-1,4.570522904E-1,-9.549005032E-1
3.445179792E0,-4.458435476E-1,1.940875053E-1,-1.380205512E0
3.455860792E0,-4.560807347E-1,-1.164328121E-2,-1.694369078E0
3.466541792E0,-4.665325880E-1,-2.985277772E-1,-1.861348748E0
3.477222792E0,-5.944138765E-1,-6.805715561E-1,-1.857961416E0
3.487904792E0,-8.554904461E-1,-9.693120122E-1,-1.507318735E0
3.498597792E0,-1.085343599E0,-1.260825396E0,-7.273603678E-1
3.509245792E0,-1.151828885E0,-1.719963431E0,6.885712594E-2
3.519947792E0,-1.098082781E0,-2.028882027E0,6.728332639E-1
3.530628792E0,-1.077381253E0,-2.115687132E0,1.025482774E0
3.541304792E0,-1.118279696E0,-2.056580782E0,1.165978551E0
3.551985792E0,-1.157549858E0,-2.023579597E0,1.062990427E0
3.562665792E0,-1.198267698E0,-1.992029548E0,9.295870662E-1
3.573316792E0,-1.236476660E0,-1.971454978E0,7.985773683E-1
3.584002792E0,-1.264866710E0,-1.987536073E0,6.613300443E-1
3.594685792E0,-1.092217207E0,-1.792753458E0,4.064886868E-1
3.605365792E0,-7.876703739E-1,-1.269155264E0,-1.244947612E-1
3.616050792E0,-4.691036046E-1,-6.819892526E-1,-3.463945091E-1
3.626724792E0,-1.826715618E-1,-1.681033522E-1,-2.649510205E-1
3.637409792E0,1.089950465E-2,1.972873807E-1,1.695466414E-2
3.648078792E0,1.998390704E-1,2.893874645E-1,1.342671812E-1
3.658753792E0,2.937693000E-1,4.139900208E-1,2.505278029E-2
3.669453792E0,3.058837652E-1,5.216488838E-1,-2.208217084E-1
3.680103792E0,3.116068840E-1,6.630925536E-1,-3.473024368E-1
3.690784792E0,3.756657541E-1,7.854802608E-1,-3.478619456E-1
3.701466792E0,4.601907730E-1,9.343440533E-1,-2.877565324E-1
3.712147792E0,5.098885298E-1,1.119402885E0,-2.296588719E-1
3.722828792E0,5.331504345E-1,1.303800344E0,-2.065690011E-1
3.733509792E0,4.921265841E-1,1.338467598E0,-2.389397174E-1
3.744624042E0,4.068005085E-1,1.374611974E0,-3.097705543E-1
3.755318042E0,3.642669022E-1,1.396665454E0,-3.920438886E-1
3.765999042E0,4.057784081E-1,1.336787581E0,-4.656027853E-1
3.776681042E0,4.718772471E-1,1.374620676E0,-4.675026834E-1
3.787362042E0,5.087966323E-1,1.438289642E0,-3.838482797E-1
3.798043042E0,5.065259933E-1,1.403391838E0,-2.804049850E-1
3.808694042E0,5.024215579E-1,1.344519973E0,-2.755612135E-1
3.819375042E0,5.085713267E-1,1.353779316E0,-3.729918897E-1
3.830056042E0,5.343288779E-1,1.351814151E0,-5.473338962E-1
3.840737042E0,5.739964247E-1,1.399226427E0,-7.035125494E-1
3.851418042E0,5.846636891E-1,1.426913142E0,-8.058397174E-1
3.862097042E0,5.148074627E-1,1.256367326E0,-8.442233801E-1
3.872780042E0,3.920934796E-1,9.648752213E-1,-6.922897696E-1
3.883462042E0,2.694626451E-1,5.933330059E-1,-2.276385427E-1
3.894143042E0,2.126310468E-1,-6.762696430E-4,1.702957898E-1
3.904824042E0,2.634225786E-1,-5.706673265E-1,4.149268568E-1
3.915498042E0,3.840036690E-1,-7.309597731E-1,5.582450628E-1
3.926166042E0,5.803437829E-1,-5.131461620E-1,5.831179023E-1
3.936837042E0,8.756604195E-1,-2.534690499E-1,5.716553926E-1
3.947518042E0,1.207519650E0,-1.942023635E-1,5.656371713E-1
3.958199042E0,1.518684149E0,-2.187500745E-1,5.402727723E-1
3.968880042E0,1.714698553E0,-7.523152977E-2,4.469980896E-1
3.979575042E0,1.629948974E0,2.320076525E-1,2.206867188E-1
3.990238042E0,1.206806183E0,5.934066176E-1,-6.877999008E-2
4.000924042E0,5.307962298E-1,9.955505729E-1,-4.345302880E-1
4.011605042E0,-3.473936319E-1,1.296244860E0,-8.164328933E-1
4.022286042E0,-1.225004196E0,1.249780178E0,-8.701182604E-1
4.032967042E0,-2.024894714E0,9.002506733E-1,-4.198927581E-1
4.043648042E0,-2.689593315E0,3.377013206E-1,2.939345539E-1
4.054299042E0,-3.281162500E0,-3.685224056E-1,7.901283503E-1
4.064996042E0,-3.507049084E0,-8.669692278E-1,8.553147912E-1
4.075661042E0,-2.161592722E0,-6.719065309E-1,5.461763740E-1
4.086342042E0,-7.480270863E-1,-4.754206240E-1,2.849767506E-1
4.097018042E0,1.228234246E-1,-9.761188179E-2,2.283682376E-1
4.107719042E0,4.377059937E-1,2.981368005E-1,1.705997437E-1
4.118386042E0,3.413565457E-1,3.252077699E-1,5.240970105E-2
4.129067042E0,6.626826525E-2,1.258864105E-1,-1.261579096E-1
4.139748042E0,-1.850499809E-1,-1.960154623E-1,-1.785470843E-1
4.150429042E0,-3.338242769E-1,-4.690025151E-1,-1.297643632E-1
4.161110042E0,-3.679353893E-1,-6.503481269E-1,-3.588234261E-2
4.171767042E0,-2.989456654E-1,-6.651935577E-1,-4.031123221E-2
4.182450042E0,-1.130916253E-1,-5.198491216E-1,-2.040687501E-1
4.193123042E0,1.401669979E-1,-2.287568003E-1,-3.659604192E-1
4.203804042E0,2.891503274E-1,9.908710420E-2,-4.609327316E-1
4.214500042E0,2.985859513E-1,3.605020642E-1,-4.351646006E-1
4.225160042E0,2.308441699E-1,5.363255739E-1,-3.733505011E-1
4.235848042E0,1.732586473E-1,6.649897695E-1,-4.236845076E-1
4.246529042E0,1.643066853E-1,8.330506682E-1,-5.670123696E-1
4.257210042E0,2.030290812E-1,1.060722589E0,-7.276284099E-1
4.267892042E0,2.497329414E-1,1.256746769E0,-8.569296598E-1
4.278573042E0,2.383833379E-1,1.305473804E0,-8.750042915E-1
4.289254042E0,1.736885011E-1,1.106554031E0,-7.686346769E-1
4.299908042E0,1.246559769E-1,8.920004964E-1,-6.551531553E-1
4.310586042E0,1.115308478E-1,7.292352319E-1,-5.833892226E-1
4.321267042E0,7.962112129E-2,4.959250391E-1,-5.674925447E-1
4.331949042E0,4.470735788E-2,2.929763794E-1,-5.868247747E-1
4.342624042E0,3.504381329E-2,1.960072070E-1,-5.831823945E-1
4.353310042E0,4.600005969E-2,2.062651366E-1,-5.419068336E-1
