"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.466541792E0,1.152934837E1,-3.350748825E1,-2.405110168E1
3.477222792E0,1.212308311E1,-3.315821457E1,-2.424245453E1
3.487904792E0,1.262998581E1,-3.276729202E1,-2.451369476E1
3.498597792E0,1.295703411E1,-3.233755875E1,-2.491044807E1
3.509245792E0,1.296159172E1,-3.192967606E1,-2.542884445E1
3.519947792E0,1.256525135E1,-3.159630394E1,-2.603691864E1
3.530628792E0,1.182942486E1,-3.135286903E1,-2.666824341E1
3.541304792E0,1.090737343E1,-3.115767670E1,-2.728298759E1
3.551985792E0,9.914508820E0,-3.095901299E1,-2.788145065E1
3.562665792E0,8.942905426E0,-3.072476387E1,-2.846307373E1
3.573316792E0,8.014567375E0,-3.044736862E1,-2.903201294E1
3.584002792E0,7.128545761E0,-3.013106537E1,-2.958776474E1
3.594685792E0,6.268865585E0,-2.977792549E1,-3.013485527E1
3.605365792E0,5.516459465E0,-2.943565178E1,-3.061444664E1
3.616050792E0,5.040332794E0,-2.915380096E1,-3.096423912E1
3.626724792E0,4.864140511E0,-2.895484352E1,-3.117835999E1
3.637409792E0,4.863572121E0,-2.885519218E1,-3.127069855E1
3.648078792E0,4.924508095E0,-2.884182930E1,-3.127348709E1
3.658753792E0,4.977602959E0,-2.890150070E1,-3.120993042E1
3.669453792E0,4.977602959E0,-2.890150070E1,-3.120993042E1
3.680103792E0,5.298243523E0,-2.908994102E1,-3.098123741E1
3.690784792E0,5.606050491E0,-2.917232513E1,-3.084932137E1
3.701466792E0,5.964520454E0,-2.926736641E1,-3.069167328E1
3.712147792E0,6.350585938E0,-2.939085770E1,-3.049558640E1
3.722828792E0,6.775360107E0,-2.953594398E1,-3.026310730E1
3.733509792E0,7.246726990E0,-2.969070053E1,-3.000133896E1
3.744624042E0,7.746395588E0,-2.983400345E1,-2.973312378E1
3.755318042E0,8.268997192E0,-2.994451714E1,-2.948020935E1
3.765999042E0,8.268997192E0,-2.994451714E1,-2.948020935E1
3.776681042E0,9.390201569E0,-3.010481071E1,-2.897684860E1
3.787362042E0,9.961055756E0,-3.019664955E1,-2.868924522E1
3.798043042E0,1.052707005E1,-3.030471611E1,-2.837143135E1
3.808694042E0,1.105203915E1,-3.042312622E1,-2.804316139E1
3.819375042E0,1.154440689E1,-3.054015160E1,-2.771568108E1
3.830056042E0,1.205294037E1,-3.064576721E1,-2.738059235E1
3.840737042E0,1.261266994E1,-3.073224068E1,-2.702930069E1
3.851418042E0,1.322924805E1,-3.080110931E1,-2.665355110E1
3.862097042E0,1.389013958E1,-3.085355949E1,-2.625366974E1
3.872780042E0,1.389013958E1,-3.085355949E1,-2.625366974E1
3.883462042E0,1.506590557E1,-3.087294769E1,-2.557367134E1
3.894143042E0,1.537067318E1,-3.089756012E1,-2.536170959E1
3.904824042E0,1.165625763E1,-3.209152985E1,-2.772138214E1
3.915498042E0,1.226552200E1,-3.166892815E1,-2.794360924E1
3.926166042E0,1.209748936E1,-3.170243073E1,-2.797884941E1
3.936837042E0,1.209748936E1,-3.170243073E1,-2.797884941E1
3.947518042E0,1.163520241E1,-3.213562012E1,-2.767911339E1
3.958199042E0,1.138176727E1,-3.253554916E1,-2.731488228E1
3.968880042E0,1.112716675E1,-3.301909256E1,-2.683533287E1
3.979575042E0,1.092172146E1,-3.355064774E1,-2.625413322E1
3.990238042E0,1.082142830E1,-3.406911469E1,-2.562033081E1
4.000924042E0,1.082142830E1,-3.406911469E1,-2.562033081E1
4.011605042E0,1.131753254E1,-3.458067703E1,-2.470424461E1
4.022286042E0,1.191024780E1,-3.445857620E1,-2.459597588E1
4.032967042E0,1.257504749E1,-3.407690048E1,-2.479602051E1
4.043648042E0,1.304541969E1,-3.351047897E1,-2.531944466E1
4.054299042E0,1.313857460E1,-3.283109283E1,-2.614778519E1
4.064996042E0,1.284661961E1,-3.203273010E1,-2.725945282E1
4.075661042E0,1.284661961E1,-3.203273010E1,-2.725945282E1
4.086342042E0,1.188322735E1,-3.038316345E1,-2.949341774E1
4.097018042E0,1.160954285E1,-3.009099007E1,-2.989917183E1
4.107719042E0,1.160954285E1,-3.009099007E1,-2.989917183E1
4.118386042E0,1.147800827E1,-3.024713516E1,-2.979220581E1
4.129067042E0,1.155806828E1,-3.037894058E1,-2.962668800E1
4.139748042E0,1.164234734E1,-3.041420937E1,-2.955742073E1
4.150429042E0,1.166142654E1,-3.035135078E1,-2.961445808E1
4.161110042E0,1.158044815E1,-3.023686600E1,-2.976296997E1
4.171767042E0,1.140475559E1,-3.011276245E1,-2.995601082E1
4.182450042E0,1.119779396E1,-3.000566292E1,-3.014098930E1
4.193123042E0,1.119779396E1,-3.000566292E1,-3.014098930E1
4.203804042E0,1.107269382E1,-2.991836548E1,-3.027368927E1
4.214500042E0,1.121828270E1,-2.995022202E1,-3.018847084E1
4.225160042E0,1.145829868E1,-2.999365997E1,-3.005490685E1
4.235848042E0,1.145829868E1,-2.999365997E1,-3.005490685E1
4.246529042E0,1.207227516E1,-3.003376961E1,-2.977318192E1
4.257210042E0,1.249124050E1,-3.001626968E1,-2.961759377E1
4.267892042E0,1.302609634E1,-2.998269081E1,-2.942054367E1
4.278573042E0,1.367082405E1,-2.993964386E1,-2.917080498E1
4.289254042E0,1.435740757E1,-2.988433456E1,-2.889638138E1
4.299908042E0,1.497082615E1,-2.981829643E1,-2.865227890E1
4.310586042E0,1.547503662E1,-2.974863434E1,-2.845613289E1
4.321267042E0,1.547503662E1,-2.974863434E1,-2.845613289E1
4.331949042E0,1.624658775E1,-2.961272621E1,-2.816637039E1
4.342624042E0,1.653220367E1,-2.952636337E1,-2.809073639E1
4.353310042E0,1.678006935E1,-2.943318367E1,-2.804151344E1
4.363990042E0,1.701398277E1,-2.934621239E1,-2.799166870E1
4.374672042E0,1.723308372E1,-2.927265930E1,-2.793459702E1
4.385354042E0,1.742922211E1,-2.921898460E1,-2.786902809E1
4.396035042E0,1.761348724E1,-2.918324089E1,-2.779051781E1
4.406716042E0,1.776444244E1,-2.916420937E1,-2.771430588E1
