"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.168777917E-1,-1.506766663E0,8.644972687E0,5.959557037E0
7.266877917E-1,-1.228046265E0,8.546178131E0,5.938750305E0
7.364977917E-1,-1.083446960E0,8.521479492E0,5.724545746E0
7.462987917E-1,-1.129102020E0,8.669521637E0,5.541177063E0
7.560867917E-1,-1.298849030E0,8.961714020E0,5.324876862E0
7.658827917E-1,-1.477277985E0,9.273515625E0,5.093757477E0
7.756787917E-1,-1.669927368E0,9.511670380E0,4.942721558E0
7.855057917E-1,-1.727108459E0,9.721234589E0,4.858596497E0
7.953017917E-1,-1.821562042E0,9.981543274E0,4.873116302E0
8.050907917E-1,-1.844913483E0,1.037297928E1,4.884642334E0
8.148937917E-1,-1.900747375E0,1.074016571E1,4.916076965E0
8.246907917E-1,-1.977837067E0,1.096335159E1,4.976401520E0
8.345167917E-1,-2.013762360E0,1.102322708E1,5.160818024E0
8.443137917E-1,-2.047891388E0,1.086964645E1,5.422922974E0
8.541217917E-1,-2.259102173E0,1.069421127E1,5.833668823E0
8.639257917E-1,-2.674638062E0,1.067490143E1,6.519542542E0
8.737317917E-1,-3.069516907E0,1.089703949E1,7.114854584E0
8.835277917E-1,-3.263363800E0,1.099119370E1,7.492968292E0
8.933237917E-1,-3.354075165E0,1.084090622E1,7.495213623E0
9.031207917E-1,-3.519032135E0,1.048569489E1,7.269183655E0
9.129157917E-1,-3.786076813E0,1.010758118E1,7.016958160E0
9.227147917E-1,-3.872447205E0,9.730964355E0,6.644382935E0
9.325387917E-1,-3.775598602E0,9.382339325E0,6.261030121E0
9.423347917E-1,-3.412902832E0,9.190887451E0,5.833219757E0
9.521327917E-1,-2.769540710E0,8.981173553E0,5.528453522E0
9.619277917E-1,-2.019899597E0,8.739725647E0,5.386847992E0
9.717407917E-1,-1.420396271E0,8.535849609E0,5.142855377E0
9.815437917E-1,-1.049317932E0,8.417745209E0,4.970563660E0
9.913467917E-1,-8.985813904E-1,8.338110809E0,4.991370392E0
1.001142792E0,-9.214837646E-1,8.326884155E0,4.960235138E0
1.010938792E0,-1.013242950E0,8.287516022E0,4.838238831E0
1.020734792E0,-1.135239258E0,7.761509857E0,4.892575836E0
1.030525792E0,-1.298699341E0,6.560407562E0,5.054539032E0
1.040351792E0,-1.283580780E0,4.565655670E0,5.460494843E0
1.050147792E0,-8.442443848E-1,1.821412354E0,6.149961090E0
1.059949792E0,-9.235794067E-2,-3.113525391E-2,6.653064880E0
1.069745792E0,4.628375244E-1,8.238867188E-1,6.675069122E0
1.079541792E0,6.189628601E-1,4.026476898E0,7.241191864E0
1.089338792E0,1.103505249E0,7.844138031E0,8.316855011E0
1.099148792E0,1.851050720E0,1.054766602E1,9.507928162E0
1.108960792E0,2.585423584E0,1.079599960E1,9.893975372E0
1.118757792E0,2.400108948E0,9.436227264E0,9.193132782E0
1.128553792E0,1.406325531E0,8.232580261E0,8.292156372E0
1.138349792E0,2.272274780E-1,7.257657623E0,7.482340393E0
1.148145792E0,-4.252656555E-1,6.827003174E0,6.937323761E0
1.157946792E0,-7.544311523E-2,6.817123718E0,6.578519897E0
1.167768792E0,9.482780457E-1,6.363267517E0,6.354884949E0
1.177564792E0,1.972747650E0,5.971681824E0,6.140381012E0
1.187360792E0,2.768043823E0,5.927972717E0,6.130052490E0
1.197156792E0,3.265459442E0,5.878425751E0,6.027815094E0
1.206952792E0,3.675456848E0,5.411546631E0,5.739215240E0
1.216748792E0,4.029919739E0,4.812192993E0,5.737718353E0
1.226546792E0,4.293970642E0,4.101470947E0,5.743406525E0
1.236372792E0,4.036056976E0,4.106859741E0,5.783822479E0
1.246167792E0,3.120560760E0,5.098547516E0,6.267915802E0
1.255965792E0,1.527423706E0,6.029162292E0,6.860234070E0
1.265760792E0,-4.670288086E-1,6.348298645E0,7.154372406E0
1.275556792E0,-1.319057007E0,5.767506409E0,7.564968567E0
1.285382792E0,-7.511380005E-1,4.404590607E0,8.407716064E0
1.295179792E0,5.724096680E-1,3.176544342E0,1.094508957E1
1.304976792E0,2.333647156E0,2.013612671E0,1.496153732E1
1.314772792E0,3.138224030E0,1.572330322E0,1.575683350E1
1.324567792E0,3.124302979E0,2.392025757E0,1.305435333E1
1.334363792E0,2.894081726E0,2.843786316E0,1.049437683E1
1.344159792E0,2.310445404E0,2.799029388E0,8.583151245E0
1.353986792E0,1.528321838E0,3.158581696E0,7.356751556E0
1.363782792E0,4.297563171E-1,3.927981720E0,6.350394287E0
1.373578792E0,-1.791474609E0,4.840035095E0,3.814218292E0
1.383374792E0,-2.803819427E0,6.075416107E0,4.430337067E0
1.393172792E0,-2.024240570E0,7.035070496E0,6.064937897E0
1.402977792E0,-6.629713440E-1,7.867938538E0,7.372618561E0
1.412793792E0,2.679428101E-2,8.130941620E0,8.778045959E0
1.422590792E0,-8.382568359E-2,7.906408539E0,9.688602448E0
1.432386792E0,-1.213526459E0,7.869585114E0,9.469907227E0
1.442182792E0,-2.750081177E0,8.596772919E0,9.324709167E0
1.451996792E0,-3.923041992E0,9.136999512E0,8.422086182E0
1.461804792E0,-3.937861176E0,9.309889984E0,7.548652496E0
1.471601792E0,-4.054618378E0,9.104517059E0,5.969735870E0
1.481397792E0,-4.166735229E0,8.739426270E0,4.157604218E0
1.491193792E0,-3.848796387E0,8.939410400E0,3.973337402E0
1.500989792E0,-2.922821960E0,8.299042053E0,3.138673096E0
1.510785792E0,-1.505718842E0,7.265740814E0,3.339255981E0
1.520588792E0,-7.903564453E-2,5.770949249E0,3.702700195E0
1.530409792E0,1.334624634E0,4.827461243E0,4.548740845E0
1.540204792E0,2.408192139E0,3.943100281E0,5.845943298E0
1.550000792E0,2.592458954E0,3.055595856E0,6.600524139E0
1.559798792E0,2.311493225E0,2.834804993E0,7.239096222E0
1.569614792E0,1.802102509E0,3.219355316E0,7.827522583E0
1.579417792E0,1.214723969E0,3.007096710E0,6.861581268E0
1.589217792E0,4.797523499E-1,2.676883392E0,4.982987823E0
1.599012792E0,1.661544800E-2,2.190095673E0,2.817890167E0
1.608808792E0,-1.432521057E-1,1.737436981E0,1.169817352E0
1.618604792E0,5.658233643E-2,1.685644684E0,4.071533203E-2
1.628400792E0,-1.257385254E-1,2.412084045E0,-4.632865906E-1
1.638200792E0,-8.635542297E-1,3.327729950E0,-1.516346741E-1
1.648023792E0,-1.531315613E0,3.527863770E0,5.102888489E-1
1.657819792E0,-2.778522034E0,3.967499542E0,1.588796082E0
1.667615792E0,-3.293151855E0,4.089944916E0,2.716550903E0
1.677411792E0,-2.783162384E0,4.167783051E0,3.339405670E0
1.687221792E0,-1.726809082E0,3.857628021E0,4.095034332E0
1.697022792E0,5.448669434E-1,2.891537018E0,3.310216370E0
1.706830792E0,1.606010284E0,3.289409637E0,1.203647003E0
1.716626792E0,1.080153809E0,4.058210907E0,-1.082249451E-1
1.726423792E0,6.301895142E-2,3.914509735E0,-6.921606445E-1
1.736219792E0,-1.393452301E0,3.709585876E0,-7.924520874E-1
1.746015792E0,-3.711681519E0,4.095932465E0,-8.756790161E-1
1.755810792E0,-6.216422882E0,4.600533142E0,-1.663191376E0
1.765638792E0,-7.093149719E0,5.351671143E0,-2.394271088E0
1.775434792E0,-6.532864838E0,6.015839996E0,-2.067350922E0
1.785231792E0,-4.982389069E0,6.203100586E0,-5.822891235E-1
1.795027792E0,-2.180964661E0,4.930896149E0,2.373015289E0
1.804823792E0,-2.808160400E0,6.034700775E0,4.438869324E0
1.814632792E0,-3.661685486E0,6.551575928E0,6.402635651E0
1.824414792E0,-4.370611267E0,6.176156616E0,8.745264130E0
1.834241792E0,-6.388415222E0,6.018684082E0,1.202494400E1
1.844037792E0,-9.001231842E0,6.859934692E0,1.299597473E1
1.853833792E0,-1.154459290E1,8.914113007E0,1.311707291E1
1.863630792E0,-1.143771515E1,1.037806870E1,1.273282196E1
1.873439792E0,-1.127530289E1,1.076022400E1,1.240500366E1
1.883222792E0,-1.047042664E1,1.101634140E1,1.056532928E1
1.893018792E0,-9.361831970E0,1.046234344E1,9.128018188E0
1.902845792E0,-1.044378204E1,9.688901825E0,8.854237518E0
1.912641792E0,-1.091904373E1,9.746382294E0,7.634424133E0
1.922424792E0,-7.669600983E0,1.020921982E1,5.674699402E0
1.932240792E0,-4.316124573E0,1.087653214E1,3.764371948E0
1.942029792E0,-2.291135559E0,1.171433990E1,2.837798767E0
1.951825792E0,-2.594554596E0,1.212149323E1,3.746858368E0
1.961636792E0,-4.682113495E0,1.226908630E1,5.116210785E0
1.971449792E0,-5.819598083E0,1.342632980E1,4.584067383E0
1.981241792E0,-5.634732513E0,1.345926132E1,3.573369141E0
1.991046792E0,-5.543721771E0,1.240949432E1,3.941453705E0
2.000834792E0,-4.832550659E0,1.214499435E1,6.471642151E0
2.010645792E0,-3.605701904E0,1.336346054E1,6.709647217E0
2.020459792E0,-2.971919861E0,1.450483704E1,4.639901276E0
2.030255792E0,-3.072510681E0,1.390862686E1,3.518732758E0
2.040051792E0,-3.717968445E0,1.236832993E1,3.089874573E0
2.049848792E0,-3.635340271E0,1.179547119E1,2.447410583E0
2.059654792E0,-4.068838806E0,1.167497177E1,1.927990723E0
2.069455792E0,-4.186194763E0,1.177047318E1,1.397493896E0
2.079251792E0,-3.858526154E0,1.187106400E1,7.926017761E-1
2.089050792E0,-4.156706085E0,1.123309067E1,-2.321672058E-1
2.098847792E0,-3.824995880E0,1.063987427E1,5.041516113E-1
2.108646792E0,-3.797453156E0,1.062101349E1,1.046473846E0
2.118444792E0,-3.610491943E0,1.119297409E1,1.107696533E0
2.128247792E0,-3.223995667E0,1.083746338E1,2.397863617E0
2.138044792E0,-3.455713806E0,1.057281372E1,3.239114227E0
2.147841792E0,-3.541036377E0,1.080198715E1,3.259621582E0
2.157636792E0,-3.769311676E0,1.055964111E1,3.519032135E0
2.167462792E0,-4.214934998E0,1.051907547E1,3.594624939E0
2.177263792E0,-4.543501740E0,1.079046112E1,3.272943878E0
2.187055792E0,-4.343816986E0,1.050904633E1,2.853815460E0
2.196852792E0,-4.090843048E0,9.701924744E0,2.362836456E0
2.206647792E0,-4.541256409E0,9.045539703E0,1.697470093E0
2.216444792E0,-4.579576721E0,8.748407593E0,9.891430664E-1
2.226239792E0,-4.301754456E0,8.239016876E0,4.230203247E-1
2.236045792E0,-4.332141266E0,7.618407440E0,-1.908531189E-1
2.245862792E0,-4.447102203E0,7.268135834E0,-1.088386688E0
2.255658792E0,-4.110901337E0,7.243886261E0,-2.413880310E0
2.265456792E0,-4.744084625E0,7.584877167E0,-2.317630463E0
2.275251792E0,-6.484515381E0,7.850724335E0,-9.385482788E-1
2.285067792E0,-7.427254944E0,8.372988281E0,-1.574725342E-1
2.294869792E0,-7.224127350E0,8.564739532E0,3.344046021E-1
2.304670792E0,-7.000941467E0,8.222102051E0,6.233038330E-1
2.314467792E0,-6.795867920E0,7.787256317E0,8.509803772E-1
2.324262792E0,-7.032974854E0,7.495063934E0,8.390052795E-1
2.334058792E0,-7.076534271E0,7.384294281E0,7.334747314E-1
2.343854792E0,-6.502777405E0,7.564220123E0,9.517208862E-1
2.353648792E0,-5.379213867E0,7.901768188E0,9.554631042E-1
2.363446792E0,-4.359234924E0,7.874973907E0,1.113085327E0
2.373243792E0,-3.753145294E0,7.729177094E0,1.426683197E0
2.383069792E0,-3.118914185E0,7.953710175E0,2.064207458E0
2.392865792E0,-2.606679382E0,8.376580811E0,2.845582581E0
2.402664792E0,-2.761008453E0,8.508456573E0,4.239783325E0
2.412464792E0,-3.912863159E0,8.775650940E0,6.604416046E0
2.422254792E0,-4.499642944E0,9.335786133E0,7.481442261E0
2.432050792E0,-3.895648956E0,8.968300323E0,6.149961090E0
2.441846792E0,-3.315006409E0,8.196654968E0,5.285658417E0
2.451642792E0,-3.186573486E0,8.050708466E0,3.802243195E0
2.461469792E0,-3.178490295E0,7.813002777E0,2.649939423E0
2.471245792E0,-2.962489471E0,7.620203705E0,2.012415161E0
2.481061792E0,-3.301684113E0,7.718549194E0,1.794767761E0
2.490857792E0,-4.283342743E0,8.126151581E0,1.481918335E0
2.500653792E0,-5.092859344E0,8.737480316E0,1.542542267E0
2.510450792E0,-5.921087036E0,9.371711426E0,1.767374725E0
2.520246792E0,-6.687343597E0,9.844428406E0,1.914219360E0
2.530052792E0,-6.951394501E0,9.876012726E0,2.078727264E0
2.539838792E0,-6.522386627E0,9.747579803E0,2.209854584E0
2.549665792E0,-5.967640228E0,9.422904968E0,2.177222443E0
2.559461792E0,-5.639672241E0,8.889114990E0,2.074386292E0
2.569257792E0,-5.502707062E0,8.401578827E0,2.454146576E0
2.579053792E0,-5.077890472E0,8.072712708E0,2.985092468E0
2.588869792E0,-4.360731812E0,7.841293945E0,3.236270142E0
2.598645792E0,-3.820804596E0,7.640561371E0,3.072211304E0
2.608442792E0,-3.570824432E0,7.562723236E0,2.659369812E0
2.618268792E0,-3.579955444E0,7.512727203E0,2.285896454E0
2.628064792E0,-3.603606262E0,7.522307281E0,1.731599121E0
2.637861792E0,-3.896397400E0,7.619604950E0,1.228345642E0
2.647657792E0,-4.560266876E0,7.620802460E0,9.400451660E-1
2.657454792E0,-5.245541840E0,7.646249542E0,9.874964905E-1
2.667250792E0,-5.286556549E0,8.056546326E0,1.154249725E0
2.677045792E0,-4.834047546E0,8.327482910E0,1.537602539E0
2.686842792E0,-4.338278503E0,8.469238129E0,2.158960419E0
2.696637792E0,-4.083957367E0,8.550070038E0,2.749033356E0
2.706464792E0,-4.254003754E0,8.444240112E0,3.092419281E0
2.716261792E0,-4.413721619E0,8.288264465E0,3.181484070E0
2.726057792E0,-4.308640137E0,7.935148773E0,3.111579437E0
2.735852792E0,-4.738246765E0,7.773185577E0,3.019820251E0
2.745649792E0,-5.177283783E0,7.934550018E0,2.805466003E0
2.755446792E0,-4.914280701E0,8.214168549E0,2.434237976E0
2.765241792E0,-4.014501801E0,8.616232452E0,2.004781036E0
2.775037792E0,-3.312910767E0,9.193132782E0,1.937570801E0
2.784834792E0,-3.298989716E0,9.926607513E0,2.296674042E0
2.794660792E0,-3.585643616E0,1.055425232E1,2.662513275E0
2.804456792E0,-3.459605713E0,1.090632019E1,2.787802734E0
2.814252792E0,-2.912493439E0,1.070977890E1,2.696941681E0
2.824048792E0,-2.428998871E0,1.024454636E1,2.540067902E0
2.833835792E0,-2.161056061E0,9.690398712E0,2.489772491E0
2.843641792E0,-2.321222992E0,9.025032349E0,2.547702026E0
2.853437792E0,-3.017724609E0,7.715405731E0,2.576891327E0
2.863233792E0,-3.663631439E0,6.508914642E0,2.583178253E0
2.873029792E0,-3.801345062E0,6.282884674E0,2.167492676E0
2.882825792E0,-3.525618439E0,6.685247955E0,1.646725616E0
2.892641792E0,-3.129392395E0,6.842570801E0,1.247655487E0
2.902449792E0,-2.822380829E0,6.853797455E0,1.130149841E0
2.912244792E0,-2.555785217E0,6.904990997E0,1.322948914E0
2.922040792E0,-2.276765442E0,7.153474274E0,1.545985107E0
2.931836792E0,-2.015558624E0,7.364535370E0,1.738335114E0
2.941633792E0,-1.986818390E0,7.688461761E0,1.850751343E0
2.951451792E0,-2.249522095E0,8.031248932E0,1.703457642E0
2.961225792E0,-2.586621094E0,8.392747192E0,1.359622650E0
2.971051792E0,-2.977009277E0,8.782985687E0,8.723858643E-1
2.980848792E0,-2.926264801E0,9.128766632E0,7.084767151E-1
2.990630792E0,-2.774480438E0,9.449100494E0,6.842271423E-1
3.000440792E0,-2.380948792E0,9.851613464E0,8.012837219E-1
3.010225792E0,-1.984722748E0,9.906848602E0,1.159937897E0
3.020032792E0,-1.530417480E0,9.944121094E0,1.393302612E0
3.029828792E0,-1.364113312E0,1.001537292E1,1.288520508E0
3.039624792E0,-1.772913208E0,9.647438049E0,1.006207581E0
3.049422792E0,-2.279908905E0,9.319470062E0,7.831713867E-1
3.059217792E0,-2.782264252E0,9.323811035E0,5.691165161E-1
3.069041792E0,-3.294648743E0,9.422605591E0,4.875361633E-1
3.078840792E0,-3.888912964E0,9.575288086E0,6.159690857E-1
3.088636792E0,-4.374353485E0,9.983788605E0,9.051676941E-1
3.098432792E0,-5.026397552E0,9.779912567E0,1.099912720E0
3.108229792E0,-6.017336884E0,9.446406097E0,8.351133728E-1
3.118024792E0,-7.276817780E0,9.213789825E0,4.108955383E-1
3.127824792E0,-7.749235382E0,9.241781616E0,-7.244934082E-2
3.137616792E0,-6.987319794E0,9.616153107E0,-1.480421448E-1
3.147414792E0,-5.482948151E0,9.894274750E0,1.610650635E-1
3.157209792E0,-4.241729279E0,9.889933777E0,5.402265930E-1
3.167035792E0,-3.467688904E0,9.598938904E0,5.830375671E-1
3.176832792E0,-3.161126404E0,9.041797485E0,4.210743713E-1
3.186632792E0,-3.275488586E0,8.531808014E0,2.489323425E-1
3.196424792E0,-3.660937042E0,8.267457733E0,3.125500488E-1
3.206220792E0,-4.144880676E0,8.290809174E0,7.168592834E-1
3.216016792E0,-4.659510498E0,8.470585327E0,9.818083191E-1
3.225831792E0,-4.901108093E0,8.710835724E0,1.213376770E0
3.235608792E0,-4.799469452E0,8.872948608E0,1.297950897E0
3.245427792E0,-4.493655396E0,8.820557556E0,1.386865997E0
3.255222792E0,-4.160298615E0,8.646918640E0,1.612297211E0
3.265025792E0,-4.119433594E0,8.682245178E0,1.687440948E0
3.274826792E0,-4.127367096E0,8.755742340E0,1.426084442E0
3.284622792E0,-4.098177795E0,8.654702454E0,1.034648438E0
3.294416792E0,-4.045637054E0,8.469537506E0,9.815089417E-1
3.304218792E0,-4.230802002E0,8.320148163E0,1.271156616E0
3.314022792E0,-4.738396454E0,8.077203369E0,1.514550476E0
3.323818792E0,-5.098846893E0,7.899073792E0,1.376836853E0
3.333617792E0,-5.118456116E0,7.830965424E0,9.964778137E-1
3.343419792E0,-5.038222961E0,7.726183319E0,8.807684326E-1
3.353212792E0,-5.005291443E0,7.614066467E0,1.029708710E0
3.363018792E0,-5.325475616E0,7.514673157E0,1.172661438E0
3.372815792E0,-5.882018280E0,7.475903778E0,9.975256348E-1
3.382611792E0,-6.133046265E0,7.815098419E0,5.411247253E-1
3.392408792E0,-6.057004395E0,7.841144257E0,3.279679871E-1
3.402204792E0,-5.837560730E0,7.376510468E0,2.522254944E-1
3.412030792E0,-5.716163177E0,6.740333405E0,-5.254074097E-2
3.421809792E0,-5.085823975E0,6.411766663E0,-4.246669006E-1
3.431623792E0,-4.616549835E0,6.447841644E0,-9.613009644E-1
3.441419792E0,-3.868405609E0,7.813900909E0,-1.718725891E0
3.451215792E0,-2.275118866E0,9.867630157E0,-2.344574432E0
3.461011792E0,-1.255738678E0,1.071636520E1,-2.010020142E0
3.470807792E0,-1.972298584E0,1.021969803E1,-1.015937347E0
3.480603792E0,-3.795956268E0,1.061293030E1,-2.692900085E-1
3.490430792E0,-5.684728546E0,1.089509354E1,1.077758789E-2
3.500226792E0,-7.733518066E0,1.082459015E1,2.209405518E-1
3.510022792E0,-1.056577835E1,1.102981339E1,5.161267090E-1
3.519819792E0,-1.152273834E1,1.117082016E1,1.109343109E0
3.529616792E0,-9.760453033E0,1.106484055E1,1.638941803E0
3.539405792E0,-6.920708313E0,1.089224945E1,1.581161957E0
3.549201792E0,-3.517984314E0,1.057640625E1,1.209784241E0
3.558998792E0,-9.370513916E-1,9.175319824E0,1.021625519E0
3.568824792E0,5.207670593E-1,7.237599335E0,1.261726227E0
3.578626792E0,-7.554789734E-1,5.524262238E0,1.797761536E0
3.588422792E0,-2.894530792E0,5.187462616E0,2.332898712E0
3.598218792E0,-3.462749176E0,5.835614777E0,2.376458130E0
3.608015792E0,-1.290616150E0,7.983947296E0,3.385360107E0
3.617810792E0,-5.153782654E-1,8.907227325E0,4.262386322E0
3.627607792E0,-4.670288086E-1,7.532186737E0,4.884792023E0
3.637404792E0,-1.810934143E0,8.210875397E0,5.505102081E0
3.647199792E0,-2.586022339E0,8.956624603E0,5.034780121E0
3.657026792E0,-9.053173828E-1,9.427245941E0,4.065994720E0
3.666821792E0,-4.736151123E-1,8.074059906E0,3.280578003E0
3.676618792E0,-1.016835480E0,6.454278259E0,2.806962891E0
3.686414792E0,-1.729204102E0,5.722599792E0,2.574645996E0
3.696210792E0,-2.675685883E0,6.270610199E0,2.569556580E0
3.706007792E0,-3.704945526E0,7.211553497E0,2.941982117E0
3.715809792E0,-4.327500916E0,7.967331848E0,3.155288544E0
3.725610792E0,-4.956941986E0,8.210276642E0,3.146905975E0
3.735872042E0,-5.596711578E0,8.282127228E0,2.905757446E0
3.745668042E0,-5.817951508E0,8.784482574E0,2.470911713E0
3.755465042E0,-5.451214142E0,9.449100494E0,1.647773438E0
3.765262042E0,-5.589227142E0,9.365125122E0,1.290466461E0
3.775057042E0,-6.050867157E0,9.153914337E0,1.626218262E0
3.784872042E0,-7.003785553E0,8.877439270E0,1.931283875E0
3.794680042E0,-8.419242096E0,8.880582733E0,1.914069672E0
3.804477042E0,-9.502838745E0,8.535849609E0,1.749561768E0
3.814273042E0,-9.899513855E0,7.865693207E0,1.672921143E0
3.824068042E0,-9.869276733E0,7.029681702E0,1.818119202E0
3.833856042E0,-9.416318665E0,6.710545349E0,1.703307953E0
3.843658042E0,-8.041427765E0,6.809040527E0,1.384321289E0
3.853456042E0,-6.784790955E0,6.745422821E0,9.256750488E-1
3.863253042E0,-6.573430481E0,6.324647827E0,7.964936829E-1
3.873079042E0,-6.498885498E0,6.156098328E0,6.294410706E-1
3.882876042E0,-6.032006378E0,6.337670746E0,5.857319641E-1
3.892672042E0,-5.815257111E0,6.997049561E0,6.526428223E-1
3.902467042E0,-5.777984619E0,7.819738770E0,1.206491089E0
3.912264042E0,-5.847440186E0,7.958799591E0,2.101479950E0
3.922060042E0,-5.912554779E0,8.237370300E0,2.900967407E0
3.931857042E0,-5.786965942E0,8.710386658E0,2.832559662E0
3.941683042E0,-5.164709930E0,8.929830322E0,2.116598511E0
3.951455042E0,-4.752167816E0,9.194180603E0,1.781445465E0
3.961257042E0,-4.660857697E0,9.423054657E0,1.941462708E0
3.971071042E0,-5.008285217E0,9.544302521E0,1.882185974E0
3.980867042E0,-5.695057068E0,9.599238281E0,8.714877319E-1
3.990663042E0,-6.541097717E0,8.792715454E0,-6.441105652E-1
4.000460042E0,-6.753206635E0,7.805368652E0,-2.223027191E0
4.010257042E0,-6.554719391E0,7.135661316E0,-3.629652100E0
4.020065042E0,-6.780749359E0,6.324647827E0,-4.296365662E0
4.029880042E0,-7.718100128E0,5.632038116E0,-4.561913452E0
4.039675042E0,-8.494535522E0,6.306086426E0,-4.552632751E0
4.049471042E0,-8.389603729E0,7.359146576E0,-4.538112946E0
4.059267042E0,-7.380552063E0,7.885601807E0,-4.184548187E0
4.069056042E0,-5.879922638E0,7.000342712E0,-3.161126404E0
4.078873042E0,-4.414020996E0,6.176455994E0,-1.052162018E0
