"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.600571167E0,2.369041443E-1,-3.920008469E1,-1.864264679E1
1.611253167E0,-4.857301712E-1,-3.916680527E1,-1.870765114E1
1.621934167E0,-1.182776451E0,-3.911778259E1,-1.877900314E1
1.632615167E0,-1.832365990E0,-3.905632401E1,-1.885463142E1
1.643292167E0,-2.419185638E0,-3.897702026E1,-1.895231819E1
1.653984167E0,-2.419185638E0,-3.897702026E1,-1.895231819E1
1.664665167E0,-3.403108597E0,-3.877481842E1,-1.921413803E1
1.675340167E0,-3.865342140E0,-3.865991974E1,-1.935770035E1
1.686021167E0,-3.865342140E0,-3.865991974E1,-1.935770035E1
1.696702167E0,-4.825787544E0,-3.844216537E1,-1.957454109E1
1.707383167E0,-5.276019096E0,-3.835478592E1,-1.962969208E1
1.718064167E0,-5.641998291E0,-3.828869629E1,-1.965691757E1
1.728745167E0,-5.874364853E0,-3.825442886E1,-1.965555954E1
1.739426167E0,-5.960557938E0,-3.825117874E1,-1.963592529E1
1.750108167E0,-5.945481300E0,-3.826554871E1,-1.961248970E1
1.760790167E0,-5.882855415E0,-3.828707123E1,-1.958936119E1
1.771481167E0,-5.882855415E0,-3.828707123E1,-1.958936119E1
1.782151167E0,-5.620182991E0,-3.833483887E1,-1.957305336E1
1.792817167E0,-5.431100845E0,-3.835705566E1,-1.958290291E1
1.803524167E0,-5.204358101E0,-3.838048553E1,-1.959857178E1
1.814195167E0,-5.204358101E0,-3.838048553E1,-1.959857178E1
1.824876167E0,-4.740850449E0,-3.843093491E1,-1.961729622E1
1.835557167E0,-4.521791458E0,-3.845994949E1,-1.961215019E1
1.846238167E0,-4.293350220E0,-3.849057388E1,-1.960341263E1
1.856919167E0,-4.038923264E0,-3.852399063E1,-1.959184074E1
1.867600167E0,-3.780015945E0,-3.856127930E1,-1.957012939E1
1.878286167E0,-3.523571014E0,-3.860272217E1,-1.953624916E1
1.888946167E0,-3.523571014E0,-3.860272217E1,-1.953624916E1
1.899643167E0,-2.971610069E0,-3.869319534E1,-1.944882584E1
1.910324167E0,-2.679684639E0,-3.874972916E1,-1.937856483E1
1.921006167E0,-2.336677551E0,-3.881513214E1,-1.929186440E1
1.931687167E0,-1.964321136E0,-3.888714981E1,-1.918807030E1
1.942353167E0,-1.489523888E0,-3.896604538E1,-1.907038116E1
1.953050167E0,-1.489523888E0,-3.896604538E1,-1.907038116E1
1.963731167E0,-1.730804443E-1,-3.913261795E1,-1.878454590E1
1.974412167E0,6.269273758E-1,-3.920553589E1,-1.862212372E1
1.985093167E0,1.425940514E0,-3.925956726E1,-1.846358681E1
1.995761167E0,2.175660133E0,-3.928197861E1,-1.834239578E1
2.006454167E0,2.175660133E0,-3.928197861E1,-1.834239578E1
2.017136167E0,3.327183723E0,-3.917877579E1,-1.839032555E1
2.027818167E0,3.781641006E0,-3.911072159E1,-1.844726753E1
2.038498167E0,4.193158150E0,-3.905644608E1,-1.847328186E1
2.049180167E0,4.593006134E0,-3.900394440E1,-1.848912048E1
2.059868167E0,5.035806656E0,-3.894015503E1,-1.850826073E1
2.070544167E0,5.534029007E0,-3.886284637E1,-1.852848434E1
2.081223167E0,5.534029007E0,-3.886284637E1,-1.852848434E1
2.091903167E0,6.585855961E0,-3.866722107E1,-1.859364128E1
2.102586167E0,7.062107563E0,-3.857180023E1,-1.861702728E1
2.113257167E0,7.460327148E0,-3.849829865E1,-1.861384583E1
2.123948167E0,7.460327148E0,-3.849829865E1,-1.861384583E1
2.134629167E0,7.968454361E0,-3.845969391E1,-1.848259735E1
2.145309167E0,8.030755997E0,-3.850273132E1,-1.836566162E1
2.155991167E0,7.956005096E0,-3.856464767E1,-1.826802063E1
2.166673167E0,7.771178246E0,-3.862710953E1,-1.821554565E1
2.177367167E0,7.520690918E0,-3.867956924E1,-1.820936584E1
2.188035167E0,7.240878105E0,-3.871911621E1,-1.823871231E1
2.198709167E0,7.240878105E0,-3.871911621E1,-1.823871231E1
2.209391167E0,6.710632324E0,-3.875143433E1,-1.837239075E1
2.220072167E0,6.465417862E0,-3.877146912E1,-1.841798401E1
2.230771167E0,6.225845337E0,-3.880445862E1,-1.843105507E1
2.241441167E0,6.002233505E0,-3.882902527E1,-1.845347023E1
2.252122167E0,6.002233505E0,-3.882902527E1,-1.845347023E1
2.262803167E0,5.605031967E0,-3.881831360E1,-1.860034752E1
2.273484167E0,5.362291336E0,-3.880691528E1,-1.869545555E1
2.284165167E0,5.073647499E0,-3.880690002E1,-1.877586365E1
2.294846167E0,4.752884865E0,-3.882233429E1,-1.882783127E1
2.305525167E0,4.427060127E0,-3.885215378E1,-1.884574509E1
2.316199167E0,4.107312202E0,-3.889962769E1,-1.882019806E1
2.326890167E0,4.107312202E0,-3.889962769E1,-1.882019806E1
2.337570167E0,3.385633469E0,-3.904014587E1,-1.867231941E1
2.348247167E0,2.989761353E0,-3.910217285E1,-1.861000443E1
2.358933167E0,2.989761353E0,-3.910217285E1,-1.861000443E1
2.369613167E0,2.150802612E0,-3.916442108E1,-1.859497833E1
2.380296167E0,1.664675713E0,-3.916360855E1,-1.864647675E1
2.390977167E0,1.141051292E0,-3.913875198E1,-1.873784828E1
2.401658167E0,5.841064453E-1,-3.909068298E1,-1.886341476E1
2.412339167E0,-4.976367950E-2,-3.902566528E1,-1.900646591E1
2.423020167E0,-7.989225388E-1,-3.894458008E1,-1.915547562E1
2.433701167E0,-1.661568642E0,-3.884370041E1,-1.930432510E1
2.444383167E0,-2.617654800E0,-3.872342300E1,-1.943952179E1
2.455080167E0,-3.644884109E0,-3.858412933E1,-1.955071449E1
2.465750167E0,-4.732048035E0,-3.842483521E1,-1.963137245E1
2.476426167E0,-5.873425484E0,-3.825172806E1,-1.966110420E1
2.487106167E0,-5.873425484E0,-3.825172806E1,-1.966110420E1
2.497788167E0,-8.220496178E0,-3.790246582E1,-1.949556923E1
2.508469167E0,-9.353938103E0,-3.773836517E1,-1.930208969E1
2.519151167E0,-1.042907715E1,-3.756378555E1,-1.909050369E1
2.529832167E0,-1.149064541E1,-3.736789322E1,-1.886415672E1
2.540513167E0,-1.256431389E1,-3.713785553E1,-1.863245964E1
2.551194167E0,-1.362178135E1,-3.686875916E1,-1.842261124E1
2.561874167E0,-1.462950516E1,-3.654219055E1,-1.830018997E1
2.572571167E0,-1.557578087E1,-3.614514542E1,-1.830777168E1
2.583251167E0,-1.557578087E1,-3.614514542E1,-1.830777168E1
2.593915167E0,-1.718451500E1,-3.516141891E1,-1.877811813E1
2.604600167E0,-1.718451500E1,-3.516141891E1,-1.877811813E1
2.615281167E0,-1.837812424E1,-3.396781921E1,-1.981621933E1
2.625962167E0,-1.882215881E1,-3.333010483E1,-2.047147179E1
2.636643167E0,-1.911369324E1,-3.271860886E1,-2.117569923E1
2.647324167E0,-1.928440094E1,-3.214111710E1,-2.189318085E1
2.658006167E0,-1.934782028E1,-3.160235214E1,-2.260981941E1
2.668687167E0,-1.696159744E1,-3.470557404E1,-2.069487000E1
2.679368167E0,-1.688196945E1,-3.435736847E1,-2.133121300E1
2.690053167E0,-1.702248764E1,-3.363753510E1,-2.234281921E1
2.700744167E0,-1.702248764E1,-3.363753510E1,-2.234281921E1
2.711411167E0,-1.698956299E1,-3.314966583E1,-2.308472061E1
2.722092167E0,-1.687966156E1,-3.311099243E1,-2.322044563E1
2.732774167E0,-1.682899094E1,-3.313544464E1,-2.322234344E1
2.743455167E0,-1.685015869E1,-3.322473145E1,-2.307898140E1
2.754136167E0,-1.688851166E1,-3.337874222E1,-2.282734680E1
2.764817167E0,-1.688204575E1,-3.359566498E1,-2.251172638E1
2.775498167E0,-1.681804276E1,-3.386576080E1,-2.215205383E1
2.786179167E0,-1.668839645E1,-3.418467712E1,-2.175672913E1
2.796861167E0,-1.649341583E1,-3.454274368E1,-2.133579063E1
2.807545167E0,-1.619323349E1,-3.494997406E1,-2.089805031E1
2.818236167E0,-1.619323349E1,-3.494997406E1,-2.089805031E1
2.828904167E0,-1.525349903E1,-3.573900986E1,-2.026088905E1
2.839594167E0,-1.467005539E1,-3.612813187E1,-1.999993896E1
2.850270167E0,-1.410810852E1,-3.652724075E1,-1.967668152E1
2.860947167E0,-1.410810852E1,-3.652724075E1,-1.967668152E1
2.871629167E0,-1.329914284E1,-3.721537018E1,-1.893671036E1
2.882310167E0,-1.287950516E1,-3.754428482E1,-1.857404327E1
2.892991167E0,-1.235460663E1,-3.787092590E1,-1.826489830E1
2.903671167E0,-1.163184738E1,-3.816756439E1,-1.812145233E1
2.914353167E0,-1.068345261E1,-3.839838409E1,-1.821752167E1
2.925031167E0,-9.622527122E0,-3.856806183E1,-1.844888878E1
2.935729167E0,-9.622527122E0,-3.856806183E1,-1.844888878E1
2.946397167E0,-7.577039719E0,-3.888587570E1,-1.873304749E1
2.957078167E0,-6.591104507E0,-3.908294296E1,-1.869574547E1
2.967759167E0,-5.624475479E0,-3.928779602E1,-1.858182907E1
2.978457167E0,-4.654658318E0,-3.946791458E1,-1.846802521E1
2.989120167E0,-3.655075073E0,-3.959717941E1,-1.841612053E1
2.999802167E0,-3.655075073E0,-3.959717941E1,-1.841612053E1
3.010484167E0,-1.504158974E0,-3.970380020E1,-1.848771286E1
3.021165167E0,-3.429002762E-1,-3.971205139E1,-1.852796173E1
3.031846167E0,7.955236435E-1,-3.969759750E1,-1.854501724E1
3.042524167E0,1.887522697E0,-3.965803146E1,-1.855068016E1
3.053208167E0,1.887522697E0,-3.965803146E1,-1.855068016E1
3.063889167E0,3.851321220E0,-3.950742340E1,-1.856827354E1
3.074570167E0,4.576142311E0,-3.943012238E1,-1.856809425E1
3.085252167E0,5.201808929E0,-3.935350037E1,-1.856590843E1
3.095954167E0,5.837498665E0,-3.925786209E1,-1.857939148E1
3.106628167E0,6.445854187E0,-3.915044403E1,-1.860493088E1
3.117295167E0,6.445854187E0,-3.915044403E1,-1.860493088E1
3.127975167E0,7.386588097E0,-3.893536377E1,-1.870629501E1
3.138657167E0,7.813957214E0,-3.880054855E1,-1.881247711E1
3.149339167E0,8.217013359E0,-3.864438629E1,-1.896158981E1
3.160023167E0,8.600301743E0,-3.847707748E1,-1.913110352E1
3.170701167E0,8.600301743E0,-3.847707748E1,-1.913110352E1
3.181382167E0,9.149646759E0,-3.831412125E1,-1.920318222E1
3.192063167E0,9.090188980E0,-3.836552048E1,-1.912864876E1
3.202744167E0,8.901630402E0,-3.842469406E1,-1.909853363E1
3.213424167E0,8.741224289E0,-3.845657730E1,-1.910844803E1
3.224107167E0,8.664797783E0,-3.848092651E1,-1.909422302E1
3.234788167E0,8.579041481E0,-3.851690674E1,-1.906037331E1
3.245469167E0,8.365169525E0,-3.854945755E1,-1.908960724E1
3.256149167E0,7.989087105E0,-3.857474518E1,-1.919931030E1
3.266862167E0,7.544849396E0,-3.863694763E1,-1.925387001E1
3.277526167E0,7.183438301E0,-3.873915100E1,-1.918661880E1
3.288224167E0,7.183438301E0,-3.873915100E1,-1.918661880E1
3.298905167E0,6.703164101E0,-3.880076599E1,-1.923585320E1
3.309586167E0,6.483472824E0,-3.876357269E1,-1.938555717E1
3.320268167E0,6.187541962E0,-3.873688126E1,-1.953504944E1
3.330949167E0,5.800334930E0,-3.874257660E1,-1.964226913E1
3.341630167E0,5.382331848E0,-3.877977753E1,-1.968779373E1
3.352312167E0,4.998435020E0,-3.883169937E1,-1.968666077E1
3.362986167E0,4.632300377E0,-3.887919617E1,-1.968248367E1
3.373673167E0,4.632300377E0,-3.887919617E1,-1.968248367E1
3.384330167E0,3.799541473E0,-3.895456696E1,-1.971180344E1
3.395027167E0,3.343342781E0,-3.899557495E1,-1.971337318E1
3.405716167E0,2.862294197E0,-3.905165863E1,-1.967803955E1
3.416397167E0,2.320231438E0,-3.912874985E1,-1.959609985E1
3.427079167E0,1.702278137E0,-3.921992874E1,-1.947689247E1
3.437760167E0,1.030314445E0,-3.931291962E1,-1.933604813E1
3.448441167E0,3.343133926E-1,-3.939739990E1,-1.918809891E1
3.459123167E0,-3.778829575E-1,-3.947759247E1,-1.902174950E1
3.469804167E0,-1.110259056E0,-3.955895233E1,-1.882303238E1
3.480485167E0,-1.862283707E0,-3.962915039E1,-1.861484718E1
3.491157167E0,-2.607692719E0,-3.967151260E1,-1.843423462E1
3.501829167E0,-3.323208809E0,-3.967498016E1,-1.831126022E1
3.512512167E0,-4.001736641E0,-3.964355850E1,-1.824347305E1
3.523202167E0,-4.620685577E0,-3.958353043E1,-1.822753716E1
3.533891167E0,-4.620685577E0,-3.958353043E1,-1.822753716E1
3.544572167E0,-5.809380531E0,-3.939849854E1,-1.828822708E1
3.555253167E0,-6.483691216E0,-3.926689148E1,-1.834455872E1
3.565934167E0,-7.208758354E0,-3.909876251E1,-1.843287086E1
3.576615167E0,-7.968974113E0,-3.889069366E1,-1.855962563E1
3.587296167E0,-8.768239975E0,-3.863526154E1,-1.873190689E1
3.597977167E0,-9.584805489E0,-3.832249451E1,-1.897281647E1
3.608659167E0,-1.041170597E1,-3.795568466E1,-1.927206230E1
3.619328167E0,-1.123960018E1,-3.754059601E1,-1.961696053E1
3.629999167E0,-1.123960018E1,-3.754059601E1,-1.961696053E1
3.640699167E0,-1.276223278E1,-3.657400131E1,-2.049189758E1
3.651383167E0,-1.340530586E1,-3.606563187E1,-2.097660255E1
3.662063167E0,-1.393531990E1,-3.560350418E1,-2.141605377E1
3.672746167E0,-1.436131859E1,-3.523220062E1,-2.174613190E1
3.683427167E0,-1.468502045E1,-3.497369385E1,-2.194631958E1
3.694108167E0,-1.485146618E1,-3.481787109E1,-2.208165932E1
3.704789167E0,-1.484494591E1,-3.473192978E1,-2.222094727E1
3.715470167E0,-1.477346325E1,-3.468377686E1,-2.234346771E1
3.726151167E0,-1.477273750E1,-3.464457321E1,-2.240468216E1
3.736827167E0,-1.490526772E1,-3.460644150E1,-2.237581635E1
3.747497167E0,-1.490526772E1,-3.460644150E1,-2.237581635E1
3.758186167E0,-1.542364120E1,-3.464308167E1,-2.196401596E1
3.768867167E0,-1.571165466E1,-3.472090149E1,-2.163453293E1
3.779557167E0,-1.721511078E1,-3.272428894E1,-2.436863518E1
3.790238167E0,-1.721511078E1,-3.272428894E1,-2.436863518E1
3.800919167E0,-1.763211632E1,-3.295905304E1,-2.374613762E1
3.811601167E0,-1.767773056E1,-3.314403152E1,-2.345294952E1
3.822282167E0,-1.758462143E1,-3.336761093E1,-2.320459747E1
3.832962167E0,-1.735077858E1,-3.360737228E1,-2.303399277E1
3.843644167E0,-1.700556946E1,-3.385950851E1,-2.292190742E1
3.854326167E0,-1.651286697E1,-3.420843887E1,-2.276351547E1
3.865006167E0,-1.651286697E1,-3.420843887E1,-2.276351547E1
3.875687167E0,-1.578400326E1,-3.463310242E1,-2.263809204E1
3.886372167E0,-1.515523911E1,-3.499649811E1,-2.250852585E1
3.897050167E0,-1.452584457E1,-3.534011078E1,-2.238629723E1
3.907731167E0,-1.452584457E1,-3.534011078E1,-2.238629723E1
3.918412167E0,-1.368966293E1,-3.581098557E1,-2.216384888E1
3.929093167E0,-1.311500645E1,-3.607523346E1,-2.208266068E1
3.939773167E0,-1.243820667E1,-3.625589752E1,-2.217815971E1
3.950456167E0,-1.170469093E1,-3.635991669E1,-2.240593910E1
3.961137167E0,-1.099027538E1,-3.642702484E1,-2.265734291E1
3.971805167E0,-1.038820076E1,-3.648019409E1,-2.285498619E1
3.982499167E0,-1.038820076E1,-3.648019409E1,-2.285498619E1
3.993180167E0,-9.305449486E0,-3.666740417E1,-2.302128029E1
4.003861167E0,-8.739922523E0,-3.678394699E1,-2.305698204E1
4.014547167E0,-8.090478897E0,-3.690774155E1,-2.309615517E1
4.025214167E0,-7.402091980E0,-3.702259827E1,-2.314315605E1
4.035905167E0,-7.402091980E0,-3.702259827E1,-2.314315605E1
4.046586167E0,-6.049763680E0,-3.720586395E1,-2.324205971E1
4.057267167E0,-5.410858154E0,-3.727246857E1,-2.329281616E1
4.067948167E0,-4.791240692E0,-3.733475494E1,-2.332872009E1
4.078641167E0,-4.198195457E0,-3.740563583E1,-2.332944489E1
4.089316167E0,-3.649757385E0,-3.748596954E1,-2.329272079E1
4.099992167E0,-3.649757385E0,-3.748596954E1,-2.329272079E1
4.110673167E0,-2.673897743E0,-3.761449432E1,-2.321786880E1
4.121354167E0,-2.203570366E0,-3.761262512E1,-2.327024460E1
4.132037167E0,-1.727483749E0,-3.754432297E1,-2.342026901E1
4.142729167E0,-1.247989655E0,-3.740892029E1,-2.366610718E1
4.153397167E0,-1.247989655E0,-3.740892029E1,-2.366610718E1
4.164079167E0,-2.042360306E-1,-3.702139664E1,-2.429905510E1
4.174760167E0,-4.219861031E0,-3.801654816E1,-2.335606575E1
4.185441167E0,-3.628256798E0,-3.787875748E1,-2.367712593E1
4.196123167E0,-3.094186783E0,-3.778548050E1,-2.390092850E1
4.206792167E0,-2.671002388E0,-3.775407410E1,-2.400138092E1
4.217483167E0,-2.427313805E0,-3.777666855E1,-2.399170876E1
4.228164167E0,-2.408936501E0,-3.780680847E1,-2.394604301E1
4.238846167E0,-2.605009079E0,-3.779788971E1,-2.393958855E1
4.249528167E0,-2.943212509E0,-3.772853470E1,-2.400970078E1
4.260209167E0,-3.296421051E0,-3.760903168E1,-2.415088654E1
4.270892167E0,-3.262636185E0,-3.760617447E1,-2.415992546E1
4.281573167E0,-3.231714249E0,-3.759103394E1,-2.418762970E1
4.292252167E0,-3.231714249E0,-3.759103394E1,-2.418762970E1
4.302934167E0,-2.903009415E0,-3.755025482E1,-2.429243469E1
4.313613167E0,-2.639805794E0,-3.748774338E1,-2.441868973E1
4.324307167E0,-2.639805794E0,-3.748774338E1,-2.441868973E1
4.334977167E0,-2.641563416E0,-3.731669235E1,-2.467910957E1
4.345658167E0,-2.882054329E0,-3.723921204E1,-2.476907158E1
4.356339167E0,-3.275968552E0,-3.720372009E1,-2.477343369E1
4.367020167E0,-3.771906853E0,-3.720623398E1,-2.469900513E1
4.377702167E0,-4.339855194E0,-3.721644974E1,-2.459010506E1
4.388383167E0,-4.898722649E0,-3.725178146E1,-2.443111420E1
4.399058167E0,-5.477108955E0,-3.729869843E1,-2.423593140E1
4.409745167E0,-6.087073326E0,-3.735704803E1,-2.399938393E1
4.420426167E0,-6.087073326E0,-3.735704803E1,-2.399938393E1
4.431126167E0,-7.431944847E0,-3.746848297E1,-2.344037056E1
4.441791167E0,-7.431944847E0,-3.746848297E1,-2.344037056E1
4.452470167E0,-9.028198242E0,-3.747820282E1,-2.285711861E1
4.463151167E0,-9.869215965E0,-3.743493271E1,-2.257866287E1
4.473832167E0,-1.065647030E1,-3.737221527E1,-2.232328415E1
4.484513167E0,-1.135972404E1,-3.729925919E1,-2.209737206E1
4.495194167E0,-1.198414803E1,-3.721511841E1,-2.190860748E1
4.505875167E0,-1.256231689E1,-3.710986328E1,-2.176277542E1
4.516557167E0,-1.310930920E1,-3.698001862E1,-2.166093636E1
4.527240167E0,-1.364340401E1,-3.682198715E1,-2.160025024E1
4.537924167E0,-1.418003178E1,-3.660296631E1,-2.162687111E1
4.548614167E0,-8.435997009E0,-3.697938919E1,-2.270700264E1
4.559283167E0,-9.009292603E0,-3.670590210E1,-2.292941666E1
4.569962167E0,-9.009292603E0,-3.670590210E1,-2.292941666E1
4.580644167E0,-9.911592484E0,-3.611132812E1,-2.349427223E1
4.591325167E0,-1.046961689E1,-3.563336182E1,-2.397705460E1
4.602006167E0,-1.096870899E1,-3.509335709E1,-2.454367828E1
4.612687167E0,-1.134929466E1,-3.448671341E1,-2.522119904E1
4.623368167E0,-1.156511211E1,-3.382938385E1,-2.600134659E1
4.634049167E0,-1.169995880E1,-3.315906525E1,-2.679246902E1
4.644730167E0,-1.197471142E1,-3.255583191E1,-2.740389252E1
4.655411167E0,-1.233956051E1,-3.209453583E1,-2.778354263E1
4.666114167E0,-1.270216751E1,-3.165235901E1,-2.812529755E1
4.676776167E0,-1.270216751E1,-3.165235901E1,-2.812529755E1
4.687455167E0,-1.273416901E1,-3.138857269E1,-2.840506172E1
4.698161167E0,-1.260106182E1,-3.129968262E1,-2.856207657E1
4.708841167E0,-1.246345711E1,-3.125144196E1,-2.867505646E1
4.719523167E0,-1.238968945E1,-3.123660088E1,-2.872315407E1
4.730205167E0,-1.239011860E1,-3.126898003E1,-2.868771744E1
4.740861167E0,-1.245439529E1,-3.135800171E1,-2.856244087E1
4.751542167E0,-1.254229927E1,-3.148394775E1,-2.838487244E1
4.762223167E0,-1.262886906E1,-3.163793182E1,-2.817449188E1
4.772904167E0,-1.270387173E1,-3.180399323E1,-2.795293617E1
