"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.088661542E0,-4.642895050E0,6.721023560E0,-2.214345245E0
1.098425542E0,-3.663631439E0,7.178172913E0,-2.414179688E0
1.108219542E0,-4.603526917E0,7.487130432E0,-1.607806549E0
1.118018542E0,-5.567073212E0,8.094567261E0,-1.343605957E0
1.127783542E0,-6.790179749E0,8.354576569E0,-1.113235016E0
1.137581542E0,-8.001161499E0,8.405470734E0,-3.221301270E-1
1.147376542E0,-8.379275208E0,8.550369415E0,2.727328491E-1
1.157154542E0,-8.186775513E0,8.984766083E0,2.332150269E-1
1.166931542E0,-7.805817719E0,8.917555847E0,5.279521179E-1
1.176703542E0,-7.734565887E0,8.153694305E0,2.165995789E-1
1.186499542E0,-7.335046692E0,7.414830780E0,2.844085693E-2
1.196265542E0,-6.919211426E0,7.215744781E0,1.197509766E-3
1.206062542E0,-6.759343872E0,7.056176605E0,8.681945801E-2
1.215857542E0,-6.886279907E0,7.231312408E0,-2.179467773E-1
1.225624542E0,-7.588170319E0,7.278015289E0,-7.652087402E-1
1.235419542E0,-8.588689728E0,7.019353180E0,-9.098080444E-1
1.245186542E0,-9.278605042E0,6.659800873E0,-1.058598633E0
1.254995542E0,-9.479187927E0,6.506369934E0,-1.099613342E0
1.264778542E0,-9.798773346E0,6.450685730E0,-1.268462219E0
1.274542542E0,-9.857451324E0,6.198011169E0,-1.246308289E0
1.284329542E0,-9.228159943E0,5.930816803E0,-8.943901062E-1
1.294104542E0,-8.416098633E0,5.852679291E0,-6.825805664E-2
1.303900542E0,-8.065527649E0,5.576653290E0,6.744973755E-1
1.313696542E0,-8.158334656E0,5.477858734E0,1.503772888E0
1.323462542E0,-9.481283569E0,6.743776245E0,4.951104126E0
1.333258542E0,-1.161674286E1,9.532626801E0,1.027927414E1
1.343024542E0,-9.811496887E0,9.762099609E0,7.394473114E0
1.353328167E0,-8.447832642E0,8.691825256E0,3.857628021E0
1.363124167E0,-8.251441040E0,7.224127350E0,1.717977448E0
1.372890167E0,-8.590635681E0,6.888525238E0,1.146465912E0
1.382666167E0,-8.314459991E0,7.767347717E0,1.538949738E0
1.392453167E0,-7.124135284E0,8.424630890E0,2.296823730E0
1.402255167E0,-4.986580353E0,7.947722626E0,2.077380066E0
1.412044167E0,-3.464096375E0,7.646848297E0,1.872605896E0
1.421802167E0,-3.169808350E0,7.752229156E0,1.134191437E0
1.431584167E0,-3.170257416E0,8.084538116E0,1.817221069E-1
1.441376167E0,-3.191812592E0,7.969726868E0,-3.031196594E-1
1.451167167E0,-3.001558228E0,7.920329590E0,-4.108955383E-1
1.460946167E0,-2.936293945E0,8.209079132E0,-7.689509583E-1
1.470723167E0,-2.482737122E0,8.317603455E0,-3.531156921E-1
1.480506167E0,-1.714384918E0,8.239915009E0,3.195854187E-1
1.490291167E0,-7.279362488E-1,8.455915833E0,6.656657410E-1
1.500075167E0,2.094145203E-1,8.955576782E0,7.912545776E-1
1.509853167E0,6.337820435E-1,9.438322906E0,6.641688538E-1
1.519649167E0,1.483415222E-1,9.640702057E0,5.017565918E-1
1.529445167E0,-7.839198303E-1,9.667196960E0,4.405339050E-1
1.539212167E0,-1.744172974E0,9.454339600E0,5.358856201E-1
1.549007167E0,-2.427202606E0,9.383985901E0,7.158114624E-1
1.558773167E0,-2.571652222E0,9.566306763E0,8.125103760E-1
1.568569167E0,-2.288740540E0,9.742640076E0,8.378077698E-1
1.578365167E0,-1.927990723E0,9.592202911E0,6.728507996E-1
1.588130167E0,-1.276844788E0,9.596244507E0,3.864962769E-1
1.597927167E0,-6.291416931E-1,9.751771088E0,3.426374817E-1
1.607692167E0,-1.410067749E-1,9.683513031E0,3.896397400E-1
1.617489167E0,3.257226562E-1,9.867480469E0,1.460961914E-1
1.627285167E0,5.243595886E-1,9.990823975E0,3.338058472E-2
1.637050167E0,3.848497009E-1,9.989925842E0,1.353186035E-1
1.646846167E0,-1.667532349E-1,9.633816376E0,3.827540588E-1
1.656612167E0,-8.767268372E-1,9.411828003E0,3.227288818E-1
1.666408167E0,-8.710386658E-1,9.365574188E0,6.005511475E-1
1.676173167E0,-4.890330505E-1,9.785151672E0,8.875044250E-1
1.685968167E0,2.594105530E-1,9.750872955E0,1.051862640E0
1.695766167E0,1.220861206E0,9.524393921E0,1.153800659E0
1.705531167E0,2.279160461E0,9.293274536E0,1.164129181E0
1.715329167E0,3.023861847E0,9.065148926E0,1.343007202E0
1.725093167E0,3.387156372E0,9.089997253E0,1.490899658E0
1.734889167E0,3.628304901E0,9.098080444E0,1.544488220E0
1.744680167E0,3.874243469E0,9.163045349E0,1.473984833E0
1.754451167E0,3.834875336E0,9.060209198E0,1.536704407E0
1.764248167E0,3.641477509E0,9.086554413E0,1.499431915E0
1.774013167E0,3.455115051E0,9.114695892E0,1.482966156E0
1.783810167E0,3.313659210E0,8.889564056E0,1.416504364E0
1.793575167E0,3.071462860E0,8.528963928E0,1.312021637E0
1.803364167E0,2.631228333E0,8.260122986E0,1.248553619E0
1.813136167E0,2.389181671E0,8.229586487E0,1.123713226E0
1.822933167E0,2.454595642E0,8.405470734E0,1.041683807E0
1.832730167E0,2.648592224E0,8.658744049E0,1.074315948E0
1.842494167E0,2.772235107E0,8.795110474E0,1.117575989E0
1.852290167E0,2.690355377E0,8.911418610E0,1.083147583E0
1.862065167E0,2.457140350E0,8.828191681E0,8.904981995E-1
1.871852167E0,2.109114075E0,8.953331451E0,6.764433289E-1
1.881618167E0,1.906734924E0,9.093589783E0,7.542814636E-1
1.891414167E0,2.019300842E0,9.172176361E0,6.938072205E-1
1.901210167E0,1.995650024E0,8.788673859E0,5.090913391E-1
1.910976167E0,1.877994690E0,8.570577393E0,3.385958862E-1
1.920755167E0,2.108215942E0,8.387059021E0,1.773811340E-1
1.930537167E0,2.036515045E0,8.211923218E0,1.010398865E-1
1.940334167E0,1.401685181E0,8.102051697E0,3.457809448E-2
1.950131167E0,4.674778748E-1,8.120313721E0,1.793270874E-1
1.959896167E0,-6.941065979E-1,7.792046356E0,3.427871704E-1
1.969677167E0,-1.864373016E0,7.347770233E0,1.327738953E-1
1.979457167E0,-2.867886200E0,6.630162506E0,-5.155279541E-1
1.989253167E0,-2.732567596E0,7.523055725E0,-1.096320190E0
1.999019167E0,-2.578088837E0,8.274493103E0,-5.536985779E-1
2.008816167E0,-2.358196106E0,8.465495911E0,2.106120300E-1
2.018581167E0,-1.930236053E0,8.352630615E0,7.150630188E-1
2.028377167E0,-1.577569427E0,8.884175262E0,6.800358582E-1
2.038150167E0,-1.672023010E0,9.220675507E0,6.441105652E-1
2.047940167E0,-2.084565125E0,9.282047882E0,4.784051514E-1
2.057735167E0,-2.570903778E0,9.928852844E0,6.402186584E-1
2.067500167E0,-3.370540924E0,1.037447617E1,7.185058594E-1
2.077297167E0,-4.645888824E0,1.139969421E1,8.759783936E-1
2.087071167E0,-5.813011780E0,1.200353851E1,1.143921204E0
2.096853167E0,-6.496340790E0,1.277787827E1,1.421144714E0
2.106654167E0,-7.066205750E0,1.307156754E1,1.484313354E0
2.116420167E0,-7.261399841E0,1.296229477E1,1.269210663E0
2.126216167E0,-7.021299133E0,1.246038849E1,8.087681580E-1
2.135982167E0,-6.064638519E0,1.024559418E1,1.347198486E-1
2.145778167E0,-5.398224335E0,9.434730377E0,-6.671626282E-1
2.155539167E0,-5.174439697E0,9.492210846E0,-7.318281555E-1
2.165340167E0,-4.828658752E0,9.556427307E0,-3.969744873E-1
2.175106167E0,-4.290976868E0,9.469009094E0,-2.998265076E-1
2.184902167E0,-4.030518494E0,9.172475739E0,-2.201921082E-1
2.194692167E0,-3.911965027E0,8.887169037E0,2.047741699E-1
2.204458167E0,-3.594026184E0,8.886570282E0,9.771679688E-1
2.214254167E0,-2.964435425E0,8.759634247E0,1.357527008E0
2.224020167E0,-2.301913147E0,8.492589569E0,1.081800385E0
2.233821167E0,-1.862726440E0,8.351882172E0,8.229885864E-1
2.243588167E0,-1.860331421E0,8.335715790E0,6.399192810E-1
2.253383167E0,-2.124082947E0,8.511600037E0,4.843927002E-1
2.263149167E0,-2.106269989E0,8.710835724E0,4.716691589E-1
2.272925167E0,-1.949695587E0,9.101074219E0,3.637435913E-1
2.282711167E0,-2.029928741E0,9.662406921E0,2.697390747E-1
2.292506167E0,-2.603386230E0,9.810898132E0,4.602928162E-1
2.302272167E0,-3.272794189E0,9.695488129E0,4.965174866E-1
2.312069167E0,-3.718417511E0,9.572444000E0,1.529818726E-1
2.321834167E0,-3.879183197E0,9.118438110E0,-2.938389587E-1
2.331622167E0,-3.730691986E0,8.837322693E0,-6.161187744E-1
2.341427167E0,-3.352129211E0,8.873697052E0,-3.423381042E-1
2.351192167E0,-2.841690674E0,9.148675232E0,1.194515991E-1
2.360989167E0,-2.730322266E0,9.605225830E0,4.284091187E-1
2.370755167E0,-2.827021179E0,1.011581406E1,3.267704773E-1
2.380550167E0,-3.062930603E0,1.054916290E1,3.454815674E-1
2.390309167E0,-3.135230255E0,1.050305878E1,6.897656250E-1
2.400112167E0,-3.300935669E0,1.033031799E1,8.214916992E-1
2.409877167E0,-3.137475586E0,1.028361511E1,8.023315430E-1
2.419673167E0,-2.530338135E0,1.022014709E1,5.016069031E-1
2.429456167E0,-1.697919159E0,9.941576385E0,2.267784119E-1
2.439235167E0,-1.225351868E0,9.449699249E0,2.903961182E-2
2.449031167E0,-9.620494080E-1,8.906478882E0,-9.160949707E-2
2.458797167E0,-1.975891113E-1,8.601413269E0,7.349716187E-2
2.468571167E0,6.638694763E-1,8.082442474E0,2.760260010E-1
2.478350167E0,1.714833984E0,7.768245850E0,3.592529297E-1
2.488128167E0,2.786754913E0,8.094716949E0,2.013313293E-1
2.497917167E0,3.208577728E0,8.339458008E0,-1.666035461E-1
2.507714167E0,4.045038300E0,8.576864319E0,-5.044509888E-2
2.517482167E0,4.536316681E0,8.744815063E0,-5.927673340E-2
2.527283167E0,4.508773956E0,8.732241211E0,-3.986210632E-1
2.537064167E0,4.446653137E0,9.015003204E0,-7.836204529E-1
2.546844167E0,4.296665039E0,9.216184845E0,-1.256187744E0
2.556628167E0,3.996090088E0,9.229507141E0,-1.531764679E0
2.566402167E0,3.553011475E0,8.763975220E0,-1.531315613E0
2.576167167E0,2.857258301E0,8.267757111E0,-1.403930511E0
2.585964167E0,2.891537018E0,7.907156982E0,-1.116528168E0
2.595729167E0,3.416046295E0,7.631729736E0,-6.346801758E-1
2.605525167E0,4.842280426E0,7.762557678E0,-2.025288391E-1
2.615304167E0,5.811365204E0,8.085136871E0,7.746391296E-1
2.625087167E0,6.290668488E0,8.408165131E0,1.758543091E0
2.634883167E0,7.046746216E0,8.938961334E0,1.922003174E0
2.644649167E0,8.133935394E0,9.431886292E0,2.041754150E0
2.654445167E0,8.187224579E0,9.411977692E0,2.432890778E0
2.664212167E0,7.759114838E0,8.926387482E0,2.640209656E0
2.674007167E0,7.302863617E0,8.154442749E0,3.127895508E0
2.683772167E0,7.095993805E0,7.522456970E0,3.553759918E0
2.693569167E0,7.093299408E0,7.580536194E0,3.565585327E0
2.703334167E0,7.128775635E0,7.735164642E0,3.200793915E0
2.713130167E0,7.329657898E0,7.576344910E0,3.220702515E0
2.722896167E0,7.784711609E0,7.562723236E0,3.285517731E0
2.732671167E0,8.594976654E0,7.705975342E0,2.881956940E0
2.742458167E0,8.874445496E0,7.618706818E0,2.618804169E0
2.752255167E0,8.481662292E0,7.497908020E0,2.672392731E0
2.762019167E0,7.960296478E0,7.332202606E0,2.647694092E0
2.771816167E0,7.239994354E0,7.211703186E0,2.577939148E0
2.781581167E0,6.692433014E0,7.097490692E0,2.426753540E0
2.791361167E0,6.361770630E0,7.120093689E0,2.150278473E0
2.801143167E0,5.513334961E0,7.393874359E0,1.679357758E0
2.810939167E0,5.162464600E0,7.612419891E0,9.017248535E-1
2.820705167E0,3.568279724E0,7.757767639E0,3.164868622E0
2.830502167E0,2.892884216E0,8.589887238E0,2.904260559E0
2.840267167E0,2.995121613E0,9.246421967E0,2.866539001E0
2.850073167E0,3.354673920E0,1.033600616E1,1.878593445E0
2.859828167E0,3.296445007E0,1.083701431E1,1.472487946E0
2.869624167E0,2.954855347E0,1.024978546E1,1.200653229E0
2.879390167E0,3.053051147E0,9.504784698E0,-4.162843323E-1
2.889186167E0,3.319646759E0,9.488019562E0,-1.674418030E0
2.898952167E0,2.770738220E0,9.822723541E0,-9.277706909E-1
2.908736167E0,2.130818939E0,9.667795715E0,1.028810577E0
2.918544167E0,2.293530579E0,8.984466705E0,2.274669800E0
2.928310167E0,2.283800812E0,8.415200500E0,2.247426453E0
2.938106167E0,1.613195343E0,7.667954407E0,2.182012482E0
2.947871167E0,5.523513794E-1,6.955585785E0,1.644779663E0
2.957668167E0,-3.318598938E-1,6.675069122E0,7.447013855E-1
2.967444167E0,-4.915777588E-1,7.525001678E0,1.710942078E-1
2.977229167E0,-3.010240173E-1,8.324638824E0,5.005590820E-1
2.986995167E0,-2.061213684E-1,8.661588135E0,1.434766388E0
2.996792167E0,2.279759216E-1,8.888516235E0,2.019899597E0
3.006557167E0,4.569996643E-1,9.295968933E0,1.985620880E0
3.016358167E0,-2.993774414E-1,9.639953613E0,1.216969299E0
3.026138167E0,-1.043031006E0,9.488618317E0,4.851411438E-1
3.035915167E0,-1.746867371E0,8.676706696E0,1.281335449E-1
3.045680167E0,-2.931653595E0,7.934699707E0,2.462379456E-1
3.055476167E0,-3.427422638E0,8.191116486E0,1.633103943E-1
3.065242167E0,-2.559976501E0,8.357720032E0,8.202941895E-2
3.075038167E0,-2.023641815E0,8.152197418E0,4.299060059E-1
3.084815167E0,-2.517913971E0,8.326734467E0,9.809101868E-1
3.094600167E0,-3.231031036E0,8.640482025E0,1.742676086E0
3.104366167E0,-3.412004700E0,9.140592041E0,1.818418579E0
3.114162167E0,-3.347937927E0,9.501790924E0,1.823957062E0
3.123927167E0,-3.477867737E0,9.896220703E0,2.295925598E0
3.133723167E0,-3.382366333E0,1.027493317E1,2.703977051E0
3.143501167E0,-3.397933960E0,1.040201889E1,2.922971649E0
3.153285167E0,-4.204157410E0,9.640252991E0,2.837649078E0
3.163052167E0,-5.152884521E0,8.848249969E0,1.786085815E0
3.172847167E0,-5.125341797E0,9.021290131E0,1.161584473E-1
3.182613167E0,-4.138294373E0,9.440268860E0,-6.568341064E-1
3.192379167E0,-3.372935944E0,9.991422729E0,1.936972046E-1
3.202178167E0,-3.169209595E0,9.941277008E0,1.164727936E0
3.211940167E0,-4.065246277E0,9.129664764E0,1.095422058E0
3.221736167E0,-5.236710205E0,8.713230743E0,2.671943665E-1
3.231503167E0,-5.451064453E0,8.719517670E0,-3.878434753E-1
3.241298167E0,-5.037624207E0,8.923393707E0,2.050735474E-1
3.251084167E0,-3.824097748E0,9.284442902E0,2.626138916E0
3.260863167E0,-1.941612396E0,9.451495514E0,3.399879913E0
3.270626167E0,-8.770262146E-1,9.127419434E0,1.805096283E0
3.280422167E0,-7.875123596E-1,8.810378723E0,7.914042664E-1
3.290187167E0,-1.289119263E0,8.398435364E0,1.196312256E0
3.299984167E0,-2.265389099E0,8.411158905E0,1.603764954E0
3.309749167E0,-2.782264252E0,8.926387482E0,1.798809357E0
3.319546167E0,-2.758314056E0,9.437424774E0,2.010020142E0
3.329312167E0,-2.266137543E0,9.453291779E0,2.269430695E0
3.339107167E0,-1.956730957E0,9.711804199E0,2.334844666E0
3.348872167E0,-1.641486511E0,1.005444168E1,2.279310150E0
3.358638167E0,-1.402433624E0,1.016566040E1,2.053579559E0
3.368434167E0,-1.344354401E0,1.008063721E1,1.831591187E0
3.378200167E0,-1.725461884E0,9.876761169E0,1.669029236E0
3.387996167E0,-2.209255829E0,9.580826569E0,1.695075073E0
3.397762167E0,-2.628384247E0,9.563911743E0,1.797013092E0
3.407558167E0,-2.761158142E0,9.363628235E0,1.894610138E0
3.417323167E0,-2.736010437E0,9.220076752E0,1.396446075E0
3.427120167E0,-2.577041016E0,9.380543060E0,1.110839996E0
3.436885167E0,-2.176174622E0,9.254355469E0,1.444346466E0
3.446681167E0,-1.625469818E0,9.015302582E0,1.730551300E0
3.456447167E0,-1.403631134E0,8.810827789E0,1.293160858E0
3.466243167E0,-1.419348450E0,8.778495026E0,3.050656128E-1
3.476003167E0,-8.568182373E-1,9.063652039E0,-4.185296631E-1
3.485783167E0,5.074447632E-2,8.897048492E0,-1.670526123E-1
3.495584167E0,1.019380188E0,8.502918091E0,1.701960754E-1
3.505349167E0,2.076631622E0,8.187074890E0,5.077441406E-1
3.515133167E0,2.644400940E0,7.916138306E0,6.855743408E-1
3.524916167E0,2.687660980E0,7.795938263E0,6.990463257E-1
3.534697167E0,2.650238800E0,7.969277802E0,4.041595459E-1
3.544480167E0,2.329306183E0,8.193062439E0,1.173559570E-1
3.554256167E0,2.141297150E0,8.705147552E0,2.192939758E-1
3.564034167E0,2.261946259E0,9.330547028E0,5.375321960E-1
3.573821167E0,2.257006531E0,9.680219879E0,5.358856201E-1
3.583601167E0,2.219734039E0,9.970017242E0,4.692741394E-1
3.593367167E0,2.243384857E0,9.921817474E0,5.107379150E-1
3.603159167E0,2.628084869E0,9.598789215E0,3.311114502E-1
3.612941167E0,3.313659210E0,9.333989868E0,1.028361511E-1
3.622737167E0,3.867657166E0,9.251960449E0,2.462379456E-1
3.632503167E0,4.086053009E0,9.179810486E0,6.689588928E-1
3.642299167E0,4.229155426E0,9.313183136E0,1.402733002E0
3.652065167E0,4.381388855E0,9.189540253E0,1.992506561E0
3.661849167E0,4.514761505E0,8.867260437E0,2.253114624E0
3.671626167E0,5.157824249E0,8.606203308E0,1.815873871E0
3.681423167E0,5.984105988E0,8.700507202E0,1.341959381E0
3.691188167E0,6.440955963E0,8.815318451E0,1.531614990E0
3.700984167E0,6.637946320E0,8.818910980E0,2.200424194E0
3.710759167E0,6.520889740E0,8.782087555E0,2.781366119E0
3.720538167E0,6.631509705E0,8.741671600E0,2.932252350E0
3.730312167E0,7.687114563E0,9.114695892E0,2.927312622E0
3.740108167E0,7.946674805E0,9.460177460E0,2.716850281E0
3.749874167E0,7.966134338E0,9.479936371E0,1.902693329E0
3.759670167E0,7.771389313E0,9.506580963E0,1.219364319E0
3.769435167E0,7.466174011E0,9.472751312E0,1.261726227E0
3.779217167E0,7.245233459E0,9.212143250E0,1.473984833E0
3.788997167E0,6.956034851E0,8.840466156E0,1.371148682E0
3.798793167E0,6.604715424E0,8.496481476E0,1.142424316E0
3.808559167E0,6.043382721E0,8.327482910E0,9.199868774E-1
3.818324167E0,5.476960602E0,8.436456299E0,1.029559021E0
3.828126167E0,5.219795380E0,8.509205017E0,1.382225647E0
3.837902167E0,5.208419037E0,8.730894012E0,1.482217712E0
3.847682167E0,5.183870087E0,9.187743988E0,1.178199921E0
3.857448167E0,5.660329285E0,9.933343506E0,1.151555328E0
3.867244167E0,5.358556824E0,1.064616119E1,1.132544861E0
3.877010167E0,4.496948547E0,1.094628708E1,1.453178101E0
3.886806167E0,3.105442200E0,1.061801971E1,1.750908966E0
3.896578167E0,2.088906097E0,9.711953888E0,1.515598297E0
3.906368167E0,2.028731232E0,9.100924530E0,6.218069458E-1
3.916134167E0,1.782493286E0,8.838071136E0,-5.288502502E-1
3.925929167E0,1.214424591E0,9.003776550E0,-5.266049194E-1
3.935695167E0,6.063890076E-1,8.795559540E0,3.484753418E-1
3.945476167E0,6.132746887E-1,8.070916443E0,1.767075348E0
3.955258167E0,8.469387817E-1,7.649991760E0,2.363435211E0
3.965022167E0,1.303938446E0,7.843239899E0,1.923350372E0
3.974819167E0,1.699865112E0,7.985444183E0,1.797312469E0
3.984584167E0,1.777254181E0,7.690407715E0,1.469943237E0
3.994380167E0,8.280780029E-1,7.034621429E0,1.173110504E0
4.004146167E0,-4.932243347E-1,6.756200409E0,9.195378113E-1
4.013929167E0,-1.051712952E0,6.815776520E0,1.383123779E0
4.023708167E0,-8.770262146E-1,7.221283264E0,1.894610138E0
4.033504167E0,-4.647834778E-1,7.855963440E0,2.088007965E0
4.043269167E0,-6.286926270E-2,8.528814240E0,2.464924164E0
4.053066167E0,5.463638306E-2,9.126521301E0,2.957400055E0
4.062832167E0,-1.004411316E-1,9.422156525E0,3.219804382E0
4.072623167E0,-6.075865173E-1,9.423204346E0,3.232078857E0
4.082393167E0,-1.090632019E0,9.190288696E0,2.975961456E0
4.092189167E0,-1.445693665E0,9.021888885E0,2.475552063E0
4.101955167E0,-1.658700714E0,9.363179169E0,2.048340454E0
