"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.041043333E-1,-1.047821045E-1,5.448370056E0,8.846004639E0
5.139003333E-1,5.885760498E-1,5.054539032E0,8.405021667E0
5.236663333E-1,9.418414307E-1,4.777914276E0,7.890990601E0
5.334623333E-1,1.113085327E0,4.721781006E0,7.824079742E0
5.432633333E-1,1.205592957E0,4.731810150E0,7.793842621E0
5.530543333E-1,1.332978058E0,4.523742828E0,7.741451569E0
5.628523333E-1,1.483415222E0,4.093238068E0,7.359296265E0
5.726473333E-1,1.794318695E0,4.703818359E0,6.483467560E0
5.824433333E-1,2.146835632E0,5.199437714E0,6.568640442E0
5.922363333E-1,2.188598785E0,5.480403442E0,8.044271851E0
6.020283333E-1,2.038311310E0,5.510790253E0,8.008346558E0
6.118013333E-1,2.231709137E0,5.285359039E0,7.869884491E0
6.215973333E-1,2.208806763E0,5.241200867E0,8.214916992E0
6.313933333E-1,1.961371307E0,5.018913116E0,8.410111084E0
6.411893333E-1,1.824406128E0,4.616699524E0,8.690627747E0
6.509853333E-1,2.117945709E0,4.335135040E0,8.616382141E0
6.607883333E-1,2.181563416E0,4.338727570E0,8.143515472E0
6.705783333E-1,1.876647491E0,4.508324890E0,7.750732269E0
6.803743333E-1,1.736239471E0,4.878954163E0,8.157137146E0
6.901703333E-1,1.809137878E0,5.561834106E0,8.964857483E0
6.999363333E-1,1.748663635E0,6.089786224E0,9.226812744E0
7.097333333E-1,1.653311920E0,6.257287903E0,8.858578491E0
7.195233333E-1,1.425934753E0,5.957162018E0,8.300538940E0
7.293253333E-1,1.062340851E0,5.479355621E0,8.200846252E0
7.391203333E-1,1.016835480E0,5.244793396E0,8.662635956E0
7.489163333E-1,1.408121796E0,5.512736206E0,9.160350952E0
7.587123333E-1,1.635648651E0,5.619314575E0,9.071286163E0
7.685093333E-1,1.275048523E0,5.418132935E0,8.698261871E0
7.782793333E-1,7.003935242E-1,5.105433197E0,9.029373322E0
7.880703333E-1,2.682421875E-1,5.018314362E0,8.395591278E0
7.978663333E-1,-1.730401611E-1,5.161117401E0,8.008346558E0
8.076633333E-1,5.538482666E-3,5.068460083E0,7.585026855E0
8.174593333E-1,8.547225952E-1,4.793332214E0,7.112908630E0
8.272553333E-1,1.851499786E0,5.238356781E0,8.541238403E0
8.370483333E-1,1.517544250E0,5.595214691E0,7.008425903E0
8.468473333E-1,1.391805725E0,6.324797516E0,7.982600098E0
8.566133333E-1,4.754113770E-1,6.814279633E0,9.365424500E0
8.664093333E-1,-7.454498291E-1,6.518195343E0,8.776249695E0
8.762053333E-1,-7.927514648E-1,5.998326416E0,8.046666870E0
8.860013333E-1,-1.582209778E-1,5.400469666E0,8.509354706E0
8.958043333E-1,3.201841736E-1,5.062023468E0,8.718469849E0
9.055943333E-1,7.691006470E-1,4.655169525E0,7.535030823E0
9.153903333E-1,1.636696472E0,4.162394257E0,7.967481537E0
9.251553333E-1,1.735191650E0,4.117637329E0,8.968749390E0
9.349513333E-1,1.114432526E0,4.627776489E0,8.827293549E0
9.447453333E-1,7.030879211E-1,5.015769653E0,8.632997589E0
9.545353333E-1,8.720864868E-1,5.065017242E0,8.839717712E0
9.643403333E-1,9.877958679E-1,4.143683167E0,8.586294708E0
9.741363333E-1,1.794767761E0,2.981649628E0,8.231083374E0
9.839323333E-1,2.437082062E0,2.323917389E0,9.047934723E0
9.936983333E-1,2.359243927E0,2.195933533E0,1.100137253E1
1.003495333E0,1.609602814E0,2.548001404E0,1.226519440E1
1.013288333E0,5.517526245E-1,4.873715057E0,1.045934967E1
1.023087333E0,1.546733551E0,3.573967896E0,1.265303787E1
1.032882333E0,1.016685791E0,8.659492493E-1,9.521849213E0
1.042679333E0,1.166075134E-1,1.806593170E0,8.293653259E0
1.052475333E0,-6.885681152E-1,2.911146240E0,7.454348602E0
1.062240333E0,2.993774414E-4,2.132764893E0,8.223748627E0
1.072049333E0,2.741548920E0,6.277944946E-1,9.053772583E0
1.081833333E0,5.569318542E0,-1.505569153E0,9.296417999E0
1.091630333E0,5.896687775E0,-1.790277100E-1,8.867709503E0
1.101425333E0,5.376220093E0,2.944526825E0,7.843090210E0
1.111221333E0,3.551963654E0,5.364843750E0,8.067623291E0
1.120987333E0,3.133284302E0,5.719905396E0,8.259075165E0
1.130799333E0,5.006189575E0,5.789510651E0,6.969057770E0
1.140580333E0,6.676566010E0,7.891589355E0,5.080135803E0
1.150375333E0,4.064946899E0,5.356910248E0,4.095782776E0
1.160172333E0,4.236340485E0,4.565805359E0,3.044818268E0
1.169967333E0,3.953578491E0,3.030747528E0,2.724334717E0
1.179755333E0,-9.175918579E-2,4.225712585E0,3.041076050E0
1.189544333E0,-1.852846985E0,4.092489624E0,5.838907928E0
1.199325333E0,-1.474433899E-1,2.758314056E0,8.256680145E0
1.209123333E0,2.174528046E0,2.709964600E0,8.748257904E0
1.218920333E0,3.627107391E0,2.591860199E0,7.633226624E0
1.228712333E0,3.802841949E0,2.523901520E0,6.763834534E0
1.238479333E0,4.085154877E0,3.899690552E0,7.375911713E0
1.248279333E0,4.351151733E0,4.749174042E0,8.810229034E0
1.258074333E0,3.667523346E0,4.667743378E0,1.034034714E1
1.267868333E0,2.629731445E0,4.754862213E0,1.107771378E1
1.277659333E0,2.078427887E0,4.962779846E0,1.083207458E1
1.287457333E0,1.828148346E0,5.242248688E0,9.844129028E0
1.297226333E0,1.428928528E0,5.358556824E0,8.615633698E0
1.307043333E0,1.211430817E0,5.542973328E0,8.026608582E0
1.316813333E0,8.952882385E-1,5.969885559E0,8.207432556E0
1.326614333E0,5.243595886E-1,6.088139648E0,8.634195099E0
1.336410333E0,1.143621826E-1,6.004313965E0,9.252259827E0
1.346206333E0,-2.667453003E-1,6.050118713E0,9.329349518E0
1.356002333E0,-1.407073975E-1,5.770350494E0,8.431366882E0
1.365792333E0,1.097667389E0,4.950505371E0,7.254963226E0
1.375564333E0,1.767524414E0,4.047133942E0,5.965843964E0
1.385360333E0,2.676434326E0,2.818488922E0,6.829398193E0
1.395157333E0,3.299887848E0,1.671873322E0,7.396568756E0
1.404953333E0,3.099304962E0,1.373394012E0,8.230484619E0
1.414728333E0,3.003354492E0,2.299967194E0,8.937763824E0
1.424520333E0,2.449206848E0,2.060315552E0,8.637637939E0
1.434264333E0,1.801204376E0,2.195035400E0,8.699160004E0
1.444061333E0,9.089099121E-1,2.564616852E0,9.050180054E0
1.453843333E0,-1.002914429E-1,2.677182770E0,9.569450226E0
1.463646333E0,-7.334747314E-1,3.258424072E0,1.012344818E1
1.473419333E0,-1.560504913E0,3.425177307E0,1.046084656E1
1.483222333E0,-2.064656525E0,3.073259125E0,1.074390793E1
1.493014333E0,-1.813329163E0,2.508483582E0,1.164129181E1
1.502805333E0,-1.231040039E0,2.028880920E0,1.256996063E1
1.512578333E0,-5.758525085E-1,1.722767487E0,1.288251068E1
1.522374333E0,8.637039185E-2,1.445843353E0,1.307680664E1
1.532165333E0,2.700384521E-1,1.254990234E0,1.322260345E1
1.541961333E0,4.927752686E-1,1.262923737E0,1.260004807E1
1.551739333E0,1.204096069E0,1.268162842E0,1.200308945E1
1.561558333E0,1.597028961E0,1.347198486E0,1.156629776E1
1.571318333E0,1.652413788E0,1.544188843E0,1.100137253E1
1.581114333E0,4.357887726E0,9.407936096E-1,8.431666260E0
1.590910333E0,2.296075287E0,1.503623199E0,8.281079407E0
1.600707333E0,3.387306061E0,5.893244934E-1,1.090108109E1
1.610503333E0,4.264781342E0,5.291496277E-1,8.767567749E0
1.620275333E0,1.837728424E0,1.576222229E0,7.369924164E0
1.630095333E0,1.448238373E0,4.505630493E-1,8.625363464E0
1.639861333E0,2.043700104E0,6.638694763E-1,9.572444000E0
1.649657333E0,2.315085754E0,2.028731232E0,9.466913452E0
1.659453333E0,2.102078705E0,2.715054016E0,9.778415680E0
1.669232333E0,1.685644684E0,2.716850281E0,1.023945694E1
1.679034333E0,1.663341064E0,2.213447113E0,1.065349594E1
1.688811333E0,2.456092529E0,1.240620117E0,1.070543793E1
1.698584833E0,4.972210236E0,1.181044006E-1,9.948911133E0
1.708380833E0,3.867058411E0,3.743714905E-1,9.764794006E0
1.718176833E0,1.488953705E0,1.394350433E0,1.063283890E1
1.727972833E0,4.010160828E-1,1.305734711E0,1.019050873E1
1.737757833E0,-2.773731995E-1,1.638193359E0,1.070274353E1
1.747534833E0,-4.680766296E-1,2.292782135E0,1.101035385E1
1.757330833E0,2.230361938E-1,3.062182159E0,1.006596771E1
1.767126833E0,2.636168060E0,5.873635712E0,8.479866028E0
1.776923833E0,1.984423370E0,4.840184784E0,7.489974518E0
1.786701833E0,1.267863464E0,4.613106995E0,7.253466339E0
1.796510833E0,1.341959381E0,5.017416229E0,7.191495209E0
1.806280833E0,1.119821320E0,5.781427460E0,6.734196167E0
1.816077833E0,4.085005188E-1,6.965315552E0,5.990692291E0
1.825873833E0,3.267704773E-1,7.228618011E0,3.664529572E0
1.835669833E0,7.999365234E-1,5.883215790E0,2.036664734E0
1.845465833E0,1.569635925E0,5.819598083E0,3.573818207E0
1.855231833E0,3.453767853E0,4.884492645E0,4.949906616E0
1.865027833E0,5.181475067E0,3.891757050E0,5.591472473E0
1.874823833E0,6.504423981E0,3.110980682E0,6.434519348E0
1.884619833E0,6.437363434E0,2.583327942E0,7.590415649E0
1.894415833E0,6.356082458E0,2.277663574E0,7.526498566E0
1.904211833E0,5.785618744E0,2.540067902E0,6.696025543E0
1.913995833E0,5.019511871E0,2.940934296E0,5.894891510E0
1.923773833E0,4.737348633E0,3.546574860E0,5.487438812E0
1.933569833E0,4.429438934E0,4.342619476E0,4.403542786E0
1.943365833E0,4.731510773E0,4.485422516E0,2.420765991E0
1.953162833E0,5.382057953E0,4.547243958E0,8.397537231E-1
1.962958833E0,5.847889252E0,5.047054596E0,2.113604736E-1
1.972745833E0,7.455845490E0,7.253316650E0,7.304809570E-2
1.982519833E0,8.076305237E0,6.450685730E0,6.092330933E-2
1.992316833E0,6.442153473E0,3.567381592E0,1.017134857E0
2.002112833E0,3.758384399E0,1.576521606E0,2.315085754E0
2.011908833E0,3.288212128E0,1.422192535E0,4.361929321E-1
2.021704833E0,4.846920776E0,2.015858002E0,-5.795947266E-1
2.031499833E0,5.884113922E0,3.509152679E0,9.828561401E-1
2.041266833E0,6.025120697E0,4.864284668E0,1.490600281E0
2.051062833E0,6.506968689E0,6.434369659E0,-1.595681763E0
2.060858833E0,6.514752502E0,7.540120239E0,-3.632196808E0
2.070655833E0,5.794899445E0,8.433911591E0,-3.922293549E0
2.080450833E0,5.508993988E0,8.573421478E0,-4.005819855E0
2.090216833E0,5.508844299E0,8.842711487E0,-3.628903656E0
2.100012833E0,4.974305878E0,8.917106781E0,-2.579286346E0
2.109808833E0,6.113736420E0,8.633296967E0,-8.940907288E-1
2.119604833E0,6.223009186E0,1.061562469E1,-1.078357544E0
2.129401833E0,6.026916962E0,1.146750320E1,-1.098415833E0
2.139197833E0,5.416785736E0,1.278955399E1,1.038839722E0
2.148966833E0,5.810317383E0,1.334430038E1,9.207353210E-1
2.158760833E0,6.622977448E0,1.250858826E1,-1.065783691E0
2.168556833E0,6.629414062E0,1.221325241E1,-1.181343384E0
2.178351833E0,5.896388397E0,1.231623825E1,7.009922791E-1
2.188147833E0,5.770350494E0,1.192884384E1,1.834435272E0
2.197913833E0,6.590944061E0,1.148142426E1,2.230811005E0
2.207714833E0,7.310048676E0,1.160895905E1,2.181114349E0
2.217499833E0,6.866670685E0,1.268806503E1,5.171745300E-1
2.227295833E0,6.095324707E0,1.330702789E1,-4.589456177E-1
2.237092833E0,5.919590149E0,1.291005341E1,-2.508782959E-1
2.246888833E0,6.094576263E0,1.198333054E1,4.688250732E-1
2.256684833E0,6.399791565E0,1.126033401E1,1.673070831E0
2.266469833E0,6.719376984E0,1.084883972E1,3.513343964E0
2.276251833E0,1.227208008E1,8.611143036E0,1.935041061E1
2.286048833E0,9.742490387E0,8.029153290E0,6.635102234E0
2.295843833E0,5.818999329E0,9.913883972E0,4.771777039E0
2.305609833E0,3.599265289E0,9.952054596E0,4.776267700E0
2.315406833E0,2.589764557E0,9.642498322E0,4.053271179E0
2.325218833E0,2.341880035E0,9.668244781E0,3.366948395E0
2.334998833E0,2.590513000E0,9.792336731E0,2.458487549E0
2.344794833E0,2.767894135E0,1.004800507E1,1.630259857E0
2.354590833E0,2.496508484E0,1.048719177E1,7.403604126E-1
2.364355833E0,2.269281006E0,1.079300583E1,-1.451980591E-2
2.374152833E0,2.167043610E0,1.056098831E1,-2.324665833E-1
2.383962833E0,2.214045868E0,1.019499939E1,3.601510620E-1
2.393744833E0,2.289638672E0,9.941277008E0,1.108444977E0
2.403540833E0,2.482288055E0,9.627080383E0,1.649420013E0
2.413336833E0,2.732417908E0,9.485025787E0,2.216440887E0
2.423103833E0,2.969225464E0,9.570048981E0,2.643053741E0
2.432899833E0,3.232228546E0,9.400900726E0,2.834505615E0
2.442692833E0,3.627107391E0,9.279952240E0,3.093766479E0
2.452491833E0,3.832180939E0,9.324559479E0,3.302582245E0
2.462286833E0,3.752845917E0,9.168733521E0,3.426674194E0
2.472082833E0,3.827690277E0,8.823401642E0,3.248245239E0
2.481849833E0,3.337010651E0,8.660839691E0,2.824626160E0
2.491644833E0,2.907703400E0,8.887468414E0,2.406695251E0
2.501441833E0,2.725831604E0,8.914113007E0,2.155367889E0
2.511237833E0,2.660567322E0,8.754544830E0,2.228116608E0
2.521033833E0,2.702330475E0,8.707692261E0,2.374212799E0
2.530829833E0,2.788700867E0,8.902137909E0,2.580483856E0
2.540594833E0,2.690505066E0,8.867410126E0,2.332898712E0
2.550391833E0,2.677033081E0,8.768765259E0,2.136058044E0
2.560197833E0,2.677931213E0,8.784183197E0,2.033072205E0
2.569983833E0,2.969524841E0,8.599018250E0,2.103874969E0
2.579779833E0,3.402274933E0,8.021818542E0,2.630479889E0
2.589569833E0,3.339555359E0,7.710915070E0,3.269800415E0
2.599360833E0,3.007396088E0,7.680977325E0,3.503165131E0
2.609144833E0,2.650987244E0,7.832162933E0,3.092419281E0
2.618939833E0,2.452350311E0,7.929909668E0,2.487676849E0
2.628713833E0,2.578388214E0,8.171207886E0,2.054328003E0
2.638512833E0,2.751278687E0,8.212971039E0,1.834285583E0
2.648291833E0,3.020269318E0,7.936046906E0,1.854643250E0
2.658100833E0,3.131488037E0,7.749385071E0,1.933379517E0
2.667878833E0,3.235821075E0,7.586523743E0,2.004032593E0
2.677675833E0,3.261866913E0,7.566914520E0,1.907333679E0
2.687474833E0,3.298989716E0,7.805218964E0,1.619332581E0
2.697263833E0,3.500470734E0,7.896529083E0,1.649569702E0
2.707037833E0,3.628454590E0,7.951464844E0,2.096091156E0
2.716833833E0,3.781436462E0,7.930508423E0,2.593506775E0
2.726630833E0,3.967499542E0,8.010292511E0,2.766546936E0
2.736412833E0,3.963907013E0,8.207731934E0,2.849025421E0
2.746222833E0,3.833977203E0,8.312813416E0,3.031196594E0
2.755988833E0,3.587290192E0,8.411757660E0,3.120111694E0
2.765784833E0,3.572021942E0,8.494236145E0,3.131637726E0
2.775580833E0,3.310815125E0,8.767118683E0,2.783012695E0
2.785376833E0,3.126548309E0,9.105864258E0,2.444416809E0
2.795177833E0,3.038082275E0,9.396709442E0,2.268382874E0
2.804968833E0,2.933599548E0,9.403146057E0,2.085463257E0
2.814735833E0,2.741548920E0,9.361382904E0,1.888023834E0
2.824530833E0,2.414928131E0,9.583670654E0,1.601519623E0
2.834326833E0,2.118694153E0,9.923314362E0,1.352587280E0
2.844122833E0,1.796713715E0,9.987830200E0,1.487606506E0
2.853912833E0,1.244811401E0,9.848769379E0,1.683848419E0
2.863684833E0,8.369096375E-1,9.517508240E0,1.770667877E0
2.873480833E0,7.069798279E-1,9.328900452E0,2.082619171E0
2.883276833E0,7.116201782E-1,9.113947449E0,2.566113739E0
2.893072833E0,7.372169495E-1,8.835227051E0,2.875520325E0
2.902838833E0,6.944059753E-1,8.606652374E0,3.047961731E0
2.912639833E0,7.128176880E-1,8.634045410E0,3.098855896E0
2.922430833E0,7.952961731E-1,8.853489075E0,2.934048615E0
2.932227833E0,9.928852844E-1,9.021439819E0,2.471211090E0
2.942023833E0,1.066532135E0,9.186845856E0,1.934876404E0
2.951788833E0,1.043480072E0,9.290131073E0,1.899400177E0
2.961584833E0,1.141077118E0,9.137897644E0,2.051034851E0
2.971376833E0,1.340612183E0,9.001082153E0,2.014660492E0
2.981177833E0,1.346450043E0,9.423354034E0,1.825304260E0
2.990973833E0,1.370250549E0,1.008782227E1,1.651815033E0
3.000739833E0,1.545386353E0,1.064122147E1,1.551224213E0
3.010535833E0,1.864822083E0,1.089988358E1,1.572330322E0
3.020331833E0,2.477947083E0,1.099613342E1,1.278191986E0
3.030137833E0,3.395389252E0,1.070274353E1,1.113684082E0
3.039923833E0,4.297263794E0,1.011416748E1,1.314117279E0
3.049689833E0,4.579277344E0,9.568402405E0,1.293310547E0
3.059485833E0,4.118086395E0,9.152866516E0,1.269060974E0
3.069281833E0,3.368594971E0,8.984167328E0,1.066981201E0
3.079077833E0,2.705024872E0,9.034612427E0,6.283932495E-1
3.088866833E0,2.120191040E0,9.507179718E0,2.880010986E-1
3.098639833E0,1.777254181E0,9.813293152E0,-1.628613281E-1
3.108435833E0,1.677860870E0,1.002600082E1,-4.514611816E-1
3.118231833E0,1.663341064E0,1.003408401E1,-5.340893555E-1
3.128028833E0,1.575773163E0,9.822723541E0,-6.087840271E-1
3.137823833E0,1.453327789E0,9.560319214E0,-5.013075256E-1
3.147597833E0,1.456620941E0,9.360634460E0,-2.080673218E-1
3.157385833E0,1.519190826E0,9.409283295E0,7.993377686E-2
3.167182833E0,1.465003510E0,9.499246216E0,4.942721558E-1
3.176978833E0,1.383722534E0,9.518855438E0,9.095086670E-1
3.186774833E0,1.356479187E0,9.533973999E0,1.123713226E0
3.196570833E0,1.304237823E0,9.557175751E0,1.309776306E0
3.206335833E0,1.367406464E0,9.525890808E0,1.265618134E0
3.216133833E0,1.361418915E0,9.394464111E0,1.122366028E0
3.225928833E0,1.378034363E0,9.500593414E0,1.210233307E0
3.235724833E0,1.331780548E0,9.804611206E0,8.156538391E-1
3.245520833E0,1.343306580E0,1.001312759E1,1.327738953E-1
3.255317833E0,1.055754547E0,1.022329056E1,-4.430786133E-2
3.265104833E0,9.202862549E-1,1.007449997E1,1.871109009E-2
3.274879833E0,9.131011963E-1,9.667795715E0,1.619631958E-1
3.284674833E0,9.126521301E-1,9.171427917E0,5.411247253E-1
3.294470833E0,1.040336609E0,8.694369965E0,9.544152832E-1
3.304266833E0,1.332978058E0,8.448880463E0,1.104253693E0
3.314062833E0,1.763333130E0,8.560548248E0,1.090332642E0
3.323828833E0,2.399360504E0,8.823701019E0,8.948391724E-1
3.333624833E0,2.832559662E0,9.304650879E0,6.087840271E-1
3.343420833E0,3.139271851E0,9.898316345E0,2.936892700E-1
3.353217833E0,3.179089050E0,1.045979874E1,-6.466552734E-2
3.363013833E0,3.204236755E0,1.049587372E1,-3.192860413E-1
3.372778833E0,3.114872589E0,1.029573990E1,-4.082011414E-1
3.382572833E0,2.930007019E0,1.018601807E1,-7.912545776E-1
3.392371833E0,2.610421600E0,1.020053787E1,-1.151405640E0
3.402167833E0,2.427651672E0,1.035142410E1,-1.174457703E0
3.411964833E0,2.382146301E0,1.038495438E1,-1.092727661E0
3.421759833E0,2.155367889E0,1.025203079E1,-8.861572266E-1
3.431525833E0,2.011816406E0,9.906998291E0,-8.322692871E-1
3.441321833E0,1.802701263E0,9.805209961E0,-5.866300964E-1
3.451118833E0,1.655407562E0,9.844578094E0,-2.246827698E-1
3.460913833E0,1.785786438E0,9.741442566E0,2.228865051E-1
3.470709833E0,1.969454498E0,9.512718201E0,9.616003418E-1
3.480475833E0,1.932481384E0,9.430389404E0,1.632056122E0
3.490271833E0,1.992356873E0,9.484127655E0,2.172133026E0
3.500066833E0,2.246528320E0,9.740095367E0,2.809956665E0
3.509863833E0,1.957479401E0,1.009440857E1,3.917353821E0
3.519657833E0,1.371298370E0,1.045066772E1,5.348228302E0
3.529425833E0,4.960684204E-1,1.085333038E1,6.399192810E0
3.539221833E0,-4.460723877E-1,1.143322449E1,7.219636688E0
3.549017833E0,-3.992198181E-1,1.137604340E1,7.680677948E0
3.558797833E0,7.685018921E-1,1.007285339E1,7.793393555E0
3.568579833E0,1.865720215E0,9.123228149E0,8.134833527E0
3.578375833E0,2.239492950E0,8.492589569E0,7.757767639E0
3.588171833E0,1.994302826E0,8.027656403E0,7.265591125E0
3.597968833E0,1.364562378E0,7.922425232E0,7.300019531E0
3.607764833E0,1.019080811E0,7.636669464E0,6.740333405E0
3.617528833E0,8.069718933E-1,7.418872375E0,6.419700165E0
3.627325833E0,1.522184601E0,6.602021027E0,6.308331757E0
3.637122833E0,1.926344147E0,6.055956573E0,5.991590424E0
3.646918833E0,1.803749084E0,5.820196838E0,5.534890137E0
3.656714833E0,1.570683746E0,5.658982086E0,5.184019775E0
3.666485833E0,1.421743469E0,5.646707611E0,4.879852295E0
3.676288833E0,1.216071167E0,5.530848541E0,4.537963257E0
3.686072833E0,1.019679565E0,5.450914764E0,4.543651428E0
3.695868833E0,9.859996033E-1,5.522316284E0,4.375700684E0
3.705665833E0,1.069525909E0,5.606441345E0,4.044888611E0
3.715460833E0,1.221459961E0,5.789810028E0,4.053720245E0
3.725248833E0,1.244811401E0,6.056405640E0,4.242777100E0
3.735026833E0,1.228495331E0,6.190077667E0,4.163591766E0
3.744818833E0,1.208137665E0,6.230194244E0,3.864214325E0
3.754603833E0,1.285676422E0,6.334976349E0,3.696712646E0
3.764398833E0,1.493444366E0,6.450236664E0,3.692820740E0
3.774176833E0,1.668879547E0,6.420149231E0,3.968547363E0
3.783971833E0,1.747466125E0,6.300098877E0,4.471052399E0
3.793756833E0,1.697170715E0,6.204447784E0,4.989574127E0
3.803562833E0,1.576521606E0,6.170618134E0,5.289550323E0
3.813354833E0,1.337468719E0,6.359375610E0,5.589376831E0
3.823145833E0,9.476792908E-1,6.480324097E0,5.891298981E0
3.832922833E0,6.951544189E-1,6.656807098E0,6.036946106E0
3.842718833E0,8.056246948E-1,7.317383423E0,5.954617310E0
3.852515833E0,1.283281403E0,8.308173065E0,5.688171387E0
3.862311833E0,1.860331421E0,9.412875824E0,5.551206207E0
3.872107833E0,2.318378906E0,1.045111679E1,5.353916473E0
3.881904833E0,2.750530243E0,1.179921341E1,5.192102966E0
3.891669833E0,2.927911377E0,1.272997787E1,4.942122803E0
3.901465833E0,3.117716675E0,1.317919373E1,4.752766571E0
3.911256833E0,3.190615082E0,1.345477066E1,4.765939178E0
3.921057833E0,3.269501038E0,1.353829697E1,4.912334747E0
3.930853833E0,3.149151306E0,1.334310287E1,4.777016144E0
3.940619833E0,2.992127838E0,1.289732986E1,4.220922546E0
3.950416833E0,3.171903992E0,1.238584351E1,2.494712219E0
3.960211833E0,3.422931976E0,1.230201782E1,9.557624817E-1
3.970007833E0,3.092568970E0,1.257744507E1,6.619235229E-1
3.979803833E0,2.405647430E0,1.209978836E1,4.189787292E-1
3.989600833E0,2.000440063E0,1.022014709E1,3.356021118E-1
3.999366833E0,1.843715973E0,8.684939575E0,7.661068726E-1
4.009162833E0,1.914069672E0,7.781418457E0,1.204096069E0
4.018957833E0,2.069147186E0,7.109914856E0,1.478924561E0
4.028755833E0,2.198777618E0,6.869065704E0,1.669777679E0
4.038551833E0,2.497107239E0,6.908733215E0,1.798360291E0
4.048315833E0,2.810705109E0,7.109615479E0,1.804946594E0
4.058112833E0,2.977458344E0,7.363637238E0,1.543141022E0
4.067908833E0,3.115920410E0,7.712561646E0,1.064586182E0
4.077704833E0,3.155737610E0,8.192463684E0,5.119354248E-1
4.087469833E0,3.197650452E0,8.613538055E0,4.093986511E-1
4.097266833E0,3.155587921E0,8.901539154E0,2.454895020E-1
4.107063833E0,2.939587097E0,9.044641571E0,4.510121155E-1
4.116858833E0,2.390229492E0,9.259444885E0,8.045768738E-1
4.126654833E0,1.568737793E0,9.577683105E0,8.898994446E-1
4.136420833E0,6.499484253E-1,9.817933502E0,8.473878479E-1
4.146217833E0,-1.939965820E-1,9.849368134E0,9.223818970E-1
