"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.069573333E-1,-1.923408699E1,-1.007976532E0,-3.816938782E1
9.176353333E-1,-1.936954117E1,-1.685657501E-1,-3.811378479E1
9.283403333E-1,-1.969172478E1,5.379409790E-1,-3.794488907E1
9.389993333E-1,-1.969172478E1,5.379409790E-1,-3.794488907E1
9.496813333E-1,-2.098010063E1,1.733958244E0,-3.721151733E1
9.603623333E-1,-2.168529892E1,2.427777290E0,-3.676576996E1
9.710513333E-1,-2.217638588E1,3.152835846E0,-3.641614151E1
9.817243333E-1,-2.247476578E1,3.826118469E0,-3.616785431E1
9.924063333E-1,-2.247476578E1,3.826118469E0,-3.616785431E1
1.003087333E0,-2.294532967E1,4.333315849E0,-3.581344223E1
1.013768333E0,-2.289189720E1,3.903318405E0,-3.589698029E1
1.024450333E0,-2.325205421E1,3.189264297E0,-3.573567963E1
1.035131333E0,-2.391699409E1,2.514060020E0,-3.534862518E1
1.045812333E0,-2.477705002E1,2.056767464E0,-3.478125381E1
1.056493333E0,-2.572496796E1,1.752862930E0,-3.410310364E1
1.067172333E0,-2.676016998E1,1.467125893E0,-3.331079865E1
1.077855333E0,-2.676016998E1,1.467125893E0,-3.331079865E1
1.088528333E0,-2.874587250E1,4.970932007E-1,-3.164325905E1
1.099218333E0,-2.945363617E1,-1.520805359E-1,-3.098916626E1
1.109868333E0,-2.990658951E1,-8.921527863E-1,-3.053961754E1
1.120549333E0,-2.990658951E1,-8.921527863E-1,-3.053961754E1
1.131231333E0,-3.041292572E1,-2.699904442E0,-2.992712021E1
1.141912333E0,-3.035850525E1,-3.590347290E0,-2.988876915E1
1.152593333E0,-3.010658836E1,-4.549837112E0,-3.001266861E1
1.163274333E0,-2.978276062E1,-5.337806702E0,-3.020534515E1
1.173955333E0,-2.941851997E1,-5.783067703E0,-3.047908401E1
1.184654333E0,-2.916516113E1,-5.846858025E0,-3.070954132E1
1.195311333E0,-2.912772369E1,-5.720613480E0,-3.076879120E1
1.205997333E0,-2.928403282E1,-5.616386414E0,-3.063934898E1
1.216680333E0,-2.928403282E1,-5.616386414E0,-3.063934898E1
1.227361333E0,-2.962754059E1,-5.595628738E0,-3.031115150E1
1.238042333E0,-2.961463928E1,-5.691054344E0,-3.030599022E1
1.248722333E0,-2.937468147E1,-6.014882088E0,-3.047650909E1
1.259404333E0,-2.896695137E1,-6.609706879E0,-3.074240875E1
1.270086333E0,-2.846440506E1,-7.379627228E0,-3.103524780E1
1.280767333E0,-2.792771149E1,-8.203475952E0,-3.131475830E1
1.291448333E0,-2.740327835E1,-8.956510544E0,-3.157070541E1
1.302129333E0,-2.698581123E1,-9.484078407E0,-3.177556229E1
1.312810333E0,-2.678863335E1,-9.732288361E0,-3.186721992E1
1.323465333E0,-2.681574631E1,-9.796413422E0,-3.182474327E1
1.334142333E0,-2.700178909E1,-9.765134811E0,-3.167670822E1
1.344823333E0,-2.729697227E1,-9.672801971E0,-3.145124054E1
1.355504333E0,-2.761367416E1,-9.520727158E0,-3.122033119E1
1.366185333E0,-2.793186188E1,-9.279071808E0,-3.100931931E1
1.376867333E0,-2.815460014E1,-8.990189552E0,-3.089276505E1
1.387548333E0,-2.827759171E1,-8.756685257E0,-3.084746742E1
1.398229333E0,-2.827201271E1,-8.637134552E0,-3.088626289E1
1.408910333E0,-2.816696548E1,-8.648626328E0,-3.097888374E1
1.419591333E0,-2.797581673E1,-8.780120850E0,-3.111481094E1
1.430285333E0,-2.767744827E1,-8.959482193E0,-3.132977295E1
1.440953333E0,-2.729958725E1,-9.132671356E0,-3.161004448E1
1.451625333E0,-2.689946747E1,-9.251826286E0,-3.191693306E1
1.462310333E0,-2.659278297E1,-9.254616737E0,-3.217210007E1
1.472987333E0,-2.647947502E1,-9.081398010E0,-3.231460571E1
1.483678333E0,-2.647947502E1,-9.081398010E0,-3.231460571E1
1.494359333E0,-2.673100662E1,-8.384439468E0,-3.229586029E1
1.505040333E0,-2.703152466E1,-8.052026749E0,-3.212989044E1
1.515720333E0,-2.734686279E1,-7.820636749E0,-3.191950607E1
1.526403333E0,-2.767597961E1,-7.683513641E0,-3.166815376E1
1.537084333E0,-2.804256439E1,-7.634290695E0,-3.135602951E1
1.547765333E0,-2.838352585E1,-7.688480377E0,-3.103434944E1
1.558446333E0,-2.870052338E1,-7.818692684E0,-3.070856667E1
1.569097333E0,-2.899578667E1,-7.998703003E0,-3.038311005E1
1.579787333E0,-2.928998756E1,-8.171983719E0,-3.005300903E1
1.590466333E0,-2.928998756E1,-8.171983719E0,-3.005300903E1
1.601148333E0,-2.954250526E1,-8.816428185E0,-2.962059021E1
1.611821333E0,-2.954250526E1,-8.816428185E0,-2.962059021E1
1.622503333E0,-2.933296204E1,-9.613021851E0,-2.958099747E1
1.633184333E0,-2.918696022E1,-9.983278275E0,-2.960276604E1
1.643865333E0,-2.906567192E1,-1.033282852E1,-2.960215759E1
1.654546333E0,-2.897974777E1,-1.060413837E1,-2.959044647E1
1.665227333E0,-2.899632454E1,-1.081154060E1,-2.949901581E1
1.675908333E0,-2.907459641E1,-1.103335762E1,-2.933940887E1
1.686589333E0,-2.913156891E1,-1.137955284E1,-2.915005112E1
1.697248833E0,-2.911363792E1,-1.193174553E1,-2.894646263E1
1.707918833E0,-2.911363792E1,-1.193174553E1,-2.894646263E1
1.718610833E0,-2.882767868E1,-1.343007946E1,-2.857386971E1
1.729297833E0,-2.870409966E1,-1.425211525E1,-2.829876709E1
1.739972833E0,-2.870409966E1,-1.425211525E1,-2.829876709E1
1.750653833E0,-2.857846260E1,-1.617734909E1,-2.737577057E1
1.761334833E0,-2.846017838E1,-1.762959099E1,-2.659104538E1
1.772016833E0,-2.827028847E1,-1.935973740E1,-2.557067871E1
1.782697833E0,-2.814287376E1,-2.121106911E1,-2.420613861E1
1.793378833E0,-2.803098297E1,-2.314686584E1,-2.250232315E1
1.804029833E0,-2.786862373E1,-2.507632065E1,-2.055204010E1
1.814720833E0,-2.774781609E1,-2.673805428E1,-1.852034760E1
1.825400833E0,-2.774781609E1,-2.673805428E1,-1.852034760E1
1.836072833E0,-2.754750824E1,-2.886414909E1,-1.535786438E1
1.846775833E0,-2.743158722E1,-2.951770973E1,-1.428569794E1
1.857440833E0,-2.721781540E1,-3.017551804E1,-1.328520870E1
1.868115833E0,-2.721781540E1,-3.017551804E1,-1.328520870E1
1.878797833E0,-2.614526367E1,-3.202285004E1,-1.090092850E1
1.889478833E0,-2.527059937E1,-3.320926285E1,-9.295692444E0
1.900159833E0,-2.420844078E1,-3.445413208E1,-7.398128510E0
1.910840833E0,-2.301090431E1,-3.563529205E1,-5.337812424E0
1.921521833E0,-2.178339767E1,-3.664701080E1,-3.216857910E0
1.932190833E0,-2.066398239E1,-3.741243744E1,-1.085189819E0
1.942872833E0,-2.066398239E1,-3.741243744E1,-1.085189819E0
1.953565833E0,-1.886888123E1,-3.827179337E1,2.665145874E0
1.964246833E0,-1.793280220E1,-3.858842850E1,4.149196625E0
1.974919833E0,-1.659225464E1,-3.903201294E1,5.391376495E0
1.985608833E0,-1.659225464E1,-3.903201294E1,5.391376495E0
1.996289833E0,-1.333864212E1,-3.997244644E1,7.221658707E0
2.006970833E0,-1.167554569E1,-4.035591507E1,7.934105873E0
2.017652833E0,-9.873855591E0,-4.073333740E1,8.436232567E0
2.028333833E0,-7.930919647E0,-4.108803558E1,8.760262489E0
2.039014833E0,-5.925687790E0,-4.139404678E1,8.904331207E0
2.049674833E0,-4.116800308E0,-4.163829803E1,8.784768105E0
2.060356833E0,-4.116800308E0,-4.163829803E1,8.784768105E0
2.071027833E0,-1.884063721E0,-4.200028229E1,7.764984608E0
2.081708833E0,-1.139041901E0,-4.216234589E1,6.993355751E0
2.092406833E0,-4.247970581E-1,-4.230958557E1,6.130785942E0
2.103084833E0,3.683319092E-1,-4.242387772E1,5.286500454E0
2.113751833E0,3.683319092E-1,-4.242387772E1,5.286500454E0
2.124433833E0,2.355150223E0,-4.251917267E1,3.800206184E0
2.135114833E0,3.272493362E0,-4.250606537E1,3.223851204E0
2.145795833E0,4.132143021E0,-4.246524048E1,2.738017559E0
2.156476833E0,5.091896057E0,-4.239020920E1,2.238489151E0
2.167158833E0,6.231735229E0,-4.226455688E1,1.655667782E0
2.177827833E0,7.475198746E0,-4.208147049E1,1.067397118E0
2.188520833E0,7.475198746E0,-4.208147049E1,1.067397118E0
2.199201833E0,9.933723450E0,-4.158312988E1,1.805067062E-1
2.209882833E0,1.104724789E1,-4.130142212E1,-1.377277374E-1
2.220557833E0,1.192486191E1,-4.105448914E1,-4.414505959E-1
2.231238833E0,1.250669479E1,-4.087732697E1,-7.032649517E-1
2.241919833E0,1.250669479E1,-4.087732697E1,-7.032649517E-1
2.252601833E0,1.283943558E1,-4.077145386E1,-8.401615620E-1
2.263281833E0,1.278313828E1,-4.079697800E1,-2.565276623E-1
2.273969833E0,1.297926998E1,-4.073247147E1,5.217709541E-1
2.284635833E0,1.323167801E1,-4.064877319E1,6.839964390E-1
2.295308833E0,1.332551956E1,-4.062230301E1,3.563997746E-1
2.305982833E0,1.332551956E1,-4.062230301E1,3.563997746E-1
2.316663833E0,1.306893444E1,-4.070067215E1,-7.256331444E-1
2.327344833E0,1.288418102E1,-4.074647522E1,-1.261204481E0
2.338025833E0,1.272817707E1,-4.077786636E1,-1.739884853E0
2.348706833E0,1.258282852E1,-4.080466080E1,-2.126035690E0
2.359390833E0,1.240240574E1,-4.084526062E1,-2.390223503E0
2.370070833E0,1.219002151E1,-4.090039825E1,-2.535487175E0
2.380749833E0,1.219002151E1,-4.090039825E1,-2.535487175E0
2.391431833E0,1.180572510E1,-4.100589371E1,-2.647581816E0
2.402118833E0,1.164037037E1,-4.104941559E1,-2.704667330E0
2.412788833E0,1.147778702E1,-4.108910370E1,-2.795334816E0
2.423474833E0,1.147778702E1,-4.108910370E1,-2.795334816E0
2.434156833E0,1.113027477E1,-4.116168976E1,-3.114522696E0
2.444837833E0,1.104371452E1,-4.116630173E1,-3.352624416E0
2.455518833E0,1.106764317E1,-4.113735199E1,-3.618504286E0
2.466199833E0,1.118823338E1,-4.108090210E1,-3.879555941E0
2.476880833E0,1.131749725E1,-4.102172089E1,-4.123206615E0
2.487561833E0,1.135122013E1,-4.098907852E1,-4.348952293E0
2.498223833E0,1.125685501E1,-4.099271774E1,-4.555052757E0
2.508924833E0,1.108178616E1,-4.101745224E1,-4.757178307E0
2.519593833E0,1.091645241E1,-4.103713608E1,-4.965146065E0
2.530267833E0,1.082196903E1,-4.103513718E1,-5.183657646E0
2.540937833E0,1.082196903E1,-4.103513718E1,-5.183657646E0
2.551618833E0,1.070517731E1,-4.100614166E1,-5.635953903E0
2.562299833E0,1.054975414E1,-4.101837158E1,-5.836428642E0
2.572980833E0,1.034293652E1,-4.104624939E1,-6.008069992E0
2.583661833E0,1.015089130E1,-4.107158279E1,-6.160554409E0
2.594342833E0,1.000431442E1,-4.108330536E1,-6.320129395E0
2.605023833E0,9.901048660E0,-4.108152771E1,-6.491956711E0
2.615704833E0,9.817710876E0,-4.107860565E1,-6.635423660E0
2.626391833E0,9.743707657E0,-4.108668137E1,-6.694252968E0
2.637064833E0,9.690048218E0,-4.110850525E1,-6.637920856E0
2.647751833E0,9.692703247E0,-4.113368607E1,-6.476082802E0
2.658429833E0,9.692703247E0,-4.113368607E1,-6.476082802E0
2.669110833E0,9.922861099E0,-4.115371704E1,-5.981337547E0
2.679792833E0,1.008867550E1,-4.115280533E1,-5.703807831E0
2.690473833E0,1.025587177E1,-4.114926910E1,-5.424271584E0
2.701153833E0,1.041579437E1,-4.114778900E1,-5.122373581E0
2.711835833E0,5.161825180E0,-4.593729019E1,-1.919509888E0
2.722516833E0,5.355293274E0,-4.593079376E1,-1.498995781E0
2.733197833E0,5.596090317E0,-4.591481018E1,-1.038034439E0
2.743878833E0,5.870288849E0,-4.588876724E1,-5.692548752E-1
2.754538833E0,6.142711639E0,-4.585647583E1,-1.184120178E-1
2.765218833E0,6.142711639E0,-4.585647583E1,-1.184120178E-1
2.775900833E0,6.620632172E0,-4.578546524E1,6.498517990E-1
2.786573833E0,6.620632172E0,-4.578546524E1,6.498517990E-1
2.797254833E0,6.773110390E0,-4.574511719E1,1.439758301E0
2.807935833E0,6.760125160E0,-4.573417282E1,1.802681446E0
2.818616833E0,6.697325706E0,-4.572949982E1,2.126559258E0
2.829297833E0,6.615154266E0,-4.572730637E1,2.411782265E0
2.839978833E0,6.571209908E0,-4.571832275E1,2.686554432E0
2.850659833E0,6.605104446E0,-4.569549179E1,2.976259232E0
2.861341833E0,6.666956902E0,-4.566616821E1,3.273605347E0
2.872026833E0,6.703614235E0,-4.564004135E1,3.551287651E0
2.882706833E0,6.703614235E0,-4.564004135E1,3.551287651E0
2.893396833E0,6.893901825E0,-4.557844925E1,3.955093384E0
2.904065833E0,6.891510963E0,-4.556982040E1,4.057360649E0
2.914746833E0,6.924929619E0,-4.555532074E1,4.161927223E0
2.925427833E0,7.023955345E0,-4.552573776E1,4.316770554E0
2.936109833E0,7.190784454E0,-4.548098373E1,4.509599686E0
2.946790833E0,7.404332161E0,-4.542698288E1,4.704090118E0
2.957471833E0,7.653197289E0,-4.536733246E1,4.878226280E0
2.968152833E0,7.938117981E0,-4.530123138E1,5.034690857E0
2.978833833E0,8.260490417E0,-4.522728729E1,5.178843498E0
2.989508833E0,8.603414536E0,-4.514716721E1,5.317704201E0
3.000180833E0,8.961687088E0,-4.506224060E1,5.444841385E0
3.010865833E0,8.961687088E0,-4.506224060E1,5.444841385E0
3.021527833E0,9.766509056E0,-4.486031723E1,5.721127510E0
3.032209833E0,9.766509056E0,-4.486031723E1,5.721127510E0
3.042890833E0,1.016982651E1,-4.473342896E1,6.004888535E0
3.053571833E0,1.025922394E1,-4.469478607E1,6.139092922E0
3.064252833E0,1.027825451E1,-4.467173004E1,6.273593903E0
3.074933833E0,1.024162960E1,-4.465972137E1,6.417346478E0
3.085614833E0,1.017268944E1,-4.465258789E1,6.574706078E0
3.096294833E0,1.010557747E1,-4.464338684E1,6.738610744E0
3.106976833E0,1.007151127E1,-4.462786865E1,6.890692711E0
3.117660833E0,1.007151127E1,-4.462786865E1,6.890692711E0
3.128339833E0,1.019449520E1,-4.455790710E1,7.157432079E0
3.139025833E0,1.028140640E1,-4.451596832E1,7.292792320E0
3.149697833E0,1.033374119E1,-4.448257828E1,7.421445370E0
3.160382833E0,1.033374119E1,-4.448257828E1,7.421445370E0
3.171063833E0,1.032751656E1,-4.445394516E1,7.599529266E0
3.181745833E0,1.031089401E1,-4.445339203E1,7.625278950E0
3.192426833E0,1.030528069E1,-4.445941162E1,7.597718239E0
3.203107833E0,1.030827713E1,-4.447229767E1,7.517850876E0
3.213788833E0,1.032085037E1,-4.448996353E1,7.395050049E0
3.224454833E0,1.034944153E1,-4.450631332E1,7.255383492E0
3.235134833E0,1.034944153E1,-4.450631332E1,7.255383492E0
3.245832833E0,1.047440624E1,-4.452227020E1,6.972640038E0
3.256513833E0,1.056046772E1,-4.452754974E1,6.807152748E0
3.267194833E0,1.065685844E1,-4.453512573E1,6.604372978E0
3.277857833E0,1.076422215E1,-4.454386520E1,6.367020607E0
3.288526833E0,1.089918804E1,-4.454976273E1,6.090152740E0
3.299207833E0,1.089918804E1,-4.454976273E1,6.090152740E0
3.309888833E0,1.128052902E1,-4.454825592E1,5.363451958E0
3.320569833E0,1.151981163E1,-4.453646851E1,4.935613632E0
3.331250833E0,1.177686024E1,-4.451745987E1,4.479372025E0
3.341933833E0,1.202401543E1,-4.449750519E1,3.994833946E0
3.352618833E0,1.202401543E1,-4.449750519E1,3.994833946E0
3.363294833E0,1.237267876E1,-4.448352051E1,2.948986053E0
3.373975833E0,1.242294407E1,-4.450231934E1,2.403627396E0
3.384656833E0,1.237148190E1,-4.454298401E1,1.852694511E0
3.395337833E0,1.220563030E1,-4.460785675E1,1.313520432E0
3.406014833E0,1.193915844E1,-4.469223022E1,7.902088165E-1
3.416688833E0,1.161446476E1,-4.478381348E1,2.787714005E-1
3.427381833E0,1.161446476E1,-4.478381348E1,2.787714005E-1
3.438062833E0,1.096060276E1,-4.494291306E1,-7.504653931E-1
3.448743833E0,1.063615036E1,-4.500917816E1,-1.268785477E0
3.459421833E0,1.030950069E1,-4.506784439E1,-1.779708862E0
3.470092833E0,9.974679947E0,-4.512055206E1,-2.281476974E0
3.480786833E0,9.974679947E0,-4.512055206E1,-2.281476974E0
3.491468833E0,9.277581215E0,-4.521104431E1,-3.232859612E0
3.502149833E0,8.915966988E0,-4.525383377E1,-3.627628326E0
3.512830833E0,8.570183754E0,-4.529575348E1,-3.925595284E0
3.523480833E0,8.265977859E0,-4.533668137E1,-4.101524353E0
3.534162833E0,8.030853271E0,-4.537083817E1,-4.189979553E0
3.544843833E0,7.884493828E0,-4.538668060E1,-4.295052528E0
3.555535833E0,7.829634666E0,-4.537832260E1,-4.479743004E0
3.566205833E0,7.829634666E0,-4.537832260E1,-4.479743004E0
3.576892833E0,7.893651962E0,-4.531645203E1,-4.967209816E0
3.587573833E0,7.893651962E0,-4.531645203E1,-4.967209816E0
3.598249833E0,7.930495262E0,-4.525772858E1,-5.422983170E0
3.608930833E0,7.884717941E0,-4.523654175E1,-5.661257744E0
3.619611833E0,7.820741653E0,-4.522349548E1,-5.851079941E0
3.630292833E0,7.800662041E0,-4.521478653E1,-5.944418907E0
3.640973833E0,7.811548233E0,-4.521231461E1,-5.948943138E0
3.651654833E0,7.835407257E0,-4.521205521E1,-5.919445992E0
3.662335833E0,7.874570847E0,-4.521176910E1,-5.869446754E0
3.673006833E0,7.933847427E0,-4.521354294E1,-5.775233269E0
3.683679833E0,8.018278122E0,-4.521936798E1,-5.610669136E0
3.694370833E0,8.139995575E0,-4.522620392E1,-5.375349998E0
3.705054833E0,8.139995575E0,-4.522620392E1,-5.375349998E0
3.715741833E0,8.544750214E0,-4.521905899E1,-4.773611069E0
3.726422833E0,8.809607506E0,-4.519931793E1,-4.469426155E0
3.737104833E0,9.084204674E0,-4.517143250E1,-4.193189621E0
3.747784833E0,9.328462601E0,-4.514486313E1,-3.935040474E0
3.758466833E0,9.505200386E0,-4.512981796E1,-3.676158905E0
3.769146833E0,9.615139961E0,-4.512726212E1,-3.412152290E0
3.779798833E0,9.659989357E0,-4.513567352E1,-3.165350914E0
3.790479833E0,9.657567978E0,-4.514965057E1,-2.967111588E0
3.801160833E0,9.628426552E0,-4.516526413E1,-2.820619583E0
3.811856833E0,9.577885628E0,-4.518297195E1,-2.706804276E0
3.822533833E0,9.509757996E0,-4.520294189E1,-2.611889839E0
3.833203833E0,9.459486008E0,-4.521758270E1,-2.540127754E0
3.843885833E0,9.476353645E0,-4.521780396E1,-2.472385406E0
3.854566833E0,9.585227013E0,-4.519996262E1,-2.377006531E0
3.865247833E0,9.787782669E0,-4.516290665E1,-2.252775192E0
3.875928833E0,1.008510399E1,-4.510456085E1,-2.105373383E0
3.886609833E0,1.043681145E1,-4.503186417E1,-1.941013336E0
3.897290833E0,1.081946278E1,-4.494974136E1,-1.738864899E0
3.907971833E0,1.121232033E1,-4.486244965E1,-1.486007690E0
3.918653833E0,1.159994602E1,-4.477236176E1,-1.200216293E0
3.929339833E0,1.196906376E1,-4.468149185E1,-9.324598312E-1
3.939996833E0,1.230197144E1,-4.459469986E1,-7.333126068E-1
3.950688833E0,1.257172203E1,-4.452164078E1,-5.818796158E-1
3.961377833E0,1.274752522E1,-4.447340012E1,-4.249572754E-1
3.972058833E0,1.282335949E1,-4.445277405E1,-2.751512527E-1
3.982740833E0,1.278437805E1,-4.446456909E1,-1.594171524E-1
3.993421833E0,1.262701225E1,-4.450975418E1,-6.252098083E-2
4.004102833E0,1.237700558E1,-4.457993698E1,4.963588715E-2
4.014783833E0,1.208339787E1,-4.466009903E1,1.748456955E-1
4.025464833E0,1.179536152E1,-4.473641205E1,2.938327789E-1
4.036144833E0,1.156093788E1,-4.479677200E1,3.972234726E-1
4.046793833E0,1.141162205E1,-4.483401871E1,4.993219376E-1
4.057481833E0,1.134106731E1,-4.485060120E1,6.061391830E-1
4.068163833E0,1.131908417E1,-4.485434341E1,7.280168533E-1
4.078851833E0,1.129513264E1,-4.485748291E1,8.887033463E-1
4.089521833E0,1.124879265E1,-4.486421967E1,1.109196663E0
4.100202833E0,1.119161701E1,-4.487009430E1,1.409289360E0
4.110883833E0,1.113292122E1,-4.487150574E1,1.780286789E0
4.121564833E0,1.107648182E1,-4.486795807E1,2.177472115E0
4.132245833E0,1.107484913E1,-4.483802795E1,2.731729507E0
4.142926833E0,1.103659916E1,-4.482604218E1,3.063165665E0
4.153607833E0,1.101110840E1,-4.480967712E1,3.378155708E0
4.164289833E0,1.100970173E1,-4.478637695E1,3.678395271E0
4.174976833E0,1.103738403E1,-4.475994873E1,3.909847260E0
4.185651833E0,1.108106709E1,-4.474002075E1,4.012948990E0
4.196332833E0,1.113191891E1,-4.473116684E1,3.970707893E0
4.207004833E0,1.119397068E1,-4.472953415E1,3.811498642E0
4.217694833E0,1.121654510E1,-4.474224472E1,3.589447975E0
4.228375833E0,1.113141632E1,-4.478197861E1,3.351023674E0
4.239057833E0,1.093264866E1,-4.484777832E1,3.117281914E0
4.249738833E0,1.065032291E1,-4.493040085E1,2.897123337E0
4.260419833E0,1.036980247E1,-4.500873566E1,2.691622734E0
4.271100833E0,1.016916466E1,-4.506482697E1,2.512552261E0
4.281774833E0,1.008369160E1,-4.509143829E1,2.375905037E0
4.292463833E0,1.008253002E1,-4.509636688E1,2.285511017E0
4.303113833E0,1.008902073E1,-4.509819031E1,2.220021248E0
4.313794833E0,1.006628036E1,-4.510660934E1,2.151125908E0
4.324475833E0,1.002331638E1,-4.512022400E1,2.064496040E0
4.335168833E0,9.976087570E0,-4.513574219E1,1.950852394E0
4.345851833E0,9.913485527E0,-4.515578842E1,1.800279617E0
4.356518833E0,9.837113380E0,-4.517968750E1,1.609532356E0
4.367200833E0,9.749382019E0,-4.520596313E1,1.390733719E0
4.377881833E0,9.650169373E0,-4.523409653E1,1.146387100E0
4.388562833E0,9.548885345E0,-4.526144409E1,8.852758408E-1
4.399240833E0,9.445943832E0,-4.528738403E1,6.247148514E-1
4.409931833E0,9.337379456E0,-4.531269073E1,3.699407578E-1
4.420606833E0,9.223615646E0,-4.533736038E1,1.098947525E-1
4.431287833E0,9.100712776E0,-4.536203766E1,-1.619157791E-1
4.441968833E0,8.950335503E0,-4.538981247E1,-4.690265656E-1
4.452649833E0,8.756121635E0,-4.542205429E1,-8.548774719E-1
4.463330833E0,8.514399529E0,-4.545655060E1,-1.330604553E0
4.473994833E0,8.234681129E0,-4.548866272E1,-1.880166054E0
4.484693833E0,7.944632530E0,-4.551240158E1,-2.463294029E0
4.495374833E0,7.651504517E0,-4.552718735E1,-3.048496246E0
4.506055833E0,7.352366447E0,-4.553293991E1,-3.641123772E0
4.516709833E0,7.038305283E0,-4.552945709E1,-4.253700256E0
4.527398833E0,6.709714890E0,-4.551852417E1,-4.858713150E0
4.538098833E0,6.361327171E0,-4.550212860E1,-5.445508957E0
4.548780833E0,5.943485260E0,-4.548108673E1,-6.058828354E0
4.559460833E0,5.394277573E0,-4.545406342E1,-6.737464905E0
4.570142833E0,4.678071022E0,-4.542053604E1,-7.460159302E0
4.580792833E0,3.816901207E0,-4.537273407E1,-8.204259872E0
