"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.623588288E1,-9.671779275E-1,-2.514799535E-1,2.065655947E0
2.624656988E1,-9.734650254E-1,-1.946728826E-1,1.959898233E0
2.625726788E1,-9.240111709E-1,-8.601511270E-2,1.773255348E0
2.626792588E1,-7.977219820E-1,-4.341370985E-2,1.603945374E0
2.627860688E1,-7.102847695E-1,-8.183281124E-2,1.511648774E0
2.628929188E1,-6.677926779E-1,-1.171469390E-1,1.442976952E0
2.629997688E1,-5.673505068E-1,-1.553964466E-1,1.344451427E0
2.631065088E1,-4.285886288E-1,-2.660086751E-1,1.330620050E0
2.632133188E1,-2.872914374E-1,-3.879329860E-1,1.453070879E0
2.633201288E1,-2.532778084E-1,-4.003987312E-1,1.523277640E0
2.634269387E1,-3.522925377E-1,-2.447841018E-1,1.387012482E0
2.635337588E1,-4.371964931E-1,-7.669177651E-2,1.249389648E0
2.636407388E1,-5.193922520E-1,-1.117501222E-2,1.163953066E0
2.637475088E1,-5.911311507E-1,1.446403936E-2,1.139212847E0
2.638541888E1,-6.566862464E-1,1.021386534E-1,1.211852431E0
2.639609988E1,-6.876839995E-1,2.661602795E-1,1.252555847E0
2.640678088E1,-6.860443354E-1,4.253210723E-1,1.219863534E0
2.641746088E1,-6.704680324E-1,5.236034393E-1,1.214940429E0
2.642815288E1,-7.464253902E-1,5.952636003E-1,1.301064491E0
2.643882488E1,-7.829967141E-1,5.750844479E-1,1.305094481E0
2.644950587E1,-7.163079381E-1,3.462361097E-1,1.198193312E0
2.646018688E1,-6.078091860E-1,8.861176670E-2,1.085928798E0
2.647086788E1,-5.378180742E-1,-7.491751015E-2,1.024104595E0
2.648156688E1,-4.516754746E-1,-1.792514175E-1,9.767790437E-1
2.649226088E1,-3.249944746E-1,-3.062687516E-1,9.216771722E-1
2.650294188E1,-2.916269302E-1,-3.599797487E-1,8.737759590E-1
2.651362188E1,-2.887525558E-1,-3.270956576E-1,8.348338604E-1
2.652430388E1,-2.552087009E-1,-2.753374875E-1,7.943593264E-1
2.653498588E1,-2.650610805E-1,-2.634083927E-1,7.689213753E-1
2.654566688E1,-2.546081543E-1,-2.695866525E-1,7.359351516E-1
2.655634487E1,-2.729805112E-1,-2.480696291E-1,6.984306574E-1
2.656702888E1,-2.617904246E-1,-2.273982465E-1,6.459934711E-1
2.657770988E1,-1.758515537E-1,-1.944387108E-1,6.000509858E-1
2.658839088E1,-8.654110879E-2,-1.665056050E-1,5.272875428E-1
2.659906588E1,-5.217965692E-2,-1.162429452E-1,4.442011118E-1
2.660975388E1,-1.650954597E-2,-1.090958118E-1,3.257509172E-1
2.662043488E1,8.908472024E-3,-1.326702386E-1,2.207658440E-1
2.663110988E1,9.280604124E-2,-1.291384250E-1,1.784622967E-1
2.664179688E1,1.586913168E-1,-9.517201781E-2,1.485650688E-1
2.665247788E1,1.910532564E-1,-6.442475319E-2,8.495227993E-2
2.666315888E1,2.104498595E-1,-5.604805052E-2,6.849488243E-3
2.667384088E1,2.351189852E-1,-2.461129427E-2,-1.187537089E-1
2.668451487E1,2.446227372E-1,-6.806198973E-3,-2.296000719E-1
2.669517562E1,2.620736659E-1,6.396501511E-2,-3.209961951E-1
2.670584363E1,3.201590776E-1,1.306513697E-1,-3.885009289E-1
2.671654163E1,3.676451147E-1,1.984649301E-1,-4.449331164E-1
2.672722863E1,3.753576279E-1,2.216127813E-1,-4.851572514E-1
2.673791063E1,3.760191798E-1,2.224694341E-1,-5.423707962E-1
2.674859063E1,4.195573330E-1,2.117687762E-1,-5.988529921E-1
2.675927263E1,4.301937222E-1,1.736179292E-1,-6.477025747E-1
2.676995363E1,4.196007252E-1,1.191727966E-1,-6.987721324E-1
2.678063462E1,4.475373030E-1,1.278571039E-1,-7.514079213E-1
2.679131563E1,4.584096372E-1,1.828700155E-1,-8.001490831E-1
2.680199663E1,4.513703883E-1,2.412225306E-1,-8.559921384E-1
2.681267863E1,4.453713596E-1,3.118335903E-1,-9.142663479E-1
2.682336162E1,4.477235079E-1,3.850790262E-1,-9.653265476E-1
2.683401363E1,4.287708700E-1,4.580293298E-1,-1.008849382E0
2.684472363E1,4.175123572E-1,4.870644212E-1,-1.039120197E0
2.685540162E1,4.258767962E-1,4.625383317E-1,-1.061150670E0
2.686608263E1,4.775338769E-1,3.921879828E-1,-1.075192094E0
2.687676563E1,5.174703598E-1,3.057047129E-1,-1.090341091E0
2.688744662E1,5.178635120E-1,2.553647757E-1,-1.103794336E0
2.689812763E1,4.933062196E-1,1.934927851E-1,-1.131592751E0
2.690880863E1,4.592401385E-1,1.314591616E-1,-1.160503864E0
2.691948963E1,4.600398839E-1,4.561021924E-2,-1.169135094E0
2.693017063E1,4.930505753E-1,-2.478271909E-2,-1.144021749E0
2.694084263E1,5.262449980E-1,2.141460404E-2,-1.098079562E0
2.695151663E1,5.700438619E-1,5.413793027E-2,-1.076613665E0
2.696219063E1,6.232839227E-1,5.486044660E-2,-1.097891092E0
2.697289563E1,7.010860443E-1,-4.345467314E-2,-1.141465902E0
2.698357662E1,7.492266893E-1,-1.657004207E-1,-1.209086299E0
2.699425763E1,7.495535016E-1,-2.407920063E-1,-1.257866502E0
2.700493863E1,7.306674719E-1,-2.583065629E-1,-1.264982581E0
2.701561963E1,7.388324142E-1,-2.385217845E-1,-1.258963108E0
2.702630163E1,7.782821059E-1,-1.632247269E-1,-1.276348233E0
2.703698263E1,8.304880261E-1,-6.448008120E-2,-1.301148891E0
2.704766363E1,8.694085479E-1,-3.316636011E-2,-1.295454264E0
2.705834763E1,8.704298735E-1,-1.474687457E-2,-1.293009162E0
2.706902263E1,8.751620650E-1,-2.703336999E-2,-1.308899283E0
2.707970663E1,8.618978858E-1,-2.122368291E-2,-1.324569583E0
2.709038763E1,8.559167385E-1,7.780702412E-2,-1.348729253E0
2.710106963E1,8.626654148E-1,1.953251362E-1,-1.388830304E0
2.711175063E1,8.833861947E-1,3.227453828E-1,-1.448548436E0
2.712243163E1,9.040997624E-1,4.303998649E-1,-1.531416178E0
2.713311263E1,9.107901454E-1,5.169975162E-1,-1.612937570E0
2.714379363E1,8.945733309E-1,5.556780100E-1,-1.655313969E0
2.715447463E1,8.623368740E-1,5.599635243E-1,-1.669560075E0
2.716514763E1,8.757637143E-1,5.382211804E-1,-1.653910518E0
2.717581763E1,9.215085506E-1,4.999044240E-1,-1.628899217E0
2.718651763E1,9.517953396E-1,4.798460305E-1,-1.585438251E0
2.719718363E1,9.546039104E-1,4.653919935E-1,-1.553839803E0
2.720787162E1,9.595704675E-1,4.409321845E-1,-1.557575226E0
2.721856163E1,9.939087629E-1,4.278329313E-1,-1.583529830E0
2.722924363E1,1.007906079E0,4.266391993E-1,-1.612897515E0
2.723992463E1,9.850609899E-1,4.458181858E-1,-1.622360587E0
2.725060563E1,9.488978982E-1,4.954671264E-1,-1.625554919E0
2.726127963E1,9.186481237E-1,5.291389823E-1,-1.649525166E0
2.727196262E1,8.962658644E-1,4.609793425E-1,-1.706567168E0
2.728264363E1,9.023887515E-1,3.759978712E-1,-1.782200694E0
2.729332363E1,9.201672077E-1,2.898091972E-1,-1.883524656E0
2.730401163E1,8.699120283E-1,2.281905711E-1,-1.995024800E0
2.731469263E1,8.181545138E-1,2.157165855E-1,-2.085757971E0
2.732537363E1,8.136021495E-1,2.717223465E-1,-2.131893873E0
2.733605463E1,7.931573987E-1,3.638267219E-1,-2.056094170E0
2.734673563E1,7.197891474E-1,4.554484785E-1,-1.923722386E0
2.735741662E1,6.742536426E-1,5.293833017E-1,-1.753945589E0
2.736809863E1,6.774454117E-1,5.819116831E-1,-1.604205728E0
2.737877962E1,6.827933192E-1,6.343132854E-1,-1.478833199E0
2.738946063E1,6.764627099E-1,6.718492508E-1,-1.348481059E0
2.740012663E1,6.499224305E-1,7.127441764E-1,-1.216685176E0
2.741083363E1,6.016098261E-1,7.431094050E-1,-1.140652299E0
2.742150363E1,5.430319905E-1,7.106320262E-1,-1.088924646E0
2.743218463E1,5.007833838E-1,6.930229068E-1,-1.053182364E0
2.744286563E1,4.775640666E-1,7.004470229E-1,-9.859732389E-1
2.745354662E1,4.830549657E-1,7.183752060E-1,-8.837697506E-1
2.746421163E1,5.193983316E-1,7.404953241E-1,-7.794665098E-1
2.747490462E1,5.720255971E-1,6.721134782E-1,-6.839706898E-1
2.748559063E1,6.945787072E-1,5.887157321E-1,-6.209091544E-1
2.749627163E1,8.525963426E-1,5.024292469E-1,-7.103884816E-1
2.750695363E1,9.392928481E-1,4.029327333E-1,-9.536794424E-1
2.751764063E1,8.613607883E-1,3.705907762E-1,-1.203597903E0
2.752831563E1,6.473757625E-1,4.216246605E-1,-1.302206516E0
2.753899663E1,4.245946109E-1,4.232771695E-1,-1.247413039E0
2.754967763E1,2.331349403E-1,2.842616737E-1,-1.039768100E0
2.756035862E1,8.434452116E-3,1.295339018E-1,-7.173613906E-1
2.757103963E1,-1.562940180E-1,1.313204169E-1,-4.149033129E-1
2.758172163E1,-1.910315007E-1,2.363895327E-1,-1.977385134E-1
2.759240263E1,-1.926475018E-1,3.258481920E-1,-1.260358375E-2
2.760308963E1,-2.111244947E-1,3.975665271E-1,1.264432222E-1
2.761376363E1,-2.666740417E-1,4.647825062E-1,2.318119556E-1
2.762444563E1,-3.035268486E-1,5.184936523E-1,2.882717848E-1
2.763513563E1,-2.723417580E-1,5.105864406E-1,3.134796619E-1
2.764580763E1,-2.386786342E-1,4.258662462E-1,3.945587873E-1
2.765648963E1,-2.205009609E-1,2.824539542E-1,5.353800654E-1
2.766717062E1,-1.895089597E-1,1.514176428E-1,6.626861095E-1
2.767785163E1,-1.067748889E-1,3.319977224E-2,7.480535507E-1
2.768853163E1,-1.080936287E-3,-7.781741023E-2,7.540605068E-1
2.769921363E1,1.151391491E-1,-1.365534663E-1,6.699429750E-1
2.770989463E1,1.772571206E-1,-1.633175462E-1,5.487267375E-1
2.772057663E1,2.162082642E-1,-1.587953120E-1,3.961563706E-1
2.773124462E1,2.274843603E-1,-1.401721686E-1,2.195639759E-1
2.774193363E1,1.900160760E-1,-1.038604975E-1,5.691833794E-2
2.775262263E1,8.005575091E-2,-5.642134696E-2,-9.882997721E-2
2.776330062E1,-6.357411295E-2,-3.119428642E-2,-1.945924610E-1
2.777398163E1,-1.920295656E-1,-3.838215768E-2,-2.248331904E-1
2.778466263E1,-2.900605202E-1,-7.910987735E-2,-2.116305679E-1
2.779534463E1,-3.163144588E-1,-1.664441824E-1,-1.931881011E-1
2.780602563E1,-2.448858023E-1,-3.038290143E-1,-1.977898031E-1
2.781670663E1,-1.047867537E-1,-4.204840064E-1,-2.019057274E-1
2.782738763E1,1.697350107E-2,-4.908955693E-1,-2.118504941E-1
2.783806863E1,1.220168322E-1,-5.468273163E-1,-2.155080885E-1
2.784874962E1,1.284539551E-1,-6.044000387E-1,-2.253849506E-1
2.785943363E1,8.335042000E-2,-6.224110723E-1,-2.431675643E-1
2.787010363E1,1.910805702E-2,-6.062552929E-1,-2.375722677E-1
2.788081062E1,-2.880965732E-2,-5.295379758E-1,-1.967865378E-1
2.789147463E1,-5.310887471E-2,-4.056006372E-1,-1.172549650E-1
2.790215563E1,-4.886725545E-2,-2.416457683E-1,1.191420294E-2
2.791283663E1,-4.170173407E-2,-3.241905943E-2,1.216301993E-1
2.792351763E1,-4.896949604E-2,2.023729086E-1,2.400559038E-1
2.793419963E1,-5.414080992E-2,3.427725136E-1,3.522601426E-1
2.794488063E1,-4.558300599E-2,3.714996874E-1,4.118416905E-1
2.795556162E1,-4.095388949E-2,3.069064915E-1,4.567492306E-1
2.796624263E1,-6.216144189E-2,2.346948832E-1,5.250584483E-1
2.797692963E1,-8.957894892E-2,1.881164759E-1,5.922495127E-1
2.798760363E1,-1.089971215E-1,1.710781008E-1,6.581704617E-1
2.799827863E1,-1.264903545E-1,1.636185795E-1,6.851320267E-1
2.800896663E1,-1.658316404E-1,1.702732891E-1,6.758357286E-1
2.801964863E1,-2.254438400E-1,1.938262880E-1,6.765201688E-1
2.803032963E1,-2.836921811E-1,2.076510191E-1,6.856979728E-1
2.804101063E1,-3.690584898E-1,1.767159551E-1,6.659091115E-1
2.805169162E1,-4.696404934E-1,9.505960345E-2,6.133635640E-1
2.806237263E1,-5.464920998E-1,-2.574568428E-2,5.142574906E-1
2.807305463E1,-5.631310344E-1,-1.137161031E-1,4.133103192E-1
2.808373563E1,-5.462023616E-1,-2.157244682E-1,3.314516544E-1
2.809442463E1,-5.531058311E-1,-3.741162419E-1,3.082126677E-1
2.810509763E1,-6.181039810E-1,-6.004365087E-1,3.500426710E-1
2.811578963E1,-7.521299720E-1,-7.403073311E-1,4.730692506E-1
2.812645963E1,-9.096588492E-1,-8.309767842E-1,6.791810989E-1
2.813714062E1,-1.037479401E0,-9.001502395E-1,9.117693305E-1
2.814782263E1,-1.048172474E0,-9.047476649E-1,1.168705344E0
2.815850362E1,-1.008403540E0,-8.756191134E-1,1.397130966E0
2.816918463E1,-9.924788475E-1,-7.984259129E-1,1.538239956E0
2.817986563E1,-1.023228049E0,-7.642531395E-1,1.590957642E0
2.819054663E1,-1.089621902E0,-7.936640382E-1,1.569744468E0
2.820122663E1,-1.101527095E0,-8.445176482E-1,1.508956194E0
2.821191262E1,-1.025015235E0,-9.392247200E-1,1.458096743E0
2.822259063E1,-1.027527690E0,-1.074344397E0,1.421448231E0
2.823327163E1,-1.166954279E0,-1.119329214E0,1.448490500E0
2.824395463E1,-1.270511270E0,-1.105500460E0,1.568930387E0
2.825464462E1,-1.236852407E0,-1.046601415E0,1.680610061E0
2.826531463E1,-1.145858407E0,-9.713427424E-1,1.716212749E0
2.827599563E1,-1.048517227E0,-9.265529513E-1,1.762664199E0
2.828667763E1,-9.790476561E-1,-8.171738386E-1,1.820454001E0
2.829735763E1,-1.012968898E0,-6.091437340E-1,1.850287318E0
2.830803963E1,-1.046101451E0,-3.158208430E-1,1.801097393E0
2.831873363E1,-9.750933647E-1,-4.823576286E-2,1.682568431E0
2.832940062E1,-8.227581382E-1,1.494700015E-1,1.548454523E0
2.834008262E1,-6.974353790E-1,2.663223147E-1,1.487572312E0
2.835076462E1,-6.446076035E-1,2.815537453E-1,1.437104583E0
2.836144463E1,-6.861283779E-1,2.389154583E-1,1.393692613E0
2.837212663E1,-7.762271166E-1,1.782746762E-1,1.342273712E0
2.838280763E1,-8.683277965E-1,1.252878457E-1,1.340790272E0
2.839348863E1,-9.248722196E-1,1.790444404E-1,1.452239871E0
2.840416963E1,-9.331394434E-1,3.394995332E-1,1.638749838E0
2.841485063E1,-8.557969928E-1,4.779665470E-1,1.812119126E0
2.842553263E1,-7.977898717E-1,4.932435155E-1,1.940519214E0
2.843622863E1,-7.517102957E-1,4.749406576E-1,2.025192261E0
2.844690463E1,-7.258206606E-1,3.772633672E-1,2.019922256E0
2.845757563E1,-7.542861104E-1,2.146760523E-1,1.971354723E0
2.846825663E1,-7.765964866E-1,3.505968302E-2,1.927568078E0
2.847896863E1,-7.074893117E-1,-1.517253816E-1,1.873028994E0
2.848964963E1,-6.067314744E-1,-3.123629987E-1,1.802349091E0
2.850032963E1,-4.898291230E-1,-4.422161281E-1,1.713270545E0
2.851098563E1,-3.326868713E-1,-5.752179027E-1,1.605487704E0
2.852167263E1,-2.339182049E-1,-6.821386218E-1,1.506898761E0
2.853237463E1,-2.176731974E-1,-7.204413414E-1,1.421471953E0
2.854305563E1,-2.298462391E-1,-6.772770882E-1,1.306025743E0
2.855372763E1,-2.401582599E-1,-6.258173585E-1,1.143099189E0
2.856440063E1,-2.534586191E-1,-4.970519543E-1,9.997723103E-1
2.857509863E1,-2.939487994E-1,-3.575238585E-1,8.823184371E-1
2.858577963E1,-3.663939536E-1,-1.863262802E-1,8.127238750E-1
2.859646163E1,-4.553991854E-1,-3.423358127E-2,8.601375818E-1
2.860714263E1,-4.716795683E-1,9.579248726E-2,9.140274525E-1
2.861782362E1,-4.190507233E-1,2.393187284E-1,9.866493940E-1
2.862850463E1,-2.973956466E-1,3.989034593E-1,1.093828559E0
2.863918563E1,-2.130589485E-1,4.768703580E-1,1.184280872E0
2.864986663E1,-1.923504472E-1,4.850038588E-1,1.251007080E0
2.866054763E1,-1.973031312E-1,4.090784490E-1,1.274097562E0
2.867121063E1,-1.917624325E-1,3.294755220E-1,1.271507382E0
2.868191063E1,-1.582300365E-1,2.413078249E-1,1.202871323E0
2.869259163E1,-1.380938739E-1,1.427942961E-1,1.085683465E0
2.870327262E1,-1.278359145E-1,2.866267413E-2,1.040399075E0
2.871395363E1,-1.656229645E-1,-7.924567908E-2,9.420953393E-1
2.872463463E1,-1.714326143E-1,-1.295269281E-1,7.680432200E-1
2.873531663E1,-2.457494438E-1,-1.831233799E-1,6.312568188E-1
2.874599763E1,-2.687463760E-1,-1.986406446E-1,5.657641292E-1
2.875667863E1,-1.969272941E-1,-2.946170866E-1,5.198234320E-1
2.876735863E1,-1.452342719E-1,-3.674104214E-1,5.069957376E-1
2.877801663E1,-1.081974283E-1,-3.691103160E-1,5.297122598E-1
2.878872563E1,-5.293416977E-2,-3.080975711E-1,5.376966596E-1
2.879938263E1,3.875873238E-2,-2.356582582E-1,5.160813928E-1
2.881008462E1,1.303333938E-1,-1.731887460E-1,4.701120555E-1
2.882075963E1,1.768503040E-1,-1.472210586E-1,3.905144334E-1
2.883144663E1,2.301803976E-1,-1.263135821E-1,2.706687748E-1
2.884212763E1,2.371243387E-1,-1.173324138E-1,1.294106841E-1
2.885280863E1,2.356207222E-1,-7.030238956E-2,1.628597081E-2
2.886348963E1,2.647418678E-1,-2.048777416E-2,-1.215161309E-1
2.887417063E1,2.724189460E-1,4.374652728E-2,-2.505447268E-1
2.888485263E1,2.721995115E-1,8.345870674E-2,-3.612579405E-1
2.889551363E1,2.723252177E-1,1.098463759E-1,-4.488644898E-1
2.890619763E1,2.846625745E-1,1.107462570E-1,-5.281156898E-1
2.891687663E1,2.999041080E-1,8.244378120E-2,-5.818728805E-1
2.892757663E1,3.029552996E-1,9.693590552E-2,-6.220560074E-1
2.893825763E1,3.163603246E-1,1.311109215E-1,-6.769357920E-1
2.894893963E1,3.084840477E-1,1.637725234E-1,-7.230629921E-1
2.895962063E1,2.805749476E-1,1.814015508E-1,-7.689872980E-1
2.897030163E1,2.884022593E-1,1.749949306E-1,-8.299399614E-1
2.898098263E1,3.139331639E-1,1.823821962E-1,-8.874195218E-1
2.899166362E1,3.311638236E-1,2.069338411E-1,-9.240952730E-1
2.900234363E1,3.280244768E-1,2.742449641E-1,-9.325007200E-1
2.901302963E1,3.371873498E-1,3.136666715E-1,-9.252516031E-1
2.902370363E1,3.344078064E-1,3.479034901E-1,-9.312660694E-1
2.903438863E1,3.236433268E-1,3.414956331E-1,-9.469784498E-1
2.904505163E1,3.673127592E-1,3.222489655E-1,-9.986035228E-1
2.905573863E1,4.084301293E-1,2.966544032E-1,-1.076985955E0
2.906643163E1,3.983336091E-1,2.861673832E-1,-1.154786825E0
2.907711263E1,3.641274273E-1,3.207183778E-1,-1.221313596E0
2.908779463E1,3.533714414E-1,3.974218369E-1,-1.273442388E0
2.909847562E1,3.666521013E-1,4.685542583E-1,-1.300281763E0
2.910915663E1,3.962845802E-1,4.727020860E-1,-1.301820278E0
2.911983663E1,4.480007887E-1,4.073366821E-1,-1.303684831E0
2.913051363E1,4.998533130E-1,2.145075500E-1,-1.303268313E0
2.914119963E1,5.529785752E-1,-1.899441332E-2,-1.339429498E0
2.915188063E1,5.953694582E-1,-1.671311557E-1,-1.415537596E0
2.916255063E1,5.951585174E-1,-2.068122476E-1,-1.483744383E0
2.917324363E1,5.747885704E-1,-1.081189662E-1,-1.523569226E0
2.918392463E1,6.310811639E-1,-3.485651314E-2,-1.519233346E0
2.919460562E1,7.241240144E-1,-8.490160853E-2,-1.530054808E0
2.920528663E1,8.054692149E-1,-1.856435090E-1,-1.578540325E0
2.921596763E1,8.716293573E-1,-3.185577095E-1,-1.635417223E0
2.922664963E1,9.124630690E-1,-4.089459777E-1,-1.687096000E0
2.923733063E1,9.113373160E-1,-4.311496019E-1,-1.705367565E0
2.924802263E1,8.633645177E-1,-3.371831477E-1,-1.651171803E0
2.925869163E1,8.235720396E-1,-1.119090319E-1,-1.594475150E0
2.926937262E1,8.369374275E-1,1.016748846E-1,-1.582196116E0
2.928005462E1,9.060054421E-1,1.835793406E-1,-1.599899530E0
2.929072363E1,9.773131609E-1,1.786101460E-1,-1.599473357E0
2.930141762E1,9.952727556E-1,1.888918430E-1,-1.571664095E0
2.931209863E1,9.704102874E-1,2.107726038E-1,-1.538500547E0
2.932277963E1,9.265099764E-1,3.376505673E-1,-1.522042751E0
2.933346063E1,8.612499833E-1,5.794076920E-1,-1.505212903E0
2.934414163E1,7.995051146E-1,8.150119185E-1,-1.500600934E0
2.935484063E1,7.893638015E-1,8.897101283E-1,-1.487011433E0
2.936551163E1,8.325885534E-1,7.644346356E-1,-1.445035458E0
2.937618563E1,8.796945214E-1,7.015674114E-1,-1.428588629E0
2.938686662E1,9.270668030E-1,6.577839851E-1,-1.492455482E0
2.939754763E1,9.527673721E-1,5.763759017E-1,-1.631593347E0
2.940822863E1,9.704026580E-1,4.826683700E-1,-1.757268310E0
2.941890163E1,9.783545732E-1,4.306591451E-1,-1.856009126E0
2.942959163E1,9.357306957E-1,4.464692175E-1,-1.955329299E0
2.944027263E1,8.902476430E-1,4.989259243E-1,-2.066746235E0
2.945095363E1,9.028081298E-1,4.962893128E-1,-2.125312090E0
2.946163463E1,9.579776525E-1,4.556004703E-1,-2.111361980E0
2.947232963E1,9.464083910E-1,3.848834336E-1,-2.026116610E0
2.948300463E1,9.021692872E-1,3.017120957E-1,-1.890622020E0
2.949367763E1,9.059168696E-1,2.879680693E-1,-1.754356027E0
2.950435863E1,9.388567805E-1,2.891541719E-1,-1.656126380E0
2.951504063E1,9.644835591E-1,2.678512633E-1,-1.604095340E0
2.952572163E1,9.353901148E-1,2.357046008E-1,-1.574601173E0
2.953640263E1,8.714159131E-1,2.557682991E-1,-1.534923315E0
2.954708363E1,8.060728908E-1,2.979063094E-1,-1.490335345E0
2.955776463E1,7.430779338E-1,3.857596517E-1,-1.397031784E0
2.956844563E1,6.731430888E-1,4.921624362E-1,-1.262245774E0
2.957912763E1,6.407366395E-1,5.379546881E-1,-1.116990566E0
2.958982563E1,6.469652653E-1,5.095089078E-1,-9.856382012E-1
2.960050463E1,6.427268386E-1,4.390638173E-1,-8.773468733E-1
2.961117063E1,6.181570292E-1,3.731207550E-1,-7.797808647E-1
2.962185163E1,6.353320479E-1,3.762779236E-1,-7.154559493E-1
2.963253263E1,7.467419505E-1,3.816411197E-1,-7.337169051E-1
2.964321363E1,8.132786751E-1,3.905205429E-1,-8.512877822E-1
2.965389563E1,7.665042281E-1,3.798917830E-1,-1.045533538E0
2.966457663E1,6.331882477E-1,2.984396815E-1,-1.171965957E0
2.967525763E1,4.461150765E-1,1.324125528E-1,-1.166452408E0
2.968595263E1,2.634770870E-1,-1.394675076E-1,-1.052785397E0
2.969661763E1,7.765474916E-2,-3.567774594E-1,-8.355582356E-1
2.970730463E1,-1.090440229E-1,-4.290141165E-1,-5.512039661E-1
2.971798263E1,-1.909793764E-1,-3.220213652E-1,-2.982191443E-1
2.972866363E1,-2.003907263E-1,-1.442620009E-1,-8.733246475E-2
2.973934463E1,-2.143217176E-1,-1.704305783E-2,9.189721197E-2
2.975002563E1,-2.572561502E-1,9.821482003E-2,2.020530105E-1
2.976073163E1,-3.105904758E-1,1.702890098E-1,2.952314317E-1
2.977141263E1,-3.600170910E-1,2.031600922E-1,3.822340071E-1
2.978209263E1,-3.783140481E-1,2.033815533E-1,4.603348672E-1
2.979277463E1,-3.657287657E-1,2.016421705E-1,5.368762016E-1
2.980343063E1,-3.172605634E-1,1.809182167E-1,6.203029156E-1
2.981411263E1,-2.270486206E-1,1.066671535E-1,6.630394459E-1
2.982479263E1,-9.879931062E-2,7.047239691E-2,6.214174032E-1
2.983550163E1,2.981485613E-2,4.479046911E-2,5.006875396E-1
2.984615563E1,1.666398197E-1,2.040230669E-2,3.701314032E-1
2.985683763E1,2.293647230E-1,4.509087279E-2,2.428839803E-1
2.986751863E1,2.315594703E-1,6.264007092E-2,1.114256158E-1
2.987822963E1,1.687677354E-1,4.108410329E-2,-2.788384631E-2
2.988891163E1,7.670705020E-2,6.911885738E-2,-1.960241497E-1
2.989959263E1,1.440559980E-2,1.384488493E-1,-3.096700609E-1
2.991027363E1,-3.979957476E-2,1.740480363E-1,-3.540663123E-1
2.992095463E1,-1.269770861E-1,1.385602802E-1,-3.166334629E-1
2.993162163E1,-2.117223293E-1,-5.886378698E-3,-2.647511065E-1
2.994229562E1,-2.119116783E-1,-1.994105726E-1,-2.418532521E-1
2.995298063E1,-1.185148805E-1,-4.014557898E-1,-2.540768981E-1
2.996367963E1,3.830732778E-3,-5.356474519E-1,-2.714071572E-1
2.997436063E1,1.370332688E-1,-5.691409111E-1,-2.875198126E-1
2.998504163E1,1.917814910E-1,-5.545715094E-1,-2.576760948E-1
2.999572263E1,1.898102313E-1,-5.283690095E-1,-1.833755076E-1
3.000640363E1,1.390309483E-1,-4.944066107E-1,-1.133970097E-1
3.001708463E1,4.069080576E-2,-4.229785800E-1,-7.552103605E-3
3.002776562E1,-1.797277294E-2,-2.995477617E-1,7.966028154E-2
3.003844763E1,-5.373475701E-2,-9.856279939E-2,1.606269926E-1
3.004910563E1,-6.287099421E-2,1.727464795E-1,2.450358868E-1
3.005981363E1,-5.414514989E-2,4.283281565E-1,3.170576096E-1
3.007048463E1,-1.868196577E-2,6.205764413E-1,3.850579858E-1
3.008117163E1,2.475019544E-2,6.020288467E-1,4.393305480E-1
3.009185263E1,2.250248753E-2,4.819298685E-1,4.489496052E-1
3.010253463E1,-3.528300673E-2,4.084160328E-1,4.105484784E-1
3.011321563E1,-1.172729433E-1,3.687529862E-1,3.602826297E-1
3.012389663E1,-1.957656145E-1,3.451543152E-1,3.209519684E-1
3.013457762E1,-2.589826584E-1,3.513264060E-1,2.973118424E-1
3.014525863E1,-2.991900146E-1,3.631449342E-1,3.294151425E-1
3.015593863E1,-3.021873832E-1,3.746295273E-1,4.049266875E-1
3.016662663E1,-2.764388919E-1,3.521836102E-1,4.691267312E-1
3.017730263E1,-2.636722326E-1,2.863588035E-1,4.932512343E-1
3.018798363E1,-2.709487677E-1,1.882024258E-1,4.968659282E-1
3.019864662E1,-2.737498879E-1,1.072066352E-1,4.894972444E-1
3.020934563E1,-2.933709919E-1,4.431795329E-2,4.811181426E-1
3.022002663E1,-3.307214975E-1,-3.978519700E-3,4.985120595E-1
3.023070762E1,-3.775545359E-1,-4.747596383E-2,5.233193636E-1
3.024138962E1,-4.341309965E-1,-7.031668723E-2,5.446070433E-1
3.025207063E1,-4.742613137E-1,-7.573070377E-2,5.657344460E-1
3.026275163E1,-5.093019009E-1,-1.079813913E-1,5.940768123E-1
3.027343263E1,-5.570737123E-1,-1.661307514E-1,6.298316121E-1
3.028411863E1,-6.024882197E-1,-2.193146944E-1,6.692178249E-1
3.029479463E1,-6.146748662E-1,-3.028489947E-1,6.716868281E-1
3.030547563E1,-5.890661478E-1,-3.945634663E-1,6.420834064E-1
3.031615763E1,-5.752837658E-1,-5.136060119E-1,5.870169401E-1
3.032683963E1,-5.959805250E-1,-6.542379856E-1,5.030921102E-1
3.033752963E1,-6.481028795E-1,-7.278620005E-1,4.341993034E-1
3.034820063E1,-7.322470546E-1,-7.266401649E-1,4.546020031E-1
3.035888163E1,-8.125288486E-1,-6.621459126E-1,5.797145963E-1
3.036956263E1,-8.447474837E-1,-5.334634185E-1,8.394809365E-1
3.038024463E1,-9.246076345E-1,-4.368956983E-1,1.178849936E0
