Timestamp,Milliseconds,Illuminance
2021-06-02 15:59:56,3,72.0
2021-06-02 15:59:56,100,72.0
2021-06-02 15:59:56,200,72.0
2021-06-02 15:59:56,301,72.0
2021-06-02 15:59:56,400,72.0
2021-06-02 15:59:56,500,72.0
2021-06-02 15:59:56,600,72.0
2021-06-02 15:59:57,700,72.0
2021-06-02 15:59:57,800,72.0
2021-06-02 15:59:57,900,72.0
2021-06-02 15:59:57,1000,72.0
2021-06-02 15:59:57,1100,72.0
2021-06-02 15:59:57,1200,73.0
2021-06-02 15:59:57,1300,73.0
2021-06-02 15:59:57,1400,73.0
2021-06-02 15:59:57,1501,73.0
2021-06-02 15:59:57,1601,73.0
2021-06-02 15:59:58,1700,73.0
2021-06-02 15:59:58,1801,73.0
2021-06-02 15:59:58,1900,73.0
2021-06-02 15:59:58,2001,73.0
2021-06-02 15:59:58,2100,73.0
2021-06-02 15:59:58,2201,73.0
2021-06-02 15:59:58,2300,73.0
2021-06-02 15:59:58,2401,73.0
2021-06-02 15:59:58,2500,73.0
2021-06-02 15:59:58,2601,73.0
2021-06-02 15:59:59,2700,73.0
2021-06-02 15:59:59,2801,73.0
2021-06-02 15:59:59,2900,73.0
2021-06-02 15:59:59,3001,73.0
2021-06-02 15:59:59,3101,73.0
2021-06-02 15:59:59,3200,73.0
2021-06-02 15:59:59,3300,73.0
2021-06-02 15:59:59,3401,73.0
2021-06-02 15:59:59,3500,73.0
2021-06-02 15:59:59,3600,73.0
2021-06-02 16:00:00,3701,73.0
2021-06-02 16:00:00,3801,73.0
2021-06-02 16:00:00,3900,73.0
2021-06-02 16:00:00,4000,73.0
2021-06-02 16:00:00,4101,73.0
2021-06-02 16:00:00,4200,73.0
2021-06-02 16:00:00,4300,73.0
2021-06-02 16:00:00,4401,73.0
2021-06-02 16:00:00,4500,73.0
2021-06-02 16:00:00,4600,73.0
2021-06-02 16:00:01,4701,73.0
2021-06-02 16:00:01,4800,73.0
2021-06-02 16:00:01,4901,73.0
2021-06-02 16:00:01,5000,73.0
2021-06-02 16:00:01,5101,73.0
2021-06-02 16:00:01,5200,73.0
2021-06-02 16:00:01,5300,73.0
2021-06-02 16:00:01,5401,73.0
2021-06-02 16:00:01,5500,73.0
2021-06-02 16:00:01,5600,73.0
2021-06-02 16:00:02,5701,73.0
2021-06-02 16:00:02,5800,73.0
2021-06-02 16:00:02,5901,73.0
2021-06-02 16:00:02,6000,73.0
2021-06-02 16:00:02,6101,73.0
2021-06-02 16:00:02,6201,73.0
2021-06-02 16:00:02,6302,73.0
2021-06-02 16:00:02,6401,73.0
2021-06-02 16:00:02,6500,73.0
2021-06-02 16:00:02,6601,73.0
2021-06-02 16:00:03,6701,73.0
2021-06-02 16:00:03,6801,73.0
2021-06-02 16:00:03,6900,73.0
2021-06-02 16:00:03,7001,73.0
2021-06-02 16:00:03,7101,73.0
2021-06-02 16:00:03,7200,73.0
2021-06-02 16:00:03,7301,73.0
2021-06-02 16:00:03,7400,73.0
2021-06-02 16:00:03,7501,73.0
2021-06-02 16:00:03,7600,73.0
2021-06-02 16:00:04,7701,73.0
2021-06-02 16:00:04,7800,73.0
2021-06-02 16:00:04,7901,73.0
2021-06-02 16:00:04,8000,73.0
2021-06-02 16:00:04,8101,73.0
2021-06-02 16:00:04,8200,73.0
2021-06-02 16:00:04,8300,73.0
2021-06-02 16:00:04,8401,73.0
2021-06-02 16:00:04,8500,73.0
2021-06-02 16:00:04,8600,73.0
2021-06-02 16:00:05,8700,73.0
2021-06-02 16:00:05,8800,73.0
2021-06-02 16:00:05,8901,73.0
2021-06-02 16:00:05,9000,73.0
2021-06-02 16:00:05,9101,73.0
2021-06-02 16:00:05,9200,73.0
2021-06-02 16:00:05,9300,73.0
2021-06-02 16:00:05,9401,73.0
2021-06-02 16:00:05,9500,73.0
2021-06-02 16:00:05,9600,73.0
2021-06-02 16:00:06,9700,73.0
2021-06-02 16:00:06,9801,73.0
2021-06-02 16:00:06,9900,73.0
2021-06-02 16:00:06,10001,73.0
2021-06-02 16:00:06,10100,73.0
2021-06-02 16:00:06,10201,73.0
2021-06-02 16:00:06,10300,73.0
2021-06-02 16:00:06,10401,73.0
2021-06-02 16:00:06,10500,73.0
2021-06-02 16:00:06,10600,73.0
2021-06-02 16:00:07,10701,73.0
2021-06-02 16:00:07,10800,73.0
2021-06-02 16:00:07,10900,73.0
2021-06-02 16:00:07,11000,73.0
2021-06-02 16:00:07,11100,73.0
2021-06-02 16:00:07,11200,73.0
2021-06-02 16:00:07,11300,73.0
2021-06-02 16:00:07,11401,73.0
2021-06-02 16:00:07,11500,73.0
2021-06-02 16:00:07,11600,73.0
2021-06-02 16:00:08,11700,73.0
2021-06-02 16:00:08,11801,73.0
2021-06-02 16:00:08,11900,73.0
2021-06-02 16:00:08,12000,73.0
2021-06-02 16:00:08,12101,73.0
2021-06-02 16:00:08,12200,73.0
2021-06-02 16:00:08,12301,73.0
2021-06-02 16:00:08,12400,73.0
2021-06-02 16:00:08,12500,73.0
2021-06-02 16:00:08,12600,73.0
2021-06-02 16:00:09,12700,73.0
2021-06-02 16:00:09,12801,73.0
2021-06-02 16:00:09,12900,73.0
2021-06-02 16:00:09,13001,73.0
2021-06-02 16:00:09,13101,73.0
2021-06-02 16:00:09,13200,73.0
2021-06-02 16:00:09,13300,73.0
2021-06-02 16:00:09,13401,73.0
2021-06-02 16:00:09,13500,73.0
2021-06-02 16:00:09,13600,73.0
2021-06-02 16:00:10,13701,73.0
2021-06-02 16:00:10,13800,73.0
2021-06-02 16:00:10,13900,73.0
2021-06-02 16:00:10,14000,73.0
2021-06-02 16:00:10,14101,73.0
2021-06-02 16:00:10,14200,73.0
2021-06-02 16:00:10,14300,73.0
2021-06-02 16:00:10,14400,73.0
2021-06-02 16:00:10,14501,73.0
2021-06-02 16:00:10,14600,73.0
2021-06-02 16:00:11,14700,73.0
2021-06-02 16:00:11,14801,73.0
2021-06-02 16:00:11,14900,73.0
2021-06-02 16:00:11,15000,73.0
2021-06-02 16:00:11,15101,73.0
2021-06-02 16:00:11,15200,73.0
2021-06-02 16:00:11,15301,73.0
2021-06-02 16:00:11,15400,73.0
2021-06-02 16:00:11,15501,73.0
2021-06-02 16:00:11,15600,73.0
2021-06-02 16:00:12,15700,73.0
2021-06-02 16:00:12,15801,73.0
2021-06-02 16:00:12,15901,73.0
2021-06-02 16:00:12,16000,73.0
