"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.250580467E1,3.565585327E-1,6.002517700E-2,-2.396217041E0
3.251560067E1,-6.126759338E-1,1.701960754E-1,-2.052382050E0
3.252535667E1,-1.556463318E0,3.478765869E-1,-1.438358917E0
3.253513167E1,-2.385140076E0,3.667373657E-1,-8.294252014E-1
3.254489867E1,-2.902464294E0,1.776805115E-1,-1.170565796E-1
3.255466267E1,-3.440445557E0,1.178050232E-1,1.372645569E-1
3.256442867E1,-3.668271790E0,8.187973022E-2,3.802093506E-2
3.257419467E1,-3.320395203E0,-1.288819885E-1,3.608995056E-1
3.258395967E1,-3.082988892E0,-3.290158081E-1,1.193019104E0
3.259372667E1,-2.862946472E0,-3.576063538E-1,1.999242554E0
3.260352167E1,-2.702929230E0,-2.692900085E-1,2.705623627E0
3.261328867E1,-2.628533936E0,-2.710862732E-1,2.964136047E0
3.262305267E1,-2.460732880E0,-6.141728210E-1,2.660717010E0
3.263281867E1,-2.351609802E0,-1.071920929E0,2.307451630E0
3.264259067E1,-2.500250702E0,-1.557960205E0,2.597847748E0
3.265235567E1,-2.621348877E0,-1.850002899E0,4.243824921E0
3.266211667E1,-2.665507050E0,-2.123484192E0,5.682333527E0
3.267188067E1,-3.382216644E0,-3.160827026E0,6.605314178E0
3.268164667E1,-5.045408020E0,-5.101541290E0,6.045478363E0
3.269144267E1,-7.100035400E0,-6.489604797E0,6.518494720E0
3.270120867E1,-7.696694641E0,-9.422156525E0,3.115621033E0
3.271097367E1,-5.860762482E0,-1.596879272E1,3.206332397E0
3.272074567E1,-2.534230042E-1,-2.137105865E1,1.119282440E1
3.273049567E1,-2.102527771E0,-2.971874954E1,-3.095562744E0
3.274026367E1,-9.015452271E0,-2.860416733E1,-7.783214722E0
3.275003667E1,-1.643492340E1,-2.049762497E1,4.595443726E-1
3.275980867E1,-2.371563309E1,-2.109039230E1,-8.869356079E0
3.276957567E1,-2.210498245E1,-1.967523514E1,6.878945160E0
3.277933467E1,-3.057092743E1,-1.899115768E1,1.427252014E1
3.278910367E1,-1.579081284E1,-1.749262390E1,1.146361130E1
3.279886467E1,-8.242160339E0,-2.373344604E1,2.711760864E0
3.280866067E1,-7.000043335E0,-3.148013672E1,2.402503967E-1
3.281842667E1,-9.298813019E0,-2.776725769E1,2.003882904E0
3.282819267E1,-1.115645004E1,-2.098022141E1,7.714507599E0
3.283795767E1,-1.241548187E1,-1.786115753E1,6.681655426E0
3.284772367E1,-1.394155838E1,-1.603839798E1,4.915178833E0
3.285748967E1,-1.300765045E1,-1.419528076E1,5.787864075E0
3.286725467E1,-1.031714539E1,-1.247146545E1,5.354215851E0
3.287702167E1,-7.500901794E0,-1.134161499E1,3.408262482E0
3.288678567E1,-5.511089630E0,-1.053090088E1,2.297572174E0
3.289655267E1,-4.045187988E0,-8.767717438E0,1.518891449E0
3.290631767E1,-2.971770172E0,-6.350543976E0,4.227209473E-1
3.291608267E1,-1.657353516E0,-4.318220215E0,-3.462300110E-1
3.292587867E1,-6.388714600E-1,-3.071013794E0,-5.798941040E-1
3.293562367E1,2.499801636E-1,-1.973346405E0,-2.836601257E-1
3.294541067E1,8.131091309E-1,-6.896159363E-1,6.646179199E-1
3.295517567E1,9.249266052E-1,5.263055420E-1,1.501078491E0
3.296494167E1,1.162033539E0,1.333427124E0,1.743274841E0
3.297470667E1,1.939666443E0,1.536554718E0,1.734592896E0
3.298448467E1,2.658471680E0,1.498234406E0,1.644480286E0
3.299422867E1,2.092199249E0,1.254690857E0,1.176253967E0
3.300400367E1,3.094065857E-1,4.581971741E-1,6.426136780E-1
3.301377067E1,-6.846762085E-1,-2.469863892E-1,2.543211365E-1
3.302353567E1,-9.840536499E-1,-1.006806335E0,1.416055298E-1
3.303330167E1,-1.109792175E0,-1.456471252E0,1.137634277E-1
3.304309667E1,-1.183289337E0,-1.437460785E0,2.520758057E-1
3.305286067E1,-1.286724243E0,-1.225202179E0,8.264314270E-1
3.306262867E1,-1.310225372E0,-7.839198303E-1,1.457668762E0
3.307239367E1,-1.644629974E0,-2.013313293E-1,1.905537415E0
3.308215967E1,-1.718426514E0,-3.221301270E-1,1.697619781E0
3.309192467E1,-1.490749969E0,-1.103505249E0,8.111631775E-1
3.310170067E1,-1.127754822E0,-1.841919708E0,-1.791773987E-1
3.311146967E1,-8.487350464E-1,-2.403402100E0,-1.172362061E0
3.312122267E1,-7.069798279E-1,-2.872227173E0,-1.646276550E0
3.313098767E1,-6.545887756E-1,-3.043770447E0,-1.820214844E0
3.314078367E1,-8.367599487E-1,-3.417543182E0,-2.081122284E0
3.315054967E1,-9.136999512E-1,-3.234324188E0,-1.703607330E0
3.316031467E1,-2.094893646E0,-2.879861298E0,-7.307803345E-1
3.317007467E1,-3.358116760E0,-3.325035553E0,1.918710022E0
3.317984667E1,-3.931424561E0,-3.223396912E0,6.940766602E0
3.318961167E1,-3.683390350E0,-3.568728790E0,1.144250519E1
3.319937767E1,-2.185605011E0,-6.404132538E0,1.152019363E1
3.320914267E1,-1.142873383E0,-1.080962128E1,1.013138168E1
3.321890867E1,-3.358416138E0,-1.646785492E1,6.878047028E0
3.322870467E1,-6.323899384E0,-2.473366608E1,7.214996338E-2
3.323847067E1,-7.032825165E0,-3.227184036E1,-2.596949615E0
3.324823567E1,-7.984096985E0,-3.236988647E1,-2.404749298E0
3.325800267E1,-7.159461823E0,-3.030058960E1,2.315085754E0
3.326776767E1,-9.834998016E0,-2.541190567E1,4.182153168E0
3.327753267E1,-1.408870239E1,-2.587668915E1,7.677534485E-1
3.328729867E1,-1.515837799E1,-2.823937592E1,-2.182611237E0
3.329706467E1,-1.410576691E1,-2.963118164E1,-8.318202209E-1
3.330683067E1,-1.370774460E1,-2.828712662E1,2.682721252E0
3.331662667E1,-1.278626083E1,-2.571218124E1,3.791166229E0
3.332639167E1,-1.200234100E1,-2.366818176E1,2.480192413E0
3.333616267E1,-1.189561295E1,-2.150937103E1,1.956880646E0
3.334592267E1,-1.094359268E1,-1.835677689E1,1.573078766E0
3.335568867E1,-9.533075867E0,-1.508772491E1,1.758842468E0
3.336545467E1,-8.274642792E0,-1.166913391E1,2.361339569E0
3.337522067E1,-6.960226135E0,-8.494984589E0,2.721041565E0
3.338501567E1,-3.711082764E0,-5.309758301E0,3.148851929E0
3.339477367E1,-1.174008636E0,-5.441184998E0,2.900368652E0
3.340454767E1,2.710862732E-1,-5.685327301E0,2.301015015E0
3.341431367E1,2.785856781E0,-4.368216248E0,1.663041687E0
3.342407867E1,3.571572876E0,-3.232228546E0,8.878038025E-1
3.343384367E1,2.875520325E0,-2.165696411E0,2.357597351E-1
3.344360967E1,2.056423645E0,-1.427880707E0,-1.740879822E-1
3.345338467E1,1.548080750E0,-2.721340942E-1,-5.324427795E-1
3.346317167E1,1.753303986E0,4.351451111E-1,-1.053209839E0
3.347293767E1,1.731299744E0,1.068029022E0,-1.186283112E0
3.348270267E1,1.447938995E0,8.156538391E-1,-1.311273193E0
3.349246867E1,1.172062683E0,1.610650635E-1,-1.145867157E0
3.350223367E1,1.107995911E0,-1.218466187E-1,-6.947053528E-1
3.351199167E1,8.840615845E-1,-1.172062683E-1,-2.736309814E-1
3.352175967E1,3.288661194E-1,-8.128097534E-2,-1.149609375E-1
3.353155567E1,-5.667214966E-1,1.631607056E-2,-1.863624573E-1
3.354132167E1,-1.656006317E0,-7.334747314E-2,-4.098477173E-1
3.355108667E1,-2.670596466E0,-6.691085815E-2,-8.696914673E-1
3.356085967E1,-3.414549408E0,-1.291813660E-1,-1.085243225E0
3.357061167E1,-3.469634857E0,-2.246827698E-1,-9.508227539E-1
3.358039067E1,-3.009491730E0,-5.568420410E-2,-1.929487610E-1
3.359015467E1,-2.616259460E0,4.490661621E-2,6.887178040E-1
3.359992067E1,-2.508333893E0,1.287322998E-1,1.387315063E0
3.360969667E1,-2.724484406E0,2.577639771E-1,2.198478241E0
3.361946167E1,-3.165317688E0,4.418811035E-1,2.954106903E0
3.362924867E1,-3.439098358E0,6.595285034E-1,3.323239288E0
3.363901367E1,-3.319646759E0,5.915698242E-1,3.488046570E0
3.364878967E1,-2.830314331E0,3.951782227E-2,4.910688171E0
3.365855967E1,-2.264790344E0,-7.869136047E-1,7.715555420E0
3.366831967E1,-2.180216217E0,-1.351838837E0,8.911119232E0
3.367809767E1,-3.851341095E0,-1.878144379E0,8.156538391E0
3.368787267E1,-8.343798981E0,-4.454586639E0,6.199508057E0
3.369764867E1,-1.340642120E1,-1.066038162E1,-2.200424194E0
3.370739667E1,-1.470571930E1,-1.938438995E1,-9.659263458E0
3.371717167E1,-9.660610657E0,-2.681523743E1,1.055095917E1
3.372693467E1,4.409081268E0,-2.694022751E1,1.901570663E1
3.373672267E1,1.125659180E0,-1.796294586E1,-2.729424133E0
3.374649667E1,-1.117291580E1,-1.568558167E1,-1.706601105E0
3.375626367E1,-1.605142090E1,-1.438478668E1,7.116650848E0
3.376602767E1,-1.695254700E1,-1.634032013E1,7.735314331E0
3.377579367E1,-1.697185684E1,-1.896556091E1,2.100282440E0
3.378556967E1,-1.350087479E1,-2.516342239E1,9.704319763E0
3.379533667E1,-1.128173950E1,-2.469100479E1,1.189546326E1
3.380512167E1,-8.945397949E0,-2.066976700E1,9.353000336E0
3.381488667E1,-1.052446426E1,-2.024854294E1,8.514444122E0
3.382465267E1,-1.338097412E1,-2.149290527E1,6.241869965E0
3.383441767E1,-1.508997025E1,-2.154484726E1,7.673343201E0
3.384418367E1,-1.513727188E1,-1.942555435E1,9.272617493E0
3.385394367E1,-1.521960068E1,-1.744696884E1,8.803193665E0
3.386371567E1,-1.477786926E1,-1.565130295E1,8.413404236E0
3.387351067E1,-1.310539719E1,-1.398182465E1,7.491621094E0
3.388327767E1,-1.087623276E1,-1.301708084E1,5.741161194E0
3.389304167E1,-8.124055939E0,-1.168185745E1,4.006268921E0
3.390279567E1,-5.449567566E0,-9.722282410E0,2.340981903E0
3.391255967E1,-3.416345673E0,-7.605983276E0,8.388555908E-1
3.392233867E1,-2.656226349E0,-5.890550537E0,-1.004411316E-1
3.393210567E1,-1.755549316E0,-4.236041107E0,-6.206094360E-1
3.394190067E1,-7.412585449E-1,-2.649640045E0,-4.695735168E-1
3.395166667E1,3.733236694E-1,-9.318122864E-1,-1.302291870E-2
3.396143167E1,1.320703583E0,7.547305298E-1,1.192719727E0
3.397119767E1,1.600322113E0,2.104473724E0,2.351609802E0
3.398096467E1,1.066382446E0,2.532134399E0,2.803969116E0
3.399072867E1,1.149908752E0,2.504292297E0,2.917582855E0
3.400049567E1,1.375339966E0,2.052531738E0,2.540816345E0
3.401026067E1,1.160536652E0,1.353784790E0,1.972148895E0
3.402002567E1,2.383044434E-1,7.216493225E-1,1.443747711E0
3.402982267E1,-7.825726318E-1,2.724334717E-2,8.056246948E-1
3.403958867E1,-1.334175568E0,-5.333409119E-1,3.484753418E-1
3.404935267E1,-1.435963898E0,-8.918453979E-1,3.899391174E-1
3.405911867E1,-1.755100250E0,-8.574169922E-1,5.421725464E-1
3.406888467E1,-2.259850616E0,-6.744973755E-1,6.902146912E-1
3.407864667E1,-2.618804169E0,-6.348298645E-1,6.349795532E-1
3.408841567E1,-2.695444794E0,-6.758445740E-1,3.676354980E-1
3.409818167E1,-2.333048401E0,-8.860075378E-1,-2.595602417E-1
3.410794667E1,-1.667682037E0,-1.477427673E0,-1.174906769E0
3.411771267E1,-9.589059448E-1,-2.124382324E0,-2.013762360E0
3.412750367E1,-3.291654968E-1,-2.926564178E0,-2.512375488E0
3.413725667E1,4.305047607E-1,-3.259471893E0,-2.659519501E0
3.414703967E1,6.860234070E-1,-3.075205078E0,-2.242935791E0
3.415680567E1,7.587721252E-1,-2.784808960E0,-1.412612457E0
3.416657067E1,7.220983887E-1,-2.868335266E0,-1.595681763E-1
3.417633667E1,2.630030823E-1,-2.965034180E0,1.392105103E0
3.418610267E1,-5.954617310E-1,-3.669618988E0,3.801794128E0
3.419588467E1,-1.137783966E0,-4.553830261E0,9.022337952E0
3.420563367E1,-2.115251312E0,-5.765859833E0,1.338441696E1
3.421539967E1,-3.155138855E0,-9.220376129E0,9.371262360E0
3.422516467E1,-4.309089203E0,-1.478894623E1,7.460934906E0
3.423496067E1,-5.978417816E0,-2.241124557E1,5.881120148E0
3.424472567E1,-5.863905945E0,-3.323673386E1,-4.046834564E0
3.425449267E1,-5.268294525E0,-3.352084305E1,-9.529782715E0
3.426425767E1,-7.912695465E0,-2.678784439E1,2.760559387E0
3.427402467E1,-9.746681671E0,-2.344125366E1,1.459854218E1
3.428378867E1,-9.324559479E0,-2.576921265E1,7.500003662E0
3.429355467E1,-9.846224670E0,-2.786021439E1,7.021897888E-1
3.430332067E1,-9.459129639E0,-2.961306931E1,-5.183720398E-1
3.431309667E1,-9.859097900E0,-2.964136047E1,-8.647517395E-1
3.432285167E1,-1.176643158E1,-2.838711868E1,5.676196289E-1
3.433261767E1,-1.563094528E1,-2.547118240E1,4.509971466E0
3.434241367E1,-1.654344772E1,-2.234702911E1,6.563401337E0
3.435217867E1,-1.471410187E1,-2.015154465E1,5.669609985E0
3.436194467E1,-1.222971817E1,-1.821996140E1,4.369862823E0
3.437171167E1,-1.021655457E1,-1.568932388E1,3.488944702E0
3.438147667E1,-8.073610840E0,-1.254421417E1,2.871029663E0
3.439124167E1,-5.469476166E0,-8.807983704E0,2.391427002E0
3.440100667E1,-2.905607758E0,-5.746400299E0,1.758842468E0
3.441077267E1,-3.162024536E0,-8.885372772E0,1.889071655E-1
3.442055267E1,-1.805245972E0,-6.175857239E0,-1.502425690E0
3.443033467E1,1.748813324E0,-2.488574982E0,-1.679208069E0
3.444009967E1,4.374802551E0,-1.995200958E0,1.942959595E-1
3.444986667E1,5.578748932E0,-1.560804291E0,8.638536072E-1
3.445963167E1,4.766088867E0,-9.042695618E-1,2.682421875E-1
3.446939667E1,1.972298584E0,-7.813751221E-2,-8.855584717E-1
3.447915167E1,4.674778748E-1,1.777104492E0,-1.154848480E0
3.448892867E1,2.764750671E-1,3.321143646E0,-8.466394043E-1
3.449869367E1,7.394622803E-2,3.431913300E0,-6.984475708E-1
3.450845967E1,3.143463135E-1,2.651436310E0,-6.737489319E-1
3.451825567E1,5.215155029E-1,1.778302002E0,-8.416996765E-1
3.452802167E1,4.323010254E-1,8.960366821E-1,-1.111289062E0
3.453777867E1,3.894900513E-1,1.592687988E-1,-1.326541443E0
3.454755267E1,2.303709412E-1,-3.707789612E-1,-1.457369385E0
3.455731767E1,-2.543211365E-1,-9.063652039E-1,-1.603315887E0
3.456708367E1,-9.934840393E-1,-8.824150085E-1,-1.699865112E0
3.457684867E1,-2.132914581E0,-6.893165588E-1,-1.806593170E0
3.458662567E1,-3.200943604E0,-5.902226257E-1,-1.361418915E0
3.459639767E1,-3.592678986E0,-4.721182251E-1,-5.755531311E-1
3.460614867E1,-3.523223419E0,-5.318440247E-1,6.996450806E-1
3.461594267E1,-3.476670227E0,-5.948629761E-1,2.351759491E0
3.462568867E1,-3.675007782E0,-6.801855469E-1,3.597319336E0
3.463545967E1,-3.528462524E0,-4.373904419E-1,4.335584106E0
3.464525467E1,-3.137625275E0,-3.869453430E-1,4.795128479E0
3.465501467E1,-2.629432068E0,-3.619473267E-1,4.884642334E0
3.466477067E1,-2.446063385E0,-5.719606018E-1,6.645131378E0
3.467453667E1,-2.883453827E0,-1.121318207E0,9.002279663E0
3.468430167E1,-3.283721466E0,-1.922152863E0,8.152047729E0
3.469409867E1,-4.379742279E0,-3.552562408E0,7.194638672E0
3.470386467E1,-7.018305359E0,-6.895710297E0,7.751780090E0
3.471362967E1,-8.050708466E0,-1.310599594E1,6.436614990E-1
3.472339467E1,-6.692283325E0,-2.024270508E1,-3.634292450E0
3.473316067E1,-7.448061676E0,-2.704216553E1,7.265441437E0
3.474292567E1,-7.253915405E0,-2.460792755E1,8.380772095E0
3.475269267E1,-1.232716553E1,-1.619048172E1,-7.903863831E0
3.476245767E1,-1.916764069E1,-1.714684296E1,-3.895948334E0
3.477222267E1,-2.099354370E1,-1.622266479E1,5.976172485E0
3.478198867E1,-1.672921143E1,-1.520148834E1,1.056053925E0
3.479175467E1,-1.514041534E1,-2.060270645E1,3.207978973E0
3.480155167E1,-1.786894135E1,-2.410407532E1,1.205009171E1
3.481131567E1,-1.671648788E1,-2.080987564E1,9.583371277E0
3.482108167E1,-1.404574173E1,-1.851290222E1,7.933651886E0
3.483084767E1,-1.418854477E1,-1.960742615E1,7.910599823E0
3.484061267E1,-1.518307663E1,-1.962883163E1,6.643484802E0
3.485037867E1,-1.521361313E1,-1.921554108E1,5.529800720E0
3.486014367E1,-1.566118240E1,-1.808539124E1,5.776487732E0
3.486990967E1,-1.566148178E1,-1.582643875E1,6.694378967E0
3.487969567E1,-1.441667038E1,-1.370265518E1,7.387288055E0
3.488947167E1,-1.210368027E1,-1.228136078E1,6.257287903E0
3.489923667E1,-9.647288361E0,-1.090781708E1,4.865482178E0
3.490900367E1,-7.108567657E0,-9.387279053E0,3.404819641E0
3.491876867E1,-4.915627899E0,-7.961344299E0,1.663939819E0
3.492854167E1,-2.643951874E0,-5.844147034E0,1.670526123E-1
3.493830967E1,-5.180726624E-1,-3.933669891E0,-7.872129822E-1
3.494806567E1,1.012494507E0,-2.553390198E0,-9.970765686E-1
3.495783067E1,2.582579498E0,-1.233734436E0,-2.676434326E-1
3.496762667E1,4.004322968E0,-1.317260742E-2,5.008584595E-1
3.497739267E1,5.359305267E0,8.644523621E-1,1.350192261E0
3.498715867E1,6.310577087E0,1.423390045E0,1.927990723E0
3.499691667E1,6.430028687E0,1.321152649E0,1.971400452E0
3.500668967E1,4.628824310E0,8.704399109E-1,1.751807098E0
3.501645467E1,2.120340729E0,7.822732544E-1,1.666484528E0
3.502622067E1,2.321672058E-1,5.207670593E-1,1.487456818E0
3.503598767E1,-7.726931763E-1,-2.228865051E-1,8.536747742E-1
3.504575667E1,-8.669970703E-1,-1.060095520E0,-8.652008057E-2
3.505552267E1,-6.750961304E-1,-1.527124329E0,-7.494914246E-1
3.506531367E1,-5.963598633E-1,-1.684896240E0,-1.205143890E0
3.507507967E1,-5.957611084E-1,-1.862576752E0,-1.348096619E0
3.508484567E1,-2.905458069E-1,-1.945653992E0,-1.218466187E0
3.509461067E1,-3.858975220E-1,-1.841171265E0,-1.033750305E0
3.510437767E1,-7.533833313E-1,-1.428479462E0,-6.806346130E-1
3.511414267E1,-9.300160217E-1,-1.393901367E0,-5.804928589E-1
3.512390867E1,-9.747729492E-1,-1.651365967E0,-7.831713867E-1
3.513367267E1,-1.135838013E0,-1.632056122E0,-9.532177734E-1
3.514343867E1,-1.459165649E0,-1.563947754E0,-8.976832581E-1
3.515321767E1,-1.756148071E0,-1.848506012E0,-8.669970703E-1
3.516300067E1,-3.006797333E0,-1.841021576E0,-8.641529846E-1
3.517276567E1,-4.141587524E0,-1.587748260E0,-5.818400574E-1
3.518253167E1,-4.769980774E0,-1.819616089E0,3.359014893E-1
3.519229767E1,-4.841232605E0,-2.680326233E0,2.928061066E0
3.520206267E1,-5.258864136E0,-3.555256805E0,8.390202484E0
3.521182867E1,-4.909340973E0,-5.172793121E0,1.264675095E1
3.522160567E1,-2.799328766E0,-1.041429337E1,1.068343369E1
3.523135967E1,-2.158062286E0,-1.659359344E1,1.035950729E1
3.524115567E1,-4.682412872E0,-2.351699615E1,7.608677673E0
3.525092267E1,-5.746849365E0,-3.038381653E1,-3.566483459E0
3.526068767E1,-8.269703064E0,-3.071238327E1,-8.007897491E0
3.527045267E1,-1.066996170E1,-2.934602463E1,2.934497681E0
3.528021467E1,-1.286589523E1,-2.539484116E1,1.302546341E1
3.528998567E1,-1.232761459E1,-2.487227783E1,6.367458801E0
3.529975067E1,-1.257609787E1,-2.762071243E1,1.236428833E-1
3.530951667E1,-1.138367752E1,-2.947775070E1,-3.187022552E0
3.531930467E1,-1.005983047E1,-2.719035736E1,-1.963317261E0
3.532905967E1,-1.013138168E1,-2.577654739E1,1.645827484E0
3.533882567E1,-1.064316742E1,-2.487916351E1,4.240980835E0
3.534860867E1,-1.055470139E1,-2.280627411E1,4.384981384E0
3.535837467E1,-1.003662872E1,-2.018163208E1,3.034489746E0
3.536813967E1,-9.352102203E0,-1.767748947E1,1.904190216E0
3.537790567E1,-8.425529022E0,-1.502261032E1,1.560055847E0
3.538767067E1,-7.003037109E0,-1.180430283E1,1.254541168E0
3.539746167E1,-5.132676544E0,-8.430468750E0,1.182241516E0
3.540723267E1,-3.416794739E0,-5.467979279E0,1.394949188E0
3.541699867E1,-2.388133850E0,-4.561614075E0,1.411864014E0
3.542676367E1,-1.433119812E0,-3.714375916E0,1.332528992E0
3.543652767E1,-7.515870667E-1,-2.055525513E0,1.179247742E0
3.544629567E1,-6.282435608E-1,-5.815406799E-1,1.160836029E0
3.545607567E1,-9.803114319E-1,4.640350342E-1,8.331674194E-1
3.546582667E1,-8.539741516E-1,1.225800934E0,3.670367432E-1
3.547559167E1,-5.872288513E-1,1.574575653E0,-2.480342102E-1
3.548538067E1,1.646575928E-3,1.549278259E0,-9.921368408E-1
3.549513567E1,7.915539551E-1,1.602567444E0,-1.296753387E0
3.550490667E1,1.160686340E0,1.323098602E0,-1.248403931E0
3.551469467E1,1.092278595E0,8.424481201E-1,-7.958949280E-1
3.552445767E1,7.038363647E-1,3.585044861E-1,-2.573149109E-1
3.553421667E1,3.492237854E-1,1.335223389E-1,8.397537231E-2
3.554399467E1,5.912704468E-2,2.559677124E-2,1.890568542E-1
3.555377367E1,-3.728746033E-1,-3.279679871E-1,1.347198486E-1
3.556353667E1,-9.509724426E-1,-7.545808411E-1,-1.830693054E-1
3.557328667E1,-1.646276550E0,-9.372010803E-1,-4.837939453E-1
3.558307467E1,-2.192790070E0,-8.256829834E-1,-6.712042236E-1
3.559284067E1,-2.677033081E0,-9.345066833E-1,-4.590953064E-1
3.560260667E1,-2.983894958E0,-8.794212341E-1,1.248403931E-1
3.561237167E1,-2.920426941E0,-7.153623962E-1,8.442443848E-1
3.562214467E1,-2.867736511E0,-6.156697083E-1,1.357527008E0
3.563190267E1,-2.663261719E0,-4.644841003E-1,1.844763794E0
3.564169967E1,-2.305355988E0,-1.058299255E-1,2.158960419E0
3.565146567E1,-2.031275940E0,-5.792953491E-2,2.640059967E0
3.566123067E1,-1.830393677E0,-6.092330933E-2,4.007466431E0
3.567099267E1,-1.688788147E0,-1.947450256E-1,6.721921692E0
3.568075867E1,-2.059567108E0,-4.055067444E-1,8.519982605E0
3.569052767E1,-3.543581085E0,-6.840774536E-1,7.524253235E0
3.570029267E1,-7.023993530E0,-2.825075226E0,6.833290100E0
3.571008967E1,-9.970017242E0,-8.189020844E0,4.760251007E0
3.571985467E1,-8.934470673E0,-1.524070679E1,-2.794688416E0
3.572962067E1,-4.719086609E0,-2.459714996E1,1.967807922E0
3.573939767E1,9.283694458E-1,-3.022035645E1,1.444630875E1
3.574915167E1,-2.616259460E0,-2.219479568E1,5.823340302E0
3.575891867E1,-1.457414291E1,-1.712813187E1,-4.121828613E0
3.576868267E1,-2.128094604E1,-1.907902496E1,5.710624695E0
3.577844867E1,-1.872141861E1,-1.659524002E1,5.292843475E0
3.578824867E1,-1.575294159E1,-1.745235764E1,-7.993377686E-1
3.579801467E1,-1.530911453E1,-2.331416794E1,6.862778778E0
3.580777567E1,-1.667352722E1,-2.533721100E1,1.213646210E1
3.581754267E1,-1.327813797E1,-2.093291977E1,7.898475037E0
3.582730767E1,-1.243748611E1,-2.158840668E1,8.556955719E0
3.583707267E1,-1.384740417E1,-2.291869034E1,6.729406128E0
3.584683867E1,-1.531764679E1,-2.098186798E1,5.698350220E0
3.585660467E1,-1.634960083E1,-1.806877579E1,6.827601929E0
3.586640067E1,-1.631651962E1,-1.637804169E1,6.900200958E0
3.587616567E1,-1.630708923E1,-1.465048416E1,7.036717072E0
3.588593167E1,-1.453118225E1,-1.252415588E1,7.296127625E0
3.589569767E1,-1.176089310E1,-1.125389740E1,6.962920532E0
3.590546267E1,-8.810378723E0,-1.040441391E1,5.446723480E0
3.591522867E1,-6.345454559E0,-9.129365387E0,3.601660309E0
3.592499367E1,-4.717739410E0,-7.432494049E0,1.998194733E0
3.593475967E1,-3.021167450E0,-5.673950958E0,9.261241150E-1
3.594455567E1,-1.581760712E0,-4.256099396E0,-4.745132446E-2
3.595432167E1,-7.544311523E-2,-2.822530518E0,-6.185137939E-1
3.596408667E1,1.796264648E0,-1.440604248E0,-2.677931213E-1
3.597385267E1,3.512146454E0,-3.662882996E-1,5.900729370E-1
3.598361867E1,4.188889160E0,5.767506409E-1,1.391506348E0
3.599338367E1,4.869374084E0,1.745669861E0,2.089504852E0
3.600315067E1,5.019511871E0,2.092498627E0,2.468217316E0
3.601294567E1,3.363505554E0,1.733096008E0,2.512974243E0
3.602270567E1,1.368454285E0,1.234632568E0,2.231110382E0
3.603247158E1,3.082090759E-1,7.206015015E-1,1.743574219E0
3.604223658E1,-4.358935547E-1,2.233355713E-1,8.008346558E-1
3.605200258E1,-9.301657104E-1,-9.220825195E-2,-2.859054565E-2
3.606177458E1,-1.484313354E0,-2.112107849E-1,-5.396278381E-1
3.607156358E1,-1.933080139E0,-2.706372070E-1,-5.965095520E-1
3.608133158E1,-2.278561707E0,-2.122586060E-1,-4.285588074E-1
3.609110058E1,-2.405946808E0,-3.820056152E-1,-1.797761536E-1
3.610086658E1,-1.881886597E0,-9.541159058E-1,-1.372645569E-1
3.611063258E1,-1.149459686E0,-1.415007477E0,-3.927832031E-1
3.612039858E1,-4.906796265E-1,-1.613644409E0,-1.194216614E0
3.613016358E1,2.731819153E-1,-1.894011383E0,-2.134710846E0
3.613993358E1,-1.916015625E-1,-2.933898926E0,-2.912942505E0
3.614969458E1,-4.363426208E-1,-2.972668304E0,-2.823728027E0
3.615946058E1,-8.285270691E-1,-3.221900024E0,-1.883533173E0
3.616925758E1,-1.769170990E0,-2.163750458E0,-3.559597778E-1
3.617902258E1,-2.992427216E0,-1.773212585E0,1.582509155E0
3.618878858E1,-3.921245728E0,-2.310445404E0,3.019969940E0
3.619854958E1,-3.951033783E0,-3.559897156E0,4.610711975E0
3.620831858E1,-3.212918701E0,-4.837939453E0,8.206534424E0
3.621808458E1,-2.555635529E0,-6.624773712E0,1.051548294E1
3.622785058E1,-2.520308990E0,-1.022658371E1,1.030996033E1
3.623761558E1,-2.445015564E0,-1.563214279E1,9.880054321E0
3.624741158E1,-3.712729340E0,-2.199780533E1,6.023474121E0
3.625717858E1,-6.543492737E0,-2.893782349E1,-3.795357513E0
3.626694358E1,-1.024349854E1,-2.902494232E1,-6.192772064E0
3.627670958E1,-1.341764786E1,-2.500265671E1,-2.517764282E-1
3.628647458E1,-1.532827469E1,-2.306463684E1,8.475824432E0
3.629625258E1,-1.447025894E1,-2.216770203E1,5.130730591E0
3.630600458E1,-1.259840149E1,-2.332180206E1,-3.017724609E-1
3.631580158E1,-1.047312103E1,-2.546235077E1,-8.922944641E-1
3.632554258E1,-9.032816162E0,-2.667213501E1,6.245013428E-1
3.633533358E1,-8.612340546E0,-2.578268463E1,2.196382599E0
3.634509958E1,-1.035726196E1,-2.351759491E1,3.560645599E0
3.635486458E1,-1.213780930E1,-2.167627396E1,2.952909393E0
3.636464858E1,-1.309866119E1,-2.002415955E1,2.012714539E0
3.637439558E1,-1.234258347E1,-1.842189148E1,1.923949127E0
3.638419158E1,-1.099493591E1,-1.650991745E1,2.132315826E0
3.639393658E1,-9.481283569E0,-1.361703323E1,2.789598999E0
3.640372358E1,-8.185128937E0,-1.086036575E1,3.470982056E0
3.641348958E1,-6.615942078E0,-1.055305481E1,3.736380157E0
3.642326658E1,-5.120551758E0,-8.798852692E0,4.247866516E0
