"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.092144067E1,-7.174254060E-1,-1.958113551E0,-8.123920560E-1
1.093212167E1,-9.440667629E-1,-2.155421972E0,-6.214694977E-1
1.094280267E1,-1.049501419E0,-2.277467966E0,-4.683071375E-1
1.095350567E1,-1.285341620E0,-2.242679596E0,-3.755979836E-1
1.096419167E1,-1.452856779E0,-2.165191889E0,-2.957620025E-1
1.097484567E1,-1.484190464E0,-2.047833920E0,-8.227153867E-2
1.098555767E1,-1.543135881E0,-1.948438883E0,7.794582844E-2
1.099623867E1,-1.713214874E0,-1.949296951E0,1.796255857E-1
1.100691967E1,-1.798091292E0,-1.978626609E0,2.158232182E-1
1.101759467E1,-1.659475565E0,-1.844452858E0,3.313055933E-1
1.102828242E1,-1.511454463E0,-1.647207975E0,5.076183081E-1
1.103896442E1,-1.527278900E0,-1.374449730E0,6.420067549E-1
1.104964442E1,-1.558274865E0,-1.113736033E0,6.609162092E-1
1.106031542E1,-1.466693521E0,-8.517050743E-1,5.786691904E-1
1.107101542E1,-1.309432149E0,-5.743886828E-1,4.226867557E-1
1.108169042E1,-1.199266434E0,-2.728405297E-1,3.390650451E-1
1.109236342E1,-1.190538883E0,3.744123876E-2,3.417728841E-1
1.110305742E1,-1.281061649E0,2.250819802E-1,3.928973377E-1
1.111373842E1,-1.401682258E0,2.173119336E-1,4.404688478E-1
1.112441942E1,-1.529615998E0,1.311187297E-1,5.099365711E-1
1.113510042E1,-1.614655495E0,7.043301314E-2,6.239979267E-1
1.114578142E1,-1.599963427E0,9.817089885E-2,7.042027712E-1
1.115646342E1,-1.475584984E0,2.806453705E-1,7.444345951E-1
1.116714442E1,-1.324477196E0,5.125265121E-1,7.759107351E-1
1.117784842E1,-1.236654639E0,6.377822757E-1,7.799614072E-1
1.118852542E1,-1.232858777E0,5.836745501E-1,7.445570827E-1
1.119920042E1,-1.234305143E0,2.699220777E-1,7.551537752E-1
1.120989542E1,-1.140787125E0,-1.797547489E-1,7.389822006E-1
1.122054942E1,-9.366259575E-1,-4.962024689E-1,7.643522620E-1
1.123126142E1,-7.187876701E-1,-7.576300502E-1,9.198750257E-1
1.124194242E1,-3.864238560E-1,-9.645717740E-1,1.063247085E0
1.125262342E1,1.587417424E-1,-1.032531142E0,1.126542449E0
1.126330542E1,6.950746775E-1,-1.068908095E0,1.168063521E0
1.127398642E1,8.620452881E-1,-9.262555242E-1,1.014248133E0
1.128466742E1,4.136797488E-1,-4.820176661E-1,5.243239999E-1
1.129534842E1,-8.313924819E-2,-4.944872856E-1,-3.246777058E-1
1.130602842E1,5.952047557E-2,1.041828468E-1,-1.338224888E0
1.131671042E1,3.824290335E-1,2.047229528E0,-9.913534522E-1
1.132738542E1,-6.689956784E-2,2.894843102E0,1.039741561E-1
1.133808742E1,9.258370847E-2,2.284385920E0,6.346133947E-1
1.134876842E1,7.158100605E-1,1.647204995E0,8.071340322E-1
1.135943542E1,1.409830093E0,1.568753600E0,7.726210952E-1
1.137011542E1,1.489186168E0,1.409860849E0,8.324167728E-1
1.138079742E1,1.213151217E0,1.252693892E0,7.281574607E-1
1.139147842E1,1.171715260E0,1.095973253E0,3.024157584E-1
1.140217842E1,1.093214631E0,8.393006325E-1,-1.327745169E-1
1.141284242E1,9.974702001E-1,5.014195442E-1,-2.027189732E-1
1.142352242E1,8.926889896E-1,2.378367484E-1,-1.373690516E-1
1.143420342E1,7.543877959E-1,6.119592860E-2,-3.384617157E-3
1.144488442E1,6.408210397E-1,-7.531344891E-2,2.204670757E-2
1.145556542E1,6.706675887E-1,7.791552693E-2,-4.991270229E-2
1.146627742E1,8.422031403E-1,2.192705125E-1,-2.256890535E-1
1.147695642E1,9.311841130E-1,3.773480356E-1,-4.504408538E-1
1.148763942E1,8.403056264E-1,4.736825526E-1,-6.732856631E-1
1.149832042E1,6.444311738E-1,4.996529222E-1,-8.987097144E-1
1.150900242E1,4.271396399E-1,4.770756960E-1,-1.183597326E0
1.151966442E1,2.534503341E-1,2.213461101E-1,-1.244065762E0
1.153036442E1,1.685138643E-1,-2.745472789E-1,-9.540335536E-1
1.154104442E1,9.594172984E-2,-6.805967093E-1,-6.396871209E-1
1.155172642E1,3.519528732E-2,-7.170183659E-1,-4.382278025E-1
1.156240742E1,1.453603953E-1,-5.100476146E-1,-3.661637008E-1
1.157308842E1,2.871585488E-1,-2.580600977E-1,-4.221976995E-1
1.158377042E1,3.946828842E-1,-3.684008028E-3,-5.886143446E-1
1.159446542E1,4.975128472E-1,2.506566644E-1,-7.488934994E-1
1.160513942E1,6.008954644E-1,4.358957708E-1,-7.948466539E-1
1.161581342E1,6.267611384E-1,4.632970393E-1,-7.926644087E-1
1.162649442E1,5.312284827E-1,2.963695526E-1,-7.772052884E-1
1.163717142E1,4.187519252E-1,7.793620974E-2,-7.238889337E-1
1.164785742E1,3.980476856E-1,-1.350471675E-1,-6.277578473E-1
1.165853842E1,5.122507811E-1,-2.609570920E-1,-4.855386913E-1
1.166921942E1,7.137130499E-1,-3.776102066E-1,-2.700215876E-1
1.167990042E1,9.959530234E-1,-5.587392449E-1,6.605213042E-3
1.169058142E1,1.345547438E0,-7.464260459E-1,2.386642843E-1
1.170129342E1,1.559273005E0,-7.881322503E-1,4.504841268E-1
1.171197442E1,1.475957632E0,-5.944943428E-1,6.488145590E-1
1.172265542E1,1.210968018E0,-4.420970678E-1,8.028435111E-1
1.173333542E1,8.338655233E-1,-5.729594827E-1,8.457893729E-1
1.174400842E1,-6.081983820E-2,-7.756516933E-1,5.657110810E-1
1.175470142E1,-6.997169256E-1,-6.616819501E-1,-9.291318059E-2
1.176538242E1,3.864696026E-1,1.739376038E-1,-7.708892822E-1
1.177606142E1,1.339185834E0,1.168466806E0,-1.189165354E0
1.178674242E1,1.028920650E0,1.216269732E0,-1.169868946E0
1.179742342E1,8.579692245E-1,5.615495443E-1,-5.906084776E-1
1.180810442E1,5.994932055E-1,3.208287954E-1,-2.936592884E-2
1.181878642E1,2.982292175E-1,9.781939387E-1,-1.640236080E-1
1.182946742E1,2.166262418E-1,1.939596891E0,-9.016643465E-2
1.184014842E1,1.838893443E-1,1.851205945E0,5.235449672E-1
1.185082942E1,1.495358944E-1,1.307259560E0,8.373063207E-1
1.186150342E1,-2.164504826E-1,5.549522638E-1,4.874587953E-1
1.187220542E1,-4.722127318E-1,1.654841751E-2,-3.862045705E-2
1.188287242E1,-6.787469387E-1,-2.778692842E-1,-4.919206202E-1
1.189356142E1,-7.327489257E-1,-6.766888499E-1,-6.110842824E-1
1.190423542E1,-8.300216794E-1,-1.304040074E0,-5.206896663E-1
1.191491642E1,-1.060291409E0,-1.929853797E0,-4.276117980E-1
1.192559742E1,-1.227503061E0,-2.310531139E0,-3.069410622E-1
1.193630842E1,-1.255076528E0,-2.517262220E0,-1.754288822E-1
1.194699042E1,-1.226007581E0,-2.566482306E0,9.440526366E-2
1.195767142E1,-1.296820521E0,-2.740056038E0,3.408475518E-1
1.196835142E1,-1.382802010E0,-2.807629108E0,3.429309428E-1
1.197902542E1,-1.391289711E0,-2.775429487E0,2.286482900E-1
1.198971442E1,-1.388713956E0,-2.778944016E0,2.468733639E-1
1.200039342E1,-1.361170769E0,-2.716571331E0,3.428012431E-1
1.201107742E1,-1.315341473E0,-2.441286802E0,3.377558887E-1
1.202175842E1,-1.253226042E0,-1.946670055E0,2.804537117E-1
1.203243942E1,-1.188596249E0,-1.344103217E0,2.293385416E-1
1.204312042E1,-1.066268682E0,-8.080067635E-1,1.799432486E-1
1.205380142E1,-8.841710091E-1,-3.583314419E-1,7.623124123E-2
1.206448342E1,-6.821646690E-1,7.875534147E-2,5.870445073E-2
1.207516442E1,-5.572532415E-1,3.920263052E-1,4.309611022E-2
1.208585242E1,-5.668140054E-1,6.757216454E-1,-3.679419309E-2
1.209653742E1,-7.037513256E-1,9.768673778E-1,-1.310844719E-1
1.210720742E1,-8.937750459E-1,1.195536971E0,-1.482064724E-1
1.211788842E1,-1.066586614E0,1.315761089E0,-8.043301851E-2
1.212857042E1,-1.120914221E0,1.373142004E0,1.760752872E-2
1.213925142E1,-1.030474067E0,1.448861241E0,1.238131076E-1
1.214993242E1,-8.881880045E-1,1.549828529E0,2.136548311E-1
1.216061342E1,-8.126686811E-1,1.617041111E0,3.674845695E-1
1.217132542E1,-8.419461250E-1,1.522289872E0,5.685278773E-1
1.218200642E1,-9.147236347E-1,1.209426999E0,7.028457522E-1
1.219268742E1,-9.307914376E-1,7.944088578E-1,8.205941916E-1
1.220336942E1,-7.945201397E-1,3.755950928E-1,1.102196455E0
1.221403242E1,-5.364065766E-1,6.463564187E-2,1.453181982E0
1.222473042E1,-1.644854993E-1,-1.505545713E-2,1.649825811E0
1.223541142E1,2.450303733E-1,8.783257753E-2,1.745247602E0
1.224609042E1,5.590119958E-1,1.368946582E-1,1.721156955E0
1.225677442E1,7.457600832E-1,1.322389692E-1,1.486614585E0
1.226745542E1,6.874853373E-1,5.042348430E-2,1.122006178E0
1.227813642E1,3.629821837E-1,-2.273372263E-1,5.117920637E-1
1.228881742E1,1.289672852E-1,-8.685094863E-2,-6.503003240E-1
1.229949842E1,1.071184427E-1,9.229305387E-1,-1.005489111E0
1.231018042E1,1.413270086E-1,1.058461785E0,-6.149910688E-1
1.232085842E1,3.200775981E-1,7.205322385E-1,-3.520148396E-1
1.233154142E1,4.787775278E-1,6.644029617E-1,-3.319199681E-1
1.234222342E1,6.205136180E-1,1.057139277E0,-2.356387228E-1
1.235290442E1,1.067575216E0,1.616750717E0,6.318208575E-2
1.236358442E1,1.406075001E0,1.994426131E0,3.641985059E-1
1.237426342E1,1.456775665E0,2.074907303E0,5.463123322E-1
1.238494842E1,1.350363374E0,1.796505570E0,4.144802392E-1
1.239564142E1,1.146151066E0,1.478263974E0,5.971735343E-2
1.240631042E1,8.880734444E-1,1.197992086E0,-1.678209901E-1
1.241702242E1,6.535142064E-1,9.135142565E-1,-1.631428748E-1
1.242768042E1,4.558731914E-1,6.346572638E-1,-1.406070590E-1
1.243837442E1,2.987643182E-1,5.425484180E-1,-1.523758769E-1
1.244906542E1,2.837728858E-1,6.109182239E-1,-1.569980979E-1
1.245974642E1,4.226729870E-1,7.333130836E-1,-1.547301412E-1
1.247042742E1,6.164888144E-1,8.000066280E-1,-1.835625917E-1
1.248110842E1,7.580925822E-1,8.254763484E-1,-3.859252930E-1
1.249179042E1,7.514019012E-1,8.140510917E-1,-6.134769320E-1
1.250247142E1,6.196180582E-1,6.266646981E-1,-8.216032386E-1
1.251313542E1,4.654055536E-1,3.456695080E-1,-8.579724431E-1
1.252383242E1,4.247356057E-1,1.164688021E-1,-7.555549741E-1
1.253451442E1,4.988175333E-1,-1.361303683E-2,-5.897727013E-1
1.254520742E1,5.677219629E-1,1.558259781E-2,-4.225267768E-1
1.255588442E1,6.329494715E-1,2.367794216E-1,-3.134357035E-1
1.256655842E1,6.998094916E-1,4.908000827E-1,-2.493590266E-1
1.257723242E1,7.879505157E-1,7.549787164E-1,-1.842873544E-1
1.258792042E1,8.776713610E-1,1.036764026E0,-5.591899529E-2
1.259860042E1,9.182864428E-1,1.319908857E0,2.795619890E-2
1.260928242E1,8.748270869E-1,1.516639829E0,4.084083810E-2
1.261996342E1,8.845447302E-1,1.686874390E0,-5.316004623E-3
1.263064542E1,8.584007621E-1,1.792126179E0,-1.509637386E-1
1.264135142E1,9.130285382E-1,1.927118182E0,-2.609501779E-1
1.265202142E1,9.300937057E-1,1.655654669E0,-3.880479336E-1
1.266269042E1,9.895431399E-1,1.490826249E0,-4.351516068E-1
1.267340042E1,1.105098128E0,1.445694804E0,-3.147602379E-1
1.268408142E1,1.241497993E0,1.531070232E0,2.586579137E-2
1.269476242E1,1.465358496E0,1.678083301E0,3.899457455E-1
1.270544342E1,1.333070278E0,1.868597627E0,4.220586717E-1
1.271612442E1,7.603180408E-1,1.972077131E0,2.373918891E-1
1.272680642E1,2.521144748E-1,1.661398411E0,2.876529098E-1
1.273748742E1,1.895965338E-1,6.950186491E-1,5.549685359E-1
1.274816842E1,4.465809166E-1,-6.874439716E-1,8.827807903E-1
1.275884942E1,5.138976574E-1,-9.855023026E-1,5.043601990E-1
1.276953842E1,5.954624340E-2,-7.495993376E-1,3.616261110E-2
1.278022642E1,-3.687773645E-1,-6.719779968E-1,3.488532454E-2
1.279091142E1,-4.510625899E-1,-9.636491537E-1,6.100451201E-2
1.280157442E1,-3.416258395E-1,-6.425347924E-1,-2.124651074E-1
1.281225342E1,5.277819633E-1,3.261551559E-1,-8.112137318E-1
1.282293642E1,9.306138158E-1,1.424406290E0,-1.248872280E0
1.283361742E1,5.793721676E-1,1.790973902E0,-9.354057312E-1
1.284429842E1,7.623051107E-2,1.332567692E0,-6.236838102E-1
1.285497942E1,-5.285323858E-1,-4.037383944E-2,-6.332666278E-1
1.286566142E1,-8.058094978E-1,-1.310599089E0,-5.574792027E-1
1.287634242E1,-7.213582993E-1,-2.111405373E0,-2.660239637E-1
1.288704442E1,-4.623209238E-1,-2.351433992E0,-1.267529279E-1
1.289773142E1,-1.167182624E-1,-2.060278177E0,-3.200907111E-1
1.290840242E1,2.841474712E-1,-1.374454498E0,-6.535419822E-1
1.291908042E1,4.950933456E-1,-8.245338202E-1,-8.682152033E-1
1.292977842E1,5.460992455E-1,-7.718714476E-1,-8.151583672E-1
1.294045842E1,5.222684741E-1,-1.044578910E0,-4.756290019E-1
1.295113942E1,4.397459030E-1,-1.295507431E0,-3.561912850E-2
1.296182142E1,2.312875092E-1,-1.444078326E0,2.513180971E-1
1.297250342E1,-9.338723868E-2,-1.436506629E0,3.388870955E-1
1.298318442E1,-4.139015973E-1,-1.250742912E0,3.000363708E-1
1.299386542E1,-7.111154199E-1,-1.025409937E0,2.561075389E-1
1.300453042E1,-9.630706310E-1,-8.477631211E-1,3.041285872E-1
1.301522742E1,-1.176629305E0,-7.230169177E-1,5.987506509E-1
1.302590842E1,-1.377321243E0,-8.224630356E-1,8.807921410E-1
1.303658942E1,-1.534253597E0,-1.036186457E0,1.013720393E0
1.304728142E1,-1.615075588E0,-1.214883685E0,1.066735864E0
1.305795242E1,-1.566585064E0,-1.247584462E0,1.007738471E0
1.306863242E1,-1.458087564E0,-1.142270327E0,9.117296934E-1
1.307931442E1,-1.336094618E0,-1.005182862E0,7.681402564E-1
1.308999542E1,-1.268601298E0,-7.854302526E-1,4.694510400E-1
1.310067642E1,-1.223688722E0,-6.241068840E-1,1.027790457E-1
1.311137742E1,-1.195980668E0,-6.729295850E-1,-3.029036224E-1
1.312206242E1,-1.068032265E0,-8.196278811E-1,-3.714318573E-1
1.313274942E1,-6.780775189E-1,-5.980307460E-1,-7.238499820E-2
1.314343142E1,-2.495482415E-1,-1.992889494E-1,2.276653647E-1
1.315411342E1,-8.234087378E-2,1.572063267E-1,3.418806493E-1
1.316479442E1,-2.803325057E-1,3.389492333E-1,3.211508691E-1
1.317547542E1,-7.209658623E-1,2.761308551E-1,2.443769723E-1
1.318615642E1,-1.142994046E0,-3.758261353E-2,3.654988706E-1
1.319683742E1,-1.287885427E0,-5.237677097E-1,6.026469469E-1
1.320751842E1,-1.164860368E0,-8.524183035E-1,8.345984221E-1
1.321820042E1,-8.496202230E-1,-8.975034952E-1,8.432454467E-1
1.322886442E1,-6.016208529E-1,-4.768367708E-1,6.401817799E-1
1.323957042E1,-3.990771174E-1,4.005618766E-2,6.410017610E-1
1.325024342E1,-1.092856899E-1,1.152125299E-1,7.291885614E-1
1.326092442E1,5.101227164E-1,3.887568042E-2,4.569333494E-1
1.327160542E1,7.244312763E-1,-4.770421609E-2,-3.683398068E-1
1.328228042E1,-1.522214413E-1,4.491249919E-1,-7.524600625E-1
1.329296542E1,-1.559938312E0,7.295896411E-1,-4.871050715E-1
1.330364942E1,-2.148405075E0,4.193620384E-1,1.196066290E-2
1.331433042E1,-1.110189438E0,8.437126875E-2,1.912265569E-1
1.332501142E1,1.595749706E-1,2.351315171E-1,3.101032972E-1
1.333569142E1,4.023415446E-1,2.070063949E-1,4.656295180E-1
1.334639542E1,8.222310245E-2,-3.241640329E-1,4.478291571E-1
1.335707542E1,-8.995718509E-2,-8.485157490E-1,-1.220901031E-2
1.336773542E1,-3.357665613E-2,-9.284977913E-1,-5.655226111E-1
1.337843042E1,-2.089122310E-2,-7.216032147E-1,-6.360119581E-1
1.338912942E1,-8.315459639E-2,-7.344707847E-1,-5.757001638E-1
1.339981042E1,-3.594697267E-2,-9.622358680E-1,-4.718143046E-1
1.341049142E1,1.728049368E-1,-1.105819464E0,-2.685813308E-1
1.342115542E1,3.498522341E-1,-1.023806453E0,-1.645388603E-1
1.343185342E1,4.855922163E-1,-7.515331507E-1,-4.736543894E-1
1.344253442E1,6.460076571E-1,-5.033954978E-1,-9.705152512E-1
1.345320542E1,8.309165239E-1,-1.440322846E-1,-1.390831351E0
1.346388842E1,9.706158638E-1,3.360877037E-1,-1.421009779E0
1.347457842E1,9.982959628E-1,8.266044259E-1,-1.088441372E0
1.348525942E1,9.195148349E-1,1.202944279E0,-7.073670030E-1
1.349594042E1,8.983965516E-1,1.374105096E0,-3.539498150E-1
1.350662142E1,9.417715073E-1,1.333448768E0,6.301493943E-2
1.351729642E1,9.654633999E-1,1.159458995E0,3.850981295E-1
1.352797742E1,8.114466667E-1,1.056459188E0,5.716818571E-1
1.353865842E1,5.258660316E-1,8.103444576E-1,7.558921576E-1
1.354933942E1,2.109717131E-1,6.536648273E-1,8.200314641E-1
1.356004042E1,-7.708802819E-2,7.986129522E-1,6.468855143E-1
1.357072642E1,-8.875191212E-2,9.404443502E-1,4.366114736E-1
1.358141542E1,5.432668328E-1,1.230266809E0,2.656791210E-1
1.359207042E1,1.447071552E0,1.177170873E0,2.142803669E-1
1.360275242E1,2.184114456E0,1.151495337E0,2.694275081E-1
1.361343342E1,2.278810978E0,1.317433953E0,2.917088568E-1
1.362414442E1,2.158942223E0,1.627831817E0,2.568832338E-1
1.363482642E1,2.142172575E0,1.627094626E0,3.714814484E-1
1.364550742E1,1.896659255E0,1.303241253E0,5.648953915E-1
1.365618842E1,1.334015369E0,7.412610054E-1,7.456942201E-1
1.366686942E1,7.415255904E-1,2.691920102E-1,8.794589639E-1
1.367755042E1,4.149461985E-1,-9.661794454E-2,8.594926596E-1
1.368823242E1,4.851073921E-1,-2.476679385E-1,8.305448294E-1
1.369889842E1,8.246009946E-1,-8.378340304E-2,8.683859706E-1
1.370959542E1,1.076002359E0,1.739587635E-1,8.574045897E-1
1.372027542E1,1.012607217E0,-2.203018777E-2,8.481317759E-1
1.373095642E1,5.725419521E-1,-3.621400893E-1,9.146479368E-1
1.374163742E1,-6.057743914E-3,-6.828595400E-1,9.169850945E-1
1.375231842E1,-6.660886407E-1,-1.098040223E0,7.375301719E-1
1.376299942E1,-1.103635907E0,-1.412754536E0,1.918098032E-1
1.377368142E1,-5.506390333E-1,-9.508882761E-1,-6.438421607E-1
1.378436242E1,7.659316659E-1,4.823906422E-1,-1.040041208E0
1.379504342E1,6.513779163E-1,1.381368279E0,-8.721730709E-1
1.380574442E1,-2.973426878E-1,6.481771469E-1,-2.418415546E-1
1.381642142E1,-4.530473351E-1,-3.143196702E-1,9.953522682E-2
1.382709942E1,-1.846915036E-1,-4.507515430E-1,-5.816332623E-2
1.383777042E1,-1.325786412E-1,1.230865940E-1,-3.440897465E-1
1.384844842E1,-9.896448255E-2,6.080700755E-1,-6.749536395E-1
1.385913042E1,1.412068307E-1,7.906025648E-1,-1.093654513E0
1.386984142E1,2.380028814E-1,8.143409491E-1,-1.262662172E0
1.388052342E1,1.562222689E-1,3.840124607E-1,-1.074829459E0
1.389120442E1,1.475356147E-2,-3.651206493E-1,-7.564815283E-1
1.390188542E1,-1.046125144E-1,-9.155555367E-1,-6.584489942E-1
1.391255942E1,-2.415833473E-1,-1.219279170E0,-6.524341702E-1
1.392323642E1,-3.609028161E-1,-1.387856960E0,-6.428009868E-1
1.393392842E1,-4.265621901E-1,-1.303966284E0,-5.859881043E-1
1.394460942E1,-5.241060853E-1,-1.099429131E0,-3.728819788E-1
1.395527342E1,-6.374766827E-1,-9.600172639E-1,-1.450731307E-1
1.396597242E1,-7.298609018E-1,-8.699525595E-1,-1.614528336E-2
1.397665342E1,-7.441138625E-1,-8.179585934E-1,-8.895690739E-2
1.398733442E1,-7.119716406E-1,-7.947877645E-1,-1.854400486E-1
1.399801542E1,-7.171882391E-1,-8.050984740E-1,-2.486879975E-1
1.400869542E1,-7.977640629E-1,-8.173996210E-1,-2.429467291E-1
1.401937842E1,-9.377853274E-1,-8.504835367E-1,-2.682222724E-1
1.403005642E1,-1.075208783E0,-8.311313987E-1,-3.409339488E-1
1.404073442E1,-1.214094758E0,-6.869100332E-1,-4.341725409E-1
1.405142142E1,-1.368674040E0,-4.217424393E-1,-5.502206087E-1
1.406210242E1,-1.487212420E0,-8.986490965E-2,-6.763234138E-1
1.407278342E1,-1.527037859E0,1.999634504E-1,-6.816255450E-1
1.408349042E1,-1.449804544E0,2.877108753E-1,-5.776943564E-1
1.409416242E1,-1.311953306E0,3.180844784E-1,-4.014686048E-1
1.410482742E1,-1.152880311E0,3.536310196E-1,-2.364248037E-1
1.411553842E1,-1.012260079E0,3.324689865E-1,-7.489688694E-2
1.412622042E1,-9.768366218E-1,2.219086438E-1,1.716678888E-1
1.413690142E1,-1.057944179E0,8.957085013E-2,3.768886924E-1
1.414758642E1,-1.166493893E0,-3.960525990E-2,5.714606643E-1
1.415826342E1,-1.185859084E0,-1.672361940E-1,7.808759212E-1
1.416894442E1,-1.153033137E0,-3.249354362E-1,9.495138526E-1
1.417962442E1,-1.041155100E0,-5.397700071E-1,9.967131019E-1
1.419030642E1,-7.980688810E-1,-7.640265226E-1,9.657743573E-1
1.420098842E1,-3.657726347E-1,-1.076652408E0,1.009329081E0
1.421166342E1,-5.335139856E-2,-1.278441429E0,1.054335475E0
1.422234942E1,7.688889652E-2,-1.215727210E0,9.507334828E-1
1.423303142E1,2.857318521E-1,-1.053993225E0,9.839247465E-1
1.424371242E1,2.702045441E-1,-5.285120606E-1,7.802363038E-1
1.425439442E1,1.951363534E-1,3.265377879E-1,1.430645138E-1
1.426507542E1,-1.341248602E-1,1.307070613E0,-3.584868014E-1
1.427575642E1,-3.790413439E-1,1.698788643E0,-2.092624456E-1
1.428644942E1,-1.709699184E-1,1.083588600E0,4.210320115E-2
1.429711842E1,2.499171197E-1,6.188533306E-1,9.655685723E-2
1.430779942E1,2.560448050E-1,8.952234387E-1,1.674147844E-1
1.431848042E1,-1.870242506E-1,9.365865588E-1,4.644645751E-1
1.432916542E1,-4.346656501E-1,9.722456336E-1,6.145204902E-1
1.433985042E1,1.287165936E-2,6.939479709E-1,8.064435720E-1
1.435052442E1,5.820978284E-1,3.593180776E-1,3.396851420E-1
1.436123542E1,4.088786244E-1,-1.539905369E-1,-4.854809344E-1
1.437190142E1,-3.202025592E-2,-8.680724502E-1,-8.028115630E-1
1.438260042E1,-3.438887373E-2,-1.444544315E0,-6.659314632E-1
1.439327942E1,3.369045854E-1,-1.671515584E0,-3.112234771E-1
1.440396042E1,6.712822914E-1,-1.611564159E0,-3.731789812E-2
1.441464142E1,8.543258905E-1,-1.340612531E0,-1.071723476E-1
1.442532242E1,8.849399686E-1,-9.149008989E-1,-3.114876449E-1
1.443600442E1,8.528539538E-1,-3.958161473E-1,-5.150014162E-1
1.444668542E1,9.278762937E-1,3.096817620E-2,-6.662486792E-1
1.445736642E1,1.053305864E0,3.882142007E-1,-7.061537504E-1
1.446804742E1,1.140184522E0,6.544304490E-1,-5.156967640E-1
1.447872842E1,1.208395600E0,8.473634124E-1,-2.399192005E-1
1.448939742E1,1.236523747E0,8.665950894E-1,3.228669520E-3
1.450009042E1,1.189788818E0,7.758833170E-1,1.168324649E-1
1.451077142E1,1.038882971E0,6.803669930E-1,1.305519491E-1
1.452145342E1,8.555096388E-1,5.901966095E-1,1.056857556E-1
1.453213442E1,7.933685184E-1,5.082585812E-1,1.014036536E-1
1.454281542E1,8.889712095E-1,4.670374095E-1,1.209938675E-1
1.455349642E1,1.047591805E0,5.112437010E-1,1.144313067E-1
1.456417742E1,1.234908700E0,6.716363430E-1,-1.854557195E-3
1.457485842E1,1.428435087E0,8.796198964E-1,-1.656219214E-1
1.458553942E1,1.601097107E0,1.067880154E0,-2.951021492E-1
1.459624242E1,1.657398224E0,1.173617482E0,-3.844498694E-1
1.460692042E1,1.554011464E0,1.090006113E0,-3.554164171E-1
1.461760942E1,1.350785494E0,8.467785716E-1,-1.222052872E-1
1.462829542E1,1.103622556E0,5.370205045E-1,1.674003750E-1
1.463897642E1,9.086373448E-1,2.243550420E-1,4.454735518E-1
1.464965742E1,8.170645237E-1,-1.223658994E-1,6.955896020E-1
1.466033842E1,8.421866894E-1,-4.418887794E-1,8.799429536E-1
1.467101942E1,9.775274992E-1,-7.783011794E-1,1.020461440E0
1.468170042E1,1.287996411E0,-1.288406730E0,1.157627583E0
1.469238242E1,1.598107338E0,-1.825954080E0,1.224168777E0
1.470306342E1,1.183900595E0,-1.574937224E0,1.272846818E0
1.471374642E1,1.058004498E0,-1.019807577E0,1.373485327E0
1.472442242E1,8.746433258E-1,-6.063989997E-1,1.131344557E0
1.473510042E1,-1.523860395E-1,6.698857993E-3,5.335785747E-1
1.474578742E1,5.117599964E-1,2.468129843E-1,1.820913404E-1
1.475646942E1,1.519280553E0,1.598967671E0,-6.002974510E-1
1.476715042E1,1.170497775E0,2.356296062E0,-8.864597082E-1
1.477783142E1,4.116722941E-1,2.055235386E0,-4.366286397E-1
1.478851242E1,4.237611890E-1,2.100218058E0,3.190423176E-2
1.479919342E1,2.228491455E-1,2.428124428E0,2.475126833E-1
1.480987442E1,2.159245871E-2,1.598641157E0,1.349066734E0
1.482055642E1,4.627370834E-1,1.519815326E0,1.322206259E0
1.483124542E1,3.840085864E-1,7.587134242E-1,4.226738513E-1
1.484191842E1,2.497754246E-1,3.115148842E-1,4.386048764E-2
1.485259842E1,1.714943349E-2,2.349434793E-1,-2.791708149E-2
1.486331042E1,-4.593968689E-1,-1.485519707E-1,-4.990422428E-1
1.487398842E1,-8.478070498E-1,-6.258717775E-1,-9.164768457E-1
1.488467342E1,-8.416338563E-1,-7.697411180E-1,-1.184494734E0
1.489535442E1,-6.167157888E-1,-7.007803917E-1,-1.317126751E0
1.490603542E1,-6.129103899E-1,-7.116540670E-1,-1.302575469E0
1.491671642E1,-9.518999457E-1,-1.092882872E0,-1.399105549E0
1.492739842E1,-1.312357783E0,-1.752251983E0,-1.426351547E0
1.493808742E1,-1.394716024E0,-2.166961670E0,-1.284746408E0
1.494874442E1,-1.391536951E0,-2.309058666E0,-1.093854547E0
1.495944142E1,-1.439558506E0,-2.421217203E0,-8.841053247E-1
1.497012242E1,-1.494351149E0,-2.527049065E0,-6.280213594E-1
1.498080342E1,-1.588514447E0,-2.586726904E0,-3.398023248E-1
1.499148342E1,-1.662826180E0,-2.455418348E0,-1.355594397E-1
1.500216542E1,-1.675199628E0,-2.198558807E0,-4.267196730E-2
1.501284742E1,-1.662013054E0,-1.930316687E0,-1.252959669E-1
1.502352842E1,-1.590979576E0,-1.673827887E0,-2.535758913E-1
1.503420942E1,-1.509962320E0,-1.399466515E0,-3.113563657E-1
1.504489042E1,-1.481968045E0,-1.157792568E0,-3.588452637E-1
1.505558442E1,-1.516326904E0,-9.352290034E-1,-3.630732596E-1
1.506625442E1,-1.547623634E0,-6.870931983E-1,-3.916452527E-1
1.507692842E1,-1.520222545E0,-3.906785250E-1,-3.100456893E-1
1.508761542E1,-1.422394872E0,-9.161354601E-2,-1.854009926E-1
1.509829642E1,-1.317396402E0,2.511847913E-1,-1.374616027E-1
