Timestamp,Milliseconds,X,Y,Z
2021-06-03 19:43:22,4,-0.54209393,-0.82905334,0.16121565
2021-06-03 19:43:22,11,-0.36419496,-0.7172007,0.25389358
2021-06-03 19:43:22,20,-0.20334016,-0.6064133,0.2996999
2021-06-03 19:43:22,30,0.17376313,-0.28789946,0.3146136
2021-06-03 19:43:22,41,0.36551055,-0.13237098,0.26348096
2021-06-03 19:43:22,50,0.5604538,0.025288025,0.1686725
2021-06-03 19:43:22,61,0.7319612,0.15418491,0.04936298
2021-06-03 19:43:22,71,0.80439913,0.19573018,-0.029466517
2021-06-03 19:43:22,80,0.80652964,0.16696806,-0.08699076
2021-06-03 19:43:22,90,0.75113595,0.10624806,-0.10296971
2021-06-03 19:43:22,100,0.64247906,0.029549079,-0.08486023
2021-06-03 19:43:22,110,0.49653798,-0.03649726,-0.04224968
2021-06-03 19:43:22,121,0.31863898,-0.0908257,0.0142092835
2021-06-03 19:43:22,130,0.15565366,-0.10893518,0.06960298
2021-06-03 19:43:22,140,-0.0797696,-0.09934781,0.14097564
2021-06-03 19:43:22,150,-0.23849386,-0.06845517,0.19423883
2021-06-03 19:43:22,160,-0.37271705,-0.05460674,0.2357841
2021-06-03 19:43:22,170,-0.4675255,-0.07804254,0.25815463
2021-06-03 19:43:22,181,-0.5239845,-0.11213097,0.23365358
2021-06-03 19:43:22,190,-0.52078867,-0.13450152,0.18678197
2021-06-03 19:43:22,200,-0.4952224,-0.1494152,0.11114826
2021-06-03 19:43:22,210,-0.46646026,-0.1813731,0.01847034
2021-06-03 19:43:22,220,-0.47178656,-0.18243837,-0.093382336
2021-06-03 19:43:22,230,-0.4792434,-0.15261099,-0.17966868
2021-06-03 19:43:22,240,-0.48350447,-0.13450152,-0.24145396
2021-06-03 19:43:22,251,-0.44941604,-0.12384886,-0.26275924
2021-06-03 19:43:22,260,-0.36739075,-0.08976043,-0.24464974
2021-06-03 19:43:22,270,-0.17990436,-0.015191989,-0.17647289
2021-06-03 19:43:22,281,0.060845193,0.012504863,-0.09977392
2021-06-03 19:43:22,290,0.3154432,-0.0056046178,-0.046510734
2021-06-03 19:43:22,300,0.5284959,-0.020518307,-0.034792837
2021-06-03 19:43:22,310,0.6765675,-0.016257253,-0.060359165
2021-06-03 19:43:22,320,0.75752753,-0.027975151,-0.113622345
2021-06-03 19:43:22,330,0.7767023,-0.06632464,-0.19884342
2021-06-03 19:43:22,340,0.7383528,-0.13876256,-0.3128266
2021-06-03 19:43:22,350,0.6265001,-0.23570155,-0.47261614
2021-06-03 19:43:22,360,0.4635148,-0.3038784,-0.63773197
2021-06-03 19:43:22,370,0.28987685,-0.27724683,-0.7879341
2021-06-03 19:43:22,380,0.22063473,-0.21226574,-0.82628363
2021-06-03 19:43:22,390,0.23767895,-0.14728467,-0.79965204
2021-06-03 19:43:22,401,0.3378137,-0.055672005,-0.7133657
2021-06-03 19:43:22,410,0.5146475,0.010374336,-0.601513
2021-06-03 19:43:22,420,0.7436791,0.028483815,-0.47474667
2021-06-03 19:43:22,431,0.9769718,-0.0045393542,-0.34371924
2021-06-03 19:43:22,440,1.1708497,-0.096152015,-0.19884342
2021-06-03 19:43:22,450,1.3061382,-0.22398365,-0.057163373
2021-06-03 19:43:22,461,1.3711193,-0.40507844,0.06960298
2021-06-03 19:43:22,470,1.349814,-0.50201744,0.13884512
2021-06-03 19:43:22,480,1.2624624,-0.5989564,0.22193567
2021-06-03 19:43:22,491,1.1218476,-0.6735248,0.28478622
2021-06-03 19:43:22,500,0.9812329,-0.6692638,0.34017992
2021-06-03 19:43:22,511,0.8640539,-0.6032174,0.37746415
2021-06-03 19:43:22,520,0.7820286,-0.48816898,0.38918203
2021-06-03 19:43:22,531,0.7522012,-0.39975214,0.36787677
2021-06-03 19:43:22,540,0.7522012,-0.3155963,0.3231357
2021-06-03 19:43:22,551,0.78096336,-0.2484847,0.26987255
2021-06-03 19:43:22,560,0.82037807,-0.17604679,0.14417143
2021-06-03 19:43:22,571,0.8257044,-0.21333101,-0.0081612505
2021-06-03 19:43:22,580,0.76711494,-0.47858164,-0.24464974
2021-06-03 19:43:22,590,0.7106559,-0.64582795,-0.4683551
2021-06-03 19:43:22,601,0.7564623,-0.14195836,-0.6547762
2021-06-03 19:43:22,610,0.7724412,0.011439599,-0.6569067
2021-06-03 19:43:22,621,0.7522012,0.013570126,-0.5439888
2021-06-03 19:43:22,631,0.6723065,-0.05993306,-0.44598454
2021-06-03 19:43:22,640,0.5604538,-0.1227836,-0.3543719
2021-06-03 19:43:22,651,0.4667106,-0.1494152,-0.2574329
2021-06-03 19:43:22,660,0.4166432,-0.15687205,-0.15516761
2021-06-03 19:43:22,671,0.4315569,-0.15367626,-0.06462022
2021-06-03 19:43:22,680,0.46458006,-0.15580678,-0.010291778
2021-06-03 19:43:22,690,0.5455401,-0.1494152,0.016339812
2021-06-03 19:43:22,701,0.6105212,-0.1611331,-0.009226514
2021-06-03 19:43:22,710,0.66484964,-0.193091,-0.06781601
2021-06-03 19:43:22,720,0.68402433,-0.21120048,-0.16475499
2021-06-03 19:43:22,731,0.62010854,-0.24102786,-0.29791293
2021-06-03 19:43:22,740,0.52956116,-0.29322577,-0.4214835
2021-06-03 19:43:22,751,0.45286217,-0.2783121,-0.49924773
2021-06-03 19:43:22,760,0.47310218,-0.14408888,-0.44811508
2021-06-03 19:43:22,771,0.5636496,-0.05993306,-0.27447712
2021-06-03 19:43:22,780,0.63395697,-0.037562523,-0.07527286
2021-06-03 19:43:22,790,0.6360875,-0.0673899,0.03871035
2021-06-03 19:43:22,801,0.47203693,-0.27298576,0.26667675
2021-06-03 19:43:22,812,0.2941379,-0.44555846,0.33911467
2021-06-03 19:43:22,820,0.015038857,-0.62452275,0.38492098
2021-06-03 19:43:22,832,-0.34715074,-0.7172007,0.36894205
2021-06-03 19:43:22,840,-0.5857698,-0.6756554,0.31567886
2021-06-03 19:43:22,851,-0.8733909,-0.5456932,0.19956514
2021-06-03 19:43:22,860,-1.168469,-0.36459842,0.06960298
2021-06-03 19:43:22,870,-1.4550248,-0.193091,-0.02307494
2021-06-03 19:43:22,881,-1.7128186,-0.08017306,-0.03266231
2021-06-03 19:43:23,890,-1.9311976,-0.0066698813,0.032318763
2021-06-03 19:43:23,901,-2.102705,0.06044172,0.18465145
2021-06-03 19:43:23,910,-2.1442504,0.08494278,0.30502623
2021-06-03 19:43:23,921,-2.085661,0.14992385,0.4754684
2021-06-03 19:43:23,930,-1.9738082,0.24792808,0.5756032
2021-06-03 19:43:23,941,-1.7106881,0.46311134,0.700239
2021-06-03 19:43:23,950,-1.4741997,0.5866819,0.7556327
2021-06-03 19:43:23,961,-1.1237279,0.7432756,0.8046348
2021-06-03 19:43:23,970,-0.7594077,0.93715364,0.83872324
2021-06-03 19:43:23,981,-0.4068055,1.1331621,0.8515064
2021-06-03 19:43:23,990,-0.1234454,1.2439495,0.85470223
2021-06-03 19:43:23,1001,0.07149782,1.2087959,0.8557675
2021-06-03 19:43:23,1010,0.17695892,1.0671158,0.8696159
2021-06-03 19:43:23,1020,0.17376313,0.71025246,0.89731276
2021-06-03 19:43:23,1031,0.12156521,0.40771762,0.9047696
2021-06-03 19:43:23,1041,0.038474657,-0.060998324,0.9015738
2021-06-03 19:43:23,1050,-0.005201149,-0.3187921,0.8866601
2021-06-03 19:43:23,1060,-0.013723258,-0.55954164,0.8451148
2021-06-03 19:43:23,1071,0.061910454,-0.59363014,0.79185164
2021-06-03 19:43:23,1080,0.17269787,-0.48284268,0.73965377
2021-06-03 19:43:23,1091,0.30266002,-0.2985521,0.6949127
2021-06-03 19:43:23,1100,0.42729583,-0.10893518,0.6554979
2021-06-03 19:43:23,1111,0.52956116,0.067898564,0.61395264
2021-06-03 19:43:23,1120,0.6062601,0.21383967,0.5660158
2021-06-03 19:43:23,1130,0.64034855,0.31397444,0.5106221
2021-06-03 19:43:23,1140,0.64674014,0.3885429,0.46694627
2021-06-03 19:43:23,1151,0.63182646,0.43328395,0.42753154
2021-06-03 19:43:23,1160,0.6094559,0.44180605,0.38918203
2021-06-03 19:43:23,1170,0.59347695,0.43647975,0.3497673
2021-06-03 19:43:23,1181,0.5700412,0.4343492,0.3178094
2021-06-03 19:43:23,1191,0.5316917,0.41304395,0.27839464
2021-06-03 19:43:23,1200,0.47097164,0.35338917,0.2709378
2021-06-03 19:43:23,1210,0.41557795,0.30438706,0.28798202
2021-06-03 19:43:23,1221,0.32396528,0.25538495,0.31141782
2021-06-03 19:43:23,1230,0.23661368,0.20318703,0.28904727
2021-06-03 19:43:23,1241,0.1631105,0.20531756,0.2528283
2021-06-03 19:43:23,1250,0.13221785,0.2628418,0.23791462
2021-06-03 19:43:23,1261,0.05658414,0.4439366,0.247502
2021-06-03 19:43:23,1270,0.028887283,0.5462019,0.28478622
2021-06-03 19:43:23,1281,0.0054514864,0.5579198,0.3295273
2021-06-03 19:43:23,1294,-0.033963263,0.40984815,0.38918203
2021-06-03 19:43:23,1301,-0.046746425,0.30438706,0.3987694
2021-06-03 19:43:23,1310,-0.05739906,0.11903121,0.38918203
2021-06-03 19:43:23,1320,-0.04781169,-0.019453043,0.33059254
2021-06-03 19:43:23,1331,-0.03502853,-0.14089309,0.24111041
2021-06-03 19:43:23,1341,-0.02331063,-0.31985736,0.1335188
2021-06-03 19:43:23,1351,-0.012657994,-0.5094742,-0.0028349324
2021-06-03 19:43:23,1360,0.00971254,-0.64582795,-0.15516761
2021-06-03 19:43:23,1370,0.02782202,-0.7459628,-0.30856556
2021-06-03 19:43:23,1381,0.03634413,-0.79496485,-0.4300056
2021-06-03 19:43:23,1390,0.055518873,-0.7406364,-0.47794247
2021-06-03 19:43:23,1401,0.07469361,-0.49243006,-0.4768772
2021-06-03 19:43:23,1410,0.07895467,-0.21759206,-0.4332014
2021-06-03 19:43:23,1420,0.085346244,0.01783118,-0.37248138
2021-06-03 19:43:23,1431,0.0693673,0.14353228,-0.3128266
2021-06-03 19:43:23,1440,0.01290833,0.100921735,-0.27767292
2021-06-03 19:43:23,1451,-0.09894434,-0.08976043,-0.27021608
2021-06-03 19:43:23,1461,-0.21825385,-0.24209313,-0.28832555
2021-06-03 19:43:23,1470,-0.41213182,-0.41360056,-0.3362624
2021-06-03 19:43:23,1480,-0.63903296,-0.5339753,-0.40230876
2021-06-03 19:43:23,1491,-0.8393025,-0.6447627,-0.47474667
2021-06-03 19:43:23,1500,-0.9468941,-0.7172007,-0.5344014
2021-06-03 19:43:23,1511,-0.9128057,-0.6905691,-0.56209826
2021-06-03 19:43:23,1520,-0.7487551,-0.54462796,-0.5439888
2021-06-03 19:43:23,1530,-0.47178656,-0.3273142,-0.47794247
2021-06-03 19:43:23,1541,-0.031832736,-0.053541478,-0.37248138
2021-06-03 19:43:23,1550,0.27815896,0.04233224,-0.32454452
2021-06-03 19:43:23,1562,0.68508965,0.0018522271,-0.32347926
2021-06-03 19:43:23,1570,0.8395528,-0.060998324,-0.34052348
2021-06-03 19:43:23,1580,0.98762447,-0.22717944,-0.41935298
2021-06-03 19:43:23,1591,0.9258392,-0.33690158,-0.459833
2021-06-03 19:43:23,1600,0.7841591,-0.42851424,-0.48007298
2021-06-03 19:43:23,1610,0.48908114,-0.5755206,-0.49498665
2021-06-03 19:43:23,1621,0.23661368,-0.71826595,-0.5035088
2021-06-03 19:43:23,1630,0.040605184,-0.8013565,-0.5141614
2021-06-03 19:43:23,1641,-0.06592117,-0.7534196,-0.5301404
2021-06-03 19:43:23,1650,-0.0797696,-0.5914995,-0.55783725
2021-06-03 19:43:23,1660,-0.015853785,-0.39549106,-0.5706204
