,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
1970-01-01 00:00:05.052353292,-6.321941455040001,7.353021313559999,1.63645098268,0.18432469794575002,-0.16161048722625002,-0.06875772907683333,18.799192510833333,-27.28130149458333,-20.522670426666664
1970-01-01 00:00:05.302353292,-6.77589599026923,6.392560448307693,0.5828590921769231,0.36141337485521735,0.3866740002026088,-0.13595200474173916,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:05.552353292,-5.627433691528,8.6807243404,1.485265374824,-0.2865108974567391,-1.1010863872021737,0.5585950243943479,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:05.802353292,-6.217983099153846,7.802795157884617,1.298025741576923,0.33535380039874996,0.69777934855375,0.344662225345,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:06.052353292,-3.79796808472,8.31312476808,1.401589379884,-0.32021613087326095,-0.2326251093495652,-0.35964165107756524,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:06.302353292,-5.334065446076922,8.782651766538462,1.4808993001807695,0.14219968878033332,-0.5344483070083333,-0.10367168823791668,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:06.552353292,-6.602326161230769,6.630651873038461,2.1277215341538462,-0.02002948089934783,-0.1280489618195652,-0.04826266894363478,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:06.802353292,-5.76392585444,7.32011374512,1.8918858032800001,-0.19360129599999998,0.3546827069430435,0.05416158781,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:07.052353292,-5.7156680534230775,8.204553926923078,1.8285743830384615,-0.2234320798891667,0.32695293255708335,0.09369587078795832,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:07.302353292,-5.062430621360001,8.200648663319999,1.8738333435199999,0.02857089347408696,-0.1626353797814348,-0.049847063401913035,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:07.552353292,-5.986270716769232,7.459086826115385,1.7591763893076922,-0.13950062031291668,0.04820022173916667,-0.05656354997958333,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:07.802353292,-4.836759905959999,8.12754667968,2.01776802976,0.049052182444043475,-0.3204451963489522,-0.12719978425047823,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:08.052353292,-5.737701081461538,7.5469886488461535,1.5370152986807695,0.34740482659608696,0.13241186356943477,-0.18819438662195656,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:08.302353292,-4.621357836914,7.7155135072,1.54298534548,-0.22662145194041663,-0.6201953841054166,0.28037744495958333,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:08.552353292,-6.263741789615384,8.498427429269231,1.4915675001384616,0.08553455980368695,0.7124501810404348,0.1430110910243478,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:08.802353292,-5.1219947569599995,7.83304310292,1.8258191894400002,-0.21804558644783334,-0.084436043015,-0.21741680630166668,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:09.052353292,-5.3582113883076925,8.499538580076923,1.7743122217692309,-0.06423436541016088,-0.3393968466895652,-0.1518308025480435,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:09.302353292,-6.958645422439999,6.0742844604,2.58910592652,-0.14241772781608333,-0.25611961694833335,-0.12862235890166665,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:09.552353292,-6.082779640807692,6.889181565538461,2.5680999932307693,-0.027471527029652176,0.29717735477,0.08227260955021741,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:09.802353292,-6.384355664040002,7.80706312872,2.27049049068,-0.13100975006217394,0.09599479450565217,0.09294513564739129,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:10.052353292,-5.260620099461539,7.700258384038462,2.5005270503461543,0.11174516129524999,-0.17097091178458332,-0.14243040753916666,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:10.302353292,-5.81889754024,7.47893946532,2.036437207,-0.08984358472,-0.0007060456000000019,0.004010868463439131,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:10.552353292,-5.362149352961539,7.6561462695,2.2713305898076923,0.021368723277541666,-0.2580701415404167,-0.10167727595875,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:10.802353292,-6.647319136384615,7.306323729423078,1.996565428388462,0.20355742586608697,0.09194266342826088,-0.11137833436386958,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:11.052353292,-4.409805761796001,7.724243353119999,2.5040647706,-0.262640595426087,-0.6073034684539131,0.3097349426493913,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:11.302353292,-6.007699232923077,8.277383246961538,2.3586797157307693,0.09635898595658333,0.6121153201737499,0.30176159153125,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:11.552353292,-4.6234175536399995,7.76908410644,2.62228293452,-0.30809304733617393,-0.16668587987652173,-0.23352929072552173,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:11.802353292,-5.248535614,8.245741354192308,2.6134153746923072,0.05996133243354166,-0.06713381653841667,-0.16510396269179164,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:12.052353292,-6.8665389586800005,6.0926901855599995,2.6853677489600005,0.0637546533573913,-0.18048861496061303,-0.07924014317473911,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:12.302353292,-5.8843729988076925,7.293260509769231,2.3186725263846153,-0.07340584854130434,0.3071854457913043,0.11532313133521743,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:12.552353292,-6.038808233520001,7.90133109732,2.4399800353999996,-0.05171137472795833,-0.15948974061916668,0.055397919068333336,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:12.802353292,-4.877958156923077,7.883886143692307,2.5928965055,-0.008221745672695653,-0.133267513796087,-0.2495775452813044,18.81530762,-27.28185843999999,-20.507322310000003
1970-01-01 00:00:13.052353292,-5.844877514559999,7.713585516359999,2.32974327376,-0.08817240060279168,0.07629566421875,0.15499402774020832,18.81530762,-27.281858439999997,-20.50732231
1970-01-01 00:00:13.302353292,-5.041556414115385,7.6009629469615385,2.540683928346154,0.17814008415086954,-0.1605308576552174,-0.21350115566652175,16.823533598695658,-25.84597603869565,-24.04470592826087
1970-01-01 00:00:13.552353292,-6.672554351880001,7.69617372444,2.2701611755732,0.010119653996956511,-0.2859301737113043,0.237548373666913,14.354354069565217,-24.243246159999998,-28.34910235043478
1970-01-01 00:00:13.802353292,-2.8866778917326923,8.262840412076923,2.7094291744846157,-0.05073403319166667,-0.043299104262500006,0.20054632140958337,5.844295302916666,-24.116522074583333,-31.240287781666666
1970-01-01 00:00:14.052353292,-5.508299432360001,7.713076574759999,2.1259929749200004,-0.06009462524082609,0.49301667576956515,-0.8128620234482608,10.836165884434784,-24.060361780869563,-29.556015595652173
1970-01-01 00:00:14.302353292,-7.398635611884616,6.74097246026923,1.602561686601923,-0.11406758683583333,0.5652957614541667,-0.32486215512083333,20.964544216666667,-20.950422524583335,-26.725846607916665
1970-01-01 00:00:14.552353292,-7.262338274423078,6.310358311615385,1.5392548722307693,0.08850351344482608,-0.32966524654347823,0.07231785745869566,22.666684938260868,-19.494039784347823,-26.521983270869566
1970-01-01 00:00:14.802353292,-7.564926654000001,5.467823602279999,1.094559851092,0.21004395466958334,-0.10986513940208333,0.114878324072,14.87315869375,-15.524116038333332,-15.045635064999999
1970-01-01 00:00:15.052353292,-6.843480447499999,7.287537794807692,1.1271330379192306,0.011361927365695652,-0.08715510675913044,-0.11047731353939129,25.451901394782613,-25.586917296086956,-16.51058603391304
1970-01-01 00:00:15.302353292,-7.245844189479999,6.9156548218400005,1.175768975852,-0.033544507661260874,0.046010830723043475,0.20541208933130442,26.29493191130435,-26.138478981304353,-10.505188194391305
1970-01-01 00:00:15.552353292,-6.930324031285713,6.90929633,0.8726282174057142,-0.0532474621195,0.19626654730449997,-0.10403608018600001,28.506126595000005,-27.348451996,3.8073616027
1970-01-01 00:00:15.802353292,-1.3422655625909092,3.829622622318182,9.17370726831818,-0.17944211844055555,-0.20810883368333333,0.006768853792444445,,,
1970-01-01 00:00:16.052353292,-0.5844250664146539,3.3657681567307693,8.886472408653846,-0.25456393323666665,-0.47038988582499996,0.02001624725458333,-14.902960363478263,-10.080907655695652,-39.71980186043477
1970-01-01 00:00:16.302353292,-0.0311831542856,2.767630682468,9.20474862676,-0.16390876413046956,0.16671693147913044,-0.0753068564417826,-18.304176993043477,-7.69194092969565,-38.839877086956534
1970-01-01 00:00:16.552353292,-0.5014744861573077,1.9337479812,9.972078340884615,-0.4976738501933333,-0.3115966592707083,-0.3146475139045833,-16.83903475583333,-6.019272963125,-39.768272717916666
1970-01-01 00:00:16.802353292,-0.0387873413092,1.7225459472399998,10.19173617508,-0.1290873042121739,0.0046624730739130435,0.07709371108073043,-18.569269304347824,-2.941666965826087,-39.38355935217391
